Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,79.0,2.3924050632911,189.0,2020-11-20
DBL RAIL Vodka,3455,52.0,5.0096153846154,260.5,2020-11-20
PINT Spotted Cow,3140,45.0,3.8,171.0,2020-11-20
BTL Miller High Life,3122,44.0,2.7329545454545,120.25,2020-11-20
SHOT Tullamore Dew,3327,42.0,2.8571428571429,120.0,2020-11-20
CAN PBR 16oz,3129,36.0,3.6666666666667,132.0,2020-11-20
PINT Stein,3141,30.0,3.4,102.0,2020-11-20
Skyy Cherry BOMB,3370,27.0,1.4814814814815,40.0,2020-11-20
PINT LKFT Hazy Rabbit,3348,23.0,3.7173913043478,85.5,2020-11-20
SHOT Fernet,3507,23.0,2.4347826086957,56.0,2020-11-20
PINT Schlitz,3139,22.0,2.0454545454545,45.0,2020-11-20
Skyy Orange BOMB,3372,21.0,2.2857142857143,48.0,2020-11-20
SHOT Cazadores Blanco,3481,19.0,3.5789473684211,68.0,2020-11-20
SHOT Cazadores Reposado,3479,18.0,4.0,72.0,2020-11-20
PINT Moon Man,3349,18.0,1.6666666666667,30.0,2020-11-20
CAN Press Pom/Gin,3131,15.0,4.6666666666667,70.0,2020-11-20
SHOT Jameson,3317,14.0,2.2857142857143,32.0,2020-11-20
BTL Miller Lite,3391,14.0,2.3214285714286,32.5,2020-11-20
DBL RAIL Whiskey,3459,14.0,4.3214285714286,60.5,2020-11-20
Skyy Apricot BOMB,3368,13.0,3.0769230769231,40.0,2020-11-20
RAIL Brandy,3342,12.0,4.5,54.0,2020-11-20
Skyy Raspberry BOMB,3369,10.0,3.2,32.0,2020-11-20
CAN Press GF/CAR,3133,10.0,5.0,50.0,2020-11-20
PINT LKFT IPA,3136,10.0,3.75,37.5,2020-11-20
SHOT Amaretto,3561,10.0,3.0,30.0,2020-11-20
SHOT Jose Cuervo,3475,9.0,3.0,27.0,2020-11-20
BTL Corona,3117,8.0,4.5,36.0,2020-11-20
Cocktail of the Week,3250,8.0,2.0,16.0,2020-11-20
SHOT Car Bomb,3269,8.0,6.0,48.0,2020-11-20
DBL Skyy Raspb,3668,8.0,7.0,56.0,2020-11-20
SHOT Absolut,3661,7.0,4.0,28.0,2020-11-20
Long Island,3204,7.0,8.0,56.0,2020-11-20
CAN Coors Light,3116,7.0,3.4285714285714,24.0,2020-11-20
DBL RAIL Gin,3453,7.0,5.2857142857143,37.0,2020-11-20
DBL RAIL Rum,3457,7.0,4.5,31.5,2020-11-20
PINT Abita TurboDog,3353,7.0,4.2857142857143,30.0,2020-11-20
Skyy Peach BOMB,3367,6.0,4.0,24.0,2020-11-20
DBL Crown Royal,3528,6.0,8.0,48.0,2020-11-20
PINT Miller High Life,3137,6.0,3.0,18.0,2020-11-20
CAN Press Lime,3132,6.0,4.1666666666667,25.0,2020-11-20
CAN Press Blk/Hyb,3130,6.0,5.0,30.0,2020-11-20
Bloody Mary,3199,6.0,7.1666666666667,43.0,2020-11-20
Mind Eraser,3267,6.0,6.0,36.0,2020-11-20
RAIL Gin,3341,5.0,2.8,14.0,2020-11-20
DBL Jack Daniels,3526,5.0,8.0,40.0,2020-11-20
SHOT Skyy Peach,3665,5.0,1.2,6.0,2020-11-20
SHOT Bulleit Bourbon,3588,4.0,4.0,16.0,2020-11-20
SHOT Bulleit Rye,3590,4.0,4.0,16.0,2020-11-20
HH PINT Angry Orchard,3352,4.0,4.125,16.5,2020-11-20
DBL Korbel,3452,4.0,7.0,28.0,2020-11-20
DBL RAIL Tequila,3461,4.0,4.75,19.0,2020-11-20
SHOT Jagermeister,3234,4.0,5.5,22.0,2020-11-20
PIT Schlitz,3144,4.0,8.25,33.0,2020-11-20
BTL MGD,3121,4.0,3.25,13.0,2020-11-20
BTL Budweiser,3115,3.0,4.5,13.5,2020-11-20
CAN Crispin 16oz,3128,3.0,6.0,18.0,2020-11-20
Mimosa,3206,3.0,4.0,12.0,2020-11-20
