Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
RAIL Vodka,3339,153.0,4.8055555555556,735.25,2019-04-19
PINT Stein,3141,109.0,3.7981651376147,414.0,2019-04-19
Skyy Raspberry BOMB,3369,91.0,4.0,364.0,2019-04-19
PINT Spotted Cow,3140,84.0,3.8392857142857,322.5,2019-04-19
SHOT Tullamore Dew,3327,78.0,4.2051282051282,328.0,2019-04-19
RWPC Pint,3408,76.0,2.0,152.0,2019-04-19
BTL Miller High Life,3122,72.0,3.25,234.0,2019-04-19
RAIL Whiskey,3340,65.0,5.1,331.5,2019-04-19
PINT LKFT IPA,3136,61.0,3.9098360655738,238.5,2019-04-19
PINT Moon Man,3349,60.0,3.475,208.5,2019-04-19
PINT Miller High Life,3137,59.0,3.0,177.0,2019-04-19
PIT Miller Lite,3143,58.0,11.0,638.0,2019-04-19
Skyy Orange BOMB,3372,49.0,3.5918367346939,176.0,2019-04-19
PIT Schlitz,3144,42.0,11.0,462.0,2019-04-19
Skyy Apricot BOMB,3368,40.0,4.0,160.0,2019-04-19
BTL Miller Lite,3391,37.0,3.25,120.25,2019-04-19
Skyy Ginger BOMB,3371,36.0,4.0,144.0,2019-04-19
CAN PBR 16oz,3129,36.0,4.0,144.0,2019-04-19
PIT Spotted Cow,3145,35.0,15.0,525.0,2019-04-19
PINT Miller Lite,3138,35.0,3.0,105.0,2019-04-19
PINT Schlitz,3139,35.0,3.0,105.0,2019-04-19
Skyy Watermelon BOMB,3374,34.0,4.0,136.0,2019-04-19
PINT LKFT Hazy Rabbit,3348,33.0,4.0454545454545,133.5,2019-04-19
OUTSIDE,3253,31.0,0.0,0.0,2019-04-19
SHOT Seagrams VO,3325,30.0,3.2,96.0,2019-04-19
SHOT Jameson,3317,29.0,5.5172413793103,160.0,2019-04-19
PINT Guinness,3350,27.0,3.8888888888889,105.0,2019-04-19
Cazadores Blanco,3280,27.0,4.0740740740741,110.0,2019-04-19
Cuervo Gold,3282,25.0,4.12,103.0,2019-04-19
SHOT Dr McGullicuddys,3226,25.0,3.0,75.0,2019-04-19
PIT Miller High Life,3142,24.0,11.0,264.0,2019-04-19
PIT Stein,3146,24.0,14.541666666667,349.0,2019-04-19
RAIL Tequila,3344,24.0,4.6041666666667,110.5,2019-04-19
Titos,3307,24.0,7.375,177.0,2019-04-19
PINT Abita TurboDog,3353,22.0,3.75,82.5,2019-04-19
Bloody Mary,3199,22.0,7.2272727272727,159.0,2019-04-19
CAN Press Blk/Hyb,3130,20.0,5.0,100.0,2019-04-19
BTL Pabst,3126,20.0,3.25,65.0,2019-04-19
B n S Special,3409,20.0,5.0,100.0,2019-04-19
RAIL Gin,3341,19.0,5.0263157894737,95.5,2019-04-19
Hennessey,3190,19.0,8.4210526315789,160.0,2019-04-19
Skyy Peach BOMB,3367,17.0,4.0,68.0,2019-04-19
PIT LKFT Hazy Rabbit,3359,16.0,15.0,240.0,2019-04-19
RAIL Rum,3343,16.0,4.5,72.0,2019-04-19
HH PINT Abita Wrought Iron,3354,15.0,4.0,60.0,2019-04-19
BTL Bud Light,3388,15.0,4.5,67.5,2019-04-19
SHOT of the WEEK,3254,15.0,3.0,45.0,2019-04-19
Captain Morgan,3258,14.0,6.7142857142857,94.0,2019-04-19
Jack Daniels,3315,14.0,8.0,112.0,2019-04-19
CAN Coors Light,3116,13.0,4.0,52.0,2019-04-19
Skyy Cherry,3297,12.0,6.0,72.0,2019-04-19
Skyy Orange,3299,12.0,5.5,66.0,2019-04-19
PIT LKFT IPA,3358,12.0,15.0,180.0,2019-04-19
PIT Moon Man,3357,11.0,15.0,165.0,2019-04-19
VBALL LITE,3410,11.0,0.0,0.0,2019-04-19
VBALL SCHLITZ,3412,11.0,0.0,0.0,2019-04-19
Fireball,3313,11.0,4.0,44.0,2019-04-19
Moscow Mule,3207,11.0,7.0,77.0,2019-04-19
CAN Schlitz 16oz,3134,10.0,4.0,40.0,2019-04-19
Makers Mark,3322,10.0,8.075,80.75,2019-04-19
PINT O&apos;&apos;so Hop Debacle,3355,9.0,3.0,27.0,2019-04-19
HH PINT Angry Orchard,3352,9.0,4.0,36.0,2019-04-19
BTL Miller Lite,3123,9.0,3.25,29.25,2019-04-19
Camel Lights,3247,9.0,9.0,81.0,2019-04-19
Kahlua,3235,8.0,4.0,32.0,2019-04-19
BTL Eastside Dark,3118,8.0,5.0,40.0,2019-04-19
Skyy,3296,8.0,6.75,54.0,2019-04-19
VBALL HI-LIFE,3411,7.0,0.0,0.0,2019-04-19
Skyy Cherry BOMB,3370,7.0,4.0,28.0,2019-04-19
CAN Press Pom/Gin,3131,7.0,5.0,35.0,2019-04-19
CAN Press Lime,3132,7.0,5.0,35.0,2019-04-19
SHOT Goldschlager,3230,7.0,4.0,28.0,2019-04-19
Cazadores Reposado,3281,7.0,4.0,28.0,2019-04-19
Trinidad Tea,3213,6.0,8.0,48.0,2019-04-19
BTL Corona,3117,6.0,4.5,27.0,2019-04-19
Mango Mimosa,3205,6.0,6.0,36.0,2019-04-19
VBALL SPOT COW,3415,6.0,4.0,24.0,2019-04-19
VBALL STEIN,3416,6.0,4.0,24.0,2019-04-19
Seagrams 7,3324,5.0,4.8,24.0,2019-04-19
South. Comfort,3326,5.0,8.0,40.0,2019-04-19
PINT K4 Fantasy Factory,3351,5.0,3.9,19.5,2019-04-19
Mimosa,3206,5.0,4.0,20.0,2019-04-19
BTL MGD,3121,5.0,3.25,16.25,2019-04-19
Tanqueray,3219,5.0,8.0,40.0,2019-04-19
Johnnie Walker Black,3265,5.0,9.0,45.0,2019-04-19
Camel Menthol,3248,4.0,9.0,36.0,2019-04-19
Skyy Mango,3298,4.0,6.0,24.0,2019-04-19
Bacardi,3255,4.0,5.0,20.0,2019-04-19
BTL Blue Moon,3113,4.0,4.5,18.0,2019-04-19
BTL LH Milk Stout,3119,4.0,6.0,24.0,2019-04-19
CAN N.G. Staghorn,3135,4.0,5.0,20.0,2019-04-19
CAN Crispin 16oz,3128,4.0,6.0,24.0,2019-04-19
PIT Abita Wrought Iron,3364,4.0,10.0,40.0,2019-04-19
RAIL Brandy,3342,3.0,5.1666666666667,15.5,2019-04-19
Jim Beam,3318,3.0,5.0,15.0,2019-04-19
Stoli,3304,3.0,5.0,15.0,2019-04-19
Bulleit Rye,3309,3.0,5.3333333333333,16.0,2019-04-19
BTL Bud Light,3114,3.0,4.5,13.5,2019-04-19
BTL Budweiser,3115,3.0,4.5,13.5,2019-04-19
White Russian,3215,3.0,5.0,15.0,2019-04-19
Long Island,3204,3.0,8.0,24.0,2019-04-19
SHOT Jager Bomb,3274,3.0,5.0,15.0,2019-04-19
Cocktail of the Week,3250,2.0,4.0,8.0,2019-04-19
Deep Eddy Grapefruit,3291,2.0,7.0,14.0,2019-04-19
Absolut Citron,3287,2.0,8.0,16.0,2019-04-19
Gilbeys,3217,2.0,6.0,12.0,2019-04-19
BTL ODouls,3125,2.0,3.25,6.5,2019-04-19
CAN Press GF/CAR,3133,2.0,5.0,10.0,2019-04-19
Bulleit Bourbon,3308,2.0,4.0,8.0,2019-04-19
Skyy Pear,3301,2.0,3.0,6.0,2019-04-19
PINT Beer of the Week,3356,2.0,3.0,6.0,2019-04-19
VBALL MOON MAN,3414,2.0,4.0,8.0,2019-04-19
PIT K4 Fantasy Factory,3360,1.0,15.0,15.0,2019-04-19
PIT Angry Orchard,3361,1.0,15.0,15.0,2019-04-19
PIT Abita TurboDog,3363,1.0,15.0,15.0,2019-04-19
Wild Turkey,3328,1.0,4.0,4.0,2019-04-19
Cab/Merlot,3329,1.0,5.0,5.0,2019-04-19
Smirnoff Red,3303,1.0,4.0,4.0,2019-04-19
Crown Royal,3312,1.0,8.0,8.0,2019-04-19
Jim Beam Black,3319,1.0,8.0,8.0,2019-04-19
Brew Crew Margarita,3200,1.0,7.0,7.0,2019-04-19
Irish Coffee,3202,1.0,7.0,7.0,2019-04-19
Korbel,3191,1.0,3.0,3.0,2019-04-19
Adm Byrds Bulldog,3192,1.0,7.0,7.0,2019-04-19
Amaretto,3220,1.0,6.0,6.0,2019-04-19
Baileys Irish,3221,1.0,4.0,4.0,2019-04-19
Tully Peach Tea,3214,1.0,8.0,8.0,2019-04-19
Sangria,3210,1.0,6.0,6.0,2019-04-19
Bacardi Limon,3257,1.0,6.0,6.0,2019-04-19
Gran Marnier,3231,1.0,10.0,10.0,2019-04-19
Peppermint Schnapps,3239,1.0,7.0,7.0,2019-04-19
SHOT Rumpleminz,3242,1.0,4.0,4.0,2019-04-19
Ciroc,3289,1.0,9.0,9.0,2019-04-19
Absolut,3286,1.0,8.0,8.0,2019-04-19
Coconut Jack,3259,1.0,6.0,6.0,2019-04-19
