Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,121.0,5.3946280991736,652.75,2021-08-13
SHOT Seagrams VO,3325,76.0,1.4210526315789,108.0,2021-08-13
BTL Miller High Life,3122,76.0,2.7796052631579,211.25,2021-08-13
PINT Spotted Cow,3140,70.0,4.0714285714286,285.0,2021-08-13
Skyy Cherry BOMB,3370,64.0,3.3125,212.0,2021-08-13
SHOT Tullamore Dew,3327,60.0,2.8,168.0,2021-08-13
SHOT Cazadores Blanco,3481,54.0,3.5555555555556,192.0,2021-08-13
PINT LKFT IPA,3136,43.0,3.8372093023256,165.0,2021-08-13
CAN Press GF/CAR,3133,42.0,5.0,210.0,2021-08-13
SHOT Cazadores Reposado,3479,42.0,3.2380952380952,136.0,2021-08-13
CAN Press Blk/Hyb,3130,39.0,4.8717948717949,190.0,2021-08-13
PIT Miller Lite,3143,39.0,11.0,429.0,2021-08-13
PINT Stein,3141,35.0,3.6428571428571,127.5,2021-08-13
Skyy Peach BOMB,3367,35.0,3.7714285714286,132.0,2021-08-13
SHOT Fernet,3507,35.0,2.8571428571429,100.0,2021-08-13
PINT Moon Man,3349,28.0,2.9464285714286,82.5,2021-08-13
CAN PBR 16oz,3129,27.0,3.8518518518519,104.0,2021-08-13
CAN Press Lime,3132,26.0,5.0,130.0,2021-08-13
PINT Schlitz,3139,26.0,2.6538461538462,69.0,2021-08-13
PIT Schlitz,3144,26.0,10.576923076923,275.0,2021-08-13
CAN Press Pom/Gin,3131,25.0,5.0,125.0,2021-08-13
DBL Cazadores Blanco,3480,25.0,7.2,180.0,2021-08-13
BTL Pabst,3126,24.0,0.94791666666667,22.75,2021-08-13
PIT Spotted Cow,3145,24.0,15.0,360.0,2021-08-13
DBL RAIL Rum,3457,23.0,4.1739130434783,96.0,2021-08-13
SHOT Rumpleminz,3242,22.0,3.4545454545455,76.0,2021-08-13
DBL Makers Mark,3534,22.0,8.5909090909091,189.0,2021-08-13
CAN Coors Light,3116,19.0,3.5789473684211,68.0,2021-08-13
DBL RAIL Whiskey,3459,19.0,5.3421052631579,101.5,2021-08-13
Skyy Orange BOMB,3372,18.0,3.1111111111111,56.0,2021-08-13
RAIL Vodka,3339,18.0,3.5,63.0,2021-08-13
SHOT Jameson,3317,18.0,2.2222222222222,40.0,2021-08-13
PINT Miller High Life,3137,17.0,3.0,51.0,2021-08-13
PIT Stein,3146,16.0,14.0625,225.0,2021-08-13
DBL Titos,3654,16.0,8.0,128.0,2021-08-13
DBL RAIL Gin,3453,15.0,4.8,72.0,2021-08-13
HH PINT LKFT Oktoberfest,3697,15.0,4.1,61.5,2021-08-13
VBALL HI-LIFE,3411,15.0,0.0,0.0,2021-08-13
DBL Captain Morgan,3496,14.0,8.0,112.0,2021-08-13
VBALL SCHLITZ,3412,13.0,0.0,0.0,2021-08-13
BTL Miller Lite,3391,13.0,3.0,39.0,2021-08-13
VBALL LITE,3410,13.0,0.0,0.0,2021-08-13
SHOT Hennessey,3450,13.0,5.0,65.0,2021-08-13
PIT Miller High Life,3142,13.0,11.0,143.0,2021-08-13
BTL Corona,3117,12.0,4.5,54.0,2021-08-13
SHOT Campari,3549,12.0,2.75,33.0,2021-08-13
DBL Skyy Raspb,3668,11.0,7.0,77.0,2021-08-13
HH PINT Angry Orchard,3352,11.0,3.0,33.0,2021-08-13
BTL Modelo Especial,3124,10.0,4.5,45.0,2021-08-13
PIT LKFT Oktoberfest,3691,10.0,15.0,150.0,2021-08-13
PIT Moon Man,3357,9.0,15.0,135.0,2021-08-13
PIT LKFT IPA,3358,9.0,15.0,135.0,2021-08-13
PIT LKFT Hazy Rabbit,3359,8.0,15.0,120.0,2021-08-13
Long Island,3204,8.0,8.0,64.0,2021-08-13
DBL Skyy Orange,3676,8.0,7.0,56.0,2021-08-13
DBL Bulleit Bourbon,3587,8.0,8.125,65.0,2021-08-13
DBL Hennessey,3449,7.0,12.428571428571,87.0,2021-08-13
SHOT Jack Daniels,3527,6.0,4.0,24.0,2021-08-13
DBL Cazadores Reposado,3478,6.0,7.0,42.0,2021-08-13
DBL Skyy Cherry,3670,6.0,7.0,42.0,2021-08-13
SHOT RAIL Tequila,3462,5.0,3.0,15.0,2021-08-13
DBL Jack Daniels,3526,5.0,8.0,40.0,2021-08-13
VBALL SPOT COW,3415,5.0,4.0,20.0,2021-08-13
Moscow Mule,3207,5.0,7.0,35.0,2021-08-13
SHOT Jagermeister,3234,5.0,4.0,20.0,2021-08-13
Titos,3307,5.0,5.0,25.0,2021-08-13
CAN Schlitz 16oz,3134,5.0,4.0,20.0,2021-08-13
BTL Blue Moon,3113,4.0,4.5,18.0,2021-08-13
SHOT Goldschlager,3230,4.0,4.0,16.0,2021-08-13
VBALL Angry Orchard,3422,4.0,4.0,16.0,2021-08-13
DBL RAIL Tequila,3461,4.0,2.0,8.0,2021-08-13
PINT Guinness,3350,4.0,4.5,18.0,2021-08-13
DBL Bombay Sapphire,3486,4.0,8.0,32.0,2021-08-13
DBL Crown Royal,3528,4.0,8.0,32.0,2021-08-13
DBL Bacardi Limon,3494,4.0,6.0,24.0,2021-08-13
DBL Coconut Jack,3498,3.0,6.0,18.0,2021-08-13
DBL Jim Beam,3530,3.0,7.0,21.0,2021-08-13
DBL Jameson,3538,3.0,8.0,24.0,2021-08-13
DBL Midori,3552,3.0,7.0,21.0,2021-08-13
SHOT Wild Turkey 101,3616,3.0,0.0,0.0,2021-08-13
DBL Absolut Citron,3656,3.0,8.0,24.0,2021-08-13
Skyy Raspberry BOMB,3369,3.0,0.0,0.0,2021-08-13
PINT LKFT Hazy Rabbit,3348,3.0,4.0,12.0,2021-08-13
VBALL STEIN,3416,3.0,4.0,12.0,2021-08-13
SHOT Car Bomb,3269,3.0,6.0,18.0,2021-08-13
Cazadores Reposado,3281,2.0,5.0,10.0,2021-08-13
Tanqueray,3219,2.0,5.0,10.0,2021-08-13
Bloody Mary,3199,2.0,7.0,14.0,2021-08-13
PINT Miller Lite,3138,2.0,3.0,6.0,2021-08-13
SHOT of the WEEK,3254,2.0,1.5,3.0,2021-08-13
DBL Seagrams VO,3578,2.0,7.0,14.0,2021-08-13
DBL Campari,3548,2.0,7.0,14.0,2021-08-13
DBL Bacardi,3492,2.0,6.0,12.0,2021-08-13
DBL Jose Cuervo,3474,2.0,6.0,12.0,2021-08-13
