Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,59.0,2.0847457627119,123.0,2021-01-22
PINT Spotted Cow,3140,46.0,3.9130434782609,180.0,2021-01-22
Skyy Apricot BOMB,3368,45.0,2.7555555555556,124.0,2021-01-22
DBL RAIL Vodka,3455,44.0,4.8863636363636,215.0,2021-01-22
SHOT Tullamore Dew,3327,39.0,3.4871794871795,136.0,2021-01-22
PINT Stein,3141,31.0,3.2903225806452,102.0,2021-01-22
SHOT RAIL Vodka,3456,29.0,3.0,87.0,2021-01-22
PINT Moon Man,3349,29.0,2.8448275862069,82.5,2021-01-22
CAN PBR 16oz,3129,24.0,3.8333333333333,92.0,2021-01-22
PINT Miller High Life,3137,22.0,3.0,66.0,2021-01-22
BTL Miller High Life,3122,21.0,3.25,68.25,2021-01-22
SHOT Fernet,3507,21.0,4.0,84.0,2021-01-22
PINT LKFT IPA,3136,20.0,3.3,66.0,2021-01-22
PINT LKFT Hazy Rabbit,3348,19.0,3.0789473684211,58.5,2021-01-22
DBL Jack Daniels,3526,18.0,7.1111111111111,128.0,2021-01-22
SHOT Cazadores Reposado,3479,17.0,3.0588235294118,52.0,2021-01-22
DBL RAIL Tequila,3461,16.0,4.9375,79.0,2021-01-22
Skyy Ginger BOMB,3371,15.0,3.2,48.0,2021-01-22
SHOT Jameson,3317,14.0,3.4285714285714,48.0,2021-01-22
CAN Coors Light,3116,14.0,3.1428571428571,44.0,2021-01-22
CAN Press Blk/Hyb,3130,14.0,5.0,70.0,2021-01-22
CAN Press Pom/Gin,3131,13.0,5.0,65.0,2021-01-22
SHOT Skyy,3663,13.0,2.7692307692308,36.0,2021-01-22
BTL Bud Light,3114,12.0,4.5,54.0,2021-01-22
DBL RAIL Whiskey,3459,12.0,4.6666666666667,56.0,2021-01-22
Skyy Peach BOMB,3367,9.0,4.0,36.0,2021-01-22
SHOT Skyy Apricot,3667,9.0,0.33333333333333,3.0,2021-01-22
SHOT Bulleit Rye,3590,8.0,3.0,24.0,2021-01-22
BTL Miller Lite,3391,8.0,2.03125,16.25,2021-01-22
Skyy Raspberry BOMB,3369,8.0,3.0,24.0,2021-01-22
SHOT Jack Daniels,3527,7.0,1.7142857142857,12.0,2021-01-22
SHOT Makers Mark,3535,7.0,4.0,28.0,2021-01-22
SHOT Bulleit Bourbon,3588,7.0,4.0,28.0,2021-01-22
DBL Skyy Cherry,3670,7.0,7.0,49.0,2021-01-22
DBL Seagrams 7,3594,6.0,7.0,42.0,2021-01-22
DBL Titos,3654,6.0,8.0,48.0,2021-01-22
SHOT Titos,3655,6.0,4.0,24.0,2021-01-22
SHOT Skyy Peach,3665,6.0,0.5,3.0,2021-01-22
SHOT Gran Marnier,3547,6.0,4.1666666666667,25.0,2021-01-22
HH PINT Angry Orchard,3352,6.0,3.0,18.0,2021-01-22
Bloody Mary,3199,6.0,7.5,45.0,2021-01-22
SHOT Rumpleminz,3242,5.0,4.0,20.0,2021-01-22
BTL Budweiser,3115,5.0,4.5,22.5,2021-01-22
BTL MGD,3121,5.0,3.25,16.25,2021-01-22
SHOT RAIL GIN,3454,5.0,3.0,15.0,2021-01-22
DBL Jim Beam,3530,5.0,7.0,35.0,2021-01-22
SHOT Fireball,3584,4.0,4.0,16.0,2021-01-22
BTL ODouls,3125,4.0,3.25,13.0,2021-01-22
CAN Press GF/CAR,3133,4.0,3.75,15.0,2021-01-22
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2021-01-22
Moscow Mule,3207,4.0,7.0,28.0,2021-01-22
DBL Skyy Raspb,3668,4.0,7.0,28.0,2021-01-22
SHOT Skyy Ginger,3673,4.0,1.5,6.0,2021-01-22
SHOT Captain Morgan,3497,4.0,3.0,12.0,2021-01-22
SHOT Wild Turkey 101,3616,3.0,4.0,12.0,2021-01-22
DBL Skyy,3662,3.0,6.0,18.0,2021-01-22
SHOT Skyy Cherry,3671,3.0,3.0,9.0,2021-01-22
PIT Miller Lite,3143,3.0,11.0,33.0,2021-01-22
Makers Mark,3322,3.0,5.0,15.0,2021-01-22
PINT Miller Lite,3138,3.0,3.0,9.0,2021-01-22
DBL Captain Morgan,3496,3.0,8.0,24.0,2021-01-22
SHOT Cazadores Blanco,3481,3.0,2.6666666666667,8.0,2021-01-22
DBL RAIL Rum,3457,3.0,3.6666666666667,11.0,2021-01-22
Skyy Cherry BOMB,3370,3.0,0.0,0.0,2021-01-22
