Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,105.0,4.8714285714286,511.5,2021-07-30
SHOT Cazadores Reposado,3479,97.0,3.0927835051546,300.0,2021-07-30
SHOT Tullamore Dew,3327,82.0,2.4390243902439,200.0,2021-07-30
Skyy Cherry BOMB,3370,82.0,3.1219512195122,256.0,2021-07-30
PIT Miller Lite,3143,58.0,11.0,638.0,2021-07-30
PINT Stein,3141,54.0,3.75,202.5,2021-07-30
SHOT Seagrams VO,3325,54.0,2.1666666666667,117.0,2021-07-30
Skyy Peach BOMB,3367,51.0,3.2941176470588,168.0,2021-07-30
BTL Miller High Life,3122,47.0,2.6276595744681,123.5,2021-07-30
CAN Press Blk/Hyb,3130,44.0,5.0,220.0,2021-07-30
PINT LKFT Hazy Rabbit,3348,38.0,3.7894736842105,144.0,2021-07-30
CAN Press Pom/Gin,3131,37.0,5.0,185.0,2021-07-30
SHOT Jameson,3317,36.0,3.4444444444444,124.0,2021-07-30
CAN Coors Light,3116,35.0,3.2,112.0,2021-07-30
BTL Pabst,3126,32.0,2.7421875,87.75,2021-07-30
PIT Schlitz,3144,29.0,11.0,319.0,2021-07-30
PINT Miller High Life,3137,26.0,3.0,78.0,2021-07-30
PINT Spotted Cow,3140,26.0,4.0961538461538,106.5,2021-07-30
BTL Corona,3117,25.0,4.5,112.5,2021-07-30
PINT LKFT IPA,3136,25.0,3.9,97.5,2021-07-30
SHOT Cazadores Blanco,3481,25.0,3.04,76.0,2021-07-30
PIT Miller High Life,3142,24.0,11.0,264.0,2021-07-30
VBALL LITE,3410,22.0,0.0,0.0,2021-07-30
PINT Schlitz,3139,21.0,3.0,63.0,2021-07-30
HH PINT Angry Orchard,3352,20.0,3.675,73.5,2021-07-30
PINT Moon Man,3349,20.0,2.475,49.5,2021-07-30
Skyy Orange BOMB,3372,18.0,4.0,72.0,2021-07-30
CAN Press GF/CAR,3133,18.0,5.0,90.0,2021-07-30
DBL Titos,3654,18.0,8.0,144.0,2021-07-30
DBL RAIL Gin,3453,17.0,4.9117647058824,83.5,2021-07-30
PIT LKFT Hazy Rabbit,3359,17.0,15.0,255.0,2021-07-30
PIT Stein,3146,16.0,15.0,240.0,2021-07-30
PIT Spotted Cow,3145,15.0,14.0,210.0,2021-07-30
VBALL HI-LIFE,3411,15.0,0.0,0.0,2021-07-30
BTL Miller Lite,3391,14.0,2.5535714285714,35.75,2021-07-30
CAN PBR 16oz,3129,14.0,4.0,56.0,2021-07-30
BTL Modelo Especial,3124,14.0,4.5,63.0,2021-07-30
DBL Tullamore Dew,3536,14.0,8.0,112.0,2021-07-30
DBL RAIL Rum,3457,13.0,4.1923076923077,54.5,2021-07-30
DBL RAIL Tequila,3461,13.0,5.0384615384615,65.5,2021-07-30
SHOT Campari,3549,13.0,2.7692307692308,36.0,2021-07-30
PIT LKFT Oktoberfest,3691,13.0,15.0,195.0,2021-07-30
HH PINT LKFT Oktoberfest,3697,13.0,3.8076923076923,49.5,2021-07-30
CAN Press Lime,3132,12.0,5.0,60.0,2021-07-30
DBL Skyy Cherry,3670,11.0,7.0,77.0,2021-07-30
DBL RAIL Whiskey,3459,11.0,5.3636363636364,59.0,2021-07-30
PIT Moon Man,3357,10.0,15.0,150.0,2021-07-30
PIT LKFT IPA,3358,10.0,15.0,150.0,2021-07-30
DBL Makers Mark,3534,9.0,8.0,72.0,2021-07-30
DBL Jim Beam,3530,8.0,7.375,59.0,2021-07-30
DBL Captain Morgan,3496,8.0,8.0,64.0,2021-07-30
SHOT Fireball,3584,8.0,4.0,32.0,2021-07-30
SHOT Jager Bomb,3274,8.0,5.0,40.0,2021-07-30
BTL Bud Light,3114,8.0,4.5,36.0,2021-07-30
DBL Skyy Raspb,3668,7.0,7.5714285714286,53.0,2021-07-30
House White,3698,7.0,4.0,28.0,2021-07-30
DBL Cazadores Reposado,3478,7.0,7.0,49.0,2021-07-30
SHOT Hennessey,3450,7.0,5.0,35.0,2021-07-30
RAIL Vodka,3339,6.0,3.5,21.0,2021-07-30
 SHOT Crown Royal,3529,6.0,4.0,24.0,2021-07-30
DBL Bulleit Bourbon,3587,6.0,8.1666666666667,49.0,2021-07-30
Bloody Mary,3199,6.0,7.0,42.0,2021-07-30
SHOT Rumpleminz,3242,6.0,4.0,24.0,2021-07-30
BTL Budweiser,3115,5.0,4.5,22.5,2021-07-30
BTL Spaten Lager,3127,5.0,5.0,25.0,2021-07-30
Skyy Raspberry BOMB,3369,5.0,4.0,20.0,2021-07-30
VBALL SCHLITZ,3412,5.0,0.0,0.0,2021-07-30
VBALL STEIN,3416,5.0,4.0,20.0,2021-07-30
VBALL HAZY RABBIT,3418,5.0,3.2,16.0,2021-07-30
BTL Blue Moon,3113,4.0,4.5,18.0,2021-07-30
DBL of the WEEK,3251,4.0,5.0,20.0,2021-07-30
Long Island,3204,4.0,8.0,32.0,2021-07-30
SHOT Bulleit Bourbon,3588,4.0,4.0,16.0,2021-07-30
DBL Absolut Citron,3656,4.0,8.0,32.0,2021-07-30
SHOT Skyy Cherry,3671,4.0,3.0,12.0,2021-07-30
DBL Jack Daniels,3526,4.0,8.0,32.0,2021-07-30
DBL Korbel,3452,4.0,3.0,12.0,2021-07-30
DBL RAIL Brandy,3448,4.0,5.25,21.0,2021-07-30
SHOT Jose Cuervo,3475,3.0,3.0,9.0,2021-07-30
SHOT Jack Daniels,3527,3.0,4.0,12.0,2021-07-30
DBL Jameson,3538,3.0,8.0,24.0,2021-07-30
DBL Seagrams 7,3594,3.0,7.0,21.0,2021-07-30
SHOT Drambuie,3559,3.0,4.0,12.0,2021-07-30
BTL Hop Refresher,3703,3.0,4.5,13.5,2021-07-30
D.E. GF BOMB,3716,3.0,4.0,12.0,2021-07-30
Skyy Raspberry,3302,3.0,4.0,12.0,2021-07-30
PINT Guinness,3350,3.0,2.6666666666667,8.0,2021-07-30
White Zin,3335,3.0,5.0,15.0,2021-07-30
Titos,3307,2.0,5.0,10.0,2021-07-30
Cazadores Reposado,3281,2.0,5.0,10.0,2021-07-30
Seagrams 7,3324,2.0,4.0,8.0,2021-07-30
VBALL Summer Shandy,3421,2.0,4.0,8.0,2021-07-30
VBALL LKFT IPA,3417,2.0,4.0,8.0,2021-07-30
3rd Space Frog Weiss,3717,2.0,5.0,10.0,2021-07-30
DBL D.E. Grapefruit,3713,2.0,0.0,0.0,2021-07-30
DBL Skyy Orange,3676,2.0,7.0,14.0,2021-07-30
DBL Seagrams VO,3578,2.0,7.0,14.0,2021-07-30
Jameson,3539,2.0,5.0,10.0,2021-07-30
SHOT Gran Marnier,3547,2.0,5.0,10.0,2021-07-30
SHOT Jack Ds Honey,3533,2.0,4.0,8.0,2021-07-30
SHOT RAIL Whiskey,3460,2.0,3.0,6.0,2021-07-30
DBL Cazadores Blanco,3480,2.0,7.0,14.0,2021-07-30
DBL Hennessey,3449,2.0,11.0,22.0,2021-07-30
SHOT RAIL Rum,3458,1.0,3.0,3.0,2021-07-30
SHOT RAIL GIN,3454,1.0,3.0,3.0,2021-07-30
DBL Coconut Jack,3498,1.0,6.0,6.0,2021-07-30
DBL Hendricks Gin,3485,1.0,9.0,9.0,2021-07-30
DBL Bombay Sapphire,3486,1.0,8.0,8.0,2021-07-30
DBL Tanqueray,3488,1.0,8.0,8.0,2021-07-30
DBL Bacardi,3492,1.0,6.0,6.0,2021-07-30
SHOT Bacardi Limon,3495,1.0,3.0,3.0,2021-07-30
DBL Skyy Peach,3664,1.0,9.0,9.0,2021-07-30
DBL Casamigos,3688,1.0,10.0,10.0,2021-07-30
SHOT Amaretto,3561,1.0,3.0,3.0,2021-07-30
SHOT Titos,3655,1.0,4.0,4.0,2021-07-30
SHOT South. Comfort,3597,1.0,4.0,4.0,2021-07-30
SHOT Canad. Club,3618,1.0,3.0,3.0,2021-07-30
DBl Smirnoff,3646,1.0,6.0,6.0,2021-07-30
VBALL SPOT COW,3415,1.0,4.0,4.0,2021-07-30
PIT Angry Orchard,3361,1.0,15.0,15.0,2021-07-30
Makers Mark,3322,1.0,5.0,5.0,2021-07-30
Pinot Grigio,3333,1.0,6.0,6.0,2021-07-30
PINT K4 Fantasy Factory,3351,1.0,4.5,4.5,2021-07-30
Rusty Nail,3209,1.0,7.0,7.0,2021-07-30
Tanqueray,3219,1.0,5.0,5.0,2021-07-30
SHOT Jagermeister,3234,1.0,0.0,0.0,2021-07-30
OUTSIDE,3253,1.0,0.0,0.0,2021-07-30
Cocktail of the Week,3250,1.0,4.0,4.0,2021-07-30
Blonde Russian,3197,1.0,7.0,7.0,2021-07-30
CAN Schlitz 16oz,3134,1.0,4.0,4.0,2021-07-30
PINT Miller Lite,3138,1.0,3.0,3.0,2021-07-30
