Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,92.0,5.2798913043478,485.75,2021-08-27
PINT Spotted Cow,3140,57.0,3.8421052631579,219.0,2021-08-27
BTL Miller High Life,3122,56.0,1.4508928571429,81.25,2021-08-27
SHOT Tullamore Dew,3327,55.0,3.5636363636364,196.0,2021-08-27
CAN Press GF/CAR,3133,51.0,4.8039215686275,245.0,2021-08-27
Skyy Cherry BOMB,3370,50.0,3.52,176.0,2021-08-27
Skyy Peach BOMB,3367,49.0,3.4285714285714,168.0,2021-08-27
SHOT Seagrams VO,3325,44.0,1.9772727272727,87.0,2021-08-27
PINT Stein,3141,40.0,3.8375,153.5,2021-08-27
PINT LKFT IPA,3136,39.0,3.4615384615385,135.0,2021-08-27
SHOT Cazadores Blanco,3481,37.0,3.4594594594595,128.0,2021-08-27
PIT Miller Lite,3143,35.0,11.0,385.0,2021-08-27
CAN PBR 16oz,3129,34.0,3.5294117647059,120.0,2021-08-27
PINT LKFT Hazy Rabbit,3348,32.0,3.421875,109.5,2021-08-27
CAN Press Lime,3132,30.0,5.0,150.0,2021-08-27
DBL Titos,3654,28.0,8.0,224.0,2021-08-27
CAN Press Blk/Hyb,3130,27.0,5.0,135.0,2021-08-27
Skyy Raspberry BOMB,3369,26.0,2.6153846153846,68.0,2021-08-27
PINT Miller High Life,3137,25.0,3.0,75.0,2021-08-27
CAN Coors Light,3116,25.0,3.68,92.0,2021-08-27
DBL RAIL Tequila,3461,25.0,4.0,100.0,2021-08-27
SHOT Cazadores Reposado,3479,24.0,3.6666666666667,88.0,2021-08-27
SHOT Fernet,3507,22.0,1.8181818181818,40.0,2021-08-27
PIT Spotted Cow,3145,22.0,15.0,330.0,2021-08-27
PIT Schlitz,3144,20.0,10.45,209.0,2021-08-27
PIT Miller High Life,3142,17.0,11.0,187.0,2021-08-27
CAN Press Pom/Gin,3131,17.0,5.0,85.0,2021-08-27
PIT LKFT Hazy Rabbit,3359,17.0,15.0,255.0,2021-08-27
BTL Miller Lite,3391,17.0,2.4852941176471,42.25,2021-08-27
VBALL HI-LIFE,3411,16.0,0.0,0.0,2021-08-27
SHOT Jameson,3317,16.0,2.75,44.0,2021-08-27
PIT Stein,3146,16.0,15.0,240.0,2021-08-27
Bloody Mary,3199,15.0,7.0,105.0,2021-08-27
HH PINT Angry Orchard,3352,15.0,3.6,54.0,2021-08-27
DBL RAIL Rum,3457,15.0,5.1333333333333,77.0,2021-08-27
DBL RAIL Gin,3453,15.0,4.1,61.5,2021-08-27
PINT Schlitz,3139,14.0,3.0,42.0,2021-08-27
DBL RAIL Whiskey,3459,13.0,5.5,71.5,2021-08-27
BTL Pabst,3126,12.0,1.8958333333333,22.75,2021-08-27
RAIL Vodka,3339,12.0,3.375,40.5,2021-08-27
VBALL LITE,3410,12.0,0.0,0.0,2021-08-27
Skyy Orange BOMB,3372,12.0,2.6666666666667,32.0,2021-08-27
PINT Moon Man,3349,11.0,3.1363636363636,34.5,2021-08-27
PINT Guinness,3350,11.0,3.0,33.0,2021-08-27
SHOT RAIL GIN,3454,11.0,1.9090909090909,21.0,2021-08-27
SHOT Hennessey,3450,10.0,4.0,40.0,2021-08-27
DBL Jim Beam,3530,10.0,7.0,70.0,2021-08-27
HH PINT LKFT Oktoberfest,3697,10.0,4.2,42.0,2021-08-27
D.E. GF BOMB,3716,9.0,4.0,36.0,2021-08-27
DBL Jack Daniels,3526,9.0,7.1111111111111,64.0,2021-08-27
DBL Cazadores Reposado,3478,9.0,5.4444444444444,49.0,2021-08-27
BTL Corona,3117,9.0,4.5,40.5,2021-08-27
SHOT Rumpleminz,3242,9.0,4.0,36.0,2021-08-27
VBALL SCHLITZ,3412,8.0,0.0,0.0,2021-08-27
PIT LKFT Oktoberfest,3691,8.0,15.0,120.0,2021-08-27
DBL Absolut Citron,3656,7.0,8.0,56.0,2021-08-27
DBL Captain Morgan,3496,7.0,8.0,56.0,2021-08-27
VBALL SPOT COW,3415,7.0,4.0,28.0,2021-08-27
PIT Moon Man,3357,7.0,15.0,105.0,2021-08-27
SHOT Lemon Drop,3276,7.0,4.0,28.0,2021-08-27
BTL Spaten Lager,3127,6.0,5.0,30.0,2021-08-27
BTL Modelo Especial,3124,6.0,4.5,27.0,2021-08-27
PINT Miller Lite,3138,6.0,3.0,18.0,2021-08-27
PIT LKFT IPA,3358,6.0,15.0,90.0,2021-08-27
Titos,3307,5.0,5.0,25.0,2021-08-27
DBL Hennessey,3449,5.0,12.6,63.0,2021-08-27
BTL Blue Moon,3113,5.0,4.5,22.5,2021-08-27
Absolut,3286,5.0,8.0,40.0,2021-08-27
DBL Cazadores Blanco,3480,5.0,5.6,28.0,2021-08-27
DBL Makers Mark,3534,5.0,8.0,40.0,2021-08-27
SHOT Makers Mark,3535,4.0,4.0,16.0,2021-08-27
 SHOT Crown Royal,3529,4.0,4.0,16.0,2021-08-27
SHOT Fireball,3584,4.0,4.0,16.0,2021-08-27
DBL Hendricks Gin,3485,4.0,9.0,36.0,2021-08-27
SHOT Bulleit Bourbon,3588,4.0,4.0,16.0,2021-08-27
DBL Seagrams 7,3594,4.0,7.0,28.0,2021-08-27
DBL Skyy Orange,3676,4.0,7.0,28.0,2021-08-27
House White,3698,4.0,4.0,16.0,2021-08-27
DBL D.E. Grapefruit,3713,4.0,0.0,0.0,2021-08-27
SHOT of the WEEK,3254,4.0,0.75,3.0,2021-08-27
VBALL Summer Shandy,3421,4.0,4.0,16.0,2021-08-27
VBALL HAZY RABBIT,3418,3.0,4.0,12.0,2021-08-27
VBALL STEIN,3416,3.0,4.0,12.0,2021-08-27
Skyy Raspberry,3302,3.0,1.3333333333333,4.0,2021-08-27
Pinot Grigio,3333,3.0,5.0,15.0,2021-08-27
BTL Bud Light,3114,3.0,3.0,9.0,2021-08-27
3rd Space Frog Weiss,3717,3.0,5.0,15.0,2021-08-27
SHOT Titos,3655,3.0,4.0,12.0,2021-08-27
DBL Bombay Sapphire,3486,3.0,8.0,24.0,2021-08-27
DBL Korbel,3452,3.0,6.3333333333333,19.0,2021-08-27
SHOT RAIL Tequila,3462,3.0,0.0,0.0,2021-08-27
DBL Coconut Jack,3498,3.0,6.0,18.0,2021-08-27
SHOT Jack Daniels,3527,3.0,1.3333333333333,4.0,2021-08-27
DBL Crown Royal,3528,2.0,8.0,16.0,2021-08-27
SHOT Campari,3549,2.0,1.5,3.0,2021-08-27
DBL J. Walker Black,3605,2.0,11.0,22.0,2021-08-27
DBL Skyy Raspb,3668,2.0,7.0,14.0,2021-08-27
SHOT Skyy Raspb,3669,2.0,3.0,6.0,2021-08-27
DBL Skyy Cherry,3670,2.0,7.0,14.0,2021-08-27
CAN Schlitz 16oz,3134,2.0,4.0,8.0,2021-08-27
BTL MGD,3121,2.0,3.25,6.5,2021-08-27
SHOT Jagermeister,3234,2.0,4.0,8.0,2021-08-27
Chardonnay,3331,2.0,5.0,10.0,2021-08-27
Crown Royal,3312,2.0,5.0,10.0,2021-08-27
Jack Daniels,3315,2.0,5.0,10.0,2021-08-27
VBALL LKFT IPA,3417,2.0,4.0,8.0,2021-08-27
VBALL Angry Orchard,3422,2.0,4.0,8.0,2021-08-27
DBL RAIL Brandy,3448,2.0,6.5,13.0,2021-08-27
RAIL Rum,3343,2.0,3.5,7.0,2021-08-27
VBALL MOON MAN,3414,1.0,4.0,4.0,2021-08-27
Bulleit Bourbon,3308,1.0,5.0,5.0,2021-08-27
RAIL Whiskey,3340,1.0,3.5,3.5,2021-08-27
OUTSIDE,3253,1.0,0.0,0.0,2021-08-27
SHOT Car Bomb,3269,1.0,6.0,6.0,2021-08-27
Absolut Citron,3287,1.0,5.0,5.0,2021-08-27
Long Island,3204,1.0,8.0,8.0,2021-08-27
BTL LH Milk Stout,3119,1.0,6.0,6.0,2021-08-27
House Red,3699,1.0,4.0,4.0,2021-08-27
BTL Hop Refresher,3703,1.0,4.5,4.5,2021-08-27
DBL Kesslers,3710,1.0,6.0,6.0,2021-08-27
Kesslers,3711,1.0,4.0,4.0,2021-08-27
SHOT Wild Turkey 101,3616,1.0,4.0,4.0,2021-08-27
SHOT Skyy Peach,3665,1.0,3.0,3.0,2021-08-27
D.E. Grapefruit,3714,1.0,4.0,4.0,2021-08-27
DBL Bulleit Bourbon,3587,1.0,8.0,8.0,2021-08-27
DBL Tullamore Dew,3536,1.0,8.0,8.0,2021-08-27
SHOT Jack Ds Honey,3533,1.0,4.0,4.0,2021-08-27
DBL Tanqueray,3488,1.0,8.0,8.0,2021-08-27
DBL Bacardi,3492,1.0,6.0,6.0,2021-08-27
SHOT Korbel,3451,1.0,0.0,0.0,2021-08-27
SHOT RAIL Whiskey,3460,1.0,3.0,3.0,2021-08-27
