Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,207.0,5.2814009661836,1093.25,2019-08-02
Skyy Raspberry BOMB,3369,116.0,4.0,464.0,2019-08-02
BTL Miller High Life,3122,112.0,3.25,364.0,2019-08-02
PIT Miller Lite,3143,87.0,11.0,957.0,2019-08-02
SHOT Tullamore Dew,3327,87.0,4.0,348.0,2019-08-02
PINT Miller High Life,3137,73.0,3.0,219.0,2019-08-02
PINT Spotted Cow,3140,61.0,3.8360655737705,234.0,2019-08-02
OUTSIDE,3253,52.0,0.0,0.0,2019-08-02
PINT Stein,3141,49.0,3.8265306122449,187.5,2019-08-02
DBL RAIL Whiskey,3459,48.0,5.0520833333333,242.5,2019-08-02
Skyy Ginger BOMB,3371,47.0,4.0,188.0,2019-08-02
PINT Schlitz,3139,47.0,3.0,141.0,2019-08-02
Skyy Orange BOMB,3372,44.0,4.0,176.0,2019-08-02
Skyy Cherry BOMB,3370,44.0,4.0,176.0,2019-08-02
PINT Beer of the Week,3356,41.0,3.0,123.0,2019-08-02
PIT Schlitz,3144,40.0,11.0,440.0,2019-08-02
CAN Press Blk/Hyb,3130,39.0,5.0,195.0,2019-08-02
SHOT Seagrams VO,3325,39.0,3.0,117.0,2019-08-02
PIT Spotted Cow,3145,38.0,15.0,570.0,2019-08-02
PINT Moon Man,3349,36.0,4.2083333333333,151.5,2019-08-02
PINT LKFT IPA,3136,35.0,3.8142857142857,133.5,2019-08-02
PINT LKFT Hazy Rabbit,3348,34.0,3.7058823529412,126.0,2019-08-02
PINT Abita TurboDog,3353,32.0,3.890625,124.5,2019-08-02
PINT Miller Lite,3138,30.0,3.0,90.0,2019-08-02
DBL Titos,3654,30.0,8.0,240.0,2019-08-02
DBL RAIL Tequila,3461,29.0,5.1724137931034,150.0,2019-08-02
PIT Miller High Life,3142,29.0,10.655172413793,309.0,2019-08-02
Vball Fee A&B,3679,29.0,206.0,5974.0,2019-08-02
SHOT Cazadores Blanco,3481,28.0,4.0,112.0,2019-08-02
PIT Stein,3146,27.0,15.0,405.0,2019-08-02
SHOT Jameson,3317,26.0,4.0,104.0,2019-08-02
CAN PBR 16oz,3129,24.0,4.0,96.0,2019-08-02
BTL Corona,3117,24.0,4.5,108.0,2019-08-02
VBALL LITE,3410,23.0,0.0,0.0,2019-08-02
BTL Miller Lite,3391,22.0,3.25,71.5,2019-08-02
Skyy Apricot BOMB,3368,19.0,4.0,76.0,2019-08-02
PIT Moon Man,3357,19.0,15.0,285.0,2019-08-02
DBL Skyy Cherry,3670,18.0,7.2222222222222,130.0,2019-08-02
CAN Coors Light,3116,17.0,4.0,68.0,2019-08-02
DBL RAIL Rum,3457,17.0,5.0588235294118,86.0,2019-08-02
SHOT Cazadores Reposado,3479,16.0,4.0,64.0,2019-08-02
DBL RAIL Gin,3453,16.0,5.125,82.0,2019-08-02
Bloody Mary,3199,16.0,7.1875,115.0,2019-08-02
Moscow Mule,3207,15.0,7.0,105.0,2019-08-02
SHOT Jagermeister,3234,15.0,4.0,60.0,2019-08-02
Skyy Peach BOMB,3367,15.0,4.0,60.0,2019-08-02
PIT Beer of the Week,3362,14.0,10.214285714286,143.0,2019-08-02
CAN Press GF/CAR,3133,14.0,5.0,70.0,2019-08-02
SHOT Dr McGullicuddys,3226,13.0,3.0,39.0,2019-08-02
BTL Modelo Especial,3124,12.0,4.5,54.0,2019-08-02
DBL Jim Beam,3530,12.0,7.0,84.0,2019-08-02
SHOT Yukon Jack,3545,12.0,4.0,48.0,2019-08-02
Vball Fee Alley,3680,12.0,196.0,2352.0,2019-08-02
Camel Lights,3247,11.0,10.0,110.0,2019-08-02
PIT LKFT Hazy Rabbit,3359,10.0,15.0,150.0,2019-08-02
PINT Everyday Hero,3683,10.0,3.45,34.5,2019-08-02
RAIL Vodka,3339,9.0,3.7222222222222,33.5,2019-08-02
CAN Press Pom/Gin,3131,9.0,5.0,45.0,2019-08-02
Long Island,3204,9.0,8.0,72.0,2019-08-02
VBALL SCHLITZ,3412,9.0,0.0,0.0,2019-08-02
SHOT Jose Cuervo,3475,9.0,3.0,27.0,2019-08-02
HH PINT Angry Orchard,3352,8.0,3.9375,31.5,2019-08-02
CAN N.G. Staghorn,3135,8.0,5.0,40.0,2019-08-02
CAN Press Lime,3132,7.0,5.0,35.0,2019-08-02
BTL Pabst,3126,7.0,3.25,22.75,2019-08-02
PINT K4 Fantasy Factory,3351,7.0,4.0714285714286,28.5,2019-08-02
Cab/Merlot,3329,7.0,5.0,35.0,2019-08-02
Absolut,3286,7.0,7.1428571428571,50.0,2019-08-02
VBALL HI-LIFE,3411,7.0,0.0,0.0,2019-08-02
VBALL SPOT COW,3415,7.0,4.0,28.0,2019-08-02
DBL Hennessey,3449,7.0,11.0,77.0,2019-08-02
DBL Jameson,3538,7.0,8.0,56.0,2019-08-02
SHOT Jack Daniels,3527,7.0,4.0,28.0,2019-08-02
DBL Tanqueray,3488,7.0,8.0,56.0,2019-08-02
CAN Free of Speach,3681,7.0,4.5,31.5,2019-08-02
SHOT Fernet,3507,6.0,4.0,24.0,2019-08-02
DBL Jack Daniels,3526,6.0,8.0,48.0,2019-08-02
SHOT Fireball,3584,6.0,4.0,24.0,2019-08-02
DBL Absolut Citron,3656,6.0,8.0,48.0,2019-08-02
SHOT Pearl Pom.,3639,6.0,4.0,24.0,2019-08-02
SHOT Rumpleminz,3242,6.0,4.0,24.0,2019-08-02
HH PINT Abita Wrought Iron,3354,6.0,4.5,27.0,2019-08-02
BTL Budweiser,3115,6.0,4.5,27.0,2019-08-02
BTL Blue Moon,3113,6.0,4.5,27.0,2019-08-02
Mango Mimosa,3205,6.0,6.0,36.0,2019-08-02
BTL ODouls,3125,5.0,3.25,16.25,2019-08-02
BTL LKFT Fixed Gear,3120,5.0,5.0,25.0,2019-08-02
PIT LKFT IPA,3358,5.0,15.0,75.0,2019-08-02
PINT Guinness,3350,5.0,3.8,19.0,2019-08-02
RAIL Gin,3341,5.0,3.5,17.5,2019-08-02
Camel Menthol,3248,5.0,10.0,50.0,2019-08-02
DBL Bacardi,3492,5.0,6.0,30.0,2019-08-02
SHOT Hennessey,3450,5.0,5.0,25.0,2019-08-02
VBALL MOON MAN,3414,5.0,4.0,20.0,2019-08-02
VBALL STEIN,3416,5.0,4.0,20.0,2019-08-02
Skyy Watermelon BOMB,3374,5.0,4.0,20.0,2019-08-02
VBALL Beer of the Week,3413,4.0,0.0,0.0,2019-08-02
DBL RAIL Brandy,3448,4.0,4.25,17.0,2019-08-02
DBL Cazadores Blanco,3480,4.0,7.0,28.0,2019-08-02
DBL Ketel One,3658,4.0,8.5,34.0,2019-08-02
Seagrams VO,3579,4.0,4.0,16.0,2019-08-02
SHOT Goldschlager,3230,4.0,4.0,16.0,2019-08-02
Cazadores Blanco,3280,4.0,5.0,20.0,2019-08-02
Seagrams 7,3324,4.0,4.0,16.0,2019-08-02
PIT Angry Orchard,3361,4.0,15.0,60.0,2019-08-02
CAN Anit-Hero,3682,4.0,4.5,18.0,2019-08-02
SHOT Smirnoff,3647,3.0,3.0,9.0,2019-08-02
SHOT of the WEEK,3254,3.0,3.0,9.0,2019-08-02
Texas Cosmo,3211,3.0,8.0,24.0,2019-08-02
DBL South. Comfort,3596,3.0,8.3333333333333,25.0,2019-08-02
DBL Hendricks Gin,3485,3.0,9.0,27.0,2019-08-02
DBL Bombay Sapphire,3486,3.0,8.6666666666667,26.0,2019-08-02
PIT Abita TurboDog,3363,3.0,15.0,45.0,2019-08-02
PIT Abita Wrought Iron,3364,3.0,15.0,45.0,2019-08-02
VBALL HAZY RABBIT,3418,2.0,4.0,8.0,2019-08-02
VBALL Angry Orchard,3422,2.0,4.0,8.0,2019-08-02
SHOT RAIL Vodka,3456,2.0,3.0,6.0,2019-08-02
DBL Captain Morgan,3496,2.0,8.0,16.0,2019-08-02
DBL Coconut Jack,3498,2.0,6.0,12.0,2019-08-02
