Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
RAIL Vodka,3339,194.0,5.1559278350515,1000.25,2019-06-07
Skyy Raspberry BOMB,3369,110.0,3.8909090909091,428.0,2019-06-07
BTL Miller High Life,3122,104.0,3.25,338.0,2019-06-07
PINT Stein,3141,92.0,3.6684782608696,337.5,2019-06-07
PIT Miller Lite,3143,91.0,11.0,1001.0,2019-06-07
SHOT Tullamore Dew,3327,88.0,3.7727272727273,332.0,2019-06-07
PINT Miller High Life,3137,87.0,2.9655172413793,258.0,2019-06-07
Skyy Orange BOMB,3372,84.0,3.8571428571429,324.0,2019-06-07
Skyy Cherry BOMB,3370,82.0,3.9512195121951,324.0,2019-06-07
PINT Spotted Cow,3140,81.0,3.9259259259259,318.0,2019-06-07
RAIL Tequila,3344,66.0,4.0984848484848,270.5,2019-06-07
Skyy Ginger BOMB,3371,65.0,4.0,260.0,2019-06-07
RAIL Whiskey,3340,62.0,4.9112903225806,304.5,2019-06-07
PIT Schlitz,3144,62.0,11.0,682.0,2019-06-07
PINT LKFT Hazy Rabbit,3348,50.0,4.02,201.0,2019-06-07
PINT Miller Lite,3138,47.0,3.0,141.0,2019-06-07
Cazadores Blanco,3280,40.0,4.05,162.0,2019-06-07
SHOT Seagrams VO,3325,40.0,3.45,138.0,2019-06-07
Titos,3307,38.0,7.4210526315789,282.0,2019-06-07
OUTSIDE,3253,34.0,0.0,0.0,2019-06-07
PINT Schlitz,3139,33.0,3.0,99.0,2019-06-07
PINT LKFT IPA,3136,33.0,3.7727272727273,124.5,2019-06-07
PIT Miller High Life,3142,31.0,11.0,341.0,2019-06-07
RAIL Gin,3341,31.0,4.7258064516129,146.5,2019-06-07
Bloody Mary,3199,30.0,7.1333333333333,214.0,2019-06-07
PIT Spotted Cow,3145,29.0,15.0,435.0,2019-06-07
PIT Stein,3146,28.0,15.0,420.0,2019-06-07
Hennessey,3190,27.0,6.6666666666667,180.0,2019-06-07
CAN PBR 16oz,3129,27.0,4.0,108.0,2019-06-07
CAN Press Blk/Hyb,3130,27.0,5.0,135.0,2019-06-07
SHOT Jameson,3317,27.0,4.7407407407407,128.0,2019-06-07
HH PINT Angry Orchard,3352,26.0,4.0384615384615,105.0,2019-06-07
Jack Daniels,3315,25.0,7.84,196.0,2019-06-07
CAN Coors Light,3116,25.0,4.0,100.0,2019-06-07
PIT Moon Man,3357,24.0,15.0,360.0,2019-06-07
SHOT Rumpleminz,3242,22.0,4.0,88.0,2019-06-07
RAIL Rum,3343,21.0,4.2142857142857,88.5,2019-06-07
PINT Moon Man,3349,21.0,3.9285714285714,82.5,2019-06-07
VBALL LITE,3410,21.0,0.0,0.0,2019-06-07
Jim Beam,3318,20.0,6.5,130.0,2019-06-07
PINT Abita TurboDog,3353,18.0,3.75,67.5,2019-06-07
BTL Miller Lite,3123,18.0,3.25,58.5,2019-06-07
CAN Press GF/CAR,3133,18.0,5.0,90.0,2019-06-07
Skyy,3296,17.0,3.0,51.0,2019-06-07
PINT Beer of the Week,3356,17.0,3.0,51.0,2019-06-07
PIT Beer of the Week,3362,17.0,10.411764705882,177.0,2019-06-07
BTL Miller Lite,3391,17.0,3.25,55.25,2019-06-07
