Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,42.0,5.1904761904762,218.0,2020-12-25
SHOT Jameson,3317,39.0,2.1538461538462,84.0,2020-12-25
SHOT Seagrams VO,3325,37.0,2.3513513513514,87.0,2020-12-25
BTL Miller High Life,3122,35.0,3.0642857142857,107.25,2020-12-25
Skyy Peach BOMB,3367,30.0,3.6,108.0,2020-12-25
SHOT Tullamore Dew,3327,29.0,2.6206896551724,76.0,2020-12-25
PINT Moon Man,3349,28.0,2.4107142857143,67.5,2020-12-25
PINT Spotted Cow,3140,28.0,4.125,115.5,2020-12-25
SHOT Fernet,3507,28.0,3.2857142857143,92.0,2020-12-25
Skyy Cherry BOMB,3370,24.0,1.6666666666667,40.0,2020-12-25
PINT Stein,3141,24.0,3.375,81.0,2020-12-25
PINT Schlitz,3139,22.0,2.4545454545455,54.0,2020-12-25
Skyy Orange BOMB,3372,20.0,1.6,32.0,2020-12-25
BTL Miller Lite,3391,18.0,1.625,29.25,2020-12-25
CAN PBR 16oz,3129,14.0,4.0,56.0,2020-12-25
SHOT Cazadores Reposado,3479,11.0,2.9090909090909,32.0,2020-12-25
DBL Jack Daniels,3526,10.0,8.0,80.0,2020-12-25
PINT LKFT Hazy Rabbit,3348,9.0,3.1666666666667,28.5,2020-12-25
PINT LKFT IPA,3136,8.0,3.375,27.0,2020-12-25
BTL MGD,3121,7.0,3.25,22.75,2020-12-25
SHOT Cazadores Blanco,3481,7.0,1.7142857142857,12.0,2020-12-25
DBL Tullamore Dew,3536,7.0,8.2857142857143,58.0,2020-12-25
DBL Skyy Cherry,3670,7.0,7.0,49.0,2020-12-25
SHOT RAIL Vodka,3456,6.0,3.0,18.0,2020-12-25
DBL RAIL Tequila,3461,6.0,5.5,33.0,2020-12-25
SHOT Bulleit Rye,3590,5.0,3.2,16.0,2020-12-25
SHOT Rumpleminz,3242,5.0,3.2,16.0,2020-12-25
White Russian,3215,4.0,5.0,20.0,2020-12-25
PIT Miller High Life,3142,4.0,11.0,44.0,2020-12-25
SHOT RumChata,3503,4.0,3.0,12.0,2020-12-25
DBL Korbel,3452,4.0,6.75,27.0,2020-12-25
DBL Skyy Raspb,3668,4.0,7.0,28.0,2020-12-25
SHOT Makers Mark,3535,3.0,4.0,12.0,2020-12-25
DBL Jose Cuervo,3474,3.0,6.0,18.0,2020-12-25
SHOT Jose Cuervo,3475,3.0,3.0,9.0,2020-12-25
DBL RAIL Rum,3457,3.0,5.5,16.5,2020-12-25
DBL Seagrams 7,3594,3.0,7.0,21.0,2020-12-25
PINT Miller High Life,3137,3.0,2.0,6.0,2020-12-25
PINT Miller Lite,3138,3.0,3.0,9.0,2020-12-25
Korbel,3191,3.0,5.0,15.0,2020-12-25
CAN Coors Light,3116,3.0,4.0,12.0,2020-12-25
BTL Corona,3117,3.0,3.0,9.0,2020-12-25
CAN Press Blk/Hyb,3130,3.0,5.0,15.0,2020-12-25
CAN Press Pom/Gin,3131,3.0,5.0,15.0,2020-12-25
BTL ODouls,3125,3.0,3.25,9.75,2020-12-25
PINT Guinness,3350,3.0,2.0,6.0,2020-12-25
HH PINT Angry Orchard,3352,2.0,4.5,9.0,2020-12-25
PINT Abita TurboDog,3353,2.0,3.0,6.0,2020-12-25
RAIL Gin,3341,2.0,3.5,7.0,2020-12-25
Bacardi,3255,2.0,4.0,8.0,2020-12-25
BTL Bud Light,3114,2.0,2.25,4.5,2020-12-25
SHOT South. Comfort,3597,2.0,4.0,8.0,2020-12-25
SHOT J. Walker Red,3608,2.0,5.0,10.0,2020-12-25
DBL RAIL Gin,3453,2.0,4.75,9.5,2020-12-25
SHOT RAIL Brandy,3447,2.0,3.0,6.0,2020-12-25
SHOT Skyy Cherry,3671,2.0,1.5,3.0,2020-12-25
DBL Skyy Orange,3676,2.0,7.0,14.0,2020-12-25
SHOT Skyy Orange,3677,1.0,0.0,0.0,2020-12-25
House Red,3699,1.0,4.0,4.0,2020-12-25
SHOT Korbel,3451,1.0,3.0,3.0,2020-12-25
Skyy Raspberry BOMB,3369,1.0,4.0,4.0,2020-12-25
DBL RAIL Whiskey,3459,1.0,5.5,5.5,2020-12-25
DBL Cazadores Reposado,3478,1.0,7.0,7.0,2020-12-25
DBL Titos,3654,1.0,8.0,8.0,2020-12-25
SHOT Titos,3655,1.0,4.0,4.0,2020-12-25
SHOT Skyy,3663,1.0,3.0,3.0,2020-12-25
DBL Jameson,3538,1.0,8.0,8.0,2020-12-25
SHOT Baileys Irish,3541,1.0,4.0,4.0,2020-12-25
SHOT Fireball,3584,1.0,4.0,4.0,2020-12-25
DBL Meyers Dark,3504,1.0,6.0,6.0,2020-12-25
SHOT Jack Daniels,3527,1.0,4.0,4.0,2020-12-25
 SHOT Crown Royal,3529,1.0,4.0,4.0,2020-12-25
DBL Makers Mark,3534,1.0,8.0,8.0,2020-12-25
BTL LH Milk Stout,3119,1.0,6.0,6.0,2020-12-25
Moscow Mule,3207,1.0,0.0,0.0,2020-12-25
PIT Schlitz,3144,1.0,11.0,11.0,2020-12-25
PIT Spotted Cow,3145,1.0,15.0,15.0,2020-12-25
Absolut,3286,1.0,8.0,8.0,2020-12-25
Jack Daniels,3315,1.0,0.0,0.0,2020-12-25
Makers Mark,3322,1.0,5.0,5.0,2020-12-25
SHOT Jagermeister,3234,1.0,0.0,0.0,2020-12-25
Cocktail of the Week,3250,1.0,4.0,4.0,2020-12-25
RAIL Vodka,3339,1.0,3.5,3.5,2020-12-25
PIT Moon Man,3357,1.0,0.0,0.0,2020-12-25
