Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,193.0,5.4585492227979,1053.5,2019-08-16
Skyy Orange BOMB,3372,107.0,4.0,428.0,2019-08-16
BTL Miller High Life,3122,105.0,3.25,341.25,2019-08-16
Skyy Raspberry BOMB,3369,96.0,4.0,384.0,2019-08-16
PINT Stein,3141,87.0,3.9137931034483,340.5,2019-08-16
PINT Miller High Life,3137,71.0,3.0,213.0,2019-08-16
SHOT Tullamore Dew,3327,68.0,4.0,272.0,2019-08-16
PINT Spotted Cow,3140,67.0,3.8731343283582,259.5,2019-08-16
Skyy Ginger BOMB,3371,63.0,4.0,252.0,2019-08-16
PIT Miller Lite,3143,57.0,11.0,627.0,2019-08-16
OUTSIDE,3253,55.0,0.0,0.0,2019-08-16
Skyy Peach BOMB,3367,55.0,4.0,220.0,2019-08-16
Skyy Cherry BOMB,3370,54.0,4.0,216.0,2019-08-16
PIT Schlitz,3144,51.0,11.0,561.0,2019-08-16
SHOT Seagrams VO,3325,46.0,3.0,138.0,2019-08-16
PINT LKFT Hazy Rabbit,3348,42.0,3.6428571428571,153.0,2019-08-16
PIT Spotted Cow,3145,40.0,15.0,600.0,2019-08-16
DBL RAIL Whiskey,3459,37.0,5.1351351351351,190.0,2019-08-16
PINT LKFT IPA,3136,36.0,3.625,130.5,2019-08-16
PINT Moon Man,3349,36.0,3.9166666666667,141.0,2019-08-16
CAN PBR 16oz,3129,33.0,4.0,132.0,2019-08-16
PIT Miller High Life,3142,31.0,11.0,341.0,2019-08-16
PINT Miller Lite,3138,31.0,3.0,93.0,2019-08-16
DBL RAIL Gin,3453,30.0,5.1,153.0,2019-08-16
PINT Schlitz,3139,29.0,3.0,87.0,2019-08-16
CAN Press Blk/Hyb,3130,28.0,5.0,140.0,2019-08-16
CAN Press GF/CAR,3133,27.0,5.0,135.0,2019-08-16
PIT Stein,3146,27.0,15.0,405.0,2019-08-16
DBL RAIL Rum,3457,27.0,5.1111111111111,138.0,2019-08-16
CAN Free of Speach,3681,26.0,3.0,78.0,2019-08-16
SHOT Jameson,3317,25.0,4.0,100.0,2019-08-16
BTL Bud Light,3114,24.0,4.5,108.0,2019-08-16
CAN Coors Light,3116,23.0,4.0,92.0,2019-08-16
DBL RAIL Brandy,3448,23.0,5.3478260869565,123.0,2019-08-16
SHOT Cazadores Blanco,3481,22.0,4.0,88.0,2019-08-16
DBL Titos,3654,22.0,8.0,176.0,2019-08-16
PIT LKFT Hazy Rabbit,3359,21.0,15.0,315.0,2019-08-16
VBALL LITE,3410,19.0,0.0,0.0,2019-08-16
Bloody Mary,3199,17.0,7.1764705882353,122.0,2019-08-16
HH PINT Angry Orchard,3352,16.0,3.65625,58.5,2019-08-16
VBALL HI-LIFE,3411,16.0,0.0,0.0,2019-08-16
SHOT Cazadores Reposado,3479,15.0,4.0,60.0,2019-08-16
DBL Jack Daniels,3526,15.0,8.0,120.0,2019-08-16
BTL Corona,3117,15.0,4.5,67.5,2019-08-16
BTL Pabst,3126,14.0,3.25,45.5,2019-08-16
CAN Press Pom/Gin,3131,14.0,5.0,70.0,2019-08-16
DBL RAIL Tequila,3461,14.0,4.6428571428571,65.0,2019-08-16
PIT LKFT IPA,3358,14.0,15.0,210.0,2019-08-16
BTL Miller Lite,3391,14.0,3.25,45.5,2019-08-16
SHOT Hennessey,3450,13.0,5.0,65.0,2019-08-16
HH PINT Abita Wrought Iron,3354,13.0,4.1538461538462,54.0,2019-08-16
DBL Captain Morgan,3496,13.0,8.0,104.0,2019-08-16
BTL LKFT Junk,3685,13.0,4.5,58.5,2019-08-16
CAN Press Lime,3132,12.0,5.0,60.0,2019-08-16
PINT Guinness,3350,12.0,4.5,54.0,2019-08-16
RAIL Vodka,3339,11.0,3.6818181818182,40.5,2019-08-16
BTL MGD,3121,11.0,3.25,35.75,2019-08-16
DBL Jameson,3538,11.0,8.0,88.0,2019-08-16
VBALL SCHLITZ,3412,11.0,0.0,0.0,2019-08-16
SHOT Skyy,3663,11.0,3.0,33.0,2019-08-16
Skyy Apricot BOMB,3368,10.0,4.0,40.0,2019-08-16
Camel Lights,3247,10.0,10.0,100.0,2019-08-16
PIT Moon Man,3357,9.0,15.0,135.0,2019-08-16
DBL Crown Royal,3528,9.0,8.0,72.0,2019-08-16
SHOT Jose Cuervo,3475,9.0,3.0,27.0,2019-08-16
SHOT Goldschlager,3230,8.0,4.0,32.0,2019-08-16
SHOT Jagermeister,3234,8.0,4.0,32.0,2019-08-16
RAIL Gin,3341,8.0,3.5,28.0,2019-08-16
BTL Modelo Especial,3124,8.0,4.5,36.0,2019-08-16
DBL Skyy Orange,3676,8.0,7.5,60.0,2019-08-16
DBL Skyy Cherry,3670,7.0,7.0,49.0,2019-08-16
BTL Budweiser,3115,7.0,4.5,31.5,2019-08-16
SHOT of the WEEK,3254,7.0,3.0,21.0,2019-08-16
DBL Tanqueray,3488,7.0,8.0,56.0,2019-08-16
SHOT Bulleit Bourbon,3588,6.0,4.0,24.0,2019-08-16
Trinidad Tea,3213,6.0,8.0,48.0,2019-08-16
CAN N.G. Staghorn,3135,6.0,5.0,30.0,2019-08-16
Moscow Mule,3207,6.0,7.0,42.0,2019-08-16
Sangria,3210,6.0,6.0,36.0,2019-08-16
DBL Bacardi Limon,3494,6.0,6.0,36.0,2019-08-16
DBL Skyy Apricot,3666,5.0,7.0,35.0,2019-08-16
Long Island,3204,5.0,8.0,40.0,2019-08-16
DBL Jim Beam,3530,5.0,7.0,35.0,2019-08-16
DBL Bacardi,3492,5.0,6.0,30.0,2019-08-16
DBL Kraken,3500,5.0,8.0,40.0,2019-08-16
SHOT Fernet,3507,5.0,4.0,20.0,2019-08-16
DBL Cazadores Blanco,3480,5.0,7.0,35.0,2019-08-16
PIT Angry Orchard,3361,5.0,15.0,75.0,2019-08-16
DBL Hennessey,3449,4.0,11.0,44.0,2019-08-16
VBALL STEIN,3416,4.0,4.0,16.0,2019-08-16
DBL Jose Cuervo,3474,4.0,7.0,28.0,2019-08-16
SHOT Jack Daniels,3527,4.0,4.0,16.0,2019-08-16
SHOT Jack Ds Honey,3533,4.0,4.0,16.0,2019-08-16
Brew Crew Margarita,3200,4.0,7.0,28.0,2019-08-16
BTL Spaten Lager,3127,4.0,5.0,20.0,2019-08-16
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2019-08-16
SHOT Dr McGullicuddys,3226,4.0,3.0,12.0,2019-08-16
SHOT Rumpleminz,3242,4.0,4.0,16.0,2019-08-16
PINT Abita TurboDog,3353,4.0,4.125,16.5,2019-08-16
PINT K4 Fantasy Factory,3351,4.0,4.125,16.5,2019-08-16
DBL Ketel One,3658,4.0,9.5,38.0,2019-08-16
DBL Skyy Ginger,3672,3.0,7.0,21.0,2019-08-16
DBL Skyy Raspb,3668,3.0,7.0,21.0,2019-08-16
SHOT Fireball,3584,3.0,4.0,12.0,2019-08-16
SHOT Pearl Pom.,3639,3.0,4.0,12.0,2019-08-16
RAIL Whiskey,3340,3.0,3.5,10.5,2019-08-16
Pinot Grigio,3333,3.0,5.0,15.0,2019-08-16
Camel Menthol,3248,3.0,10.0,30.0,2019-08-16
BTL LH Milk Stout,3119,3.0,6.0,18.0,2019-08-16
SHOT Makers Mark,3535,3.0,4.0,12.0,2019-08-16
SHOT Captain Morgan,3497,3.0,4.0,12.0,2019-08-16
DBL Coconut Jack,3498,3.0,6.0,18.0,2019-08-16
VBALL HAZY RABBIT,3418,3.0,4.0,12.0,2019-08-16
VBALL SPOT COW,3415,3.0,4.0,12.0,2019-08-16
Skyy Watermelon BOMB,3374,2.0,4.0,8.0,2019-08-16
Hendricks Gin,3427,2.0,5.5,11.0,2019-08-16
VBALL LKFT IPA,3417,2.0,4.0,8.0,2019-08-16
VBALL MOON MAN,3414,2.0,4.0,8.0,2019-08-16
DBL Bombay Sapphire,3486,2.0,8.5,17.0,2019-08-16
SHOT Bombay Sapphire,3487,2.0,4.0,8.0,2019-08-16
DBL Tullamore Dew,3536,2.0,8.0,16.0,2019-08-16
DBL Makers Mark,3534,2.0,8.0,16.0,2019-08-16
DBL Bulleit Rye,3589,2.0,8.0,16.0,2019-08-16
SHOT Campari,3549,2.0,3.0,6.0,2019-08-16
BTL Blue Moon,3113,2.0,4.5,9.0,2019-08-16
BTL ODouls,3125,2.0,3.25,6.5,2019-08-16
Texas Cosmo,3211,2.0,8.0,16.0,2019-08-16
Bag Snacks,3246,2.0,0.75,1.5,2019-08-16
