Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,57.0,2.7368421052632,156.0,2021-02-19
SHOT Tullamore Dew,3327,48.0,2.3333333333333,112.0,2021-02-19
PINT Moon Man,3349,34.0,2.6029411764706,88.5,2021-02-19
DBL RAIL Vodka,3455,33.0,5.2878787878788,174.5,2021-02-19
PINT LKFT IPA,3136,31.0,3.0967741935484,96.0,2021-02-19
BTL Miller High Life,3122,29.0,2.5775862068966,74.75,2021-02-19
PINT Spotted Cow,3140,27.0,3.5555555555556,96.0,2021-02-19
CAN PBR 16oz,3129,26.0,3.8461538461538,100.0,2021-02-19
SHOT Jameson,3317,22.0,3.0909090909091,68.0,2021-02-19
PINT Stein,3141,16.0,3.5625,57.0,2021-02-19
SHOT Cazadores Blanco,3481,15.0,4.0,60.0,2021-02-19
DBL RAIL Whiskey,3459,15.0,5.0333333333333,75.5,2021-02-19
DBL Jack Daniels,3526,15.0,7.4666666666667,112.0,2021-02-19
PINT Beer of the Week,3356,12.0,2.75,33.0,2021-02-19
DBL RAIL Brandy,3448,12.0,6.25,75.0,2021-02-19
Skyy Orange BOMB,3372,11.0,2.1818181818182,24.0,2021-02-19
PINT Miller High Life,3137,11.0,2.7272727272727,30.0,2021-02-19
SHOT Skyy Peach,3665,11.0,2.1818181818182,24.0,2021-02-19
DBL Skyy Cherry,3670,11.0,7.0,77.0,2021-02-19
DBL RAIL Gin,3453,10.0,4.1,41.0,2021-02-19
Skyy Cherry BOMB,3370,9.0,2.6666666666667,24.0,2021-02-19
PINT LKFT Hazy Rabbit,3348,9.0,3.6666666666667,33.0,2021-02-19
Skyy Ginger BOMB,3371,8.0,4.0,32.0,2021-02-19
 SHOT Crown Royal,3529,8.0,4.0,32.0,2021-02-19
DBL Bulleit Bourbon,3587,7.0,8.1428571428571,57.0,2021-02-19
RAIL Vodka,3339,7.0,3.5,24.5,2021-02-19
CAN Press Pom/Gin,3131,7.0,5.0,35.0,2021-02-19
BTL Bud Light,3114,7.0,4.5,31.5,2021-02-19
PINT Guinness,3350,6.0,4.6666666666667,28.0,2021-02-19
Skyy Peach BOMB,3367,6.0,2.6666666666667,16.0,2021-02-19
BTL Miller Lite,3391,6.0,3.25,19.5,2021-02-19
DBL Amaretto,3560,6.0,7.0,42.0,2021-02-19
HH PINT LKFT Oktoberfest,3697,6.0,3.0,18.0,2021-02-19
House White,3698,6.0,4.0,24.0,2021-02-19
SHOT Fernet,3507,6.0,3.3333333333333,20.0,2021-02-19
DBL Meyers Dark,3504,5.0,6.0,30.0,2021-02-19
Cocktail of the Week,3250,5.0,2.4,12.0,2021-02-19
CAN Coors Light,3116,5.0,3.2,16.0,2021-02-19
CAN Press Blk/Hyb,3130,5.0,5.0,25.0,2021-02-19
Long Island,3204,4.0,4.0,16.0,2021-02-19
PIT Miller High Life,3142,4.0,11.0,44.0,2021-02-19
PIT Miller Lite,3143,4.0,11.0,44.0,2021-02-19
SHOT Jack Ds Honey,3533,4.0,4.0,16.0,2021-02-19
DBL RAIL Tequila,3461,4.0,5.5,22.0,2021-02-19
SHOT Campari,3549,4.0,3.0,12.0,2021-02-19
DBL Jameson,3538,3.0,8.0,24.0,2021-02-19
DBL Skyy,3662,3.0,4.0,12.0,2021-02-19
SHOT Bulleit Rye,3590,3.0,2.6666666666667,8.0,2021-02-19
SHOT Jack Daniels,3527,3.0,2.6666666666667,8.0,2021-02-19
SHOT Captain Morgan,3497,3.0,2.6666666666667,8.0,2021-02-19
DBL Kraken,3500,3.0,8.0,24.0,2021-02-19
BTL Blue Moon,3113,3.0,4.5,13.5,2021-02-19
BTL Modelo Especial,3124,3.0,4.5,13.5,2021-02-19
SHOT of the WEEK,3254,3.0,3.0,9.0,2021-02-19
HH PINT Angry Orchard,3352,3.0,4.5,13.5,2021-02-19
CAN Press GF/CAR,3133,2.0,5.0,10.0,2021-02-19
DBL Crown Royal,3528,2.0,8.0,16.0,2021-02-19
SHOT RAIL Tequila,3462,2.0,3.0,6.0,2021-02-19
DBL Cazadores Reposado,3478,2.0,7.0,14.0,2021-02-19
DBL Bacardi,3492,2.0,6.0,12.0,2021-02-19
DBl Canad. Club,3617,2.0,7.0,14.0,2021-02-19
DBL Tullamore Dew,3536,2.0,8.0,16.0,2021-02-19
BTL Hop Refresher,3703,2.0,4.5,9.0,2021-02-19
SHOT Skyy Orange,3677,1.0,0.0,0.0,2021-02-19
SHOT Baileys Irish,3541,1.0,0.0,0.0,2021-02-19
DBL Captain Morgan,3496,1.0,8.0,8.0,2021-02-19
DBL RAIL Rum,3457,1.0,0.0,0.0,2021-02-19
DBL Cazadores Blanco,3480,1.0,0.0,0.0,2021-02-19
DBL Makers Mark,3534,1.0,9.0,9.0,2021-02-19
CAN Schlitz 16oz,3134,1.0,4.0,4.0,2021-02-19
BTL Corona,3117,1.0,4.5,4.5,2021-02-19
PIT Stein,3146,1.0,15.0,15.0,2021-02-19
