Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,189.0,5.2513227513228,992.5,2019-07-12
BTL Miller High Life,3122,128.0,3.25,416.0,2019-07-12
SHOT Tullamore Dew,3327,84.0,4.0,336.0,2019-07-12
PINT Spotted Cow,3140,73.0,3.8835616438356,283.5,2019-07-12
PINT Stein,3141,73.0,4.1301369863014,301.5,2019-07-12
OUTSIDE,3253,68.0,0.0,0.0,2019-07-12
Skyy Raspberry BOMB,3369,68.0,4.0,272.0,2019-07-12
SHOT of the WEEK,3254,65.0,3.0,195.0,2019-07-12
PIT Miller Lite,3143,64.0,11.0,704.0,2019-07-12
Skyy Orange BOMB,3372,64.0,4.0,256.0,2019-07-12
PINT Miller Lite,3138,54.0,3.0,162.0,2019-07-12
PINT LKFT IPA,3136,53.0,3.8207547169811,202.5,2019-07-12
PINT Schlitz,3139,52.0,3.0,156.0,2019-07-12
PINT Beer of the Week,3356,49.0,3.0,147.0,2019-07-12
SHOT Seagrams VO,3325,46.0,3.0,138.0,2019-07-12
CAN Coors Light,3116,45.0,4.0,180.0,2019-07-12
DBL RAIL Rum,3457,41.0,5.0975609756098,209.0,2019-07-12
PINT LKFT Hazy Rabbit,3348,40.0,4.0125,160.5,2019-07-12
PINT Miller High Life,3137,38.0,3.0,114.0,2019-07-12
BTL Miller Lite,3391,37.0,3.25,120.25,2019-07-12
PIT Schlitz,3144,35.0,11.0,385.0,2019-07-12
PIT Miller High Life,3142,34.0,11.0,374.0,2019-07-12
Skyy Cherry BOMB,3370,34.0,4.0,136.0,2019-07-12
CAN Press Blk/Hyb,3130,33.0,5.0,165.0,2019-07-12
DBL RAIL Whiskey,3459,30.0,5.4666666666667,164.0,2019-07-12
PIT Beer of the Week,3362,27.0,11.0,297.0,2019-07-12
PINT Moon Man,3349,27.0,3.8333333333333,103.5,2019-07-12
Bloody Mary,3199,25.0,7.16,179.0,2019-07-12
CAN PBR 16oz,3129,25.0,4.0,100.0,2019-07-12
PIT Spotted Cow,3145,25.0,14.6,365.0,2019-07-12
SHOT Skyy,3663,23.0,3.0,69.0,2019-07-12
CAN Press Lime,3132,21.0,5.0,105.0,2019-07-12
HH PINT Abita Wrought Iron,3354,21.0,3.8571428571429,81.0,2019-07-12
DBL RAIL Gin,3453,21.0,4.7857142857143,100.5,2019-07-12
PIT LKFT Hazy Rabbit,3359,19.0,15.0,285.0,2019-07-12
Skyy Apricot BOMB,3368,18.0,4.0,72.0,2019-07-12
CAN Oberon 16oz,3678,18.0,5.0,90.0,2019-07-12
DBL Skyy Cherry,3670,17.0,7.0,119.0,2019-07-12
HH PINT Angry Orchard,3352,17.0,3.8823529411765,66.0,2019-07-12
CAN Press GF/CAR,3133,17.0,5.0,85.0,2019-07-12
PIT Stein,3146,16.0,15.0,240.0,2019-07-12
PIT Moon Man,3357,16.0,15.0,240.0,2019-07-12
PIT LKFT IPA,3358,16.0,14.375,230.0,2019-07-12
Skyy Peach BOMB,3367,16.0,4.0,64.0,2019-07-12
PINT Summer Shandy,3425,16.0,4.21875,67.5,2019-07-12
DBL Titos,3654,15.0,8.0,120.0,2019-07-12
VBALL LITE,3410,14.0,0.0,0.0,2019-07-12
VBALL HI-LIFE,3411,14.0,0.0,0.0,2019-07-12
Camel Lights,3247,14.0,10.0,140.0,2019-07-12
PINT Abita TurboDog,3353,13.0,3.2307692307692,42.0,2019-07-12
SHOT Cazadores Blanco,3481,13.0,4.0,52.0,2019-07-12
DBL RAIL Tequila,3461,12.0,4.9583333333333,59.5,2019-07-12
PINT K4 Fantasy Factory,3351,12.0,4.375,52.5,2019-07-12
CAN Press Pom/Gin,3131,12.0,5.0,60.0,2019-07-12
DBL Skyy Orange,3676,12.0,7.1666666666667,86.0,2019-07-12
DBL Jack Daniels,3526,11.0,8.0,88.0,2019-07-12
DBL RAIL Brandy,3448,11.0,4.4090909090909,48.5,2019-07-12
SHOT Hennessey,3450,11.0,5.0,55.0,2019-07-12
DBL Jim Beam,3530,10.0,7.0,70.0,2019-07-12
SHOT Jameson,3317,10.0,4.0,40.0,2019-07-12
Cocktail of the Week,3250,9.0,4.0,36.0,2019-07-12
SHOT Rumpleminz,3242,9.0,4.0,36.0,2019-07-12
DBL Tullamore Dew,3536,9.0,8.0,72.0,2019-07-12
SHOT Fireball,3584,9.0,4.0,36.0,2019-07-12
SHOT Cazadores Reposado,3479,9.0,4.0,36.0,2019-07-12
Skyy Ginger BOMB,3371,9.0,4.0,36.0,2019-07-12
SHOT Jack Ds Honey,3533,8.0,4.0,32.0,2019-07-12
Moscow Mule,3207,8.0,7.0,56.0,2019-07-12
DBL Absolut Citron,3656,8.0,8.0,64.0,2019-07-12
DBL Skyy Raspb,3668,7.0,7.0,49.0,2019-07-12
BTL Pabst,3126,7.0,3.25,22.75,2019-07-12
BTL Bud Light,3114,7.0,4.0714285714286,28.5,2019-07-12
SHOT Dr McGullicuddys,3226,7.0,3.0,21.0,2019-07-12
PINT Guinness,3350,7.0,4.4285714285714,31.0,2019-07-12
DBL Seagrams 7,3594,7.0,7.0,49.0,2019-07-12
VBALL SCHLITZ,3412,7.0,0.0,0.0,2019-07-12
Skyy Watermelon BOMB,3374,7.0,4.0,28.0,2019-07-12
DBL Amaretto,3560,6.0,7.8333333333333,47.0,2019-07-12
RAIL Vodka,3339,6.0,3.5,21.0,2019-07-12
RAIL Gin,3341,6.0,3.5,21.0,2019-07-12
DBL of the WEEK,3251,6.0,6.0,36.0,2019-07-12
CAN Crispin 16oz,3128,6.0,6.0,36.0,2019-07-12
DBL Ketel One,3658,6.0,8.0,48.0,2019-07-12
