Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Tullamore Dew,3327,14.0,4.0,56.0,2020-06-12
SHOT Jameson,3317,13.0,2.4615384615385,32.0,2020-06-12
SHOT Cazadores Blanco,3481,12.0,1.6666666666667,20.0,2020-06-12
Skyy Pear,3301,11.0,1.0909090909091,12.0,2020-06-12
SHOT Cazadores Reposado,3479,10.0,2.8,28.0,2020-06-12
PINT LKFT Hazy Rabbit,3348,9.0,2.0,18.0,2020-06-12
SHOT Jagermeister,3234,8.0,5.5,44.0,2020-06-12
SHOT Rumpleminz,3242,8.0,2.0,16.0,2020-06-12
BTL Miller High Life,3122,8.0,3.25,26.0,2020-06-12
PINT Spotted Cow,3140,6.0,1.6666666666667,10.0,2020-06-12
PIT Spotted Cow,3145,6.0,7.0,42.0,2020-06-12
CAN Press Blk/Hyb,3130,5.0,5.0,25.0,2020-06-12
DBL Skyy Ginger,3672,5.0,7.0,35.0,2020-06-12
DBL RAIL Vodka,3455,4.0,4.75,19.0,2020-06-12
PINT Miller Lite,3138,4.0,2.0,8.0,2020-06-12
PINT Stein,3141,3.0,2.0,6.0,2020-06-12
PIT Miller Lite,3143,3.0,7.0,21.0,2020-06-12
BTL Pabst,3126,3.0,3.25,9.75,2020-06-12
RAIL Tequila,3344,3.0,3.5,10.5,2020-06-12
Absolut Citron,3287,3.0,5.0,15.0,2020-06-12
DBL Jack Daniels,3526,3.0,8.0,24.0,2020-06-12
SHOT Gran Marnier,3547,2.0,0.0,0.0,2020-06-12
DBL Bacardi,3492,2.0,6.0,12.0,2020-06-12
DBL Captain Morgan,3496,2.0,8.0,16.0,2020-06-12
DBL RAIL Brandy,3448,2.0,5.0,10.0,2020-06-12
PINT Guinness,3350,2.0,2.0,4.0,2020-06-12
HH PINT Angry Orchard,3352,2.0,2.0,4.0,2020-06-12
PIT LKFT IPA,3358,2.0,7.0,14.0,2020-06-12
Skyy Cherry BOMB,3370,2.0,4.0,8.0,2020-06-12
Black Manhattan,3194,2.0,8.0,16.0,2020-06-12
Long Island,3204,2.0,8.0,16.0,2020-06-12
CAN PBR 16oz,3129,2.0,4.0,8.0,2020-06-12
BTL Modelo Especial,3124,2.0,4.5,9.0,2020-06-12
PIT Schlitz,3144,2.0,7.0,14.0,2020-06-12
PINT Miller High Life,3137,2.0,2.0,4.0,2020-06-12
BTL Corona,3117,1.0,4.5,4.5,2020-06-12
PINT Schlitz,3139,1.0,2.0,2.0,2020-06-12
PIT Miller High Life,3142,1.0,7.0,7.0,2020-06-12
BTL ODouls,3125,1.0,3.25,3.25,2020-06-12
CAN Press Pom/Gin,3131,1.0,5.0,5.0,2020-06-12
CAN Press Lime,3132,1.0,5.0,5.0,2020-06-12
CAN Schlitz 16oz,3134,1.0,4.0,4.0,2020-06-12
PIT Stein,3146,1.0,7.0,7.0,2020-06-12
Camel Lights,3247,1.0,10.0,10.0,2020-06-12
Camel Menthol,3248,1.0,10.0,10.0,2020-06-12
Skyy Mango,3298,1.0,4.0,4.0,2020-06-12
PINT Moon Man,3349,1.0,4.5,4.5,2020-06-12
BTL Miller Lite,3391,1.0,3.25,3.25,2020-06-12
DBL Hennessey,3449,1.0,13.0,13.0,2020-06-12
DBL RAIL Gin,3453,1.0,4.0,4.0,2020-06-12
DBL RAIL Rum,3457,1.0,4.0,4.0,2020-06-12
DBL Bombay Sapphire,3486,1.0,8.0,8.0,2020-06-12
DBL Tanqueray,3488,1.0,8.0,8.0,2020-06-12
SHOT Absolut Citron,3657,1.0,4.0,4.0,2020-06-12
DBL Skyy Peach,3664,1.0,7.0,7.0,2020-06-12
SHOT Jack Daniels,3527,1.0,4.0,4.0,2020-06-12
PIT LKFT Oktoberfest,3691,1.0,7.0,7.0,2020-06-12
