Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
RAIL Vodka,3339,115.0,5.104347826087,587.0,2019-03-08
PINT Spotted Cow,3140,77.0,3.6623376623377,282.0,2019-03-08
PINT Stein,3141,76.0,4.0065789473684,304.5,2019-03-08
SHOT Tullamore Dew,3327,75.0,4.2133333333333,316.0,2019-03-08
SHOT Seagrams VO,3325,66.0,3.0151515151515,199.0,2019-03-08
PINT LKFT IPA,3136,60.0,3.5,210.0,2019-03-08
PINT Miller High Life,3137,59.0,3.0,177.0,2019-03-08
PINT Miller Lite,3138,52.0,3.0,156.0,2019-03-08
Skyy Raspberry BOMB,3369,51.0,4.0,204.0,2019-03-08
CAN PBR 16oz,3129,42.0,4.0,168.0,2019-03-08
PINT Moon Man,3349,40.0,3.3375,133.5,2019-03-08
Skyy Orange BOMB,3372,38.0,4.0,152.0,2019-03-08
BTL Miller High Life,3122,36.0,3.25,117.0,2019-03-08
PINT Beer of the Week,3356,33.0,3.0,99.0,2019-03-08
Skyy Cherry BOMB,3370,31.0,4.0,124.0,2019-03-08
RAIL Whiskey,3340,27.0,4.8518518518519,131.0,2019-03-08
Hennessey,3190,26.0,5.7692307692308,150.0,2019-03-08
Cazadores Blanco,3280,25.0,4.12,103.0,2019-03-08
PIT Schlitz,3144,21.0,10.0,210.0,2019-03-08
PINT Schlitz,3139,21.0,3.0,63.0,2019-03-08
PINT Guinness,3350,21.0,4.0,84.0,2019-03-08
PINT K4 Fantasy Factory,3351,21.0,4.3571428571429,91.5,2019-03-08
BTL Miller Lite,3391,19.0,3.25,61.75,2019-03-08
PINT Abita TurboDog,3353,17.0,3.1764705882353,54.0,2019-03-08
RAIL Tequila,3344,17.0,4.6176470588235,78.5,2019-03-08
SHOT Rumpleminz,3242,16.0,4.0,64.0,2019-03-08
Bloody Mary,3199,15.0,7.1333333333333,107.0,2019-03-08
Skyy Cherry,3297,15.0,6.0,90.0,2019-03-08
Skyy Ginger BOMB,3371,15.0,4.0,60.0,2019-03-08
RAIL Rum,3343,15.0,4.2333333333333,63.5,2019-03-08
PINT LKFT Hazy Rabbit,3348,14.0,3.9642857142857,55.5,2019-03-08
HH PINT Abita Wrought Iron,3354,13.0,4.0384615384615,52.5,2019-03-08
BTL Corona,3117,13.0,4.5,58.5,2019-03-08
Captain Morgan,3258,12.0,8.0,96.0,2019-03-08
RAIL Gin,3341,12.0,4.75,57.0,2019-03-08
SHOT Goldschlager,3230,11.0,4.0,44.0,2019-03-08
Cazadores Reposado,3281,11.0,5.0909090909091,56.0,2019-03-08
Jack Daniels,3315,11.0,8.0,88.0,2019-03-08
Cuervo Gold,3282,10.0,4.0,40.0,2019-03-08
PIT Miller Lite,3143,10.0,10.0,100.0,2019-03-08
SHOT Dr McGullicuddys,3226,10.0,3.0,30.0,2019-03-08
HH PINT Angry Orchard,3352,10.0,4.35,43.5,2019-03-08
PINT O&apos;&apos;so Hop Debacle,3355,9.0,3.0,27.0,2019-03-08
CAN Coors Light,3116,9.0,4.0,36.0,2019-03-08
Jim Beam,3318,8.0,5.125,41.0,2019-03-08
Makers Mark,3322,7.0,6.8571428571429,48.0,2019-03-08
RAIL Brandy,3342,7.0,5.5,38.5,2019-03-08
Pearl Pomegranate,3294,6.0,0.0,0.0,2019-03-08
SHOT Jameson,3317,6.0,8.0,48.0,2019-03-08
BTL Pabst,3126,6.0,3.25,19.5,2019-03-08
Titos,3307,6.0,6.8333333333333,41.0,2019-03-08
Candian Club,3311,5.0,7.0,35.0,2019-03-08
Crown Royal,3312,5.0,8.0,40.0,2019-03-08
Skyy Orange,3299,5.0,4.8,24.0,2019-03-08
DBL of the WEEK,3251,5.0,5.0,25.0,2019-03-08
SHOT of the WEEK,3254,5.0,3.0,15.0,2019-03-08
CAN Press Lime,3132,5.0,5.0,25.0,2019-03-08
Mango Mimosa,3205,5.0,6.0,30.0,2019-03-08
Skyy Apricot BOMB,3368,5.0,4.0,20.0,2019-03-08
PIT Beer of the Week,3362,5.0,10.0,50.0,2019-03-08
Chardonnay,3331,4.0,5.0,20.0,2019-03-08
BTL Bud Light,3388,4.0,4.0,16.0,2019-03-08
BTL MGD,3121,4.0,3.25,13.0,2019-03-08
