Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,101.0,2.1386138613861,216.0,2020-10-30
BTL Miller High Life,3122,54.0,3.25,175.5,2020-10-30
Skyy Orange BOMB,3372,42.0,2.7619047619048,116.0,2020-10-30
Skyy Apricot BOMB,3368,28.0,3.0,84.0,2020-10-30
DBL RAIL Vodka,3455,28.0,5.375,150.5,2020-10-30
PINT Spotted Cow,3140,23.0,3.9782608695652,91.5,2020-10-30
SHOT Tullamore Dew,3327,18.0,3.7777777777778,68.0,2020-10-30
PINT Stein,3141,16.0,3.75,60.0,2020-10-30
PINT Moon Man,3349,16.0,0.75,12.0,2020-10-30
SHOT Fernet,3507,15.0,2.6666666666667,40.0,2020-10-30
CAN PBR 16oz,3129,15.0,3.4666666666667,52.0,2020-10-30
PINT LKFT IPA,3136,15.0,3.3,49.5,2020-10-30
SHOT Jameson,3317,13.0,3.0769230769231,40.0,2020-10-30
PINT LKFT Hazy Rabbit,3348,13.0,4.0384615384615,52.5,2020-10-30
Skyy Cherry BOMB,3370,12.0,2.3333333333333,28.0,2020-10-30
RAIL Vodka,3339,11.0,3.6590909090909,40.25,2020-10-30
DBL Titos,3654,10.0,8.4,84.0,2020-10-30
PINT Schlitz,3139,9.0,3.0,27.0,2020-10-30
DBL RAIL Gin,3453,8.0,4.625,37.0,2020-10-30
Skyy Raspberry BOMB,3369,8.0,0.0,0.0,2020-10-30
DBL RAIL Whiskey,3459,8.0,4.75,38.0,2020-10-30
DBL Bulleit Bourbon,3587,7.0,8.1428571428571,57.0,2020-10-30
SHOT Jose Cuervo,3475,6.0,3.0,18.0,2020-10-30
SHOT Cazadores Blanco,3481,6.0,3.3333333333333,20.0,2020-10-30
PIT Schlitz,3144,6.0,11.0,66.0,2020-10-30
CAN Press GF/CAR,3133,5.0,5.0,25.0,2020-10-30
PINT Miller High Life,3137,5.0,3.0,15.0,2020-10-30
BTL MGD,3121,5.0,3.25,16.25,2020-10-30
 SHOT Crown Royal,3529,5.0,4.0,20.0,2020-10-30
SHOT Titos,3655,5.0,4.0,20.0,2020-10-30
SHOT Skyy Raspb,3669,5.0,3.0,15.0,2020-10-30
DBL RAIL Tequila,3461,4.0,4.0,16.0,2020-10-30
BTL Modelo Especial,3124,4.0,4.5,18.0,2020-10-30
BTL Budweiser,3115,4.0,4.5,18.0,2020-10-30
Cocktail of the Week,3250,4.0,4.0,16.0,2020-10-30
Irish Coffee,3202,4.0,7.0,28.0,2020-10-30
White Russian,3215,3.0,5.0,15.0,2020-10-30
DBL Tanqueray,3488,3.0,8.3333333333333,25.0,2020-10-30
HH PINT Angry Orchard,3352,3.0,4.5,13.5,2020-10-30
DBL Skyy Orange,3676,3.0,7.0,21.0,2020-10-30
SHOT Skyy Apricot,3667,3.0,2.0,6.0,2020-10-30
House Red,3699,3.0,4.0,12.0,2020-10-30
BTL Hop Refresher,3703,2.0,4.5,9.0,2020-10-30
DBL Captain Morgan,3496,2.0,8.0,16.0,2020-10-30
DBL Absolut Citron,3656,2.0,8.0,16.0,2020-10-30
PINT Abita TurboDog,3353,2.0,3.0,6.0,2020-10-30
Hendricks Gin,3427,2.0,5.5,11.0,2020-10-30
DBL Hennessey,3449,2.0,11.0,22.0,2020-10-30
SHOT RAIL Vodka,3456,2.0,1.5,3.0,2020-10-30
Triple Sec,3525,2.0,4.0,8.0,2020-10-30
DBL Jack Daniels,3526,2.0,8.0,16.0,2020-10-30
DBL Jim Beam,3530,2.0,3.5,7.0,2020-10-30
Bloody Mary,3199,2.0,7.5,15.0,2020-10-30
CAN Press Blk/Hyb,3130,2.0,5.0,10.0,2020-10-30
CAN Press Pom/Gin,3131,2.0,5.0,10.0,2020-10-30
CAN Press Lime,3132,2.0,5.0,10.0,2020-10-30
CAN Coors Light,3116,1.0,4.0,4.0,2020-10-30
BTL Corona,3117,1.0,4.5,4.5,2020-10-30
BTL Eastside Dark,3118,1.0,5.0,5.0,2020-10-30
BTL LH Milk Stout,3119,1.0,6.0,6.0,2020-10-30
CAN Crispin 16oz,3128,1.0,6.0,6.0,2020-10-30
BTL Bud Light,3114,1.0,4.5,4.5,2020-10-30
Bacardi,3255,1.0,0.0,0.0,2020-10-30
Titos,3307,1.0,5.0,5.0,2020-10-30
RAIL Gin,3341,1.0,3.5,3.5,2020-10-30
Pinot Grigio,3333,1.0,5.0,5.0,2020-10-30
Tanqueray,3219,1.0,5.0,5.0,2020-10-30
SHOT Jagermeister,3234,1.0,4.0,4.0,2020-10-30
PIT Miller High Life,3142,1.0,11.0,11.0,2020-10-30
PIT Miller Lite,3143,1.0,11.0,11.0,2020-10-30
SHOT Jack Ds Honey,3533,1.0,4.0,4.0,2020-10-30
DBL Makers Mark,3534,1.0,9.0,9.0,2020-10-30
Tullamore Dew,3537,1.0,0.0,0.0,2020-10-30
DBL Seagrams VO,3578,1.0,0.0,0.0,2020-10-30
DBL Bulleit Rye,3589,1.0,8.0,8.0,2020-10-30
DBL J. Walker Black,3605,1.0,11.0,11.0,2020-10-30
DBl Smirnoff,3646,1.0,6.0,6.0,2020-10-30
SHOT Bacardi Limon,3495,1.0,0.0,0.0,2020-10-30
DBL Jose Cuervo,3474,1.0,0.0,0.0,2020-10-30
SHOT Cazadores Reposado,3479,1.0,0.0,0.0,2020-10-30
DBL Cazadores Blanco,3480,1.0,7.0,7.0,2020-10-30
DBL RAIL Rum,3457,1.0,0.0,0.0,2020-10-30
SHOT RAIL Rum,3458,1.0,3.0,3.0,2020-10-30
DBL Korbel,3452,1.0,6.0,6.0,2020-10-30
SHOT Skyy Peach,3665,1.0,0.0,0.0,2020-10-30
DBL Skyy Raspb,3668,1.0,7.0,7.0,2020-10-30
SHOT Skyy Orange,3677,1.0,0.0,0.0,2020-10-30
