Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
RAIL Vodka,3339,202.0,5.1064356435644,1031.5,2019-05-31
Skyy Raspberry BOMB,3369,127.0,3.748031496063,476.0,2019-05-31
BTL Miller High Life,3122,113.0,3.25,367.25,2019-05-31
PIT Miller Lite,3143,87.0,11.0,957.0,2019-05-31
Skyy Orange BOMB,3372,80.0,4.0,320.0,2019-05-31
SHOT Tullamore Dew,3327,73.0,4.0,292.0,2019-05-31
PINT Spotted Cow,3140,71.0,4.0774647887324,289.5,2019-05-31
Skyy,3296,68.0,3.1029411764706,211.0,2019-05-31
PINT Miller High Life,3137,62.0,3.0,186.0,2019-05-31
RAIL Whiskey,3340,54.0,5.0,270.0,2019-05-31
PINT Stein,3141,50.0,3.87,193.5,2019-05-31
OUTSIDE,3253,48.0,0.0,0.0,2019-05-31
PIT Spotted Cow,3145,46.0,15.0,690.0,2019-05-31
PINT Miller Lite,3138,45.0,3.0,135.0,2019-05-31
PIT Schlitz,3144,44.0,11.0,484.0,2019-05-31
PINT LKFT IPA,3136,44.0,3.9204545454545,172.5,2019-05-31
SHOT Seagrams VO,3325,40.0,3.15,126.0,2019-05-31
RAIL Tequila,3344,38.0,4.5921052631579,174.5,2019-05-31
Titos,3307,37.0,7.2972972972973,270.0,2019-05-31
PINT Moon Man,3349,35.0,3.9857142857143,139.5,2019-05-31
PIT Moon Man,3357,33.0,15.0,495.0,2019-05-31
CAN PBR 16oz,3129,33.0,4.0,132.0,2019-05-31
Skyy Peach BOMB,3367,29.0,4.0,116.0,2019-05-31
SHOT Jameson,3317,29.0,5.5172413793103,160.0,2019-05-31
RAIL Gin,3341,27.0,4.7222222222222,127.5,2019-05-31
CAN Coors Light,3116,27.0,4.0,108.0,2019-05-31
PINT Schlitz,3139,25.0,3.0,75.0,2019-05-31
Bloody Mary,3199,25.0,7.16,179.0,2019-05-31
Skyy Ginger BOMB,3371,25.0,4.0,100.0,2019-05-31
Hennessey,3190,24.0,6.875,165.0,2019-05-31
PIT Stein,3146,22.0,15.0,330.0,2019-05-31
PINT LKFT Hazy Rabbit,3348,22.0,4.0909090909091,90.0,2019-05-31
PIT Miller High Life,3142,21.0,11.0,231.0,2019-05-31
CAN Press Blk/Hyb,3130,20.0,5.0,100.0,2019-05-31
Skyy Cherry BOMB,3370,19.0,4.0,76.0,2019-05-31
PINT Abita TurboDog,3353,18.0,3.6666666666667,66.0,2019-05-31
BTL Bud Light,3388,18.0,4.5,81.0,2019-05-31
Jack Daniels,3315,17.0,7.7647058823529,132.0,2019-05-31
Cazadores Blanco,3280,17.0,4.2352941176471,72.0,2019-05-31
BTL Miller Lite,3123,16.0,3.25,52.0,2019-05-31
PIT LKFT IPA,3358,16.0,15.0,240.0,2019-05-31
RAIL Rum,3343,15.0,4.9333333333333,74.0,2019-05-31
VBALL LITE,3410,15.0,0.0,0.0,2019-05-31
Skyy Cherry,3297,15.0,6.0,90.0,2019-05-31
PINT Summer Shandy,3425,15.0,3.6,54.0,2019-05-31
BTL Miller Lite,3391,14.0,3.25,45.5,2019-05-31
Smirnoff Red,3303,13.0,6.4615384615385,84.0,2019-05-31
PINT Guinness,3350,13.0,4.0769230769231,53.0,2019-05-31
PINT K4 Fantasy Factory,3351,13.0,3.6923076923077,48.0,2019-05-31
HH PINT Angry Orchard,3352,13.0,3.6923076923077,48.0,2019-05-31
Patron XO,3285,13.0,4.0,52.0,2019-05-31
Camel Lights,3247,13.0,10.0,130.0,2019-05-31
PIT Beer of the Week,3362,12.0,11.0,132.0,2019-05-31
HH PINT Abita Wrought Iron,3354,11.0,3.5454545454545,39.0,2019-05-31
PINT Beer of the Week,3356,11.0,3.0,33.0,2019-05-31
Jim Beam,3318,11.0,7.0,77.0,2019-05-31
Cuervo Gold,3282,11.0,4.0,44.0,2019-05-31
CAN N.G. Staghorn,3135,11.0,5.0,55.0,2019-05-31
Skyy Pear,3301,10.0,6.0,60.0,2019-05-31
Fireball,3313,9.0,4.0,36.0,2019-05-31
RAIL Brandy,3342,9.0,5.2222222222222,47.0,2019-05-31
VBALL SPOT COW,3415,9.0,4.0,36.0,2019-05-31
Captain Morgan,3258,9.0,7.3333333333333,66.0,2019-05-31
Fernet,3228,9.0,4.0,36.0,2019-05-31
CAN Press Pom/Gin,3131,8.0,5.0,40.0,2019-05-31
BTL Pabst,3126,8.0,3.25,26.0,2019-05-31
VBALL SCHLITZ,3412,8.0,0.0,0.0,2019-05-31
PIT Angry Orchard,3361,7.0,15.0,105.0,2019-05-31
Crown Royal,3312,7.0,5.1428571428571,36.0,2019-05-31
BTL Budweiser,3115,7.0,4.5,31.5,2019-05-31
BTL Corona,3117,7.0,4.5,31.5,2019-05-31
SHOT Jager Bomb,3274,7.0,5.0,35.0,2019-05-31
Cazadores Reposado,3281,7.0,4.0,28.0,2019-05-31
Kraken,3260,6.0,8.0,48.0,2019-05-31
Camel Menthol,3248,6.0,10.0,60.0,2019-05-31
BTL Blue Moon,3113,6.0,3.75,22.5,2019-05-31
CAN Press Lime,3132,6.0,5.0,30.0,2019-05-31
Skyy Orange,3299,6.0,4.0,24.0,2019-05-31
Skyy Apricot BOMB,3368,6.0,4.0,24.0,2019-05-31
PIT LKFT Hazy Rabbit,3359,6.0,15.0,90.0,2019-05-31
VBALL HI-LIFE,3411,6.0,0.0,0.0,2019-05-31
VBALL MOON MAN,3414,5.0,4.0,20.0,2019-05-31
VBALL STEIN,3416,5.0,4.0,20.0,2019-05-31
Makers Mark,3322,5.0,6.4,32.0,2019-05-31
BTL MGD,3121,5.0,3.25,16.25,2019-05-31
Mango Mimosa,3205,5.0,6.0,30.0,2019-05-31
SHOT Rumpleminz,3242,5.0,4.0,20.0,2019-05-31
Campari,3223,4.0,4.0,16.0,2019-05-31
Tanqueray,3219,4.0,6.5,26.0,2019-05-31
Absolut Citron,3287,4.0,8.0,32.0,2019-05-31
Brew Crew Margarita,3200,4.0,7.0,28.0,2019-05-31
BTL Bud Light,3114,4.0,4.5,18.0,2019-05-31
Skyy Raspberry,3302,4.0,6.0,24.0,2019-05-31
Pearl Pomegranate,3294,4.0,4.0,16.0,2019-05-31
Candian Club,3311,4.0,7.0,28.0,2019-05-31
VBALL Beer of the Week,3413,4.0,0.0,0.0,2019-05-31
PIT Abita Wrought Iron,3364,4.0,15.0,60.0,2019-05-31
Bulleit Bourbon,3308,3.0,7.0,21.0,2019-05-31
BTL Modelo Especial,3124,3.0,4.5,13.5,2019-05-31
CAN Crispin 16oz,3128,3.0,6.0,18.0,2019-05-31
CAN Schlitz 16oz,3134,3.0,4.0,12.0,2019-05-31
Absolut,3286,3.0,8.0,24.0,2019-05-31
SHOT of the WEEK,3254,3.0,3.0,9.0,2019-05-31
Bacardi Limon,3257,3.0,6.0,18.0,2019-05-31
Baileys Irish,3221,3.0,5.3333333333333,16.0,2019-05-31
Moscow Mule,3207,3.0,7.0,21.0,2019-05-31
Texas Cosmo,3211,3.0,8.0,24.0,2019-05-31
SHOT Dr McGullicuddys,3226,3.0,3.0,9.0,2019-05-31
SHOT Goldschlager,3230,3.0,4.0,12.0,2019-05-31
SHOT Jagermeister,3234,3.0,4.0,12.0,2019-05-31
Bag Snacks,3246,2.0,0.75,1.5,2019-05-31
Trinidad Tea,3213,2.0,8.0,16.0,2019-05-31
Bombay Sapphire,3216,2.0,8.0,16.0,2019-05-31
Sangria,3210,2.0,6.0,12.0,2019-05-31
Amaretto,3220,2.0,3.5,7.0,2019-05-31
Long Island,3204,2.0,8.0,16.0,2019-05-31
CAN Press GF/CAR,3133,2.0,5.0,10.0,2019-05-31
BTL ODouls,3125,2.0,3.25,6.5,2019-05-31
BTL LKFT Fixed Gear,3120,2.0,5.0,10.0,2019-05-31
Jack Daniels Honey,3316,2.0,4.0,8.0,2019-05-31
Skyy Mango,3298,2.0,7.0,14.0,2019-05-31
Seagrams 7,3324,2.0,4.5,9.0,2019-05-31
Skyy Watermelon,3373,2.0,6.0,12.0,2019-05-31
VBALL Angry Orchard,3422,2.0,4.0,8.0,2019-05-31
PIT Abita TurboDog,3363,2.0,15.0,30.0,2019-05-31
PIT K4 Fantasy Factory,3360,1.0,15.0,15.0,2019-05-31
VBALL LKFT IPA,3417,1.0,4.0,4.0,2019-05-31
VBALL HAZY RABBIT,3418,1.0,4.0,4.0,2019-05-31
South. Comfort,3326,1.0,8.0,8.0,2019-05-31
Cab/Merlot,3329,1.0,5.0,5.0,2019-05-31
Chardonnay,3331,1.0,5.0,5.0,2019-05-31
Skyy Peach,3300,1.0,6.0,6.0,2019-05-31
Stoli,3304,1.0,5.0,5.0,2019-05-31
Stoli Raz,3306,1.0,8.0,8.0,2019-05-31
Mimosa,3206,1.0,4.0,4.0,2019-05-31
BTL Water,3149,1.0,2.0,2.0,2019-05-31
Korbel,3191,1.0,6.0,6.0,2019-05-31
Black Manhattan,3194,1.0,8.0,8.0,2019-05-31
Pimms,3240,1.0,6.0,6.0,2019-05-31
DBL of the WEEK,3251,1.0,6.0,6.0,2019-05-31
SHOT Goldschalger,3272,1.0,4.0,4.0,2019-05-31
Coconut Jack,3259,1.0,3.0,3.0,2019-05-31
Ketel One,3292,1.0,8.0,8.0,2019-05-31
