Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,124.0,5.3125,658.75,2021-08-20
SHOT Tullamore Dew,3327,106.0,3.5471698113208,376.0,2021-08-20
PINT Stein,3141,86.0,3.8197674418605,328.5,2021-08-20
Skyy Cherry BOMB,3370,61.0,3.2786885245902,200.0,2021-08-20
Skyy Peach BOMB,3367,59.0,3.4576271186441,204.0,2021-08-20
SHOT Seagrams VO,3325,58.0,2.0172413793103,117.0,2021-08-20
SHOT Cazadores Blanco,3481,58.0,3.7241379310345,216.0,2021-08-20
PINT Spotted Cow,3140,56.0,4.0446428571429,226.5,2021-08-20
BTL Miller High Life,3122,51.0,2.3578431372549,120.25,2021-08-20
PINT Schlitz,3139,43.0,2.6511627906977,114.0,2021-08-20
PIT Miller Lite,3143,43.0,10.744186046512,462.0,2021-08-20
PINT LKFT Hazy Rabbit,3348,42.0,3.8571428571429,162.0,2021-08-20
CAN PBR 16oz,3129,37.0,3.1351351351351,116.0,2021-08-20
PINT LKFT IPA,3136,36.0,3.5833333333333,129.0,2021-08-20
SHOT Fernet,3507,35.0,2.5142857142857,88.0,2021-08-20
CAN Press Blk/Hyb,3130,34.0,5.0,170.0,2021-08-20
PIT Spotted Cow,3145,32.0,15.0,480.0,2021-08-20
PINT Moon Man,3349,31.0,2.9516129032258,91.5,2021-08-20
PINT Miller High Life,3137,30.0,2.8,84.0,2021-08-20
CAN Press GF/CAR,3133,29.0,4.8275862068966,140.0,2021-08-20
RAIL Vodka,3339,29.0,3.5,101.5,2021-08-20
Skyy Orange BOMB,3372,29.0,3.5862068965517,104.0,2021-08-20
DBL RAIL Gin,3453,26.0,4.25,110.5,2021-08-20
DBL RAIL Whiskey,3459,26.0,5.0961538461538,132.5,2021-08-20
CAN Press Lime,3132,25.0,5.0,125.0,2021-08-20
SHOT Jameson,3317,24.0,3.5,84.0,2021-08-20
PIT LKFT Hazy Rabbit,3359,24.0,15.0,360.0,2021-08-20
PIT Miller High Life,3142,23.0,11.0,253.0,2021-08-20
DBL Titos,3654,23.0,8.0869565217391,186.0,2021-08-20
HH PINT LKFT Oktoberfest,3697,23.0,4.1739130434783,96.0,2021-08-20
DBL Captain Morgan,3496,22.0,8.0,176.0,2021-08-20
CAN Coors Light,3116,22.0,3.6363636363636,80.0,2021-08-20
HH PINT Angry Orchard,3352,22.0,4.0909090909091,90.0,2021-08-20
DBL Jack Daniels,3526,21.0,8.0,168.0,2021-08-20
VBALL LITE,3410,20.0,0.0,0.0,2021-08-20
CAN Press Pom/Gin,3131,19.0,4.4736842105263,85.0,2021-08-20
DBL RAIL Tequila,3461,18.0,4.5555555555556,82.0,2021-08-20
DBL Seagrams 7,3594,15.0,7.0,105.0,2021-08-20
BTL Miller Lite,3391,15.0,2.8166666666667,42.25,2021-08-20
Skyy Raspberry BOMB,3369,14.0,3.1428571428571,44.0,2021-08-20
PIT Schlitz,3144,14.0,5.5,77.0,2021-08-20
DBL Makers Mark,3534,14.0,8.2142857142857,115.0,2021-08-20
PIT Stein,3146,13.0,15.0,195.0,2021-08-20
SHOT Jagermeister,3234,12.0,4.375,52.5,2021-08-20
SHOT Rumpleminz,3242,11.0,3.6363636363636,40.0,2021-08-20
DBL Bacardi,3492,11.0,6.0,66.0,2021-08-20
SHOT Jager Bomb,3274,10.0,5.0,50.0,2021-08-20
VBALL HI-LIFE,3411,10.0,0.0,0.0,2021-08-20
VBALL SPOT COW,3415,9.0,4.0,36.0,2021-08-20
PIT Moon Man,3357,9.0,15.0,135.0,2021-08-20
BTL Corona,3117,9.0,4.5,40.5,2021-08-20
SHOT Cazadores Reposado,3479,9.0,4.0,36.0,2021-08-20
PIT LKFT Oktoberfest,3691,9.0,15.0,135.0,2021-08-20
SHOT RAIL Tequila,3462,8.0,3.0,24.0,2021-08-20
DBL RAIL Rum,3457,8.0,4.0625,32.5,2021-08-20
PINT Guinness,3350,8.0,3.5,28.0,2021-08-20
SHOT RAIL Whiskey,3460,7.0,3.0,21.0,2021-08-20
DBL Bulleit Bourbon,3587,7.0,8.0,56.0,2021-08-20
DBL Jim Beam,3530,6.0,7.0,42.0,2021-08-20
SHOT Jack Daniels,3527,6.0,3.3333333333333,20.0,2021-08-20
DBL Skyy Orange,3676,6.0,7.0,42.0,2021-08-20
3rd Space Frog Weiss,3717,6.0,5.0,30.0,2021-08-20
PIT LKFT IPA,3358,6.0,15.0,90.0,2021-08-20
PINT Miller Lite,3138,6.0,3.0,18.0,2021-08-20
SHOT Liquid Cocaine,3277,6.0,4.0,24.0,2021-08-20
Long Island,3204,6.0,8.0,48.0,2021-08-20
CAN Schlitz 16oz,3134,5.0,4.0,20.0,2021-08-20
VBALL HAZY RABBIT,3418,5.0,4.0,20.0,2021-08-20
DBL D.E. Grapefruit,3713,5.0,1.4,7.0,2021-08-20
DBL Wild Turkey 101,3615,4.0,8.0,32.0,2021-08-20
DBL Absolut Citron,3656,4.0,8.0,32.0,2021-08-20
DBL Skyy Raspb,3668,4.0,7.0,28.0,2021-08-20
DBL Bombay Sapphire,3486,4.0,8.0,32.0,2021-08-20
DBL Cazadores Reposado,3478,4.0,7.0,28.0,2021-08-20
DBL Cazadores Blanco,3480,4.0,7.0,28.0,2021-08-20
SHOT Campari,3549,4.0,3.0,12.0,2021-08-20
DBL RAIL Brandy,3448,4.0,6.125,24.5,2021-08-20
DBL Hennessey,3449,4.0,11.5,46.0,2021-08-20
RAIL Brandy,3342,4.0,3.5,14.0,2021-08-20
BTL Modelo Especial,3124,4.0,4.5,18.0,2021-08-20
BTL Blue Moon,3113,4.0,4.5,18.0,2021-08-20
BTL Spaten Lager,3127,4.0,5.125,20.5,2021-08-20
BTL MGD,3121,3.0,2.1666666666667,6.5,2021-08-20
OUTSIDE,3253,3.0,0.0,0.0,2021-08-20
Jack Daniels,3315,3.0,5.0,15.0,2021-08-20
PIT Angry Orchard,3361,3.0,15.0,45.0,2021-08-20
SHOT Hennessey,3450,3.0,5.0,15.0,2021-08-20
SHOT RAIL GIN,3454,3.0,3.0,9.0,2021-08-20
SHOT RAIL Vodka,3456,3.0,3.0,9.0,2021-08-20
VBALL STEIN,3416,3.0,4.0,12.0,2021-08-20
VBALL SCHLITZ,3412,3.0,0.0,0.0,2021-08-20
SHOT Amaretto,3561,3.0,3.0,9.0,2021-08-20
DBL Bulleit Rye,3589,3.0,9.0,27.0,2021-08-20
DBL Jameson,3538,3.0,8.0,24.0,2021-08-20
DBL Bacardi Limon,3494,3.0,6.0,18.0,2021-08-20
SHOT Skyy Peach,3665,3.0,2.0,6.0,2021-08-20
SHOT Titos,3655,3.0,4.0,12.0,2021-08-20
DBL Skyy Cherry,3670,2.0,7.0,14.0,2021-08-20
House White,3698,2.0,4.0,8.0,2021-08-20
