dt,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,clouds_all,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Thunderstorm
2019-12-07,30.370327868852446,24.729125683060126,7.29,46.36,1016.1912568306011,76.18032786885246,6.75491803278688,54.55191256830601,0.366120218579235,0.31693989071038253,0.02185792349726776,0.01092896174863388,0.04918032786885246,0.07650273224043716,0.09836065573770492,0.0,0.060109289617486336,0.0
2019-12-14,23.90827380952381,17.840119047619048,2.17,42.64,1019.7380952380952,73.71428571428571,6.004464285714283,49.654761904761905,0.40476190476190477,0.32142857142857145,0.0,0.0,0.08928571428571429,0.10714285714285714,0.0,0.0,0.07738095238095238,0.0
2019-12-21,40.358988095238075,35.96833333333335,26.06,58.57,1017.9166666666666,79.63095238095238,7.432857142857143,24.523809523809526,0.6071428571428571,0.2261904761904762,0.0,0.005952380952380952,0.06547619047619048,0.09523809523809523,0.0,0.0,0.0,0.0
2019-12-28,34.99210810810809,30.139729729729726,10.74,55.92,1005.3351351351351,83.63783783783784,7.167513513513512,58.22702702702703,0.23783783783783785,0.2756756756756757,0.043243243243243246,0.010810810810810811,0.02702702702702703,0.08648648648648649,0.22702702702702704,0.0,0.0918918918918919,0.0
2020-01-04,31.562882352941173,24.793647058823534,7.29,51.76,1016.9235294117647,70.48823529411764,9.205588235294119,47.294117647058826,0.40588235294117647,0.5058823529411764,0.0,0.0,0.011764705882352941,0.011764705882352941,0.047058823529411764,0.0,0.01764705882352941,0.0
2020-01-11,26.709891891891907,20.391945945945945,1.87,37.92,1023.5243243243243,83.52432432432433,8.366216216216214,72.31891891891892,0.16756756756756758,0.31891891891891894,0.021621621621621623,0.0,0.0,0.12972972972972974,0.17297297297297298,0.0,0.1891891891891892,0.0
2020-01-18,25.81020942408377,18.266544502617787,2.01,38.41,1021.041884816754,83.32984293193718,8.031308900523562,61.38743455497382,0.2774869109947644,0.17277486910994763,0.04712041884816754,0.0,0.015706806282722512,0.04712041884816754,0.13612565445026178,0.0,0.3036649214659686,0.0
2020-01-25,31.176648044692726,28.971396648044678,23.0,36.73,1015.9888268156425,84.14525139664805,2.964916201117318,90.0,0.0,0.6312849162011173,0.0,0.0,0.01675977653631285,0.09497206703910614,0.10614525139664804,0.0,0.15083798882681565,0.0
2020-02-01,31.942738095238095,25.607142857142858,16.57,53.56,1009.4821428571429,70.79761904761905,9.143869047619049,49.82738095238095,0.39285714285714285,0.5119047619047619,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.041666666666666664,0.0
2020-02-08,22.040532544378713,15.137396449704132,-10.26,38.03,1019.0887573964498,74.60355029585799,7.447337278106509,43.35502958579882,0.44970414201183434,0.30177514792899407,0.0,0.0,0.005917159763313609,0.01775147928994083,0.03550295857988166,0.0,0.1893491124260355,0.0
