item_code,type,type_num,gen_num,general
3176,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3463,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3152,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3174,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3156,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3467,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3150,nonalcoholic,15,1,drinks
3152,nonalcoholic,15,1,drinks
3156,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3164,nonalcoholic,15,1,drinks
3167,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3182,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3189,nonalcoholic,15,1,drinks
3151,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3176,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3167,nonalcoholic,15,1,drinks
3151,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3469,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3174,nonalcoholic,15,1,drinks
3156,nonalcoholic,15,1,drinks
3187,nonalcoholic,15,1,drinks
3189,nonalcoholic,15,1,drinks
3150,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3150,nonalcoholic,15,1,drinks
3167,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3176,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3182,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3471,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3150,nonalcoholic,15,1,drinks
3152,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3182,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3467,nonalcoholic,15,1,drinks
3189,nonalcoholic,15,1,drinks
3156,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3469,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3151,nonalcoholic,15,1,drinks
3173,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3471,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3152,nonalcoholic,15,1,drinks
3174,nonalcoholic,15,1,drinks
3176,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3170,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3158,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3173,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3174,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3187,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3162,nonalcoholic,15,1,drinks
3183,nonalcoholic,15,1,drinks
3154,nonalcoholic,15,1,drinks
3464,nonalcoholic,15,1,drinks
3400,nonalcoholic,15,1,drinks
3178,nonalcoholic,15,1,drinks
3147,nonalcoholic,15,1,drinks
3469,nonalcoholic,15,1,drinks
3472,nonalcoholic,15,1,drinks
3153,nonalcoholic,15,1,drinks
3180,nonalcoholic,15,1,drinks
3182,nonalcoholic,15,1,drinks
3156,nonalcoholic,15,1,drinks
3167,nonalcoholic,15,1,drinks
3174,nonalcoholic,15,1,drinks
3175,nonalcoholic,15,1,drinks
3465,nonalcoholic,15,1,drinks
3468,nonalcoholic,15,1,drinks
3463,nonalcoholic,15,1,drinks
3461,tequila,24,1,drinks
3474,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3476,tequila,24,1,drinks
3477,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3480,tequila,24,1,drinks
3281,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3481,tequila,24,1,drinks
3044,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3281,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3477,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3461,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3478,tequila,24,1,drinks
3461,tequila,24,1,drinks
3044,tequila,24,1,drinks
3480,tequila,24,1,drinks
3474,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3480,tequila,24,1,drinks
3474,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3477,tequila,24,1,drinks
3480,tequila,24,1,drinks
3280,tequila,24,1,drinks
3475,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3477,tequila,24,1,drinks
3044,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3281,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3477,tequila,24,1,drinks
3280,tequila,24,1,drinks
3282,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3044,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3344,tequila,24,1,drinks
3481,tequila,24,1,drinks
3477,tequila,24,1,drinks
3475,tequila,24,1,drinks
3282,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3285,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3462,tequila,24,1,drinks
3477,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3462,tequila,24,1,drinks
3481,tequila,24,1,drinks
3478,tequila,24,1,drinks
3044,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3474,tequila,24,1,drinks
3477,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3462,tequila,24,1,drinks
3282,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3477,tequila,24,1,drinks
3044,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3282,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3686,tequila,24,1,drinks
3474,tequila,24,1,drinks
3688,tequila,24,1,drinks
3480,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3285,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3282,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3282,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3280,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3281,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3282,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3480,tequila,24,1,drinks
3280,tequila,24,1,drinks
3282,tequila,24,1,drinks
3344,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3474,tequila,24,1,drinks
3344,tequila,24,1,drinks
3281,tequila,24,1,drinks
3280,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3281,tequila,24,1,drinks
3462,tequila,24,1,drinks
3475,tequila,24,1,drinks
3480,tequila,24,1,drinks
3280,tequila,24,1,drinks
3477,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3285,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3280,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3280,tequila,24,1,drinks
3344,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3285,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3474,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3281,tequila,24,1,drinks
3280,tequila,24,1,drinks
3474,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3282,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3474,tequila,24,1,drinks
3475,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3285,tequila,24,1,drinks
3282,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3461,tequila,24,1,drinks
3281,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3280,tequila,24,1,drinks
3474,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3282,tequila,24,1,drinks
3044,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3282,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3344,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3344,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3282,tequila,24,1,drinks
3281,tequila,24,1,drinks
3283,tequila,24,1,drinks
3479,tequila,24,1,drinks
3281,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3044,tequila,24,1,drinks
3282,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3462,tequila,24,1,drinks
3281,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3477,tequila,24,1,drinks
3478,tequila,24,1,drinks
3280,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3281,tequila,24,1,drinks
3285,tequila,24,1,drinks
3282,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3462,tequila,24,1,drinks
3044,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3480,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3478,tequila,24,1,drinks
3474,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3462,tequila,24,1,drinks
3477,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3480,tequila,24,1,drinks
3282,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3481,tequila,24,1,drinks
3686,tequila,24,1,drinks
3280,tequila,24,1,drinks
3461,tequila,24,1,drinks
3474,tequila,24,1,drinks
3282,tequila,24,1,drinks
3688,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3687,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3280,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3477,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3044,tequila,24,1,drinks
3482,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3280,tequila,24,1,drinks
3480,tequila,24,1,drinks
3686,tequila,24,1,drinks
3478,tequila,24,1,drinks
3475,tequila,24,1,drinks
3474,tequila,24,1,drinks
3462,tequila,24,1,drinks
3688,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3479,tequila,24,1,drinks
3483,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3475,tequila,24,1,drinks
3281,tequila,24,1,drinks
3480,tequila,24,1,drinks
3688,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3280,tequila,24,1,drinks
3480,tequila,24,1,drinks
3044,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3478,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3480,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3280,tequila,24,1,drinks
3281,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3477,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3480,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3281,tequila,24,1,drinks
3474,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3475,tequila,24,1,drinks
3480,tequila,24,1,drinks
3474,tequila,24,1,drinks
3478,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3474,tequila,24,1,drinks
3462,tequila,24,1,drinks
3476,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3282,tequila,24,1,drinks
3285,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3475,tequila,24,1,drinks
3462,tequila,24,1,drinks
3477,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3462,tequila,24,1,drinks
3281,tequila,24,1,drinks
3686,tequila,24,1,drinks
3688,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3281,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3478,tequila,24,1,drinks
3477,tequila,24,1,drinks
3281,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3480,tequila,24,1,drinks
3474,tequila,24,1,drinks
3477,tequila,24,1,drinks
3478,tequila,24,1,drinks
3044,tequila,24,1,drinks
3479,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3478,tequila,24,1,drinks
3462,tequila,24,1,drinks
3474,tequila,24,1,drinks
3281,tequila,24,1,drinks
3344,tequila,24,1,drinks
3280,tequila,24,1,drinks
3475,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3686,tequila,24,1,drinks
3478,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3686,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3688,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3462,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3686,tequila,24,1,drinks
3483,tequila,24,1,drinks
3475,tequila,24,1,drinks
3478,tequila,24,1,drinks
3344,tequila,24,1,drinks
3462,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3478,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3281,tequila,24,1,drinks
3462,tequila,24,1,drinks
3280,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3477,tequila,24,1,drinks
3461,tequila,24,1,drinks
3478,tequila,24,1,drinks
3480,tequila,24,1,drinks
3474,tequila,24,1,drinks
3461,tequila,24,1,drinks
3481,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3474,tequila,24,1,drinks
3481,tequila,24,1,drinks
3475,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3480,tequila,24,1,drinks
3462,tequila,24,1,drinks
3477,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3475,tequila,24,1,drinks
3477,tequila,24,1,drinks
3044,tequila,24,1,drinks
3481,tequila,24,1,drinks
3479,tequila,24,1,drinks
3461,tequila,24,1,drinks
3462,tequila,24,1,drinks
3478,tequila,24,1,drinks
3474,tequila,24,1,drinks
3481,tequila,24,1,drinks
3461,tequila,24,1,drinks
3479,tequila,24,1,drinks
3475,tequila,24,1,drinks
3686,tequila,24,1,drinks
3462,tequila,24,1,drinks
3480,tequila,24,1,drinks
3481,tequila,24,1,drinks
