Michael 30,The Tracks Tavern and Grill,09/27/2021 12:58:04
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Seagrams VO,3325,,64.0000,2.015625,129
SHOT Tullamore Dew,3327,,47.0000,3.4893617021277,164
BTL Miller High Life,3122,,37.0000,3.25,120.25
PINT Spotted Cow,3140,,37.0000,4.0135135135135,148.5
DBL RAIL Vodka,3455,,36.0000,5.0416666666667,181.5
Skyy Peach BOMB,3367,,34.0000,3.8823529411765,132
GRILLED CHEESE,2734,,25.0000,2.88,72
Skyy Apricot BOMB,3368,,23.0000,3.1304347826087,72
PINT Moon Man,3349,,21.0000,1.7142857142857,36
DBL Captain Morgan,3496,,21.0000,7.6190476190476,160
PINT LKFT IPA,3136,,20.0000,3.375,67.5
PINT Schlitz,3139,,19.0000,1.7368421052632,33
Skyy Orange BOMB,3372,,19.0000,3.3684210526316,64
BTL Miller Lite,3391,,19.0000,3.25,61.75
Skyy Raspberry BOMB,3369,,18.0000,2.6666666666667,48
FISH FRY,2722,,18.0000,10.527777777778,189.5
Locust St. Wings HALF,2858,,18.0000,6.0277777777778,108.5
CAN PBR 16oz,3129,,17.0000,3.5294117647059,60
SHOT Fernet,3507,,17.0000,2.8235294117647,48
Skyy Cherry BOMB,3370,,16.0000,2.75,44
Cheese Curds,2728,,15.0000,8,120
Locust St Wings FULL,2729,,15.0000,10.733333333333,161
Sriracha Strips,2730,,14.0000,6.6428571428571,93
PINT LKFT Hazy Rabbit,3348,,14.0000,3.8571428571429,54
PIT Miller Lite,3143,,13.0000,11,143
PINT Stein,3141,,12.0000,4.125,49.5
RIVERWEST BURGER,2714,,12.0000,11.166666666667,134
COMBO FRY,2736,,11.0000,13.022727272727,143.25
DBL Jack Daniels,3526,,11.0000,8.0909090909091,89
SHOT Jose Cuervo,3475,,11.0000,2.7272727272727,30
SHOT Cazadores Reposado,3479,,9.0000,3.5555555555556,32
DBL RAIL Gin,3453,,9.0000,4.3333333333333,39
DBL RAIL Tequila,3461,,9.0000,4.3888888888889,39.5
SHOT Jameson,3317,,9.0000,2.6666666666667,24
Perch FRY,2830,,9.0000,13.212222222222,118.91
3 PART COMBO,2831,,9.0000,16.212222222222,145.91
All American Burger,2840,,9.0000,7.5277777777778,67.75
CAN Press Lime,3132,,9.0000,5,45
PINT Miller High Life,3137,,8.0000,2.625,21
PIT Miller High Life,3142,,8.0000,11,88
Cocktail of the Week,3250,,8.0000,4,32
BTL Bud Light,3114,,8.0000,4.5,36
BTL Budweiser,3115,,8.0000,3.9375,31.5
CAN Coors Light,3116,,8.0000,4,32
SHOT Skyy Peach,3665,,8.0000,0.75,6
RAIL Vodka,3339,,7.0000,3.5,24.5
DBL RAIL Whiskey,3459,,7.0000,4.6428571428571,32.5
DBL Jim Beam,3530,,6.0000,7,42
Chix Caeser Wrap,2838,,6.0000,9.6666666666667,58
PC Pollack,2800,,6.0000,2.3333333333333,14
SHOT of the WEEK,3254,,6.0000,1.5,9
PIT Schlitz,3144,,6.0000,7.3333333333333,44
7-UP,3147,,6.0000,1.5,9
Coffee,3153,,6.0000,1.25,7.5
CAN Press GF/CAR,3133,,6.0000,5,30
Tracks Big Boy,3704,,6.0000,10.791666666667,64.75
Nashville Hot Chicken,3706,,6.0000,9.125,54.75
PINT Miller Lite,3138,,5.0000,3,15
Glass Water,3162,,5.0000,0,0
Chili Cheese Poutine,2801,,5.0000,6.4,32
Bowl SOUP,2713,,5.0000,4,20
DBL Skyy Raspb,3668,,5.0000,7,35
SHOT Skyy Cherry,3671,,5.0000,1.8,9
DBL Seagrams VO,3578,,5.0000,7,35
DBL Titos,3654,,5.0000,8,40
SHOT RAIL Whiskey,3460,,5.0000,3,15
DBL RAIL Brandy,3448,,5.0000,5.2,26
DBL RAIL Rum,3457,,4.0000,4.125,16.5
DBL Fireball,3583,,4.0000,8,32
SHOT Jim Beam,3531,,4.0000,3,12
French Fries,2731,,4.0000,2,8
CHEESE burger,2841,,4.0000,4.125,16.5
Red Bull SF,3176,,4.0000,0.875,3.5
Coke,3154,,4.0000,1.5,6
House White,3698,,4.0000,0,0
House Red,3699,,3.0000,4,12
BTL Hop Refresher,3703,,3.0000,4.5,13.5
Patty Melt,3705,,3.0000,9.3333333333333,28
Buffalo Chicken Sammy,3707,,3.0000,8.7,26.1
CAN Press Blk/Hyb,3130,,3.0000,5,15
Mimosa,3206,,3.0000,4,12
Tully Peach Tea,3214,,3.0000,8,24
House Salad SM,2837,,3.0000,3.5,10.5
BTL MGD,3121,,3.0000,3.25,9.75
Plain Chicken Strips,2867,,3.0000,8.1666666666667,24.5
Chix Caesar Salad,2871,,3.0000,5.8333333333333,17.5
Bowl CHILI,2696,,3.0000,4,12
SHRIMP FRY,2735,,3.0000,10.156666666667,30.47
SHOT Jack Ds Honey,3533,,3.0000,4,12
SHOT Captain Morgan,3497,,3.0000,4,12
SHOT Skyy Orange,3677,,3.0000,0,0
DBL Jose Cuervo,3474,,3.0000,6,18
PINT Angry Orchard,3352,,3.0000,1,3
Pinot Grigio,3333,,2.0000,2.5,5
Jim Beam,3318,,2.0000,2.5,5
SHOT Jagermeister,3234,,2.0000,4,8
Kahlua,3235,,2.0000,5,10
SHOT RAIL GIN,3454,,2.0000,3,6
SHOT Titos,3655,,2.0000,4,8
Seagrams VO,3579,,2.0000,2,4
DBL Seagrams 7,3594,,2.0000,7,14
DBL Gran Marnier,3546,,2.0000,10,20
DBL Coconut Jack,3498,,2.0000,6,12
