Michael 30,The Tracks Tavern and Grill,09/27/2021 13:09:10
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,135.0000,5.3259259259259,719
Skyy Cherry BOMB,3370,,134.0000,3.8507462686567,516
SHOT Seagrams VO,3325,,90.0000,2.1666666666667,195
BTL Miller High Life,3122,,82.0000,3.0518292682927,250.25
PINT Spotted Cow,3140,,81.0000,3.9259259259259,318
SHOT Tullamore Dew,3327,,78.0000,3.3333333333333,260
SHOT Cazadores Blanco,3481,,59.0000,3.864406779661,228
PINT Stein,3141,,59.0000,3.9152542372881,231
PIT Miller Lite,3143,,58.0000,11,638
PINT LKFT IPA,3136,,58.0000,4.2672413793103,247.5
CAN Press Blk/Hyb,3130,,46.0000,4.8913043478261,225
Cheese Curds,2728,,46.0000,7.8478260869565,361
PINT Moon Man,3349,,44.0000,3.3409090909091,147
Sriracha Strips,2730,,42.0000,7.6369047619048,320.75
BTL Miller Lite,3391,,38.0000,2.8223684210526,107.25
SHOT Fireball,3584,,37.0000,3.7837837837838,140
PIT Spotted Cow,3145,,36.0000,15,540
Glass Water,3162,,36.0000,0,0
PINT Schlitz,3139,,35.0000,3,105
PINT Miller High Life,3137,,34.0000,3,102
PINT LKFT Hazy Rabbit,3348,,33.0000,3.9545454545455,130.5
Skyy Peach BOMB,3367,,30.0000,2.9333333333333,88
SHOT Jameson,3317,,30.0000,3.6,108
Locust St. Wings HALF,2858,,29.0000,8.0344827586207,233
Locust St Wings FULL,2729,,28.0000,14.214285714286,398
BTL Corona,3117,,27.0000,4.1666666666667,112.5
PIT WATER,3400,,27.0000,0,0
Nashville Hot Chicken,3706,,27.0000,9.0277777777778,243.75
French Fries,2731,,26.0000,1.9423076923077,50.5
CAN Press Pom/Gin,3131,,25.0000,4.8,120
 SHOT Crown Royal,3529,,24.0000,4,96
Tracks Big Boy,3704,,23.0000,9.3478260869565,215
CAN PBR 16oz,3129,,23.0000,4,92
DBL RAIL Gin,3453,,23.0000,4.804347826087,110.5
SHOT Cazadores Reposado,3479,,22.0000,4,88
PIT Moon Man,3357,,22.0000,15,330
CAN Press GF/CAR,3133,,22.0000,5,110
Chix Caeser Wrap,2838,,22.0000,8.9431818181818,196.75
SHOT Fernet,3507,,21.0000,2.6666666666667,56
DBL Titos,3654,,21.0000,8.047619047619,169
RIVERWEST BURGER,2714,,20.0000,11.1625,223.25
CAN Coors Light,3116,,20.0000,4,80
BTL Modelo Especial,3124,,19.0000,4.2631578947368,81
Plain Chicken Strips,2867,,19.0000,8.0526315789474,153
PINT LKFT Oktoberfest,3697,,19.0000,4.1052631578947,78
GRILLED CHEESE,2734,,18.0000,3,54
PIT Schlitz,3144,,18.0000,11,198
PIT Miller High Life,3142,,18.0000,10.388888888889,187
DBL RAIL Rum,3457,,17.0000,5.1470588235294,87.5
DBL RAIL Whiskey,3459,,17.0000,4.9705882352941,84.5
VBALL LITE,3410,,17.0000,0,0
DBL Skyy Cherry,3670,,17.0000,7,119
All American Burger,2840,,16.0000,7.25,116
CHEESE burger,2841,,15.0000,6.6833333333333,100.25
Perch FRY,2830,,15.0000,12.557333333333,188.36
Tater Tots,2836,,15.0000,2.0666666666667,31
Skyy Orange BOMB,3372,,15.0000,4,60
RAIL Vodka,3339,,15.0000,3.5,52.5
Skyy Raspberry BOMB,3369,,14.0000,2.8571428571429,40
SHOT Goldschlager,3230,,13.0000,4,52
DBL RAIL Tequila,3461,,13.0000,5.3846153846154,70
BTL Bud Light,3114,,13.0000,4.5,58.5
SHOT Skyy Peach,3665,,13.0000,3,39
Patty Melt,3705,,12.0000,9.0833333333333,109
CAN Press Lime,3132,,12.0000,5,60
7-UP,3147,,12.0000,1.5,18
Coke,3154,,12.0000,1.5,18
DBL Captain Morgan,3496,,12.0000,8,96
PIT Stein,3146,,11.0000,15,165
Buffalo Chicken Sammy,3707,,11.0000,8.9545454545455,98.5
DBL Jack Daniels,3526,,11.0000,8,88
SHOT Jack Ds Honey,3533,,11.0000,3.6363636363636,40
DBL Makers Mark,3534,,11.0000,8,88
SHOT Campari,3549,,10.0000,3,30
DBL South. Comfort,3596,,10.0000,8.5,85
SHOT Rumpleminz,3242,,10.0000,3.6,36
PIT LKFT Hazy Rabbit,3359,,9.0000,15,135
PINT Angry Orchard,3352,,9.0000,4.3333333333333,39
CAN Schlitz 16oz,3134,,9.0000,4,36
Chix Caesar Salad,2871,,9.0000,8.2777777777778,74.5
FISH FRY,2722,,9.0000,10.611111111111,95.5
Chili Cheese Poutine,2801,,9.0000,7,63
DBL Crown Royal,3528,,9.0000,8,72
SHOT South. Comfort,3597,,8.0000,4,32
House Red,3699,,8.0000,4,32
DBL Skyy Raspb,3668,,8.0000,7,56
PIT LKFT Oktoberfest,3691,,8.0000,15,120
BTL Pabst,3126,,8.0000,3.25,26
DBL RAIL Brandy,3448,,8.0000,6.5,52
SHOT Kraken,3501,,8.0000,4,32
SHOT Jagermeister,3234,,8.0000,4.0625,32.5
PIT LKFT IPA,3358,,7.0000,15,105
SIDE RANCH,2815,,7.0000,0.17857142857143,1.25
House Salad SM,2837,,7.0000,3.5,24.5
SHOT Gran Marnier,3547,,7.0000,5,35
Cazadores Blanco,3280,,6.0000,5,30
DBL Cazadores Blanco,3480,,6.0000,7,42
VBALL HI-LIFE,3411,,6.0000,0,0
VBALL SPOT COW,3415,,5.0000,4,20
DBL Coconut Jack,3498,,5.0000,6,30
Absolut,3286,,5.0000,8,40
SHOT of the WEEK,3254,,5.0000,3,15
RAIL Whiskey,3340,,5.0000,3.5,17.5
3 PART COMBO,2831,,5.0000,15.99,79.95
SIDE BBQ,2821,,5.0000,0.3,1.5
BTL Blue Moon,3113,,5.0000,4.5,22.5
BTL Hop Refresher,3703,,5.0000,4.5,22.5
DBL Skyy Orange,3676,,5.0000,7,35
SHOT Casamigos,3686,,5.0000,5,25
SHOT Skyy,3663,,5.0000,3,15
DBL Jim Beam,3530,,5.0000,7,35
DBL Bacardi Limon,3494,,4.0000,6,24
SHOT Yukon Jack,3545,,4.0000,4,16
Cup SOUP,2872,,4.0000,2.625,10.5
House Salad LG,2697,,4.0000,7.75,31
DBL Tanqueray,3488,,4.0000,8,32
DBL Cazadores Reposado,3478,,4.0000,7,28
7-Up Refill,3463,,4.0000,0,0
DBL Korbel,3452,,4.0000,6.5,26
VBALL HAZY RABBIT,3418,,3.0000,4,12
VBALL SCHLITZ,3412,,3.0000,0,0
