Michael 30,The Tracks Tavern and Grill,09/27/2021 12:51:35
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Cazadores Reposado,3479,,46.0000,3.3913043478261,156
SHOT Tullamore Dew,3327,,43.0000,2.2325581395349,96
PINT LKFT Hazy Rabbit,3348,,31.0000,3.7741935483871,117
SHOT Jameson,3317,,28.0000,2.8571428571429,80
Glass Water,3162,,26.0000,0,0
PINT Schlitz,3139,,18.0000,3,54
Cheese Curds,2728,,18.0000,8.0555555555556,145
All American Burger,2840,,17.0000,7.2794117647059,123.75
DBL RAIL Vodka,3455,,16.0000,5.5,88
SHOT Cazadores Blanco,3481,,15.0000,2.1333333333333,32
BTL Miller High Life,3122,,15.0000,3.0333333333333,45.5
GRILLED CHEESE,2734,,15.0000,3,45
PINT Spotted Cow,3140,,15.0000,3.2,48
Locust St Wings FULL,2729,,14.0000,11.035714285714,154.5
Perch FRY,2830,,14.0000,12.99,181.86
DBL Titos,3654,,14.0000,8.5714285714286,120
BTL Miller Lite,3391,,13.0000,2.75,35.75
COMBO FRY,2736,,13.0000,12.5,162.5
RAIL Vodka,3339,,13.0000,3.5,45.5
PINT Moon Man,3349,,10.0000,1.35,13.5
Skyy,3296,,10.0000,4,40
PINT Stein,3141,,10.0000,3,30
PINT LKFT IPA,3136,,10.0000,3.9,39
Sriracha Strips,2730,,10.0000,8,80
RIVERWEST BURGER,2714,,10.0000,11.075,110.75
FISH FRY,2722,,10.0000,10.5,105
CAN Press Blk/Hyb,3130,,9.0000,4.4444444444444,40
DBL Captain Morgan,3496,,9.0000,7.1111111111111,64
Nashville Hot Chicken,3706,,9.0000,9.0555555555556,81.5
SHOT Hennessey,3450,,8.0000,5,40
DBL Tanqueray,3488,,7.0000,4.5714285714286,32
BTL Pabst,3126,,7.0000,3.25,22.75
PINT Miller High Life,3137,,7.0000,3,21
CAN Press Lime,3132,,6.0000,5,30
Locust St. Wings HALF,2858,,6.0000,6,36
PC Pollack,2800,,6.0000,2.25,13.5
SHOT Fernet,3507,,6.0000,4,24
DBL Cazadores Reposado,3478,,5.0000,7,35
DBL Skyy Ginger,3672,,5.0000,7,35
3 PART COMBO,2831,,5.0000,15.99,79.95
CAN Coors Light,3116,,5.0000,4,20
CAN PBR 16oz,3129,,5.0000,4,20
PINT K4 Fantasy Factory,3351,,5.0000,4.5,22.5
HH PINT Guinness,3350,,4.0000,4,16
SHOT Rumpleminz,3242,,4.0000,4,16
SHRIMP FRY,2735,,4.0000,9.99,39.96
French Fries,2731,,4.0000,2,8
Tracks Big Boy,3704,,4.0000,10.25,41
DBL Skyy Cherry,3670,,4.0000,7,28
DBL RAIL Gin,3453,,4.0000,5.5,22
PIT WATER,3400,,4.0000,0,0
Skyy Ginger BOMB,3371,,4.0000,4,16
DBL Jack Daniels,3526,,4.0000,4,16
DBL Jim Beam,3530,,4.0000,7,28
SHOT Fireball,3584,,4.0000,4,16
SHOT Pearl Cucumber,3641,,3.0000,4,12
DBL Makers Mark,3534,,3.0000,8,24
DBL Crown Royal,3528,,3.0000,8,24
Buffalo Chicken Sammy,3707,,3.0000,9,27
SIDE Tartar Sauce,2834,,3.0000,0.25,0.75
Tater Tots,2836,,3.0000,2,6
BTL Budweiser,3115,,3.0000,4.5,13.5
CAN Press Pom/Gin,3131,,3.0000,5,15
CHEESE burger,2841,,3.0000,8,24
Chix Caeser Wrap,2838,,3.0000,9.5,28.5
SHOT Jagermeister,3234,,3.0000,4,12
PINT Angry Orchard,3352,,3.0000,3.5,10.5
CAN Press GF/CAR,3133,,3.0000,5,15
PINT Miller Lite,3138,,2.0000,3,6
PIT Spotted Cow,3145,,2.0000,15,30
PINT Abita TurboDog,3353,,2.0000,3,6
PIT Moon Man,3357,,2.0000,15,30
Skyy Apricot BOMB,3368,,2.0000,4,8
House Salad LG,2697,,2.0000,3.5,7
Chix Caesar Salad,2871,,2.0000,8,16
Chili Cheese Poutine,2801,,2.0000,7,14
SHOT Titos,3655,,2.0000,0,0
Patty Melt,3705,,2.0000,9.5,19
DBL Skyy W-melon,3675,,2.0000,3.5,7
SHOT Makers Mark,3535,,2.0000,4,8
DBL Jameson,3538,,2.0000,8,16
DBl Smirnoff,3646,,2.0000,6,12
SHOT Bulleit Rye,3590,,2.0000,4,8
DBL South. Comfort,3596,,2.0000,8,16
SHOT South. Comfort,3597,,2.0000,4,8
DBL Ciroc,3636,,2.0000,9,18
DBL Jose Cuervo,3474,,2.0000,6,12
DBL Cazadores Blanco,3480,,2.0000,7,14
SHOT Tanqueray,3489,,1.0000,0,0
DBL Bacardi,3492,,1.0000,6,6
Skyy Watermelon BOMB,3374,,1.0000,0,0
DBL RAIL Brandy,3448,,1.0000,4,4
SHOT RAIL Vodka,3456,,1.0000,3,3
DBL RAIL Whiskey,3459,,1.0000,5.5,5.5
DBL Bulleit Bourbon,3587,,1.0000,8,8
SHOT Bulleit Bourbon,3588,,1.0000,4,4
DBL Campari,3548,,1.0000,7,7
SHOT Jack Daniels,3527,,1.0000,0,0
SHOT Coconut Jack,3499,,1.0000,4,4
House Red,3699,,1.0000,4,4
SIDE BLEU CHEZ,2818,,1.0000,0.25,0.25
SIDE THOUSAND ISLE,2752,,1.0000,0.25,0.25
House Salad SM,2837,,1.0000,3.5,3.5
BTL Bud Light,3114,,1.0000,4.5,4.5
Plain Chicken Strips,2867,,1.0000,8,8
SIDE Cocktail Sauce,2845,,1.0000,0.25,0.25
BTL Spaten Lager,3127,,1.0000,5,5
CAN Crispin 16oz,3128,,1.0000,6,6
BTL ODouls,3125,,1.0000,3.25,3.25
RAIL Rum,3343,,1.0000,3.5,3.5
Bulleit Rye,3309,,1.0000,0,0
Chard Spritzer,3330,,1.0000,6,6
Chardonnay,3331,,1.0000,5,5
7-UP,3147,,1.0000,1.5,1.5
Coffee,3153,,1.0000,1.5,1.5
Coke,3154,,1.0000,1.5,1.5
Iced Tea,3167,,1.0000,1.5,1.5
Lemonade,3170,,1.0000,1.5,1.5
Root Beer,3178,,1.0000,1.5,1.5
Moscow Mule,3207,,1.0000,7,7
PIT Miller Lite,3143,,1.0000,11,11
