Michael 30,The Tracks Tavern and Grill,09/27/2021 13:04:47
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,101.0000,4.8118811881188,486
SHOT Tullamore Dew,3327,,68.0000,2.6470588235294,180
PINT Spotted Cow,3140,,58.0000,4.0086206896552,232.5
PINT Stein,3141,,58.0000,3.801724137931,220.5
SHOT Cazadores Blanco,3481,,53.0000,3.9245283018868,208
Skyy Peach BOMB,3367,,52.0000,4,208
PIT Miller Lite,3143,,50.0000,11,550
SHOT Seagrams VO,3325,,45.0000,2.6,117
Skyy Orange BOMB,3372,,40.0000,3.3,132
PIT Spotted Cow,3145,,36.0000,15,540
CAN Press Blk/Hyb,3130,,34.0000,4.8529411764706,165
Locust St. Wings HALF,2858,,34.0000,5.9852941176471,203.5
CAN Press Pom/Gin,3131,,33.0000,5,165
BTL Miller High Life,3122,,33.0000,3.1515151515152,104
DBL RAIL Whiskey,3459,,32.0000,4.6875,150
SHOT Jameson,3317,,30.0000,3.6,108
PINT Schlitz,3139,,29.0000,2.7931034482759,81
Skyy Cherry BOMB,3370,,28.0000,2.7142857142857,76
PINT LKFT Hazy Rabbit,3348,,25.0000,3.66,91.5
PINT Moon Man,3349,,25.0000,2.64,66
SHOT Fernet,3507,,25.0000,2.56,64
PINT LKFT IPA,3136,,24.0000,3.8125,91.5
Cheese Curds,2728,,24.0000,7.5208333333333,180.5
Locust St Wings FULL,2729,,23.0000,11.021739130435,253.5
GRILLED CHEESE,2734,,22.0000,3,66
DBL Skyy Raspb,3668,,21.0000,6.3333333333333,133
Sriracha Strips,2730,,20.0000,7.65,153
CAN PBR 16oz,3129,,20.0000,4,80
DBL Captain Morgan,3496,,20.0000,8,160
SHOT Rumpleminz,3242,,20.0000,3.6,72
OUTSIDE,3253,,19.0000,0,0
DBL RAIL Gin,3453,,17.0000,4.5588235294118,77.5
PIT Schlitz,3144,,17.0000,10.352941176471,176
PINT Miller High Life,3137,,16.0000,3,48
PIT Miller High Life,3142,,16.0000,11,176
Skyy Raspberry BOMB,3369,,16.0000,3.75,60
BTL Miller Lite,3391,,14.0000,1.8571428571429,26
SHOT RAIL Tequila,3462,,14.0000,2.1428571428571,30
Chili Cheese Poutine,2801,,14.0000,7,98
Perch FRY,2830,,14.0000,12.99,181.86
Tracks Big Boy,3704,,14.0000,9.6164285714286,134.63
SHOT RumChata,3503,,14.0000,4,56
SHOT Jack Ds Honey,3533,,14.0000,4,56
All American Burger,2840,,13.0000,6.8076923076923,88.5
COMBO FRY,2736,,13.0000,13.538461538462,176
FISH FRY,2722,,13.0000,10.576923076923,137.5
Glass Water,3162,,13.0000,0,0
VBALL LITE,3410,,13.0000,0,0
VBALL HI-LIFE,3411,,12.0000,0,0
DBL RAIL Tequila,3461,,12.0000,5.375,64.5
DBL RAIL Rum,3457,,12.0000,5.25,63
RIVERWEST BURGER,2714,,12.0000,11.083333333333,133
French Fries,2731,,12.0000,2.25,27
CAN Coors Light,3116,,12.0000,3,36
Buffalo Chicken Sammy,3707,,12.0000,8.2708333333333,99.25
DBL Jack Daniels,3526,,11.0000,6.5454545454545,72
SHOT of the WEEK,3254,,11.0000,2.4545454545455,27
PIT Moon Man,3357,,10.0000,13.5,135
SHOT Cazadores Reposado,3479,,10.0000,4,40
PIT WATER,3400,,10.0000,0,0
Patty Melt,3705,,10.0000,8.65,86.5
DBL Absolut Citron,3656,,9.0000,8,72
DBL Skyy Orange,3676,,9.0000,7,63
SHOT Fireball,3584,,9.0000,4,36
DBL Titos,3654,,9.0000,8,72
CHEESE burger,2841,,9.0000,7.6666666666667,69
3 PART COMBO,2831,,9.0000,15.99,143.91
BTL MGD,3121,,9.0000,2.5277777777778,22.75
BTL Budweiser,3115,,8.0000,4.5,36
Chix Caeser Wrap,2838,,8.0000,8.375,67
PINT Angry Orchard,3352,,8.0000,3.5625,28.5
Nashville Hot Chicken,3706,,8.0000,9,72
House Red,3699,,7.0000,4,28
SHOT Canad. Club,3618,,7.0000,3,21
SHOT Bulleit Rye,3590,,7.0000,4,28
PIT LKFT IPA,3358,,7.0000,15,105
BTL Bud Light,3114,,7.0000,3.8571428571429,27
PIT Stein,3146,,7.0000,15,105
7-UP,3147,,6.0000,1.5,9
BTL Modelo Especial,3124,,6.0000,4.5,27
Coke,3154,,6.0000,1.25,7.5
Chix Caesar Salad,2871,,6.0000,8.0833333333333,48.5
Tater Tots,2836,,6.0000,2.0833333333333,12.5
PIT LKFT Hazy Rabbit,3359,,6.0000,15,90
SHOT Lemon Drop,3276,,6.0000,4,24
VBALL SCHLITZ,3412,,6.0000,0,0
SHOT Jose Cuervo,3475,,6.0000,2,12
DBL Cazadores Reposado,3478,,6.0000,7,42
DBL Bulleit Bourbon,3587,,6.0000,8,48
DBL Makers Mark,3534,,6.0000,8.1666666666667,49
SHOT Skyy Orange,3677,,6.0000,2.5,15
SHOT Jager Bomb,3274,,5.0000,5,25
SHOT Jagermeister,3234,,5.0000,3.5,17.5
RAIL Tequila,3344,,5.0000,3.5,17.5
Plain Chicken Strips,2867,,5.0000,6.4,32
BTL Corona,3117,,5.0000,4.5,22.5
Bowl CHILI,2696,,5.0000,4,20
House Salad LG,2697,,4.0000,7.875,31.5
Bowl SOUP,2713,,4.0000,4,16
House Salad SM,2837,,4.0000,3.875,15.5
Long Island,3204,,4.0000,8,32
SHOT Goldschlager,3230,,4.0000,4,16
Cazadores Blanco,3280,,4.0000,5,20
Skyy Raspberry,3302,,4.0000,4,16
DBL Crown Royal,3528,,4.0000,8,32
DBL RAIL Brandy,3448,,4.0000,5,20
PINT LKFT Oktoberfest,3697,,4.0000,3.75,15
DBL Korbel,3452,,4.0000,6,24
DBL Tullamore Dew,3536,,3.0000,5.3333333333333,16
DBL Hennessey,3449,,3.0000,11.666666666667,35
DBL Bombay Sapphire,3486,,3.0000,8,24
Cazadores Reposado,3281,,3.0000,5,15
SHOT Car Bomb,3269,,3.0000,6,18
HH PINT Guinness,3350,,3.0000,3,9
Bloody Mary,3199,,3.0000,7,21
Diet Coke,3158,,3.0000,1.5,4.5
Soda/Juice,3183,,3.0000,1.5,4.5
BTL Spaten Lager,3127,,3.0000,5,15
CAN Press GF/CAR,3133,,3.0000,3.3333333333333,10
Cup SOUP,2872,,3.0000,2.5,7.5
SIDE LG NACHO CHEESE,2816,,3.0000,1.5,4.5
SIDE BBQ,2821,,2.0000,0.25,0.5
SIDE RANCH,2815,,2.0000,0.5,1
SHRIMP FRY,2735,,2.0000,9.99,19.98
SIDE Garlic Parm,2877,,2.0000,0.25,0.5
PINT Miller Lite,3138,,2.0000,3,6
Bloody Maria,3198,,2.0000,7,14
White Russian,3215,,2.0000,5,10
Lemonade,3170,,2.0000,1.5,3
Coffee,3153,,2.0000,0.75,1.5
RAIL Vodka,3339,,2.0000,4.5,9
RAIL Rum,3343,,2.0000,3.5,7
PIT Angry Orchard,3361,,2.0000,15,30
Skyy Ginger BOMB,3371,,2.0000,0,0
DBL of the WEEK,3251,,2.0000,5,10
Absolut Citron,3287,,2.0000,5,10
DBL Tanqueray,3488,,2.0000,8,16
DBL Bacardi,3492,,2.0000,3,6
7-Up Refill,3463,,2.0000,0,0
DBL Cazadores Blanco,3480,,2.0000,7,14
DBL Coconut Jack,3498,,2.0000,6,12
VBALL STEIN,3416,,2.0000,4,8
VBALL HAZY RABBIT,3418,,2.0000,4,8
SHOT Baileys Irish,3541,,2.0000,4,8
SHOT Makers Mark,3535,,2.0000,4,8
SHOT Bulleit Bourbon,3588,,2.0000,4,8
SHOT Wild Turkey 101,3616,,2.0000,4,8
SHOT Kesslers,3712,,2.0000,3,6
SHOT Skyy Ginger,3673,,2.0000,3,6
BTL Hop Refresher,3703,,1.0000,4.5,4.5
DBL Skyy Peach,3664,,1.0000,7,7
DBL Skyy Cherry,3670,,1.0000,7,7
SHOT Titos,3655,,1.0000,4,4
SHOT Meyers Dark,3505,,1.0000,3,3
SHOT Campari,3549,,1.0000,0,0
SHOT Aperol,3582,,1.0000,0,0
VBALL Angry Orchard,3422,,1.0000,4,4
VBALL SPOT COW,3415,,1.0000,4,4
SHOT RAIL GIN,3454,,1.0000,3,3
SHOT Jim Beam,3531,,1.0000,4,4
Coke - Refill,3464,,1.0000,0,0
SHOT Bacardi Limon,3495,,1.0000,3,3
Titos,3307,,1.0000,5,5
Cocktail of the Week,3250,,1.0000,4,4
Pinot Grigio,3333,,1.0000,5,5
Red Bull SF,3176,,1.0000,3.5,3.5
Root Beer,3178,,1.0000,1.5,1.5
Moscow Mule,3207,,1.0000,7,7
CAN Ginger Ale,3150,,1.0000,1.5,1.5
CAN Press Lime,3132,,1.0000,5,5
BTL LKFT Fixed Gear,3120,,1.0000,0,0
Cup Chili,2873,,1.0000,2.5,2.5
SIDE Tartar Sauce,2834,,1.0000,0.25,0.25
SIDE Sriracha Mayo,2865,,1.0000,0.25,0.25
SIDE HONEY MUSTARD,2751,,1.0000,0.25,0.25
