Michael 30,The Tracks Tavern and Grill,09/27/2021 12:37:15
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,150.0000,5.0966666666667,764.5
Skyy Raspberry BOMB,3369,,127.0000,3.0551181102362,388
CAN of the WEEK,3249,,119.0000,2.0420168067227,243
SHOT Tullamore Dew,3327,,94.0000,2.5957446808511,244
Skyy Ginger BOMB,3371,,91.0000,2.8131868131868,256
Skyy Orange BOMB,3372,,85.0000,2.4941176470588,212
PINT Spotted Cow,3140,,82.0000,3.9878048780488,327
CAN PBR 16oz,3129,,76.0000,3.7368421052632,284
DBL RAIL Whiskey,3459,,67.0000,5.0522388059701,338.5
SHOT Seagrams VO,3325,,59.0000,2.2881355932203,135
Glass Water,3162,,58.0000,0,0
BTL Miller High Life,3122,,48.0000,2.9791666666667,143
PINT LKFT Hazy Rabbit,3348,,48.0000,3.84375,184.5
Sriracha Strips,2730,,45.0000,8.2333333333333,370.5
Skyy Peach BOMB,3367,,44.0000,2,88
PIT Miller Lite,3143,,43.0000,11,473
PINT Stein,3141,,41.0000,3.9878048780488,163.5
Cheese Curds,2728,,41.0000,6.3658536585366,261
PINT LKFT IPA,3136,,39.0000,3.8076923076923,148.5
PINT Miller High Life,3137,,37.0000,2.7567567567568,102
PIT Spotted Cow,3145,,37.0000,14.594594594595,540
SHOT Jagermeister,3234,,36.0000,2.4444444444444,88
Locust St Wings FULL,2729,,35.0000,11.1,388.5
GRILLED CHEESE,2734,,34.0000,4.6323529411765,157.5
3 PART COMBO,2831,,32.0000,12.2,390.4
Locust St. Wings HALF,2858,,32.0000,5.859375,187.5
DBL RAIL Gin,3453,,32.0000,5.0234375,160.75
PINT Schlitz,3139,,30.0000,2.5,75
CAN Press GF/CAR,3133,,30.0000,5,150
PIT Schlitz,3144,,29.0000,11,319
BTL Miller Lite,3391,,29.0000,3.1379310344828,91
PINT Moon Man,3349,,29.0000,3.5689655172414,103.5
CAN Press Pom/Gin,3131,,28.0000,3.9285714285714,110
CHEESE burger,2841,,28.0000,7.375,206.5
Soda/Juice,3183,,27.0000,1.5,40.5
DBL RAIL Rum,3457,,27.0000,5.0555555555556,136.5
SHOT Cazadores Blanco,3481,,26.0000,3.6923076923077,96
FISH FRY,2722,,26.0000,9.8173076923077,255.25
PIT WATER,3400,,25.0000,0,0
SHOT Skyy,3663,,25.0000,2.28,57
SHOT Jameson,3317,,24.0000,3.3333333333333,80
PINT Miller Lite,3138,,24.0000,3,72
Soft Pretzel Bites,2835,,23.0000,5.0434782608696,116
Nachos,2808,,22.0000,7.125,156.75
OUTSIDE,3253,,22.0000,0,0
All American Burger,2840,,21.0000,6.952380952381,146
Coke - Refill,3464,,21.0000,0,0
SHOT Dr McGullicuddys,3226,,20.0000,2.4,48
Bloody Mary,3199,,20.0000,7.15,143
WAR Burger,3028,,19.0000,7.7368421052632,147
CAN Coors Light,3116,,19.0000,4,76
VBALL LITE,3410,,19.0000,0,0
PIT Miller High Life,3142,,18.0000,11,198
PINT Abita TurboDog,3353,,17.0000,4.3235294117647,73.5
PINT Staghorn,3690,,17.0000,3.8823529411765,66
DBL Titos,3654,,16.0000,7.5,120
HOLY MO!,2839,,16.0000,10.34375,165.5
RIVERWEST BURGER,2714,,16.0000,9.65625,154.5
Plain Chicken Strips,2867,,15.0000,7.7666666666667,116.5
SHOT Stoli Razz,3645,,15.0000,2.1333333333333,32
SHOT Jack Daniels,3527,,15.0000,3.4666666666667,52
Skyy Cherry BOMB,3370,,14.0000,2.5714285714286,36
Mush Swiss Burger,2715,,14.0000,8.7142857142857,122
Cubano,2716,,14.0000,8.2857142857143,116
