Michael 30,The Tracks Tavern and Grill,09/27/2021 12:42:48
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Tullamore Dew,3327,,111.0000,2.3783783783784,264
DBL RAIL Vodka,3455,,99.0000,4.8131313131313,476.5
BTL Miller High Life,3122,,96.0000,2.5052083333333,240.5
Skyy Raspberry BOMB,3369,,87.0000,1.7931034482759,156
PINT Spotted Cow,3140,,82.0000,3.4207317073171,280.5
Skyy Orange BOMB,3372,,82.0000,2.2439024390244,184
SHOT Seagrams VO,3325,,69.0000,1.695652173913,117
PINT LKFT Hazy Rabbit,3348,,65.0000,3.6461538461538,237
PINT Stein,3141,,61.0000,3.0737704918033,187.5
PINT Miller High Life,3137,,54.0000,2.2222222222222,120
Locust St Wings FULL,2729,,52.0000,10.879807692308,565.75
PINT LKFT IPA,3136,,50.0000,3.66,183
PINT Moon Man,3349,,45.0000,3.1333333333333,141
Glass Water,3162,,40.0000,5,200
Soda/Juice,3183,,40.0000,1.1625,46.5
DBL RAIL Whiskey,3459,,39.0000,4.7692307692308,186
PINT Schlitz,3139,,35.0000,1.7142857142857,60
Sriracha Strips,2730,,35.0000,8.2,287
DBL RAIL Brandy,3448,,33.0000,5.1969696969697,171.5
DBL Titos,3654,,33.0000,8,264
PINT Miller Lite,3138,,32.0000,2.25,72
GRILLED CHEESE,2734,,29.0000,3.9568965517241,114.75
3 PART COMBO,2831,,27.0000,12.07962962963,326.15
PIT Schlitz,3144,,27.0000,10.592592592593,286
SHOT Fernet,3507,,26.0000,2.1538461538462,56
HH PINT Abita Wrought Iron,3354,,25.0000,2.46,61.5
FISH FRY,2722,,25.0000,10.11,252.75
Cheese Curds,2728,,25.0000,6.52,163
Locust St. Wings HALF,2858,,25.0000,5.84,146
DBL of the WEEK,3251,,24.0000,5,120
Skyy Ginger BOMB,3371,,23.0000,1.3913043478261,32
BTL Miller Lite,3391,,22.0000,2.9545454545455,65
Bloody Mary,3199,,20.0000,7,140
CAN PBR 16oz,3129,,20.0000,3.4,68
SHOT Goldschlager,3230,,19.0000,3.1578947368421,60
PIT Miller Lite,3143,,19.0000,11,209
CAN Press Blk/Hyb,3130,,18.0000,5,90
DBL RAIL Gin,3453,,18.0000,4.6666666666667,84
SHOT Cazadores Reposado,3479,,17.0000,3.7647058823529,64
Monday Special,3032,,17.0000,5.5588235294118,94.5
Perch FRY,2830,,17.0000,10.244117647059,174.15
PINT Abita TurboDog,3353,,17.0000,2.3823529411765,40.5
WAR Burger,3028,,16.0000,8.296875,132.75
French Fries,2731,,15.0000,2.0666666666667,31
RIVERWEST BURGER,2714,,15.0000,9.8,147
VBALL SCHLITZ,3412,,15.0000,0,0
DBL Ketel One,3658,,15.0000,8,120
DBL Bulleit Bourbon,3587,,14.0000,8,112
Mush Swiss Burger,2715,,14.0000,7.6428571428571,107
COMBO FRY,2736,,13.0000,10.988461538462,142.85
BTL Pabst,3126,,13.0000,3.25,42.25
Skyy Cherry BOMB,3370,,13.0000,2.1538461538462,28
HH PINT Guinness,3350,,13.0000,1.5384615384615,20
SHOT Jameson,3317,,13.0000,2.7692307692308,36
DBL Skyy Ginger,3672,,13.0000,7,91
DBL Jack Daniels,3526,,13.0000,8,104
SHOT Jack Daniels,3527,,13.0000,2.7692307692308,36
VBALL HI-LIFE,3411,,13.0000,0,0
DBL RAIL Rum,3457,,12.0000,5.125,61.5
DBL RAIL Tequila,3461,,12.0000,5.375,64.5
DBL Captain Morgan,3496,,12.0000,8,96
PINT Staghorn,3690,,12.0000,3,36
BTL Bud Light,3114,,12.0000,3.75,45
CAN Coors Light,3116,,12.0000,3,36
Bowl CHILI,2696,,12.0000,3.6666666666667,44
All American Burger,2840,,12.0000,6.8333333333333,82
BTL Corona,3117,,11.0000,4.5,49.5
BTL MGD,3121,,11.0000,3.25,35.75
Cheese Curd Burger,2879,,11.0000,9.2272727272727,101.5
HOLY MO!,2839,,11.0000,9.2272727272727,101.5
RAIL Vodka,3339,,11.0000,3.5,38.5
PINT K4 Fantasy Factory,3351,,11.0000,4.0909090909091,45
DBL Seagrams 7,3594,,11.0000,7,77
SHOT Jose Cuervo,3475,,11.0000,2.4545454545455,27
SHOT Cazadores Blanco,3481,,11.0000,2.9090909090909,32
SHOT Hennessey,3450,,11.0000,5,55
PIT WATER,3400,,11.0000,0,0
SHOT of the WEEK,3254,,10.0000,3,30
PIT Spotted Cow,3145,,10.0000,13.5,135
BTL ODouls,3125,,10.0000,2.275,22.75
Fancy Fries,2878,,10.0000,5.15,51.5
Kung Fu Quesadilla,2870,,10.0000,6.05,60.5
Soft Pretzel Bites,2835,,10.0000,5,50
Nachos,2808,,9.0000,7.0555555555556,63.5
Thai Chicken Wrap,2880,,9.0000,8.3333333333333,75
Spicy Popcorn Shrimp,2864,,9.0000,5.3888888888889,48.5
SHOT Jagermeister,3234,,9.0000,4,36
Moscow Mule,3207,,9.0000,7,63
PINT Beer of the Week,3356,,9.0000,3,27
 SHOT Crown Royal,3529,,9.0000,4,36
DBL Jameson,3538,,9.0000,6.2222222222222,56
SHOT Bacardi,3493,,8.0000,3,24
SHOT Jack Ds Honey,3533,,8.0000,3,24
SHOT Bulleit Bourbon,3588,,8.0000,3,24
SHOT Skyy Raspb,3669,,8.0000,3,24
DBL Hennessey,3449,,8.0000,11,88
PINT Angry Orchard,3352,,8.0000,3,24
SHOT Rumpleminz,3242,,8.0000,3,24
Plain Chicken Strips,2867,,8.0000,8,64
Cup SOUP,2872,,8.0000,2.5,20
Jive Turkey,2859,,8.0000,8.25,66
BTL Budweiser,3115,,8.0000,4.5,36
Chili Cheese Poutine,2801,,8.0000,7.125,57
Cubano,2716,,8.0000,8.25,66
Tater Tots,2836,,7.0000,1.7142857142857,12
Thurs Burger,2886,,7.0000,5.3571428571429,37.5
CAN Press Lime,3132,,7.0000,4.2857142857143,30
PIT Miller High Life,3142,,7.0000,11,77
Coke,3154,,7.0000,1.5,10.5
Camel Lights,3247,,7.0000,10,70
DBL Bacardi,3492,,7.0000,6,42
DBL Amaretto,3560,,6.0000,7,42
SHOT Dr McGullicuddys,3226,,6.0000,3,18
Diet Coke,3158,,6.0000,1.5,9
CHEESE burger,2841,,6.0000,7.4166666666667,44.5
BROILED FISH FRY,2813,,5.0000,10.05,50.25
Iggy Pop,2860,,5.0000,9.4,47
BTL LKFT Fixed Gear,3120,,5.0000,4,20
CAN Press GF/CAR,3133,,5.0000,5,25
DBL Makers Mark,3534,,5.0000,8,40
DBL Jim Beam,3530,,5.0000,7,35
SHOT Wild Turkey 101,3616,,5.0000,4,20
DBL Tanqueray,3488,,5.0000,6.4,32
DBL Korbel,3452,,5.0000,6,30
SHOT RAIL GIN,3454,,4.0000,2.25,9
VBALL LITE,3410,,4.0000,0,0
DBL Hendricks Gin,3485,,4.0000,6.75,27
DBL Cazadores Reposado,3478,,4.0000,7,28
SHOT Skyy Orange,3677,,4.0000,3,12
Meyers Dark,3261,,4.0000,4,16
Chix Caeser Wrap,2838,,4.0000,8.125,32.5
Cup Chili,2873,,4.0000,2.75,11
BBQ Pulled Pork,2842,,4.0000,7,28
Club Sub,2733,,4.0000,7.625,30.5
SHRIMP FRY,2735,,3.0000,10.116666666667,30.35
House Salad SM,2837,,3.0000,3.6666666666667,11
SIDE RANCH,2815,,3.0000,0.25,0.75
Bowl SOUP,2713,,3.0000,4,12
SHOT Jager Bomb,3274,,3.0000,5,15
RAIL Rum,3343,,3.0000,3.5,10.5
