Michael 30,The Tracks Tavern and Grill,09/27/2021 12:41:27
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,145.0000,5.1448275862069,746
Skyy Raspberry BOMB,3369,,130.0000,1.9384615384615,252
SHOT Tullamore Dew,3327,,110.0000,3.0181818181818,332
Skyy Orange BOMB,3372,,101.0000,2.2970297029703,232
SHOT Seagrams VO,3325,,98.0000,1.530612244898,150
PINT Spotted Cow,3140,,88.0000,4.2102272727273,370.5
BTL Miller High Life,3122,,77.0000,1.7305194805195,133.25
Locust St Wings FULL,2729,,57.0000,10.701754385965,610
Glass Water,3162,,46.0000,0,0
PINT LKFT IPA,3136,,45.0000,3.7666666666667,169.5
PINT Miller High Life,3137,,43.0000,2.8604651162791,123
DBL RAIL Whiskey,3459,,42.0000,4.6904761904762,197
BTL Miller Lite,3391,,40.0000,2.68125,107.25
Locust St. Wings HALF,2858,,37.0000,6.027027027027,223
PINT Moon Man,3349,,36.0000,3.6666666666667,132
PINT LKFT Hazy Rabbit,3348,,35.0000,3.7714285714286,132
PINT Stein,3141,,35.0000,3.6,126
GRILLED CHEESE,2734,,35.0000,4.0142857142857,140.5
PINT Miller Lite,3138,,31.0000,3,93
Soda/Juice,3183,,29.0000,1.5,43.5
Skyy Ginger BOMB,3371,,29.0000,2.3448275862069,68
SHOT Cazadores Blanco,3481,,29.0000,2.0689655172414,60
DBL Titos,3654,,29.0000,8.3103448275862,241
Sriracha Strips,2730,,26.0000,7.8269230769231,203.5
Thurs Burger,2886,,26.0000,5.4615384615385,142
Cheese Curds,2728,,24.0000,6.25,150
PINT Schlitz,3139,,24.0000,3,72
CAN PBR 16oz,3129,,20.0000,3.8,76
FISH FRY,2722,,18.0000,10.338888888889,186.1
Bloody Mary,3199,,16.0000,7.0625,113
BTL of the Week,3696,,16.0000,3,48
SHOT Skyy Raspb,3669,,15.0000,3,45
DBL Skyy Ginger,3672,,15.0000,6.0666666666667,91
SHOT Fireball,3584,,15.0000,4,60
DBL RAIL Tequila,3461,,15.0000,5.6333333333333,84.5
PIT Schlitz,3144,,15.0000,11,165
French Fries,2731,,15.0000,2.0333333333333,30.5
All American Burger,2840,,15.0000,7.35,110.25
CHEESE burger,2841,,15.0000,7.1833333333333,107.75
Perch FRY,2830,,15.0000,10.25,153.75
BTL Corona,3117,,15.0000,4.5,67.5
CAN Press Blk/Hyb,3130,,14.0000,5,70
HH PINT Abita Wrought Iron,3354,,14.0000,3.75,52.5
SHOT Cazadores Reposado,3479,,14.0000,3.7142857142857,52
SHOT Fernet,3507,,14.0000,2.8571428571429,40
SHOT Hennessey,3450,,13.0000,3.8461538461538,50
PIT Miller High Life,3142,,13.0000,11,143
Monday Special,3032,,13.0000,6.5384615384615,85
