Michael 30,The Tracks Tavern and Grill,09/27/2021 12:51:51
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Peach BOMB,3367,,41.0000,3.5121951219512,144
Skyy Cherry BOMB,3370,,41.0000,2.4390243902439,100
DBL RAIL Vodka,3455,,39.0000,4.974358974359,194
SHOT Tullamore Dew,3327,,31.0000,1.5483870967742,48
PIT Miller Lite,3143,,29.0000,11,319
Locust St Wings FULL,2729,,27.0000,11,297
PINT Spotted Cow,3140,,25.0000,3.36,84
Glass Water,3162,,21.0000,0,0
PIT Spotted Cow,3145,,19.0000,15,285
CAN Press Blk/Hyb,3130,,19.0000,4.7368421052632,90
BTL Miller Lite,3391,,19.0000,3.25,61.75
PINT LKFT Hazy Rabbit,3348,,17.0000,3.5294117647059,60
DBL Titos,3654,,17.0000,8,136
FISH FRY,2722,,16.0000,10.5625,169
Locust St. Wings HALF,2858,,16.0000,6,96
PINT Stein,3141,,15.0000,3.6,54
BTL Miller High Life,3122,,15.0000,3.0333333333333,45.5
DBL Captain Morgan,3496,,15.0000,8,120
SHOT Jameson,3317,,14.0000,3.4285714285714,48
Sriracha Strips,2730,,14.0000,8.0357142857143,112.5
PIT Miller High Life,3142,,12.0000,11,132
PINT LKFT IPA,3136,,11.0000,3.9545454545455,43.5
SHOT Jagermeister,3234,,11.0000,2.1818181818182,24
SHOT Rumpleminz,3242,,11.0000,4,44
Cheese Curds,2728,,11.0000,8,88
PINT Moon Man,3349,,11.0000,1.6363636363636,18
Skyy Orange BOMB,3372,,10.0000,0.4,4
SHOT Cazadores Blanco,3481,,10.0000,2.4,24
PINT Angry Orchard,3352,,9.0000,3.5,31.5
Cocktail of the Week,3250,,9.0000,1.7777777777778,16
Perch FRY,2830,,9.0000,12.491111111111,112.42
All American Burger,2840,,9.0000,7.1111111111111,64
BTL Bud Light,3114,,9.0000,3.5,31.5
SHOT Skyy Orange,3677,,9.0000,0.33333333333333,3
Nashville Hot Chicken,3706,,9.0000,9.2777777777778,83.5
SHOT Fireball,3584,,8.0000,4,32
COMBO FRY,2736,,8.0000,13.5,108
