Michael 30,The Tracks Tavern and Grill,09/27/2021 12:59:08
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
BTL Miller High Life,3122,,57.0000,3.25,185.25
SHOT Seagrams VO,3325,,38.0000,1.9736842105263,75
Skyy Orange BOMB,3372,,33.0000,2.1818181818182,72
PINT Stein,3141,,32.0000,3.65625,117
DBL RAIL Vodka,3455,,27.0000,4.9444444444444,133.5
PINT Spotted Cow,3140,,25.0000,4.32,108
GRILLED CHEESE,2734,,25.0000,2.88,72
SHOT Tullamore Dew,3327,,23.0000,3.4782608695652,80
PINT Moon Man,3349,,19.0000,2.0526315789474,39
DBL RAIL Whiskey,3459,,19.0000,4.9473684210526,94
Skyy Raspberry BOMB,3369,,18.0000,1.7777777777778,32
Locust St. Wings HALF,2858,,18.0000,5.7222222222222,103
PINT Schlitz,3139,,16.0000,3,48
BTL Miller Lite,3391,,15.0000,1.5166666666667,22.75
Skyy Cherry BOMB,3370,,14.0000,2.2857142857143,32
SHOT Canad. Club,3618,,14.0000,2.1428571428571,30
SHOT Jameson,3317,,14.0000,3.7142857142857,52
CAN PBR 16oz,3129,,13.0000,4,52
All American Burger,2840,,13.0000,7.4230769230769,96.5
FISH FRY,2722,,13.0000,10.692307692308,139
PINT LKFT IPA,3136,,12.0000,3.875,46.5
PINT Miller High Life,3137,,12.0000,3,36
Locust St Wings FULL,2729,,11.0000,11.181818181818,123
RIVERWEST BURGER,2714,,10.0000,11.175,111.75
SHOT Jim Beam,3531,,10.0000,4,40
PINT LKFT Hazy Rabbit,3348,,9.0000,4,36
SHOT Skyy Raspb,3669,,9.0000,2,18
SHOT Skyy Orange,3677,,9.0000,0,0
Buffalo Chicken Sammy,3707,,9.0000,6.5144444444444,58.63
COMBO FRY,2736,,9.0000,13.611111111111,122.5
Perch FRY,2830,,9.0000,13.156666666667,118.41
Bowl SOUP,2713,,8.0000,4.0625,32.5
Sriracha Strips,2730,,8.0000,8.0625,64.5
DBL Skyy Raspb,3668,,8.0000,7,56
DBL Titos,3654,,8.0000,8,64
 SHOT Crown Royal,3529,,8.0000,3.5,28
SHOT Cazadores Blanco,3481,,8.0000,4,32
PINT Abita TurboDog,3353,,7.0000,4.2857142857143,30
Nashville Hot Chicken,3706,,7.0000,7.3757142857143,51.63
French Fries,2731,,7.0000,1.7857142857143,12.5
BTL MGD,3121,,7.0000,3.25,22.75
Coke,3154,,7.0000,1.5,10.5
BTL Spaten Lager,3127,,6.0000,3.3333333333333,20
BTL Bud Light,3114,,6.0000,3,18
RAIL Gin,3341,,6.0000,3.5,21
DBL Tullamore Dew,3536,,6.0000,6.6666666666667,40
DBL RAIL Tequila,3461,,5.0000,3.5,17.5
Tracks Big Boy,3704,,5.0000,10.3,51.5
Cheese Curds,2728,,5.0000,8.1,40.5
SIDE RANCH,2815,,5.0000,0.25,1.25
PIT Miller High Life,3142,,5.0000,11,55
SHOT Jagermeister,3234,,5.0000,2.7,13.5
Long Island,3204,,4.0000,8,32
CAN Press Pom/Gin,3131,,4.0000,5,20
Glass Water,3162,,4.0000,0,0
BTL Budweiser,3115,,4.0000,4.5,18
CHEESE burger,2841,,4.0000,2.8125,11.25
Chix Caeser Wrap,2838,,4.0000,9.875,39.5
