Michael 30,The Tracks Tavern and Grill,09/27/2021 12:46:30
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Seagrams VO,3325,,95.0000,1.8947368421053,180
Skyy Orange BOMB,3372,,94.0000,2.5531914893617,240
BTL Miller High Life,3122,,86.0000,2.4186046511628,208
DBL RAIL Vodka,3455,,86.0000,4.7906976744186,412
PINT Spotted Cow,3140,,61.0000,3.7131147540984,226.5
SHOT Tullamore Dew,3327,,61.0000,3.6065573770492,220
PINT LKFT IPA,3136,,51.0000,3.7058823529412,189
Skyy Ginger BOMB,3371,,47.0000,2.1276595744681,100
SHOT Cazadores Reposado,3479,,45.0000,3.0222222222222,136
PINT Schlitz,3139,,45.0000,2.7333333333333,123
PINT Miller High Life,3137,,43.0000,2.8604651162791,123
Skyy Raspberry BOMB,3369,,42.0000,2.5714285714286,108
PINT LKFT Hazy Rabbit,3348,,37.0000,3.4054054054054,126
Locust St Wings FULL,2729,,34.0000,11.102941176471,377.5
PINT Stein,3141,,31.0000,3.1935483870968,99
Glass Water,3162,,27.0000,0,0
Cheese Curds,2728,,26.0000,6.5192307692308,169.5
CAN Coors Light,3116,,26.0000,4,104
PINT Moon Man,3349,,25.0000,3.24,81
FISH FRY,2722,,24.0000,10.325,247.8
DBL RAIL Whiskey,3459,,24.0000,5.4166666666667,130
DBL RAIL Gin,3453,,22.0000,5.0227272727273,110.5
GRILLED CHEESE,2734,,21.0000,4.6190476190476,97
Sriracha Strips,2730,,20.0000,8.25,165
Locust St. Wings HALF,2858,,20.0000,6.075,121.5
BTL Miller Lite,3391,,20.0000,3.0875,61.75
DBL RAIL Rum,3457,,20.0000,4.625,92.5
DBL Titos,3654,,20.0000,8,160
Skyy Peach BOMB,3367,,19.0000,4,76
PINT Beer of the Week,3356,,18.0000,3,54
PIT Schlitz,3144,,18.0000,11,198
PINT Miller Lite,3138,,17.0000,3,51
3 PART COMBO,2831,,17.0000,12.097058823529,205.65
Skyy Cherry BOMB,3370,,16.0000,3,48
DBL RAIL Brandy,3448,,16.0000,5.4375,87
PINT Angry Orchard,3352,,14.0000,4.1785714285714,58.5
PIT Miller Lite,3143,,14.0000,10.214285714286,143
HH PINT Abita Wrought Iron,3354,,13.0000,3.6923076923077,48
All American Burger,2840,,13.0000,6.8653846153846,89.25
Mush Swiss Burger,2715,,13.0000,8.6153846153846,112
RIVERWEST BURGER,2714,,12.0000,10.208333333333,122.5
French Fries,2731,,12.0000,2.0416666666667,24.5
Soft Pretzel Bites,2835,,12.0000,5.0416666666667,60.5
Thurs Burger,2886,,12.0000,4.7083333333333,56.5
SHOT Jameson,3317,,12.0000,2.3333333333333,28
CAN Press Blk/Hyb,3130,,12.0000,5,60
Soda/Juice,3183,,12.0000,1.5,18
SHOT Fireball,3584,,12.0000,2,24
