Michael 30,The Tracks Tavern and Grill,09/27/2021 12:29:08
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
RAIL Vodka,3339,,161.0000,4.9627329192547,799
BTL Miller High Life,3122,,97.0000,3.25,315.25
Skyy Raspberry BOMB,3369,,88.0000,4,352
SHOT Tullamore Dew,3327,,87.0000,3.5402298850575,308
Glass Water,3162,,81.0000,0,0
Skyy Orange BOMB,3372,,77.0000,3.8441558441558,296
PINT Stein,3141,,76.0000,3.8289473684211,291
PIT Miller Lite,3143,,75.0001,11,825.0011
Sriracha Strips,2730,,74.9999,8.400000533334,629.9992
PINT Spotted Cow,3140,,64.0000,4.171875,267
PINT LKFT IPA,3136,,61.0000,3.9344262295082,240
PINT Miller High Life,3137,,59.0000,2.9491525423729,174
PINT Beer of the Week,3356,,57.0000,3,171
SHOT Seagrams VO,3325,,57.0000,3.0526315789474,174
Cazadores Blanco,3280,,54.0000,4.5,243
RAIL Whiskey,3340,,52.0000,4.7788461538462,248.5
PIT Schlitz,3144,,52.0000,11,572
CAN PBR 16oz,3129,,51.0000,4,204
Skyy Peach BOMB,3367,,49.0000,4,196
Cheese Curds,2728,,47.0000,6.5425531914894,307.5
RAIL Tequila,3344,,44.0000,5.0909090909091,224
PINT Moon Man,3349,,42.0000,3.9285714285714,165
Skyy Cherry BOMB,3370,,41.0000,4,164
Locust St Wings FULL,2729,,41.0000,10.817073170732,443.5
PINT Miller Lite,3138,,41.0000,3,123
PINT Schlitz,3139,,39.0000,2.9230769230769,114
Locust St. Wings HALF,2858,,37.0000,6.0540540540541,224
Cazadores Reposado,3281,,36.0000,3.8055555555556,137
RAIL Gin,3341,,35.0000,4.5571428571429,159.5
GRILLED CHEESE,2734,,35.0000,3.6142857142857,126.5
PIT Miller High Life,3142,,29.0000,11,319
CHEESE burger,2841,,28.0000,7.5714285714286,212
PINT Angry Orchard,3352,,28.0000,3.6964285714286,103.5
PIT Beer of the Week,3362,,28.0000,11,308
Skyy,3296,,28.0000,3,84
3 PART COMBO,2831,,27.0000,12.153703703704,328.15
RIVERWEST BURGER,2714,,27.0000,9.962962962963,269
SHOT Jameson,3317,,25.0000,5.52,138
RAIL Rum,3343,,25.0000,3.98,99.5
PIT Moon Man,3357,,24.0000,15,360
BTL Miller Lite,3391,,24.0000,3.25,78
FISH FRY,2722,,24.0000,10.158333333333,243.8
