Michael 30,The Tracks Tavern and Grill,09/27/2021 12:32:11
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
RAIL Vodka,3339,,293.0000,5.2610921501706,1541.5
SHOT Tullamore Dew,3327,,144.0000,4.2152777777778,607
BTL Miller High Life,3122,,143.0000,3.25,464.75
PINT Spotted Cow,3140,,115.0000,3.9,448.5
Skyy Raspberry BOMB,3369,,112.0000,4,448
CAN PBR 16oz,3129,,105.0000,4,420
Skyy Orange BOMB,3372,,103.0000,4,412
Titos,3307,,91.0000,7.7912087912088,709
PINT Miller High Life,3137,,87.0000,3,261
PINT Stein,3141,,83.0000,3.9036144578313,324
RAIL Whiskey,3340,,83.0000,5.1626506024096,428.5
PINT LKFT IPA,3136,,74.0000,3.6486486486486,270
GRILLED CHEESE,2734,,67.0000,3.6716417910448,246
Glass Water,3162,,63.0000,0,0
PIT Miller Lite,3143,,62.0000,11,682
RAIL Tequila,3344,,55.0000,5.0227272727273,276.25
PINT LKFT Hazy Rabbit,3348,,54.0000,4.0833333333333,220.5
PINT Beer of the Week,3356,,54.0000,3,162
SHOT Seagrams VO,3325,,51.0000,3.1764705882353,162
PINT Miller Lite,3138,,51.0000,3,153
CAN Press Blk/Hyb,3130,,51.0000,5,255
Jack Daniels,3315,,48.0000,6.7083333333333,322
PINT Abita TurboDog,3353,,46.0000,3.6195652173913,166.5
Skyy Ginger BOMB,3371,,46.0000,3.8260869565217,176
Sriracha Strips,2730,,45.0000,8.2333333333333,370.5
RAIL Rum,3343,,44.0000,4.6022727272727,202.5
Hennessey,3190,,42.0000,5.952380952381,250
PINT Schlitz,3139,,41.0000,3,123
PINT Moon Man,3349,,41.0000,3.9878048780488,163.5
LSF STEIN,3431,,41.0000,4.5,184.5
CAN Coors Light,3116,,38.0000,4,152
PIT Schlitz,3144,,36.0000,11,396
Locust St. Wings HALF,2858,,35.0000,6.0428571428571,211.5
SHOT Jameson,3317,,35.0000,6.0571428571429,212
Cheese Curds,2728,,34.0000,6.5147058823529,221.5
Locust St Wings FULL,2729,,34.0000,11.029411764706,375
Soda/Juice,3183,,33.0000,1.5,49.5
CAN Press Pom/Gin,3131,,32.0000,5,160
PIT Miller High Life,3142,,31.0000,11,341
OUTSIDE,3253,,31.0000,0,0
LSF HAZY RABBIT,3433,,30.0000,4.5,135
LSF Spotted COW,3435,,30.0000,4.5,135
RAIL Gin,3341,,29.0000,5.2413793103448,152
LSF LITE,3428,,28.0000,3,84
CAN Press Lime,3132,,27.0000,5,135
SHOT Rumpleminz,3242,,26.0000,4,104
PIT WATER,3400,,26.0000,0,0
Skyy Apricot BOMB,3368,,25.0000,4,100
BTL Pabst,3126,,25.0000,3.25,81.25
Skyy Cherry BOMB,3370,,24.0000,4,96
Cazadores Blanco,3280,,24.0000,4.2083333333333,101
BTL Bud Light,3388,,23.0000,4.5,103.5
Bacardi,3255,,21.0000,6,126
BTL Blue Moon,3113,,21.0000,4.5,94.5
COMBO FRY,2736,,21.0000,10.97380952381,230.45
Tater Tots,2836,,21.0000,2,42
RIVERWEST BURGER,2714,,20.0000,9.8625,197.25
HH PINT Abita Wrought Iron,3354,,20.0000,4.05,81
LSF SCHLITZ,3430,,20.0000,3,60
PINT Angry Orchard,3352,,19.0000,3.4736842105263,66
FISH FRY,2722,,19.0000,10.107894736842,192.05
3 PART COMBO,2831,,19.0000,12.318421052632,234.05
Fancy Fries,2878,,19.0000,5,95
CAN Press GF/CAR,3133,,19.0000,5,95
All American Burger,2840,,18.0000,6.8194444444444,122.75
Nachos,2808,,17.0000,7.0882352941176,120.5
PIT Spotted Cow,3145,,17.0000,15,255
PIT Stein,3146,,17.0000,15,255
PIT LKFT IPA,3358,,17.0000,14.411764705882,245
Jim Beam,3318,,17.0000,6.4117647058824,109
PIT Beer of the Week,3362,,17.0000,11,187
Captain Morgan,3258,,16.0000,7.625,122
CAN Schlitz 16oz,3134,,16.0000,4,64
Soft Pretzel Bites,2835,,16.0000,5,80
CHEESE burger,2841,,15.0000,7.1,106.5
BTL ODouls,3125,,15.0000,3.25,48.75
Coke,3154,,15.0000,1.5,22.5
Coke - Refill,3155,,15.0000,0,0
Skyy Cherry,3297,,15.0000,6,90
Fireball,3313,,15.0000,4.2,63
PIT Moon Man,3357,,15.0000,15,225
LSF LKFT IPA,3432,,15.0000,4.5,67.5
LSF HI-LIFE,3429,,14.0000,3,42
VBALL LITE,3410,,14.0000,0,0
Kraken,3260,,14.0000,6.5714285714286,92
Perch FRY,2830,,14.0000,9.9857142857143,139.8
French Fries,2731,,14.0000,2,28
Chix Caeser Wrap,2838,,14.0000,8,112
Kung Fu Quesadilla,2870,,13.0000,6,78
WAR Burger,3028,,13.0000,7.6538461538462,99.5
BTL Corona,3117,,13.0000,4.5,58.5
Diet Coke - Refill,3160,,12.0000,0,0
Cubano,2716,,12.0000,8.4166666666667,101
BBQ Pulled Pork,2842,,12.0000,7.5833333333333,91
SHOT Jagermeister,3234,,12.0000,4.6666666666667,56
Ketel One,3292,,12.0000,8,96
Absolut Citron,3287,,12.0000,8,96
Crown Royal,3312,,12.0000,6.4166666666667,77
Seagrams 7,3324,,11.0000,5.0909090909091,56
BTL Miller Lite,3391,,11.0000,3.25,35.75
Skyy Peach BOMB,3367,,11.0000,4,44
Jive Turkey,2859,,11.0000,8.0454545454545,88.5
Spicy Popcorn Shrimp,2864,,11.0000,6,66
SHOT Goldschlager,3230,,11.0000,4,44
BTL Modelo Especial,3124,,10.0000,4.5,45
Plain Chicken Strips,2867,,10.0000,8.05,80.5
Thurs Burger,2886,,10.0000,5.45,54.5
Skyy,3296,,10.0000,6,60
Makers Mark,3322,,10.0000,6.8,68
Skyy Raspberry,3302,,9.0000,6,54
PINT Summer Shandy,3425,,9.0000,3.8333333333333,34.5
Sandwich of the Week,2887,,9.0000,4,36
Thai Chicken Wrap,2880,,9.0000,8.7777777777778,79
BTL Miller Lite,3123,,9.0000,3.25,29.25
Camel Lights,3247,,9.0000,10,90
Moscow Mule,3207,,8.0000,7,56
BTL MGD,3121,,8.0000,3.25,26
