Michael 30,The Tracks Tavern and Grill,09/27/2021 12:40:45
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Raspberry BOMB,3369,,163.0000,2.0368098159509,332
DBL RAIL Vodka,3455,,111.0000,5.0495495495495,560.5
BTL Miller High Life,3122,,91.0000,1.8214285714286,165.75
Skyy Orange BOMB,3372,,90.0000,2.6222222222222,236
SHOT Tullamore Dew,3327,,87.0000,2.5747126436782,224
SHOT Seagrams VO,3325,,47.0000,2.0425531914894,96
PINT Beer of the Week,3356,,45.0000,3,135
PINT LKFT IPA,3136,,45.0000,3.8,171
PINT Spotted Cow,3140,,45.0000,3.9666666666667,178.5
PINT Stein,3141,,45.0000,3.6333333333333,163.5
PINT Moon Man,3349,,44.0000,3.6818181818182,162
Soda/Juice,3183,,42.0000,1.5,63
SHOT Fernet,3507,,42.0000,2.7619047619048,116
DBL RAIL Whiskey,3459,,40.0000,4.8625,194.5
Glass Water,3162,,40.0000,0,0
Locust St Wings FULL,2729,,39.0000,11.076923076923,432
GRILLED CHEESE,2734,,38.0000,4.1315789473684,157
CAN PBR 16oz,3129,,38.0000,4,152
PINT Miller High Life,3137,,36.0000,2.8333333333333,102
DBL RAIL Tequila,3461,,27.0000,5.037037037037,136
PINT Schlitz,3139,,25.0000,2.76,69
Sriracha Strips,2730,,24.0000,8.1875,196.5
BTL Miller Lite,3391,,24.0000,3.25,78
Cheese Curds,2728,,23.0000,6.5217391304348,150
PINT LKFT Hazy Rabbit,3348,,22.0000,4.0227272727273,88.5
Skyy Ginger BOMB,3371,,22.0000,2.5454545454545,56
SHOT Bulleit Bourbon,3588,,22.0000,3.2727272727273,72
3 PART COMBO,2831,,21.0000,11.997619047619,251.95
FISH FRY,2722,,21.0000,10.188095238095,213.95
PIT Schlitz,3144,,21.0000,11,231
PIT Miller Lite,3143,,19.0000,11,209
SHOT of the WEEK,3254,,18.0000,2.5,45
French Fries,2731,,18.0000,2.0555555555556,37
SHOT Cazadores Blanco,3481,,18.0000,3.3333333333333,60
