Michael 30,The Tracks Tavern and Grill,09/27/2021 12:33:20
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,197.0000,5.1827411167513,1021
BTL Miller High Life,3122,,113.0000,3.25,367.25
Skyy Raspberry BOMB,3369,,108.0000,4,432
SHOT Tullamore Dew,3327,,76.0000,4,304
PINT Stein,3141,,72.0000,4.0416666666667,291
PINT Spotted Cow,3140,,66.0000,3.7954545454545,250.5
PIT Miller Lite,3143,,64.0000,11,704
Glass Water,3162,,57.0000,0,0
BTL Miller Lite,3391,,49.0000,3.25,159.25
Skyy Peach BOMB,3367,,46.0000,4,184
Skyy Cherry BOMB,3370,,43.0000,4,172
Sriracha Strips,2730,,43.0000,8.6395348837209,371.5
PINT LKFT IPA,3136,,41.0000,3.6585365853659,150
PINT Miller High Life,3137,,40.0000,3,120
SHOT Seagrams VO,3325,,38.0000,3,114
CAN Press Blk/Hyb,3130,,37.0000,5,185
PIT Spotted Cow,3145,,37.0000,15,555
DBL of the WEEK,3251,,36.0000,4,144
PIT Miller High Life,3142,,35.0000,11,385
Skyy Orange BOMB,3372,,35.0000,4,140
PINT Schlitz,3139,,34.0000,3,102
OUTSIDE,3253,,33.0000,0,0
SHOT of the WEEK,3254,,33.0000,2,66
GRILLED CHEESE,2734,,33.0000,4,132
CAN PBR 16oz,3129,,31.0000,4,124
PIT Schlitz,3144,,30.0000,11,330
Locust St Wings FULL,2729,,30.0000,11.033333333333,331
PIT WATER,3400,,28.0000,0,0
Locust St. Wings HALF,2858,,27.0000,6.0740740740741,164
PINT Miller Lite,3138,,27.0000,3,81
PINT Moon Man,3349,,26.0000,4.0384615384615,105
DBL RAIL Gin,3453,,26.0000,4.75,123.5
PINT LKFT Hazy Rabbit,3348,,25.0000,3.96,99
CAN Press GF/CAR,3133,,25.0000,5,125
Soda/Juice,3183,,25.0000,1.5,37.5
CHEESE burger,2841,,25.0000,7.6,190
COMBO FRY,2736,,24.0000,11.022916666667,264.55
BTL Corona,3117,,24.0000,4.5,108
Skyy Apricot BOMB,3368,,24.0000,4,96
DBL Skyy Cherry,3670,,24.0000,7,168
SHOT Skyy,3663,,23.0000,3,69
BTL Bud Light,3114,,23.0000,4.2391304347826,97.5
Cheese Curds,2728,,22.0000,6.5,143
Bloody Mary,3199,,21.0000,7.1904761904762,151
PINT Abita TurboDog,3353,,21.0000,4.3571428571429,91.5
FISH FRY,2722,,20.0000,10.025,200.5
RIVERWEST BURGER,2714,,20.0000,9.9,198
3 PART COMBO,2831,,20.0000,11.95,239
Perch FRY,2830,,19.0000,10.055263157895,191.05
PINT Summer Shandy,3425,,19.0000,3.8684210526316,73.5
SHOT Cazadores Blanco,3481,,19.0000,4,76
DBL RAIL Tequila,3461,,18.0000,4.8055555555556,86.5
VBALL LITE,3410,,18.0000,0,0
PINT Beer of the Week,3356,,18.0000,3,54
Tater Tots,2836,,18.0000,2.0555555555556,37
SHOT Jameson,3317,,18.0000,4,72
Monday Special,3032,,17.0000,7.4558823529412,126.75
PIT Moon Man,3357,,17.0000,15,255
SHOT Cazadores Reposado,3479,,17.0000,4,68
DBL RAIL Whiskey,3459,,17.0000,5.0588235294118,86
PIT LKFT Hazy Rabbit,3359,,16.0000,15,240
PIT Beer of the Week,3362,,16.0000,11,176
DBL Titos,3654,,16.0000,8,128
CAN Coors Light,3116,,16.0000,4,64
Mush Swiss Burger,2715,,16.0000,8.375,134
WAR Burger,3028,,15.0000,8.3333333333333,125
All American Burger,2840,,15.0000,6.7666666666667,101.5
PINT Angry Orchard,3352,,14.0000,3.9642857142857,55.5
HH PINT Guinness,3350,,13.0000,4.3846153846154,57
BTL Modelo Especial,3124,,13.0000,4.5,58.5
BTL Pabst,3126,,12.0000,3.25,39
CAN Press Pom/Gin,3131,,12.0000,5,60
Nachos,2808,,12.0000,7.125,85.5
Chix Caeser Wrap,2838,,12.0000,8.2916666666667,99.5
Skyy Ginger BOMB,3371,,12.0000,4,48
VBALL HI-LIFE,3411,,11.0000,0,0
SHOT Hennessey,3450,,11.0000,5,55
Soft Pretzel Bites,2835,,11.0000,5,55
Camel Lights,3247,,11.0000,10,110
SHOT Dr McGullicuddys,3226,,10.0000,3,30
PIT Stein,3146,,10.0000,15,150
Plain Chicken Strips,2867,,10.0000,8.05,80.5
Cup SOUP,2872,,10.0000,2.5,25
HH PINT Abita Wrought Iron,3354,,10.0000,3.75,37.5
DBL Skyy Orange,3676,,9.0000,7,63
Thai Chicken Wrap,2880,,9.0000,8.6111111111111,77.5
Jive Turkey,2859,,9.0000,8.25,74.25
French Fries,2731,,9.0000,2.0555555555556,18.5
Cocktail of the Week,3250,,9.0000,3,27
Moscow Mule,3207,,8.0000,7,56
7-UP,3147,,8.0000,1.5,12
CAN Press Lime,3132,,8.0000,5,40
CAN Crispin 16oz,3128,,8.0000,6,48
SIDE RANCH,2815,,8.0000,0.25,2
DBL Skyy Apricot,3666,,8.0000,7,56
DBL Hennessey,3449,,8.0000,11,88
SHOT RAIL Tequila,3462,,7.0000,3,21
DBL Crown Royal,3528,,7.0000,8,56
SHOT Jack Ds Honey,3533,,7.0000,4,28
Fancy Fries,2878,,7.0000,5,35
Kung Fu Quesadilla,2870,,6.0000,6,36
Spicy Popcorn Shrimp,2864,,6.0000,6,36
House Salad SM,2837,,6.0000,3.8333333333333,23
Coke,3154,,6.0000,1.5,9
Trinidad Tea,3213,,6.0000,8,48
DBL Tullamore Dew,3536,,6.0000,8,48
VBALL SPOT COW,3415,,6.0000,4,24
DBL Skyy Raspb,3668,,6.0000,5,30
SHOT Fireball,3584,,6.0000,4,24
DBL Absolut Citron,3656,,5.0000,8,40
DBL Ketel One,3658,,5.0000,8,40
SHOT Pearl Pom.,3639,,5.0000,4,20
VBALL MOON MAN,3414,,5.0000,4,20
PIT Summer Shandy,3426,,5.0000,15,75
DBL Jack D Honey,3532,,5.0000,8,40
Camel Menthol,3248,,5.0000,10,50
RAIL Vodka,3339,,5.0000,3.5,17.5
RAIL Gin,3341,,5.0000,3.5,17.5
BBQ Pulled Pork,2842,,5.0000,7,35
Club Sub,2733,,5.0000,7.4,37
Cubano,2716,,5.0000,8,40
Fancy Tots,2883,,5.0000,5.1,25.5
Shrimp Tacos,2874,,4.0000,6.5,26
BTL Budweiser,3115,,4.0000,4.5,18
Iggy Pop,2860,,4.0000,10.25,41
Fish Tacos,2851,,4.0000,6.5,26
SHOT Goldschlager,3230,,4.0000,4,16
