Michael 30,The Tracks Tavern and Grill,09/27/2021 13:03:26
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Tullamore Dew,3327,,67.0000,3.5820895522388,240
SHOT Seagrams VO,3325,,63.0000,2.2857142857143,144
DBL RAIL Vodka,3455,,56.0000,5.2232142857143,292.5
SHOT Jameson,3317,,53.0000,2.7924528301887,148
Skyy Cherry BOMB,3370,,51.0000,3.2156862745098,164
PINT Stein,3141,,44.0000,3.5454545454545,156
DBL RAIL Whiskey,3459,,42.0000,4.8809523809524,205
BTL Miller High Life,3122,,41.0000,3.1707317073171,130
SHOT Cazadores Blanco,3481,,39.0000,3.4871794871795,136
Skyy Orange BOMB,3372,,38.0000,3.0526315789474,116
SHOT Fireball,3584,,32.0000,3.75,120
GRILLED CHEESE,2734,,32.0000,3,96
BTL Corona,3117,,31.0000,4.5,139.5
PINT Miller High Life,3137,,29.0000,3,87
SHOT Car Bomb,3269,,28.0000,6,168
PINT Moon Man,3349,,28.0000,2.5714285714286,72
CAN PBR 16oz,3129,,27.0000,3.5555555555556,96
PINT Schlitz,3139,,25.0000,3,75
CAN Press Pom/Gin,3131,,24.0000,5,120
PINT LKFT IPA,3136,,24.0000,3.25,78
CAN Coors Light,3116,,24.0000,3.6666666666667,88
HH PINT Guinness,3350,,24.0000,4,96
Reuben,3402,,24.0000,8.9766666666667,215.44
Locust St Wings FULL,2729,,23.0000,11.065217391304,254.5
FISH FRY,2722,,22.0000,10.704545454545,235.5
Cheese Curds,2728,,22.0000,7.8636363636364,173
SHOT Fernet,3507,,22.0000,2.7272727272727,60
PINT Spotted Cow,3140,,18.0000,3.8333333333333,69
Sriracha Strips,2730,,16.0000,7.8125,125
DBL RAIL Tequila,3461,,16.0000,5.3125,85
SHOT RAIL Vodka,3456,,14.0000,3,42
Perch FRY,2830,,14.0000,13.347142857143,186.86
SHOT Jagermeister,3234,,14.0000,4.4285714285714,62
French Fries,2731,,13.0000,1.9615384615385,25.5
BTL Blue Moon,3113,,13.0000,4.5,58.5
Locust St. Wings HALF,2858,,13.0000,6.1538461538462,80
All American Burger,2840,,11.0000,6,66
3 PART COMBO,2831,,11.0000,16.171818181818,177.89
DBL Tullamore Dew,3536,,11.0000,8,88
DBL Jack Daniels,3526,,10.0000,8,80
PINT LKFT Hazy Rabbit,3348,,10.0000,3.75,37.5
Bowl SOUP,2713,,10.0000,4.1,41
BTL Modelo Especial,3124,,10.0000,3.6,36
RIVERWEST BURGER,2714,,9.0000,11.027777777778,99.25
DBL RAIL Gin,3453,,9.0000,2.5555555555556,23
Skyy Peach BOMB,3367,,9.0000,4,36
SHOT Skyy Peach,3665,,9.0000,1.6666666666667,15
SHOT Skyy Orange,3677,,9.0000,1.3333333333333,12
DBL Skyy Orange,3676,,8.0000,6.125,49
SHOT Seagrams 7,3595,,8.0000,3,24
DBL Captain Morgan,3496,,8.0000,8,64
BTL Miller Lite,3391,,8.0000,2.84375,22.75
CAN Press Blk/Hyb,3130,,8.0000,5,40
PIT Schlitz,3144,,8.0000,11,88
Coke,3154,,8.0000,1.5,12
7-UP,3147,,7.0000,1.5,10.5
Chili Cheese Poutine,2801,,7.0000,7,49
Plain Chicken Strips,2867,,7.0000,7.5,52.5
Chix Caeser Wrap,2838,,7.0000,8.8928571428571,62.25
Skyy Raspberry BOMB,3369,,7.0000,4,28
BTL Hop Refresher,3703,,7.0000,3.8571428571429,27
Tracks Big Boy,3704,,6.0000,10.5,63
Nashville Hot Chicken,3706,,6.0000,9.2916666666667,55.75
DBL RAIL Rum,3457,,6.0000,4.0833333333333,24.5
PINT Angry Orchard,3352,,6.0000,4.25,25.5
PINT Beer of the Week,3356,,6.0000,3,18
DBL Titos,3654,,6.0000,8,48
DBL Skyy Cherry,3670,,6.0000,7,42
Tullamore Dew,3537,,6.0000,5,30
COMBO FRY,2736,,6.0000,13.583333333333,81.5
Soda/Juice,3183,,6.0000,1.5,9
PIT Miller Lite,3143,,5.0000,11,55
Coffee,3153,,5.0000,1.5,7.5
Glass Water,3162,,5.0000,0,0
Bowl CHILI,2696,,5.0000,4,20
Tater Tots,2836,,5.0000,2.1,10.5
CHEESE burger,2841,,5.0000,7.8,39
BTL Budweiser,3115,,5.0000,4.5,22.5
SHOT Captain Morgan,3497,,5.0000,3.2,16
SHOT RAIL Tequila,3462,,5.0000,3,15
SHOT Cazadores Reposado,3479,,5.0000,4,20
SHOT Rumpleminz,3242,,5.0000,0.8,4
RAIL Whiskey,3340,,4.0000,2.625,10.5
SHOT RumChata,3503,,4.0000,4,16
DBL Bulleit Bourbon,3587,,4.0000,8,32
DBL Skyy Ginger,3672,,4.0000,7,28
Cup SOUP,2872,,4.0000,2.625,10.5
SHRIMP FRY,2735,,4.0000,10.24,40.96
Diet Coke,3158,,4.0000,1.5,6
Long Island,3204,,4.0000,8,32
SHOT Dr McGullicuddys,3226,,4.0000,2.25,9
PIT Miller High Life,3142,,4.0000,11,44
SHOT Casamigos,3686,,4.0000,5,20
Buffalo Chicken Sammy,3707,,3.0000,7.75,23.25
CAN Press GF/CAR,3133,,3.0000,5,15
Hennessey,3190,,3.0000,6.6666666666667,20
PC Pollack,2800,,3.0000,2.25,6.75
SIDE BLEU CHEZ,2818,,3.0000,0.25,0.75
SHOT Midori,3553,,3.0000,3,9
SHOT Bulleit Rye,3590,,3.0000,2.6666666666667,8
SHOT Bulleit Bourbon,3588,,3.0000,4,12
DBL Jim Beam,3530,,3.0000,7,21
