Michael 30,The Tracks Tavern and Grill,09/27/2021 13:01:38
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
PINT Moon Man,3349,,43.0000,2.2674418604651,97.5
PINT Spotted Cow,3140,,30.0000,3.9,117
SHOT Tullamore Dew,3327,,26.0000,2.7692307692308,72
SHOT Skyy Peach,3665,,24.0000,2.5,60
CAN PBR 16oz,3129,,23.0000,4,92
PINT Beer of the Week,3356,,21.0000,3,63
DBL RAIL Vodka,3455,,21.0000,4.9047619047619,103
SHOT Seagrams VO,3325,,20.0000,1.8,36
BTL Miller High Life,3122,,19.0000,3.25,61.75
PINT LKFT Hazy Rabbit,3348,,17.0000,3.9705882352941,67.5
DBL RAIL Tequila,3461,,16.0000,4.375,70
PINT LKFT IPA,3136,,16.0000,3.46875,55.5
PINT Stein,3141,,16.0000,2.71875,43.5
GRILLED CHEESE,2734,,15.0000,3,45
Locust St. Wings HALF,2858,,14.0000,6,84
SHOT Cazadores Blanco,3481,,14.0000,3.4285714285714,48
Skyy Raspberry BOMB,3369,,14.0000,1.7142857142857,24
Skyy Ginger BOMB,3371,,13.0000,2.7692307692308,36
Skyy Peach BOMB,3367,,12.0000,3.3333333333333,40
COMBO FRY,2736,,12.0000,13.666666666667,164
Cheese Curds,2728,,12.0000,7.4166666666667,89
PINT LKFT Oktoberfest,3697,,12.0000,3.125,37.5
Locust St Wings FULL,2729,,11.0000,10.5,115.5
Skyy Orange BOMB,3372,,11.0000,4,44
PINT Miller High Life,3137,,11.0000,3,33
SHOT of the WEEK,3254,,10.0000,1.5,15
DBL Skyy Raspb,3668,,10.0000,7,70
DBL Jack Daniels,3526,,9.0000,8,72
CAN Press Blk/Hyb,3130,,9.0000,3.8888888888889,35
FISH FRY,2722,,9.0000,10.611111111111,95.5
Perch FRY,2830,,9.0000,13.156666666667,118.41
All American Burger,2840,,9.0000,7.3333333333333,66
CAN Coors Light,3116,,9.0000,2.6666666666667,24
3 PART COMBO,2831,,8.0000,16.24,129.92
PC Pollack,2800,,8.0000,2.4375,19.5
RIVERWEST BURGER,2714,,8.0000,11,88
Cocktail of the Week,3250,,8.0000,1,8
BTL Miller Lite,3391,,8.0000,2.4375,19.5
SHOT Skyy Cherry,3671,,8.0000,1.875,15
Patty Melt,3705,,7.0000,7.2857142857143,51
Nashville Hot Chicken,3706,,7.0000,7.2328571428571,50.63
Buffalo Chicken Sammy,3707,,7.0000,9.0714285714286,63.5
DBL Bulleit Bourbon,3587,,7.0000,8,56
SHOT Bulleit Rye,3590,,7.0000,3.4285714285714,24
CAN Press Pom/Gin,3131,,7.0000,5,35
Sriracha Strips,2730,,7.0000,7,49
French Fries,2731,,6.0000,2.0833333333333,12.5
Cup SOUP,2872,,6.0000,2.5833333333333,15.5
PINT Angry Orchard,3352,,6.0000,3.5,21
DBL RAIL Brandy,3448,,6.0000,5.25,31.5
SHOT Captain Morgan,3497,,6.0000,4,24
House White,3698,,6.0000,4,24
House Red,3699,,5.0000,4,20
Lemonade - Refill,3472,,5.0000,0,0
SHOT South. Comfort,3597,,5.0000,4,20
Absolut,3286,,5.0000,8.4,42
Tater Tots,2836,,5.0000,2,10
SIDE LG NACHO CHEESE,2816,,4.0000,1.5,6
BTL Bud Light,3114,,4.0000,4.5,18
SHOT Jameson,3317,,4.0000,4,16
Moscow Mule,3207,,4.0000,7,28
Glass Water,3162,,4.0000,0,0
DBL Titos,3654,,4.0000,8,32
DBL Tanqueray,3488,,4.0000,8,32
DBL Korbel,3452,,4.0000,6,24
Skyy Cherry BOMB,3370,,4.0000,3,12
DBL RAIL Whiskey,3459,,4.0000,5.125,20.5
Tracks Big Boy,3704,,4.0000,10.25,41
SHOT Fernet,3507,,3.0000,4,12
BTL Hop Refresher,3703,,3.0000,4.5,13.5
DBL RAIL Gin,3453,,3.0000,4.5,13.5
Bloody Mary,3199,,3.0000,7,21
Skyy Apricot BOMB,3368,,3.0000,4,12
BTL Budweiser,3115,,3.0000,4.5,13.5
BTL Corona,3117,,3.0000,4.5,13.5
Chix Caeser Wrap,2838,,3.0000,7.9166666666667,23.75
CHEESE burger,2841,,3.0000,7.8333333333333,23.5
SIDE RANCH,2815,,3.0000,0.25,0.75
SIDE Tartar Sauce,2834,,2.0000,0.25,0.5
House Salad LG,2697,,2.0000,6.75,13.5
Bowl SOUP,2713,,2.0000,4,8
House Salad SM,2837,,2.0000,3.5,7
BTL MGD,3121,,2.0000,3.25,6.5
PC Perch,2869,,2.0000,1.25,2.5
Chix Caesar Salad,2871,,2.0000,6,12
Coke,3154,,2.0000,1.5,3
Lemonade,3170,,2.0000,1.5,3
PIT Miller High Life,3142,,2.0000,11,22
SIDE Garlic Parm,2877,,2.0000,0.5,1
SHOT Jose Cuervo,3475,,2.0000,3,6
DBL Cazadores Blanco,3480,,2.0000,7,14
SHOT Skyy Raspb,3669,,2.0000,0,0
Smirnoff Vodka,3633,,2.0000,4,8
DBl Smirnoff,3646,,2.0000,6,12
DBL Seagrams 7,3594,,2.0000,7,14
SHOT Campari,3549,,2.0000,3,6
DBL Fireball,3583,,2.0000,8,16
SHOT Fireball,3584,,2.0000,4,8
SHOT Jack Daniels,3527,,2.0000,2,4
DBL Crown Royal,3528,,1.0000,8,8
SHOT Jim Beam,3531,,1.0000,4,4
