Michael 30,The Tracks Tavern and Grill,09/27/2021 13:08:32
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,124.0000,5.2741935483871,654
SHOT Tullamore Dew,3327,,81.0000,2.962962962963,240
Skyy Cherry BOMB,3370,,81.0000,3.2098765432099,260
BTL Miller High Life,3122,,63.0000,2.5793650793651,162.5
PINT Stein,3141,,62.0000,4.1129032258065,255
PINT Spotted Cow,3140,,58.0000,3.9310344827586,228
Skyy Peach BOMB,3367,,55.0000,3.2,176
PINT LKFT IPA,3136,,51.0000,4.1470588235294,211.5
PIT Miller Lite,3143,,48.0000,10.770833333333,517
SHOT Seagrams VO,3325,,46.0000,1.695652173913,78
PINT Moon Man,3349,,41.0000,3.0365853658537,124.5
CAN PBR 16oz,3129,,34.0000,4,136
CAN Press Blk/Hyb,3130,,33.0000,5,165
SHOT Cazadores Blanco,3481,,32.0000,3.25,104
SHOT Fernet,3507,,31.0000,2.4516129032258,76
CAN Press GF/CAR,3133,,31.0000,4.6774193548387,145
Glass Water,3162,,29.0000,0,0
Sriracha Strips,2730,,29.0000,7.75,224.75
Cheese Curds,2728,,28.0000,8,224
PINT Miller High Life,3137,,28.0000,3,84
SHOT Cazadores Reposado,3479,,27.0000,3.5555555555556,96
DBL RAIL Gin,3453,,25.0000,4.5,112.5
SHOT Jameson,3317,,25.0000,2.4,60
GRILLED CHEESE,2734,,25.0000,3,75
PINT Schlitz,3139,,24.0000,3,72
CAN Press Pom/Gin,3131,,24.0000,5,120
CAN Press Lime,3132,,24.0000,4.7916666666667,115
DBL Titos,3654,,24.0000,7.3333333333333,176
PIT Spotted Cow,3145,,23.0000,15,345
BTL Miller Lite,3391,,23.0000,2.1195652173913,48.75
BTL Corona,3117,,22.0000,4.5,99
Skyy Raspberry BOMB,3369,,21.0000,3.2380952380952,68
DBL Skyy Raspb,3668,,20.0000,7,140
DBL Captain Morgan,3496,,19.0000,8,152
PIT Miller High Life,3142,,19.0000,10.421052631579,198
Locust St Wings FULL,2729,,19.0000,15.078947368421,286.5
Chix Caeser Wrap,2838,,19.0000,8.8815789473684,168.75
CHEESE burger,2841,,19.0000,7.3684210526316,140
Locust St. Wings HALF,2858,,19.0000,7.1578947368421,136
CAN Coors Light,3116,,17.0000,4,68
DBL RAIL Whiskey,3459,,17.0000,5.4411764705882,92.5
PINT LKFT Hazy Rabbit,3348,,17.0000,4.1470588235294,70.5
Buffalo Chicken Sammy,3707,,17.0000,9.1617647058824,155.75
Nashville Hot Chicken,3706,,16.0000,9.25,148
DBL Skyy Cherry,3670,,16.0000,7,112
PINT LKFT Oktoberfest,3697,,16.0000,4.21875,67.5
Perch FRY,2830,,16.0000,12.99,207.84
DBL Jack Daniels,3526,,15.0000,8.1333333333333,122
Patty Melt,3705,,14.0000,9.1428571428571,128
D.E. GF BOMB,3716,,13.0000,1.5384615384615,20
SHOT Jose Cuervo,3475,,13.0000,3,39
VBALL LITE,3410,,13.0000,0,0
All American Burger,2840,,13.0000,7.2307692307692,94
PIT Schlitz,3144,,13.0000,10.153846153846,132
3 PART COMBO,2831,,12.0000,16.281666666667,195.38
Tater Tots,2836,,12.0000,1.8333333333333,22
Plain Chicken Strips,2867,,11.0000,7.2727272727273,80
PIT Stein,3146,,11.0000,15,165
VBALL HI-LIFE,3411,,11.0000,0,0
DBL Bacardi,3492,,11.0000,6,66
HH PINT Guinness,3350,,11.0000,3.9090909090909,43
DBL of the WEEK,3251,,11.0000,4.5454545454545,50
RIVERWEST BURGER,2714,,10.0000,10.05,100.5
FISH FRY,2722,,10.0000,10.6,106
Chili Cheese Poutine,2801,,9.0000,7.0555555555556,63.5
RAIL Vodka,3339,,9.0000,3.5,31.5
Skyy Orange BOMB,3372,,9.0000,3.1111111111111,28
DBL RAIL Rum,3457,,9.0000,5,45
DBl Smirnoff,3646,,9.0000,6,54
SHOT Fireball,3584,,9.0000,4,36
DBL Jim Beam,3530,,8.0000,6.25,50
SHOT Gran Marnier,3547,,8.0000,5,40
DBL RAIL Tequila,3461,,8.0000,5.5,44
DBL Cazadores Blanco,3480,,8.0000,7,56
PINT Angry Orchard,3352,,8.0000,3.5625,28.5
French Fries,2731,,8.0000,2,16
BTL Blue Moon,3113,,8.0000,4.5,36
BTL Modelo Especial,3124,,8.0000,4.5,36
BTL Bud Light,3114,,7.0000,4.5,31.5
PIT Moon Man,3357,,7.0000,15,105
Coke,3154,,7.0000,1.5,10.5
Coke - Refill,3464,,7.0000,0,0
SHOT Bacardi,3493,,7.0000,3,21
PIT LKFT Oktoberfest,3691,,7.0000,15,105
Tracks Big Boy,3704,,7.0000,10.821428571429,75.75
BTL Hop Refresher,3703,,6.0000,4.5,27
DBL Makers Mark,3534,,6.0000,8,48
SHOT Titos,3655,,6.0000,4,24
DBL Hennessey,3449,,6.0000,13,78
Chardonnay,3331,,6.0000,5,30
PIT LKFT Hazy Rabbit,3359,,6.0000,7.5,45
SIDE BLEU CHEZ,2818,,6.0000,0.25,1.5
PC SHRIMP,2823,,6.0000,1.5,9
PC Pollack,2800,,6.0000,2.25,13.5
Chix Caesar Salad,2871,,5.0000,5.8,29
COMBO FRY,2736,,5.0000,13.9,69.5
SHOT Car Bomb,3269,,5.0000,6,30
SHOT Goldschlager,3230,,5.0000,4,20
VBALL SCHLITZ,3412,,5.0000,0,0
DBL Absolut Citron,3656,,5.0000,8,40
3rd Space Frog Weiss,3717,,5.0000,5,25
House White,3698,,4.0000,4,16
SHOT Canad. Club,3618,,4.0000,1.5,6
PIT WATER,3400,,4.0000,0,0
Seltzer - Refill,3469,,4.0000,0,0
Long Island,3204,,4.0000,8,32
PIT LKFT IPA,3358,,4.0000,15,60
Cup SOUP,2872,,4.0000,2.5,10
SIDE Sm Nacho Chez,2852,,4.0000,0.75,3
PINT Miller Lite,3138,,4.0000,3,12
Soda/Juice,3183,,4.0000,1.5,6
7-UP,3147,,3.0000,1.5,4.5
SIDE Garlic Parm,2877,,3.0000,0.21,0.63
SHRIMP FRY,2735,,3.0000,9.99,29.97
SIDE RANCH,2815,,3.0000,0.25,0.75
Bowl CHILI,2696,,3.0000,4.3333333333333,13
House Salad LG,2697,,3.0000,7,21
SHOT Jagermeister,3234,,3.0000,4,12
SHOT Lemon Drop,3276,,3.0000,4,12
DBL Cazadores Reposado,3478,,3.0000,4.6666666666667,14
DBL Bacardi Limon,3494,,3.0000,6,18
SHOT Hennessey,3450,,3.0000,5,15
DBL RAIL Brandy,3448,,3.0000,5.5,16.5
SHOT RAIL Vodka,3456,,3.0000,3,9
SHOT Yukon Jack,3545,,3.0000,0,0
House Red,3699,,3.0000,4,12
DBL Seagrams 7,3594,,3.0000,7,21
DBL Jameson,3538,,3.0000,8,24
DBL Bombay Sapphire,3486,,3.0000,8,24
 SHOT Crown Royal,3529,,3.0000,4,12
DBL Seagrams VO,3578,,2.0000,0,0
DBL Skyy Orange,3676,,2.0000,7,14
7-Up Refill,3463,,2.0000,0,0
VBALL MOON MAN,3414,,2.0000,4,8
SHOT Jack Daniels,3527,,2.0000,4,8
DBL Hendricks Gin,3485,,2.0000,9,18
Absolut,3286,,2.0000,9,18
RAIL Gin,3341,,2.0000,3.5,7
RAIL Rum,3343,,2.0000,3.5,7
House Salad SM,2837,,2.0000,2.625,5.25
Bloody Mary,3199,,2.0000,7,14
Seltzer,3180,,2.0000,1.5,3
Shirley Temple,3182,,2.0000,1.75,3.5
Pineapple JC,3174,,2.0000,1.5,3
Red Bull,3175,,1.0000,3.5,3.5
Iced Tea,3167,,1.0000,1.5,1.5
Coffee,3153,,1.0000,1.5,1.5
CAN Schlitz 16oz,3134,,1.0000,4,4
BTL Budweiser,3115,,1.0000,4.5,4.5
SIDE Cocktail Sauce,2845,,1.0000,0.75,0.75
Sandwich of the Week,2887,,1.0000,6,6
SIDE Sriracha Mayo,2865,,1.0000,0.25,0.25
Bowl SOUP,2713,,1.0000,4,4
SIDE LG NACHO CHEESE,2816,,1.0000,1.5,1.5
Cheese Fries,2740,,1.0000,3,3
SIDE HONEY MUSTARD,2751,,1.0000,0.25,0.25
RAIL Tequila,3344,,1.0000,3.5,3.5
RAIL Whiskey,3340,,1.0000,3.5,3.5
PIT Angry Orchard,3361,,1.0000,15,15
Titos,3307,,1.0000,5,5
White Zin,3335,,1.0000,5,5
Cocktail of the Week,3250,,1.0000,0,0
OUTSIDE,3253,,1.0000,0,0
Bacardi Limon,3257,,1.0000,4,4
Tom Collins,3212,,1.0000,5,5
Campari,3223,,1.0000,4,4
Fernet,3228,,1.0000,5.5,5.5
DBL Crown Royal,3528,,1.0000,8,8
DBL Coconut Jack,3498,,1.0000,6,6
VBALL SPOT COW,3415,,1.0000,4,4
VBALL LKFT IPA,3417,,1.0000,4,4
VBALL Angry Orchard,3422,,1.0000,4,4
DBL Korbel,3452,,1.0000,6,6
SHOT RAIL GIN,3454,,1.0000,3,3
SHOT Baileys Irish,3541,,1.0000,4,4
SHOT Jim Beam,3531,,1.0000,0,0
DBL Jack D Honey,3532,,1.0000,10,10
