Michael 30,The Tracks Tavern and Grill,09/27/2021 12:52:09
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Cherry BOMB,3370,,22.0000,3.4545454545455,76
PINT Beer of the Week,3356,,19.0000,2,38
PIT Spotted Cow,3145,,10.0000,15,150
OUTSIDE,3253,,9.0000,0,0
SHOT Rumpleminz,3242,,7.0000,1.5714285714286,11
SHOT Tullamore Dew,3327,,7.0000,2.8571428571429,20
CAN Press GF/CAR,3133,,6.0000,5,30
DBL Jameson,3538,,6.0000,4,24
DBL RAIL Vodka,3455,,5.0000,5.5,27.5
PINT LKFT IPA,3136,,5.0000,3.3,16.5
PINT LKFT Hazy Rabbit,3348,,5.0000,3.9,19.5
PINT Stein,3141,,4.0000,3.75,15
Skyy Ginger BOMB,3371,,4.0000,2,8
BTL Miller Lite,3391,,4.0000,3.25,13
VBALL LITE,3410,,4.0000,0,0
SHOT RAIL Tequila,3462,,3.0000,3,9
7-UP,3147,,3.0000,1.5,4.5
PINT Miller High Life,3137,,3.0000,3,9
CAN Press Lime,3132,,3.0000,5,15
CAN Press Blk/Hyb,3130,,3.0000,5,15
PINT K4 Fantasy Factory,3351,,3.0000,4.5,13.5
PIT Schlitz,3144,,3.0000,11,33
SHOT Jagermeister,3234,,3.0000,4,12
PIT Moon Man,3357,,2.0000,15,30
BTL Pabst,3126,,2.0000,3.25,6.5
CAN PBR 16oz,3129,,2.0000,4,8
CAN N.G. Staghorn,3135,,2.0000,5,10
PIT Miller Lite,3143,,2.0000,11,22
SHOT Cazadores Reposado,3479,,2.0000,0,0
DBL Cazadores Blanco,3480,,2.0000,7,14
SHOT Cazadores Blanco,3481,,2.0000,4,8
SHOT Fernet,3507,,2.0000,0,0
DBL Jack Daniels,3526,,2.0000,8,16
DBL Crown Royal,3528,,2.0000,8,16
DBL RAIL Whiskey,3459,,2.0000,5.5,11
SHOT RAIL Whiskey,3460,,2.0000,3,6
DBL South. Comfort,3596,,2.0000,8,16
SHOT Skyy Watermelon,3674,,2.0000,3,6
DBL J. Walker Black,3605,,2.0000,12,24
DBL Wild Turkey 101,3615,,2.0000,8,16
DBL Titos,3654,,2.0000,8,16
VBALL SPOT COW,3415,,2.0000,4,8
SHOT Skyy,3663,,1.0000,3,3
DBL Skyy Cherry,3670,,1.0000,0,0
DBL Skyy Orange,3676,,1.0000,7,7
J. Walker Black,3601,,1.0000,6,6
DBL RAIL Rum,3457,,1.0000,5.5,5.5
VBALL Beer of the Week,3413,,1.0000,0,0
VBALL MOON MAN,3414,,1.0000,4,4
 SHOT Crown Royal,3529,,1.0000,4,4
SHOT Jim Beam,3531,,1.0000,4,4
DBL Makers Mark,3534,,1.0000,8,8
DBL Tullamore Dew,3536,,1.0000,8,8
DBL Hendricks Gin,3485,,1.0000,9,9
SHOT Coconut Jack,3499,,1.0000,4,4
SHOT Kraken,3501,,1.0000,4,4
Long Island,3204,,1.0000,8,8
PINT Schlitz,3139,,1.0000,3,3
PINT Spotted Cow,3140,,1.0000,4.5,4.5
BTL Blue Moon,3113,,1.0000,4.5,4.5
CAN Press Pom/Gin,3131,,1.0000,5,5
PIT Beer of the Week,3362,,1.0000,8,8
PINT Angry Orchard,3352,,1.0000,4.5,4.5
PINT Abita TurboDog,3353,,1.0000,3,3
PINT Moon Man,3349,,1.0000,4.5,4.5
RAIL Vodka,3339,,1.0000,3.5,3.5
RAIL Brandy,3342,,1.0000,4.5,4.5
Bag Snacks,3246,,1.0000,0.75,0.75
DBL of the WEEK,3251,,1.0000,6,6
Cazadores Blanco,3280,,1.0000,5,5
Absolut,3286,,1.0000,5,5
Crown Royal,3312,,1.0000,5,5
