Michael 30,The Tracks Tavern and Grill,09/27/2021 12:41:46
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Orange BOMB,3372,,119.0000,2.1512605042017,256
BTL Miller High Life,3122,,87.0000,2.9885057471264,260
DBL RAIL Vodka,3455,,78.0000,4.7435897435897,370
PINT Spotted Cow,3140,,75.0000,4.12,309
SHOT Tullamore Dew,3327,,73.0000,2.8493150684932,208
Skyy Raspberry BOMB,3369,,66.0000,2.3030303030303,152
SHOT Seagrams VO,3325,,60.0000,2.25,135
SHOT Jameson,3317,,53.0000,3.4716981132075,184
Skyy Ginger BOMB,3371,,43.0000,3.3488372093023,144
PINT Moon Man,3349,,40.0000,3.975,159
DBL RAIL Whiskey,3459,,38.0000,4.9473684210526,188
PINT Miller High Life,3137,,33.0000,2.8181818181818,93
Locust St. Wings HALF,2858,,30.0000,6.0833333333333,182.5
PINT Stein,3141,,29.0000,3.9827586206897,115.5
PINT LKFT IPA,3136,,28.0000,3.5357142857143,99
SHOT Hennessey,3450,,28.0000,4.6428571428571,130
Locust St Wings FULL,2729,,27.0000,11.037037037037,298
Glass Water,3162,,26.0000,0,0
Sriracha Strips,2730,,25.0000,8.24,206
Skyy Cherry BOMB,3370,,25.0000,3.2,80
PINT LKFT Hazy Rabbit,3348,,23.0000,3.9782608695652,91.5
PINT Schlitz,3139,,22.0000,3,66
PIT Schlitz,3144,,22.0000,11,242
DBL Skyy Ginger,3672,,22.0000,6.3636363636364,140
Cheese Curds,2728,,20.0000,6.2,124
CAN PBR 16oz,3129,,20.0000,4,80
BTL Bud Light,3114,,20.0000,4.5,90
All American Burger,2840,,19.0000,6.8421052631579,130
Soda/Juice,3183,,19.0000,1.5,28.5
PINT Beer of the Week,3356,,19.0000,3,57
PINT Abita TurboDog,3353,,17.0000,4.2352941176471,72
DBL of the WEEK,3251,,17.0000,4.7058823529412,80
CHEESE burger,2841,,17.0000,6.9411764705882,118
DBL RAIL Gin,3453,,17.0000,5.0882352941176,86.5
DBL RAIL Rum,3457,,16.0000,3.90625,62.5
SHOT Cazadores Blanco,3481,,14.0000,3.4285714285714,48
RIVERWEST BURGER,2714,,14.0000,9.8214285714286,137.5
Monday Special,3032,,14.0000,5.6428571428571,79
CAN of the WEEK,3249,,14.0000,3,42
HH PINT Abita Wrought Iron,3354,,14.0000,3.9642857142857,55.5
DBL RAIL Tequila,3461,,13.0000,4.3461538461538,56.5
Mush Swiss Burger,2715,,12.0000,7.5833333333333,91
GRILLED CHEESE,2734,,12.0000,4.3333333333333,52
Nachos,2808,,11.0000,7.1818181818182,79
PINT Miller Lite,3138,,11.0000,3,33
PIT Miller Lite,3143,,10.0000,11,110
HH PINT Guinness,3350,,10.0000,4.6,46
PIT WATER,3400,,10.0000,0,0
BTL of the Week,3696,,10.0000,3,30
SHOT Skyy Apricot,3667,,9.0000,1.6666666666667,15
BTL Miller Lite,3391,,9.0000,2.5277777777778,22.75
 SHOT Crown Royal,3529,,9.0000,4,36
COMBO FRY,2736,,9.0000,11.172222222222,100.55
WAR Burger,3028,,9.0000,8.1111111111111,73
BTL Corona,3117,,9.0000,3,27
CAN Press Blk/Hyb,3130,,8.0000,4.375,35
HOLY MO!,2839,,8.0000,10.25,82
3 PART COMBO,2831,,8.0000,11.95,95.6
Soft Pretzel Bites,2835,,8.0000,5,40
Bloody Mary,3199,,8.0000,7,56
Diet Coke,3158,,8.0000,1.5,12
DBL Captain Morgan,3496,,8.0000,8,64
PINT Angry Orchard,3352,,8.0000,3.375,27
Skyy Apricot BOMB,3368,,7.0000,1.7142857142857,12
SHOT Skyy Raspb,3669,,7.0000,3,21
DBL Titos,3654,,7.0000,8,56
DBL Seagrams VO,3578,,7.0000,7,49
Coffee,3153,,7.0000,1.5,10.5
CAN Press Lime,3132,,7.0000,5,35
Chili Cheese Poutine,2801,,7.0000,7,49
House Salad LG,2697,,7.0000,3.3571428571429,23.5
Cup SOUP,2872,,7.0000,2.5,17.5
Spicy Popcorn Shrimp,2864,,7.0000,6.0714285714286,42.5
Plain Chicken Strips,2867,,7.0000,8,56
Cheese Curd Burger,2879,,6.0000,10.5,63
BTL LKFT Fixed Gear,3120,,6.0000,5,30
Chix Caeser Wrap,2838,,6.0000,8.1666666666667,49
BBQ Pulled Pork,2842,,6.0000,7,42
Mango Mimosa,3205,,6.0000,6,36
PINT K4 Fantasy Factory,3351,,6.0000,3,18
RAIL Vodka,3339,,6.0000,3.5,21
SHOT Ketel One,3659,,6.0000,3.3333333333333,20
SHOT Skyy Orange,3677,,6.0000,3,18
PINT Staghorn,3690,,6.0000,3.25,19.5
SHOT Fernet,3507,,6.0000,1.3333333333333,8
SHOT Cazadores Reposado,3479,,6.0000,2.6666666666667,16
SHOT Jack Daniels,3527,,5.0000,2.4,12
SHOT Jim Beam,3531,,5.0000,4,20
DBL RAIL Brandy,3448,,5.0000,4.9,24.5
Black Manhattan,3194,,5.0000,8,40
SHOT Rumpleminz,3242,,5.0000,3.2,16
Coke,3154,,5.0000,1.5,7.5
CAN Coors Light,3116,,5.0000,4,20
PIT Spotted Cow,3145,,5.0000,15,75
Fish Tacos,2851,,5.0000,6.5,32.5
Perch FRY,2830,,5.0000,9.95,49.75
Tater Tots,2836,,5.0000,2,10
Fancy Fries,2878,,5.0000,5.1,25.5
Breakfast BURGER,3033,,5.0000,8,40
Kung Fu Quesadilla,2870,,5.0000,6,30
Jive Turkey,2859,,4.0000,8,32
Iggy Pop,2860,,4.0000,9,36
FISH FRY,2722,,4.0000,10.075,40.3
SHRIMP FRY,2735,,4.0000,7.4625,29.85
Club Sub,2733,,4.0000,7.75,31
PIT Stein,3146,,4.0000,15,60
Lemonade,3170,,4.0000,1.5,6
RAIL Brandy,3342,,4.0000,4.25,17
PIT LKFT IPA,3358,,4.0000,15,60
Tues Grilled Cheese,3399,,4.0000,3.75,15
DBL Jameson,3538,,4.0000,8,32
DBL Skyy Cherry,3670,,4.0000,7.25,29
SHOT Campari,3549,,3.0000,2,6
DBL Bacardi,3492,,3.0000,6,18
SHOT Jose Cuervo,3475,,3.0000,2,6
Camel Menthol,3248,,3.0000,6.6666666666667,20
OUTSIDE,3253,,3.0000,0,0
Meyers Dark,3261,,3.0000,4,12
Iced Tea,3167,,3.0000,1.5,4.5
Moscow Mule,3207,,3.0000,7,21
CAN Ginger Beer,3151,,3.0000,1.55,4.65
PIT Miller High Life,3142,,3.0000,11,33
CAN N.G. Staghorn,3135,,3.0000,5,15
Bowl CHILI,2696,,3.0000,4,12
French Fries,2731,,3.0000,2,6
Bowl SOUP,2713,,3.0000,4,12
Cubano,2716,,3.0000,9.3333333333333,28
Chix Caesar Salad,2871,,3.0000,8,24
CAN Press Pom/Gin,3131,,3.0000,1.6666666666667,5
BTL Modelo Especial,3124,,3.0000,4.5,13.5
BTL ODouls,3125,,3.0000,3.25,9.75
BTL Eastside Dark,3118,,3.0000,5,15
Tracks Scramble,3045,,3.0000,8,24
Breakfast Sammy,3046,,2.0000,3.25,6.5
BTL LH Milk Stout,3119,,2.0000,6,12
BTL Pabst,3126,,2.0000,3.25,6.5
Cup Chili,2873,,2.0000,2.5,5
Shrimp Tacos,2874,,2.0000,6.5,13
Breakfast BURRITO,3034,,2.0000,7.5,15
Breakfast CLASSIC,3035,,2.0000,6.5,13
House Salad SM,2837,,2.0000,3.5,7
BROILED FISH FRY,2813,,2.0000,9.95,19.9
7-UP,3147,,2.0000,1.5,3
Brew Crew Margarita,3200,,2.0000,7,14
Root Beer,3178,,2.0000,1.5,3
Cocktail of the Week,3250,,2.0000,4,8
Camel Lights,3247,,2.0000,10,20
