Michael 30,The Tracks Tavern and Grill,09/27/2021 13:01:07
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Seagrams VO,3325,,59.0000,2.0847457627119,123
PINT Spotted Cow,3140,,46.0000,3.9130434782609,180
Skyy Apricot BOMB,3368,,45.0000,2.7555555555556,124
DBL RAIL Vodka,3455,,44.0000,4.8863636363636,215
SHOT Tullamore Dew,3327,,39.0000,3.4871794871795,136
PINT Stein,3141,,31.0000,3.2903225806452,102
PINT Moon Man,3349,,29.0000,2.8448275862069,82.5
SHOT RAIL Vodka,3456,,29.0000,3,87
CAN PBR 16oz,3129,,24.0000,3.8333333333333,92
PINT Miller High Life,3137,,22.0000,3,66
BTL Miller High Life,3122,,21.0000,3.25,68.25
SHOT Fernet,3507,,21.0000,4,84
PINT LKFT IPA,3136,,20.0000,3.3,66
PINT LKFT Hazy Rabbit,3348,,19.0000,3.0789473684211,58.5
DBL Jack Daniels,3526,,18.0000,7.1111111111111,128
Locust St Wings FULL,2729,,18.0000,10.444444444444,188
SHOT Cazadores Reposado,3479,,17.0000,3.0588235294118,52
DBL RAIL Tequila,3461,,16.0000,4.9375,79
FISH FRY,2722,,16.0000,10.5625,169
Skyy Ginger BOMB,3371,,15.0000,3.2,48
SHOT Jameson,3317,,14.0000,3.4285714285714,48
CAN Coors Light,3116,,14.0000,3.1428571428571,44
CAN Press Blk/Hyb,3130,,14.0000,5,70
CAN Press Pom/Gin,3131,,13.0000,5,65
SHOT Skyy,3663,,13.0000,2.7692307692308,36
DBL RAIL Whiskey,3459,,12.0000,4.6666666666667,56
BTL Bud Light,3114,,12.0000,4.5,54
CHEESE burger,2841,,11.0000,7.7045454545455,84.75
Glass Water,3162,,11.0000,0,0
Patty Melt,3705,,11.0000,8.0227272727273,88.25
GRILLED CHEESE,2734,,10.0000,2.4,24
COMBO FRY,2736,,10.0000,13.65,136.5
Sriracha Strips,2730,,9.0000,6.7777777777778,61
Bowl SOUP,2713,,9.0000,4,36
RIVERWEST BURGER,2714,,9.0000,11.111111111111,100
Locust St. Wings HALF,2858,,9.0000,6.0555555555556,54.5
SHOT Skyy Apricot,3667,,9.0000,0.33333333333333,3
Skyy Peach BOMB,3367,,9.0000,4,36
BTL Miller Lite,3391,,8.0000,2.03125,16.25
Skyy Raspberry BOMB,3369,,8.0000,3,24
SHOT Bulleit Rye,3590,,8.0000,3,24
3 PART COMBO,2831,,8.0000,16.1775,129.42
All American Burger,2840,,7.0000,7.3928571428571,51.75
Cheese Curds,2728,,7.0000,8,56
SHOT Bulleit Bourbon,3588,,7.0000,4,28
DBL Skyy Cherry,3670,,7.0000,7,49
Buffalo Chicken Sammy,3707,,7.0000,7.7857142857143,54.5
SHOT Jack Daniels,3527,,7.0000,1.7142857142857,12
SHOT Makers Mark,3535,,7.0000,4,28
PINT Angry Orchard,3352,,6.0000,3,18
SHOT Skyy Peach,3665,,6.0000,0.5,3
DBL Titos,3654,,6.0000,8,48
SHOT Titos,3655,,6.0000,4,24
DBL Seagrams 7,3594,,6.0000,7,42
SHOT Gran Marnier,3547,,6.0000,4.1666666666667,25
Perch FRY,2830,,6.0000,13.323333333333,79.94
PC Pollack,2800,,6.0000,2.25,13.5
Chix Caeser Wrap,2838,,6.0000,8.0833333333333,48.5
Bloody Mary,3199,,6.0000,7.5,45
SHOT Rumpleminz,3242,,5.0000,4,20
BTL MGD,3121,,5.0000,3.25,16.25
SIDE Tartar Sauce,2834,,5.0000,0.35,1.75
BTL Budweiser,3115,,5.0000,4.5,22.5
Nashville Hot Chicken,3706,,5.0000,9.1,45.5
DBL Jim Beam,3530,,5.0000,7,35
SHOT RAIL GIN,3454,,5.0000,3,15
Tracks Big Boy,3704,,4.0000,10,40
DBL Skyy Raspb,3668,,4.0000,7,28
SHOT Skyy Ginger,3673,,4.0000,1.5,6
SHOT Fireball,3584,,4.0000,4,16
SHOT Captain Morgan,3497,,4.0000,3,12
