Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Peach BOMB,3367,41.0,3.5121951219512,144.0,2020-07-10
Skyy Cherry BOMB,3370,41.0,2.4390243902439,100.0,2020-07-10
DBL RAIL Vodka,3455,39.0,4.974358974359,194.0,2020-07-10
SHOT Tullamore Dew,3327,31.0,1.5483870967742,48.0,2020-07-10
PIT Miller Lite,3143,29.0,11.0,319.0,2020-07-10
Locust St Wings FULL,2729,27.0,11.0,297.0,2020-07-10
PINT Spotted Cow,3140,25.0,3.36,84.0,2020-07-10
Glass Water,3162,21.0,0.0,0.0,2020-07-10
PIT Spotted Cow,3145,19.0,15.0,285.0,2020-07-10
CAN Press Blk/Hyb,3130,19.0,4.7368421052632,90.0,2020-07-10
BTL Miller Lite,3391,19.0,3.25,61.75,2020-07-10
PINT LKFT Hazy Rabbit,3348,17.0,3.5294117647059,60.0,2020-07-10
DBL Titos,3654,17.0,8.0,136.0,2020-07-10
FISH FRY,2722,16.0,10.5625,169.0,2020-07-10
Locust St. Wings HALF,2858,16.0,6.0,96.0,2020-07-10
PINT Stein,3141,15.0,3.6,54.0,2020-07-10
BTL Miller High Life,3122,15.0,3.0333333333333,45.5,2020-07-10
DBL Captain Morgan,3496,15.0,8.0,120.0,2020-07-10
SHOT Jameson,3317,14.0,3.4285714285714,48.0,2020-07-10
Sriracha Strips,2730,14.0,8.0357142857143,112.5,2020-07-10
PIT Miller High Life,3142,12.0,11.0,132.0,2020-07-10
PINT LKFT IPA,3136,11.0,3.9545454545455,43.5,2020-07-10
SHOT Jagermeister,3234,11.0,2.1818181818182,24.0,2020-07-10
SHOT Rumpleminz,3242,11.0,4.0,44.0,2020-07-10
Cheese Curds,2728,11.0,8.0,88.0,2020-07-10
PINT Moon Man,3349,11.0,1.6363636363636,18.0,2020-07-10
Skyy Orange BOMB,3372,10.0,0.4,4.0,2020-07-10
SHOT Cazadores Blanco,3481,10.0,2.4,24.0,2020-07-10
PINT Angry Orchard,3352,9.0,3.5,31.5,2020-07-10
Cocktail of the Week,3250,9.0,1.7777777777778,16.0,2020-07-10
Perch FRY,2830,9.0,12.491111111111,112.42,2020-07-10
All American Burger,2840,9.0,7.1111111111111,64.0,2020-07-10
BTL Bud Light,3114,9.0,3.5,31.5,2020-07-10
SHOT Skyy Orange,3677,9.0,0.33333333333333,3.0,2020-07-10
Nashville Hot Chicken,3706,9.0,9.2777777777778,83.5,2020-07-10
SHOT Fireball,3584,8.0,4.0,32.0,2020-07-10
COMBO FRY,2736,8.0,13.5,108.0,2020-07-10
OUTSIDE,3253,8.0,0.0,0.0,2020-07-10
RAIL Vodka,3339,8.0,3.5,28.0,2020-07-10
PINT Beer of the Week,3356,8.0,2.0,16.0,2020-07-10
Skyy Ginger BOMB,3371,8.0,2.0,16.0,2020-07-10
DBL RAIL Whiskey,3459,8.0,5.125,41.0,2020-07-10
PIT Beer of the Week,3362,7.0,8.0,56.0,2020-07-10
Skyy Raspberry BOMB,3369,7.0,4.0,28.0,2020-07-10
Chili Cheese Poutine,2801,7.0,6.0,42.0,2020-07-10
French Fries,2731,7.0,2.0,14.0,2020-07-10
RIVERWEST BURGER,2714,7.0,11.0,77.0,2020-07-10
Chix Caeser Wrap,2838,7.0,9.6428571428571,67.5,2020-07-10
