Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Raspberry BOMB,3369,186.0,2.9032258064516,540.0,2020-01-03
SHOT Tullamore Dew,3327,143.0,2.5174825174825,360.0,2020-01-03
DBL RAIL Vodka,3455,123.0,5.109756097561,628.5,2020-01-03
BTL Miller High Life,3122,112.0,2.9888392857143,334.75,2020-01-03
Skyy Orange BOMB,3372,78.0,2.6153846153846,204.0,2020-01-03
PINT Spotted Cow,3140,74.0,3.7702702702703,279.0,2020-01-03
PINT Moon Man,3349,58.0,3.5431034482759,205.5,2020-01-03
PINT Stein,3141,57.0,3.7368421052632,213.0,2020-01-03
Glass Water,3162,52.0,0.0,0.0,2020-01-03
SHOT Seagrams VO,3325,47.0,1.6595744680851,78.0,2020-01-03
PINT Miller High Life,3137,45.0,2.9333333333333,132.0,2020-01-03
Locust St Wings FULL,2729,44.0,10.295454545455,453.0,2020-01-03
Skyy Ginger BOMB,3371,44.0,2.2727272727273,100.0,2020-01-03
PINT Schlitz,3139,40.0,3.0,120.0,2020-01-03
PINT LKFT IPA,3136,37.0,3.2432432432432,120.0,2020-01-03
GRILLED CHEESE,2734,34.0,4.0735294117647,138.5,2020-01-03
PINT LKFT Hazy Rabbit,3348,34.0,3.4852941176471,118.5,2020-01-03
DBL Titos,3654,33.0,8.0,264.0,2020-01-03
Locust St. Wings HALF,2858,32.0,6.015625,192.5,2020-01-03
CAN PBR 16oz,3129,32.0,3.75,120.0,2020-01-03
Bloody Mary,3199,32.0,7.25,232.0,2020-01-03
3 PART COMBO,2831,31.0,12.079032258065,374.45,2020-01-03
BTL Miller Lite,3391,31.0,2.3064516129032,71.5,2020-01-03
SHOT Fireball,3584,28.0,4.0,112.0,2020-01-03
SHOT Jameson,3317,28.0,3.1428571428571,88.0,2020-01-03
PINT Miller Lite,3138,26.0,2.8846153846154,75.0,2020-01-03
Cheese Curds,2728,24.0,6.5,156.0,2020-01-03
PIT Schlitz,3144,23.0,11.0,253.0,2020-01-03
DBL RAIL Gin,3453,23.0,4.8478260869565,111.5,2020-01-03
Soda/Juice,3183,22.0,1.5,33.0,2020-01-03
DBL of the WEEK,3251,22.0,5.0,110.0,2020-01-03
Sriracha Strips,2730,22.0,8.1818181818182,180.0,2020-01-03
All American Burger,2840,21.0,7.25,152.25,2020-01-03
CHEESE burger,2841,21.0,7.0714285714286,148.5,2020-01-03
HH PINT Guinness,3350,21.0,4.4285714285714,93.0,2020-01-03
DBL RAIL Whiskey,3459,20.0,5.175,103.5,2020-01-03
SHOT Fernet,3507,20.0,3.2,64.0,2020-01-03
PIT Miller Lite,3143,19.0,11.0,209.0,2020-01-03
COMBO FRY,2736,18.0,10.977777777778,197.6,2020-01-03
SHOT Cazadores Blanco,3481,18.0,3.7777777777778,68.0,2020-01-03
Skyy Cherry BOMB,3370,16.0,2.75,44.0,2020-01-03
HH PINT Abita Wrought Iron,3354,16.0,3.46875,55.5,2020-01-03
Nachos,2808,16.0,7.09375,113.5,2020-01-03
Cup SOUP,2872,16.0,2.5,40.0,2020-01-03
SHOT Goldschlager,3230,16.0,3.25,52.0,2020-01-03
PINT K4 Fantasy Factory,3351,15.0,4.0,60.0,2020-01-03
CAN Press Blk/Hyb,3130,15.0,3.3333333333333,50.0,2020-01-03
BTL Corona,3117,15.0,4.5,67.5,2020-01-03
FISH FRY,2722,15.0,10.05,150.75,2020-01-03
RIVERWEST BURGER,2714,15.0,9.7666666666667,146.5,2020-01-03
French Fries,2731,14.0,2.1071428571429,29.5,2020-01-03
BTL Pabst,3126,14.0,3.25,45.5,2020-01-03
WAR Burger,3028,13.0,8.2692307692308,107.5,2020-01-03
BTL Blue Moon,3113,13.0,4.5,58.5,2020-01-03
DBL Captain Morgan,3496,13.0,8.0,104.0,2020-01-03
DBL Makers Mark,3534,12.0,8.0,96.0,2020-01-03
SHOT Campari,3549,12.0,3.0,36.0,2020-01-03
Skyy Peach BOMB,3367,12.0,2.0,24.0,2020-01-03
