Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Tullamore Dew,3327,102.0,3.5686274509804,364.0,2021-09-10
DBL RAIL Vodka,3455,90.0,5.3722222222222,483.5,2021-09-10
SHOT Cazadores Reposado,3479,71.0,3.6619718309859,260.0,2021-09-10
SHOT Cazadores Blanco,3481,64.0,3.625,232.0,2021-09-10
PINT Spotted Cow,3140,62.0,3.9435483870968,244.5,2021-09-10
PINT Stein,3141,62.0,3.4354838709677,213.0,2021-09-10
BTL Miller High Life,3122,61.0,2.5040983606557,152.75,2021-09-10
Skyy Peach BOMB,3367,61.0,2.6229508196721,160.0,2021-09-10
Skyy Cherry BOMB,3370,47.0,3.1489361702128,148.0,2021-09-10
SHOT Seagrams VO,3325,42.0,2.4285714285714,102.0,2021-09-10
CAN PBR 16oz,3129,41.0,3.7073170731707,152.0,2021-09-10
PINT Miller High Life,3137,39.0,3.0,117.0,2021-09-10
Skyy Raspberry BOMB,3369,39.0,3.3846153846154,132.0,2021-09-10
Cheese Curds,2728,37.0,7.6891891891892,284.5,2021-09-10
PINT Moon Man,3349,31.0,2.3709677419355,73.5,2021-09-10
DBL Titos,3654,28.0,8.0,224.0,2021-09-10
SHOT Fernet,3507,27.0,2.8148148148148,76.0,2021-09-10
PIT Miller High Life,3142,27.0,11.0,297.0,2021-09-10
CAN Coors Light,3116,26.0,4.0,104.0,2021-09-10
CAN Press Pom/Gin,3131,25.0,5.0,125.0,2021-09-10
DBL RAIL Whiskey,3459,25.0,5.56,139.0,2021-09-10
Sriracha Strips,2730,24.0,8.0208333333333,192.5,2021-09-10
DBL RAIL Rum,3457,23.0,4.5652173913043,105.0,2021-09-10
PINT LKFT Hazy Rabbit,3348,23.0,3.6521739130435,84.0,2021-09-10
Locust St. Wings HALF,2858,22.0,7.8863636363636,173.5,2021-09-10
CAN Press Blk/Hyb,3130,22.0,4.7727272727273,105.0,2021-09-10
CAN Press GF/CAR,3133,22.0,5.0,110.0,2021-09-10
FISH FRY,2722,22.0,10.681818181818,235.0,2021-09-10
PIT Miller Lite,3143,22.0,10.5,231.0,2021-09-10
PIT Spotted Cow,3145,21.0,15.0,315.0,2021-09-10
BTL Miller Lite,3391,21.0,2.1666666666667,45.5,2021-09-10
PIT LKFT Hazy Rabbit,3359,21.0,15.0,315.0,2021-09-10
SHOT Jameson,3317,21.0,3.4285714285714,72.0,2021-09-10
GRILLED CHEESE,2734,20.0,3.0,60.0,2021-09-10
Perch FRY,2830,19.0,13.095263157895,248.81,2021-09-10
DBL Captain Morgan,3496,18.0,8.0,144.0,2021-09-10
SIDE RANCH,2815,17.0,0.27941176470588,4.75,2021-09-10
PINT LKFT IPA,3136,17.0,3.5294117647059,60.0,2021-09-10
PINT Angry Orchard,3352,17.0,3.1764705882353,54.0,2021-09-10
PINT Schlitz,3139,17.0,3.0,51.0,2021-09-10
SHOT Rumpleminz,3242,16.0,4.0,64.0,2021-09-10
DBL Jack Daniels,3526,16.0,8.0,128.0,2021-09-10
OUTSIDE,3253,15.0,0.0,0.0,2021-09-10
VBALL LITE,3410,15.0,0.0,0.0,2021-09-10
RIVERWEST BURGER,2714,15.0,11.0,165.0,2021-09-10
Locust St Wings FULL,2729,14.0,13.928571428571,195.0,2021-09-10
3 PART COMBO,2831,14.0,14.135,197.89,2021-09-10
PIT Stein,3146,14.0,15.0,210.0,2021-09-10
DBL RAIL Tequila,3461,14.0,4.5714285714286,64.0,2021-09-10
Skyy Orange BOMB,3372,13.0,4.0,52.0,2021-09-10
PIT Moon Man,3357,13.0,15.0,195.0,2021-09-10
PIT Schlitz,3144,13.0,11.0,143.0,2021-09-10
CAN Press Lime,3132,13.0,5.0,65.0,2021-09-10
Chix Caeser Wrap,2838,13.0,9.3269230769231,121.25,2021-09-10
DBL Makers Mark,3534,13.0,8.0,104.0,2021-09-10
Tracks Big Boy,3704,13.0,10.153846153846,132.0,2021-09-10
Patty Melt,3705,12.0,9.0833333333333,109.0,2021-09-10
PC Pollack,2800,12.0,2.25,27.0,2021-09-10
Chili Cheese Poutine,2801,12.0,7.0,84.0,2021-09-10
CAN Schlitz 16oz,3134,12.0,3.0,36.0,2021-09-10
Glass Water,3162,12.0,0.0,0.0,2021-09-10
DBL RAIL Gin,3453,12.0,4.3333333333333,52.0,2021-09-10
PIT WATER,3400,11.0,0.0,0.0,2021-09-10
BTL Corona,3117,11.0,4.5,49.5,2021-09-10
Nashville Hot Chicken,3706,11.0,9.1363636363636,100.5,2021-09-10
PINT LKFT Oktoberfest,3697,11.0,3.8181818181818,42.0,2021-09-10
Buffalo Chicken Sammy,3707,10.0,9.0,90.0,2021-09-10
CHEESE burger,2841,10.0,6.425,64.25,2021-09-10
Plain Chicken Strips,2867,10.0,8.0,80.0,2021-09-10
VBALL HI-LIFE,3411,10.0,0.0,0.0,2021-09-10
