Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,38.0,4.9342105263158,187.5,2021-01-29
PINT Stein,3141,35.0,3.2142857142857,112.5,2021-01-29
SHOT Tullamore Dew,3327,34.0,2.4705882352941,84.0,2021-01-29
SHOT Cazadores Blanco,3481,31.0,3.4838709677419,108.0,2021-01-29
GRILLED CHEESE,2734,29.0,3.0,87.0,2021-01-29
Locust St. Wings HALF,2858,26.0,6.0192307692308,156.5,2021-01-29
CAN PBR 16oz,3129,24.0,3.8333333333333,92.0,2021-01-29
PINT LKFT IPA,3136,22.0,3.8863636363636,85.5,2021-01-29
PINT Miller High Life,3137,20.0,3.0,60.0,2021-01-29
Locust St Wings FULL,2729,20.0,11.025,220.5,2021-01-29
SHOT Bulleit Rye,3590,20.0,3.8,76.0,2021-01-29
SHOT RAIL Tequila,3462,19.0,2.6842105263158,51.0,2021-01-29
BTL Miller Lite,3391,18.0,1.4444444444444,26.0,2021-01-29
SHOT Skyy Orange,3677,18.0,1.8333333333333,33.0,2021-01-29
SHOT Seagrams VO,3325,18.0,2.3333333333333,42.0,2021-01-29
Glass Water,3162,15.0,0.0,0.0,2021-01-29
PINT Spotted Cow,3140,15.0,4.0,60.0,2021-01-29
Skyy Cherry BOMB,3370,15.0,3.4666666666667,52.0,2021-01-29
Skyy Orange BOMB,3372,15.0,2.4,36.0,2021-01-29
RIVERWEST BURGER,2714,14.0,10.357142857143,145.0,2021-01-29
French Fries,2731,14.0,2.0714285714286,29.0,2021-01-29
DBL RAIL Tequila,3461,13.0,5.3076923076923,69.0,2021-01-29
All American Burger,2840,12.0,7.3541666666667,88.25,2021-01-29
CAN Coors Light,3116,11.0,3.6363636363636,40.0,2021-01-29
COMBO FRY,2736,11.0,13.636363636364,150.0,2021-01-29
PINT Angry Orchard,3352,11.0,3.8181818181818,42.0,2021-01-29
PINT LKFT Hazy Rabbit,3348,10.0,2.7,27.0,2021-01-29
DBL Captain Morgan,3496,10.0,8.0,80.0,2021-01-29
DBL Jack Daniels,3526,10.0,6.4,64.0,2021-01-29
Chili Cheese Poutine,2801,10.0,7.05,70.5,2021-01-29
Perch FRY,2830,10.0,13.34,133.4,2021-01-29
FISH FRY,2722,10.0,10.65,106.5,2021-01-29
PIT Spotted Cow,3145,10.0,15.0,150.0,2021-01-29
Bloody Mary,3199,10.0,7.0,70.0,2021-01-29
SHOT Jameson,3317,10.0,2.0,20.0,2021-01-29
SHOT Jack Daniels,3527,9.0,3.1111111111111,28.0,2021-01-29
SHOT Skyy Apricot,3667,9.0,0.66666666666667,6.0,2021-01-29
Sriracha Strips,2730,8.0,8.0625,64.5,2021-01-29
BTL Corona,3117,7.0,4.5,31.5,2021-01-29
CHEESE burger,2841,7.0,7.9642857142857,55.75,2021-01-29
Moscow Mule,3207,7.0,7.0,49.0,2021-01-29
DBL Titos,3654,7.0,8.2857142857143,58.0,2021-01-29
