Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Tullamore Dew,3327,111.0,2.3783783783784,264.0,2019-12-20
DBL RAIL Vodka,3455,99.0,4.8131313131313,476.5,2019-12-20
BTL Miller High Life,3122,96.0,2.5052083333333,240.5,2019-12-20
Skyy Raspberry BOMB,3369,87.0,1.7931034482759,156.0,2019-12-20
PINT Spotted Cow,3140,82.0,3.4207317073171,280.5,2019-12-20
Skyy Orange BOMB,3372,82.0,2.2439024390244,184.0,2019-12-20
SHOT Seagrams VO,3325,69.0,1.695652173913,117.0,2019-12-20
PINT LKFT Hazy Rabbit,3348,65.0,3.6461538461538,237.0,2019-12-20
PINT Stein,3141,61.0,3.0737704918033,187.5,2019-12-20
PINT Miller High Life,3137,54.0,2.2222222222222,120.0,2019-12-20
Locust St Wings FULL,2729,52.0,10.879807692308,565.75,2019-12-20
PINT LKFT IPA,3136,50.0,3.66,183.0,2019-12-20
PINT Moon Man,3349,45.0,3.1333333333333,141.0,2019-12-20
Glass Water,3162,40.0,5.0,200.0,2019-12-20
Soda/Juice,3183,40.0,1.1625,46.5,2019-12-20
DBL RAIL Whiskey,3459,39.0,4.7692307692308,186.0,2019-12-20
PINT Schlitz,3139,35.0,1.7142857142857,60.0,2019-12-20
Sriracha Strips,2730,35.0,8.2,287.0,2019-12-20
DBL RAIL Brandy,3448,33.0,5.1969696969697,171.5,2019-12-20
DBL Titos,3654,33.0,8.0,264.0,2019-12-20
PINT Miller Lite,3138,32.0,2.25,72.0,2019-12-20
GRILLED CHEESE,2734,29.0,3.9568965517241,114.75,2019-12-20
3 PART COMBO,2831,27.0,12.07962962963,326.15,2019-12-20
PIT Schlitz,3144,27.0,10.592592592593,286.0,2019-12-20
SHOT Fernet,3507,26.0,2.1538461538462,56.0,2019-12-20
HH PINT Abita Wrought Iron,3354,25.0,2.46,61.5,2019-12-20
FISH FRY,2722,25.0,10.11,252.75,2019-12-20
Cheese Curds,2728,25.0,6.52,163.0,2019-12-20
Locust St. Wings HALF,2858,25.0,5.84,146.0,2019-12-20
DBL of the WEEK,3251,24.0,5.0,120.0,2019-12-20
Skyy Ginger BOMB,3371,23.0,1.3913043478261,32.0,2019-12-20
BTL Miller Lite,3391,22.0,2.9545454545455,65.0,2019-12-20
Bloody Mary,3199,20.0,7.0,140.0,2019-12-20
CAN PBR 16oz,3129,20.0,3.4,68.0,2019-12-20
SHOT Goldschlager,3230,19.0,3.1578947368421,60.0,2019-12-20
PIT Miller Lite,3143,19.0,11.0,209.0,2019-12-20
CAN Press Blk/Hyb,3130,18.0,5.0,90.0,2019-12-20
DBL RAIL Gin,3453,18.0,4.6666666666667,84.0,2019-12-20
SHOT Cazadores Reposado,3479,17.0,3.7647058823529,64.0,2019-12-20
Monday Special,3032,17.0,5.5588235294118,94.5,2019-12-20
Perch FRY,2830,17.0,10.244117647059,174.15,2019-12-20
PINT Abita TurboDog,3353,17.0,2.3823529411765,40.5,2019-12-20
WAR Burger,3028,16.0,8.296875,132.75,2019-12-20
French Fries,2731,15.0,2.0666666666667,31.0,2019-12-20
RIVERWEST BURGER,2714,15.0,9.8,147.0,2019-12-20
VBALL SCHLITZ,3412,15.0,0.0,0.0,2019-12-20
DBL Ketel One,3658,15.0,8.0,120.0,2019-12-20
DBL Bulleit Bourbon,3587,14.0,8.0,112.0,2019-12-20
Mush Swiss Burger,2715,14.0,7.6428571428571,107.0,2019-12-20
COMBO FRY,2736,13.0,10.988461538462,142.85,2019-12-20
BTL Pabst,3126,13.0,3.25,42.25,2019-12-20
Skyy Cherry BOMB,3370,13.0,2.1538461538462,28.0,2019-12-20
HH PINT Guinness,3350,13.0,1.5384615384615,20.0,2019-12-20
SHOT Jameson,3317,13.0,2.7692307692308,36.0,2019-12-20
DBL Skyy Ginger,3672,13.0,7.0,91.0,2019-12-20
DBL Jack Daniels,3526,13.0,8.0,104.0,2019-12-20
SHOT Jack Daniels,3527,13.0,2.7692307692308,36.0,2019-12-20
VBALL HI-LIFE,3411,13.0,0.0,0.0,2019-12-20
DBL RAIL Rum,3457,12.0,5.125,61.5,2019-12-20
DBL RAIL Tequila,3461,12.0,5.375,64.5,2019-12-20
DBL Captain Morgan,3496,12.0,8.0,96.0,2019-12-20
PINT Staghorn,3690,12.0,3.0,36.0,2019-12-20
BTL Bud Light,3114,12.0,3.75,45.0,2019-12-20
CAN Coors Light,3116,12.0,3.0,36.0,2019-12-20
Bowl CHILI,2696,12.0,3.6666666666667,44.0,2019-12-20
All American Burger,2840,12.0,6.8333333333333,82.0,2019-12-20
BTL Corona,3117,11.0,4.5,49.5,2019-12-20
BTL MGD,3121,11.0,3.25,35.75,2019-12-20
Cheese Curd Burger,2879,11.0,9.2272727272727,101.5,2019-12-20
HOLY MO!,2839,11.0,9.2272727272727,101.5,2019-12-20
RAIL Vodka,3339,11.0,3.5,38.5,2019-12-20
PINT K4 Fantasy Factory,3351,11.0,4.0909090909091,45.0,2019-12-20
DBL Seagrams 7,3594,11.0,7.0,77.0,2019-12-20
SHOT Jose Cuervo,3475,11.0,2.4545454545455,27.0,2019-12-20
SHOT Cazadores Blanco,3481,11.0,2.9090909090909,32.0,2019-12-20
SHOT Hennessey,3450,11.0,5.0,55.0,2019-12-20
PIT WATER,3400,11.0,0.0,0.0,2019-12-20
SHOT of the WEEK,3254,10.0,3.0,30.0,2019-12-20
PIT Spotted Cow,3145,10.0,13.5,135.0,2019-12-20
BTL ODouls,3125,10.0,2.275,22.75,2019-12-20
Fancy Fries,2878,10.0,5.15,51.5,2019-12-20
Kung Fu Quesadilla,2870,10.0,6.05,60.5,2019-12-20
Soft Pretzel Bites,2835,10.0,5.0,50.0,2019-12-20
Nachos,2808,9.0,7.0555555555556,63.5,2019-12-20
Thai Chicken Wrap,2880,9.0,8.3333333333333,75.0,2019-12-20
Spicy Popcorn Shrimp,2864,9.0,5.3888888888889,48.5,2019-12-20
SHOT Jagermeister,3234,9.0,4.0,36.0,2019-12-20
Moscow Mule,3207,9.0,7.0,63.0,2019-12-20
PINT Beer of the Week,3356,9.0,3.0,27.0,2019-12-20
 SHOT Crown Royal,3529,9.0,4.0,36.0,2019-12-20
