Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,154.0,5.1834415584416,798.25,2021-04-23
SHOT Seagrams VO,3325,83.0,2.2409638554217,186.0,2021-04-23
SHOT Tullamore Dew,3327,82.0,3.1707317073171,260.0,2021-04-23
PINT Moon Man,3349,59.0,2.4915254237288,147.0,2021-04-23
PINT Spotted Cow,3140,52.0,3.9807692307692,207.0,2021-04-23
Skyy Cherry BOMB,3370,51.0,4.0,204.0,2021-04-23
BTL Miller High Life,3122,48.0,3.25,156.0,2021-04-23
Cheese Curds,2728,45.0,7.9222222222222,356.5,2021-04-23
PINT Stein,3141,43.0,3.3488372093023,144.0,2021-04-23
Skyy Orange BOMB,3372,42.0,2.7619047619048,116.0,2021-04-23
PINT Schlitz,3139,40.0,2.925,117.0,2021-04-23
PINT LKFT Hazy Rabbit,3348,38.0,3.8684210526316,147.0,2021-04-23
Skyy Peach BOMB,3367,35.0,3.8857142857143,136.0,2021-04-23
Sriracha Strips,2730,35.0,7.8285714285714,274.0,2021-04-23
Locust St. Wings HALF,2858,34.0,5.7941176470588,197.0,2021-04-23
PIT Miller Lite,3143,34.0,10.676470588235,363.0,2021-04-23
CAN Press Pom/Gin,3131,34.0,5.0,170.0,2021-04-23
DBL RAIL Whiskey,3459,34.0,4.5441176470588,154.5,2021-04-23
SHOT Cazadores Blanco,3481,34.0,3.4117647058824,116.0,2021-04-23
CAN Press Blk/Hyb,3130,33.0,4.8484848484848,160.0,2021-04-23
PINT LKFT IPA,3136,30.0,4.05,121.5,2021-04-23
CAN PBR 16oz,3129,30.0,3.8666666666667,116.0,2021-04-23
PIT Schlitz,3144,28.0,11.0,308.0,2021-04-23
Locust St Wings FULL,2729,28.0,10.875,304.5,2021-04-23
SHOT Jameson,3317,28.0,2.1428571428571,60.0,2021-04-23
SHOT Fernet,3507,27.0,2.962962962963,80.0,2021-04-23
SHOT Cazadores Reposado,3479,26.0,4.0,104.0,2021-04-23
CAN Coors Light,3116,26.0,3.5384615384615,92.0,2021-04-23
PIT Spotted Cow,3145,26.0,15.0,390.0,2021-04-23
PIT Miller High Life,3142,25.0,11.0,275.0,2021-04-23
Glass Water,3162,25.0,0.0,0.0,2021-04-23
DBL RAIL Gin,3453,23.0,4.5434782608696,104.5,2021-04-23
SHOT Skyy,3663,23.0,3.0,69.0,2021-04-23
CAN Press GF/CAR,3133,22.0,5.0,110.0,2021-04-23
PINT Miller High Life,3137,21.0,3.0238095238095,63.5,2021-04-23
DBL Titos,3654,21.0,8.2619047619048,173.5,2021-04-23
Buffalo Chicken Sammy,3707,21.0,8.6071428571429,180.75,2021-04-23
Chix Caeser Wrap,2838,19.0,9.4078947368421,178.75,2021-04-23
OUTSIDE,3253,19.0,0.0,0.0,2021-04-23
DBL Jack Daniels,3526,18.0,8.0,144.0,2021-04-23
SHOT Rumpleminz,3242,17.0,3.2941176470588,56.0,2021-04-23
DBL RAIL Tequila,3461,17.0,5.2352941176471,89.0,2021-04-23
RIVERWEST BURGER,2714,17.0,10.713529411765,182.13,2021-04-23
Skyy Raspberry BOMB,3369,16.0,4.0,64.0,2021-04-23
SHOT Campari,3549,16.0,2.625,42.0,2021-04-23
SHOT Fireball,3584,16.0,3.75,60.0,2021-04-23
VBALL LITE,3410,15.0,0.0,0.0,2021-04-23
Chili Cheese Poutine,2801,15.0,7.0,105.0,2021-04-23
All American Burger,2840,15.0,7.2166666666667,108.25,2021-04-23
COMBO FRY,2736,14.0,13.678571428571,191.5,2021-04-23
PIT Stein,3146,14.0,15.0,210.0,2021-04-23
Nashville Hot Chicken,3706,14.0,9.2142857142857,129.0,2021-04-23
DBL Skyy Raspb,3668,13.0,7.0,91.0,2021-04-23
DBL Captain Morgan,3496,13.0,8.0384615384615,104.5,2021-04-23
BTL Bud Light,3114,13.0,4.5,58.5,2021-04-23
PIT LKFT Hazy Rabbit,3359,13.0,15.0,195.0,2021-04-23
French Fries,2731,12.0,2.0833333333333,25.0,2021-04-23
GRILLED CHEESE,2734,12.0,3.0,36.0,2021-04-23
Tater Tots,2836,11.0,2.0,22.0,2021-04-23
CAN Press Lime,3132,11.0,5.0,55.0,2021-04-23
DBL Bombay Sapphire,3486,11.0,8.0,88.0,2021-04-23
SHOT RAIL Tequila,3462,10.0,2.1,21.0,2021-04-23
Perch FRY,2830,10.0,13.09,130.9,2021-04-23
CHEESE burger,2841,10.0,7.875,78.75,2021-04-23
Plain Chicken Strips,2867,10.0,8.0,80.0,2021-04-23
BTL Budweiser,3115,10.0,4.5,45.0,2021-04-23
BTL Corona,3117,9.0,4.5,40.5,2021-04-23
SHOT Dr McGullicuddys,3226,9.0,2.6666666666667,24.0,2021-04-23
DBL Tanqueray,3488,9.0,8.0,72.0,2021-04-23
VBALL SCHLITZ,3412,9.0,0.0,0.0,2021-04-23
BTL Miller Lite,3391,9.0,2.5277777777778,22.75,2021-04-23
PIT Moon Man,3357,9.0,15.0,135.0,2021-04-23
SHOT Yukon Jack,3545,9.0,3.5555555555556,32.0,2021-04-23
SHOT Canad. Club,3618,8.0,1.875,15.0,2021-04-23
PINT LKFT Oktoberfest,3697,8.0,3.375,27.0,2021-04-23
Tracks Big Boy,3704,8.0,10.0625,80.5,2021-04-23
Patty Melt,3705,8.0,9.3125,74.5,2021-04-23
PINT Angry Orchard,3352,8.0,4.3125,34.5,2021-04-23
DBL RAIL Rum,3457,8.0,5.5,44.0,2021-04-23
DBL Bacardi,3492,8.0,6.0,48.0,2021-04-23
Long Island,3204,8.0,8.0,64.0,2021-04-23
BTL Modelo Especial,3124,8.0,4.5,36.0,2021-04-23
Chix Caesar Salad,2871,7.0,8.5,59.5,2021-04-23
3 PART COMBO,2831,7.0,16.061428571429,112.43,2021-04-23
FISH FRY,2722,7.0,10.571428571429,74.0,2021-04-23
Bowl SOUP,2713,7.0,4.0,28.0,2021-04-23
VBALL HI-LIFE,3411,7.0,0.0,0.0,2021-04-23
DBL Hennessey,3449,7.0,12.142857142857,85.0,2021-04-23
PIT LKFT IPA,3358,7.0,15.0,105.0,2021-04-23
PIT WATER,3400,7.0,0.0,0.0,2021-04-23
DBL Bulleit Bourbon,3587,7.0,8.0,56.0,2021-04-23
DBL Absolut Citron,3656,7.0,8.0,56.0,2021-04-23
DBL Jameson,3538,7.0,8.0,56.0,2021-04-23
DBL J. Walker Red,3607,6.0,11.0,66.0,2021-04-23
DBL RAIL Brandy,3448,6.0,5.5,33.0,2021-04-23
7-Up Refill,3463,6.0,0.0,0.0,2021-04-23
House Salad LG,2697,6.0,7.75,46.5,2021-04-23
Shirley Temple,3182,6.0,1.75,10.5,2021-04-23
Soda/Juice,3183,6.0,1.5,9.0,2021-04-23
7-UP,3147,5.0,1.5,7.5,2021-04-23
SIDE RANCH,2815,5.0,0.25,1.25,2021-04-23
Cup Chili,2873,5.0,2.7,13.5,2021-04-23
DBL Cazadores Reposado,3478,5.0,7.0,35.0,2021-04-23
DBL Cazadores Blanco,3480,5.0,7.0,35.0,2021-04-23
Titos,3307,5.0,5.0,25.0,2021-04-23
RAIL Vodka,3339,5.0,3.9,19.5,2021-04-23
SHOT Liquid Cocaine,3277,4.0,4.0,16.0,2021-04-23
Absolut Citron,3287,4.0,5.5,22.0,2021-04-23
RAIL Gin,3341,4.0,3.5,14.0,2021-04-23
SHOT Hennessey,3450,4.0,5.0,20.0,2021-04-23
PC Perch,2869,4.0,1.0,4.0,2021-04-23
PINT Miller Lite,3138,4.0,3.0,12.0,2021-04-23
BTL Spaten Lager,3127,4.0,5.0,20.0,2021-04-23
PC Pollack,2800,4.0,2.375,9.5,2021-04-23
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2021-04-23
Coke,3154,4.0,1.5,6.0,2021-04-23
Diet Coke,3158,4.0,1.5,6.0,2021-04-23
Root Beer,3178,4.0,1.5,6.0,2021-04-23
SHOT Skyy Ginger,3673,4.0,3.0,12.0,2021-04-23
SHOT Gran Marnier,3547,4.0,5.0,20.0,2021-04-23
DBL Makers Mark,3534,4.0,8.0,32.0,2021-04-23
SHOT Makers Mark,3535,3.0,4.0,12.0,2021-04-23
DBL Tullamore Dew,3536,3.0,8.0,24.0,2021-04-23
