Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,47.0,4.7925531914894,225.25,2021-02-12
SHOT Tullamore Dew,3327,42.0,3.8095238095238,160.0,2021-02-12
SHOT Seagrams VO,3325,41.0,1.6829268292683,69.0,2021-02-12
CAN PBR 16oz,3129,35.0,4.0,140.0,2021-02-12
PINT Spotted Cow,3140,33.0,4.4545454545455,147.0,2021-02-12
BTL Miller High Life,3122,27.0,3.0092592592593,81.25,2021-02-12
PINT Moon Man,3349,25.0,2.64,66.0,2021-02-12
SHOT RAIL Vodka,3456,25.0,1.92,48.0,2021-02-12
DBL Skyy Raspb,3668,24.0,7.0,168.0,2021-02-12
Skyy Peach BOMB,3367,21.0,4.0,84.0,2021-02-12
PINT Stein,3141,19.0,3.3947368421053,64.5,2021-02-12
SHOT Skyy Raspb,3669,16.0,0.75,12.0,2021-02-12
SHOT Makers Mark,3535,14.0,4.0,56.0,2021-02-12
RAIL Vodka,3339,14.0,3.5,49.0,2021-02-12
CAN Press Pom/Gin,3131,13.0,4.6153846153846,60.0,2021-02-12
Cheese Curds,2728,13.0,8.0384615384615,104.5,2021-02-12
DBL Jack Daniels,3526,13.0,8.0,104.0,2021-02-12
Skyy Cherry BOMB,3370,12.0,0.33333333333333,4.0,2021-02-12
COMBO FRY,2736,12.0,13.666666666667,164.0,2021-02-12
RIVERWEST BURGER,2714,11.0,10.568181818182,116.25,2021-02-12
FISH FRY,2722,11.0,10.636363636364,117.0,2021-02-12
CAN Press Blk/Hyb,3130,11.0,5.0,55.0,2021-02-12
SHOT Jameson,3317,11.0,4.0,44.0,2021-02-12
DBL RAIL Tequila,3461,11.0,5.5,60.5,2021-02-12
Glass Water,3162,10.0,0.0,0.0,2021-02-12
Locust St. Wings HALF,2858,10.0,6.05,60.5,2021-02-12
GRILLED CHEESE,2734,10.0,3.0,30.0,2021-02-12
Locust St Wings FULL,2729,9.0,9.2222222222222,83.0,2021-02-12
PINT LKFT Hazy Rabbit,3348,9.0,3.8333333333333,34.5,2021-02-12
SHOT Skyy Peach,3665,9.0,2.3333333333333,21.0,2021-02-12
PINT LKFT Oktoberfest,3697,8.0,3.0,24.0,2021-02-12
Skyy Ginger BOMB,3371,8.0,2.0,16.0,2021-02-12
Skyy Orange BOMB,3372,8.0,4.0,32.0,2021-02-12
Skyy Raspberry BOMB,3369,8.0,1.5,12.0,2021-02-12
DBL Cazadores Blanco,3480,8.0,7.5,60.0,2021-02-12
SHOT Jagermeister,3234,8.0,5.5,44.0,2021-02-12
CAN Press GF/CAR,3133,8.0,5.0,40.0,2021-02-12
PINT LKFT IPA,3136,8.0,3.75,30.0,2021-02-12
PC Pollack,2800,8.0,2.3125,18.5,2021-02-12
3 PART COMBO,2831,7.0,16.061428571429,112.43,2021-02-12
French Fries,2731,7.0,1.8571428571429,13.0,2021-02-12
SHOT Cazadores Blanco,3481,7.0,2.8571428571429,20.0,2021-02-12
DBL RAIL Whiskey,3459,7.0,5.0714285714286,35.5,2021-02-12
PINT Beer of the Week,3356,7.0,3.0,21.0,2021-02-12
BTL Miller Lite,3391,7.0,2.3214285714286,16.25,2021-02-12
SHOT Jack Daniels,3527,7.0,2.2857142857143,16.0,2021-02-12
DBL Korbel,3452,6.0,6.0,36.0,2021-02-12
DBL RAIL Gin,3453,6.0,4.5833333333333,27.5,2021-02-12
Buffalo Chicken Sammy,3707,6.0,6.23,37.38,2021-02-12
Nashville Hot Chicken,3706,5.0,9.1,45.5,2021-02-12
Tracks Big Boy,3704,5.0,10.0,50.0,2021-02-12
House White,3698,5.0,3.2,16.0,2021-02-12
PIT LKFT IPA,3358,5.0,15.0,75.0,2021-02-12
SHOT Captain Morgan,3497,5.0,4.0,20.0,2021-02-12
DBL Bulleit Bourbon,3587,5.0,8.0,40.0,2021-02-12
Chili Cheese Poutine,2801,5.0,5.6,28.0,2021-02-12
All American Burger,2840,5.0,7.1,35.5,2021-02-12
Perch FRY,2830,5.0,13.49,67.45,2021-02-12
BTL Bud Light,3114,4.0,4.5,18.0,2021-02-12
Sriracha Strips,2730,4.0,8.0,32.0,2021-02-12
Bowl SOUP,2713,4.0,4.0,16.0,2021-02-12
CAN Schlitz 16oz,3134,4.0,4.0,16.0,2021-02-12
Soda/Juice,3183,4.0,1.5,6.0,2021-02-12
Bloody Mary,3199,4.0,7.25,29.0,2021-02-12
Coke,3154,4.0,1.5,6.0,2021-02-12
PINT Angry Orchard,3352,4.0,3.375,13.5,2021-02-12
SHOT Bulleit Rye,3590,4.0,4.0,16.0,2021-02-12
SHOT Skyy Orange,3677,3.0,3.0,9.0,2021-02-12
Patty Melt,3705,3.0,8.0,24.0,2021-02-12
BTL Hop Refresher,3703,3.0,4.5,13.5,2021-02-12
SHOT Bulleit Bourbon,3588,3.0,4.0,12.0,2021-02-12
White Russian,3215,3.0,5.0,15.0,2021-02-12
