Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
PINT Spotted Cow,3140,42.0,3.7142857142857,156.0,2020-08-14
SHOT Cazadores Reposado,3479,40.0,3.3,132.0,2020-08-14
SHOT Tullamore Dew,3327,32.0,2.375,76.0,2020-08-14
PINT LKFT IPA,3136,29.0,4.2931034482759,124.5,2020-08-14
PINT Stein,3141,25.0,3.66,91.5,2020-08-14
SHOT Rumpleminz,3242,24.0,3.6666666666667,88.0,2020-08-14
PINT LKFT Hazy Rabbit,3348,24.0,4.0,96.0,2020-08-14
SHOT Jameson,3317,21.0,3.2380952380952,68.0,2020-08-14
DBL RAIL Vodka,3455,21.0,4.6666666666667,98.0,2020-08-14
Locust St Wings FULL,2729,21.0,10.821428571429,227.25,2020-08-14
Locust St. Wings HALF,2858,20.0,5.85,117.0,2020-08-14
PINT Moon Man,3349,20.0,1.575,31.5,2020-08-14
CAN PBR 16oz,3129,19.0,4.0,76.0,2020-08-14
SHOT Seagrams VO,3325,18.0,2.5,45.0,2020-08-14
Skyy Apricot BOMB,3368,17.0,2.1176470588235,36.0,2020-08-14
Perch FRY,2830,17.0,13.195882352941,224.33,2020-08-14
Cheese Curds,2728,16.0,8.09375,129.5,2020-08-14
SHOT Cazadores Blanco,3481,14.0,3.1428571428571,44.0,2020-08-14
DBL RAIL Whiskey,3459,14.0,5.3571428571429,75.0,2020-08-14
SHOT Fernet,3507,13.0,1.2307692307692,16.0,2020-08-14
FISH FRY,2722,13.0,10.615384615385,138.0,2020-08-14
DBL RAIL Gin,3453,12.0,3.5416666666667,42.5,2020-08-14
BTL of the Week,3696,12.0,3.0,36.0,2020-08-14
Sriracha Strips,2730,11.0,7.3181818181818,80.5,2020-08-14
French Fries,2731,11.0,2.0454545454545,22.5,2020-08-14
PINT Miller High Life,3137,11.0,2.7272727272727,30.0,2020-08-14
PIT Spotted Cow,3145,10.0,15.0,150.0,2020-08-14
All American Burger,2840,10.0,7.475,74.75,2020-08-14
DBL Skyy Ginger,3672,10.0,7.0,70.0,2020-08-14
DBL RAIL Rum,3457,10.0,3.35,33.5,2020-08-14
DBL Hendricks Gin,3485,10.0,9.0,90.0,2020-08-14
Skyy Cherry BOMB,3370,10.0,2.8,28.0,2020-08-14
BTL Miller Lite,3391,8.0,2.4375,19.5,2020-08-14
DBL RAIL Tequila,3461,8.0,4.625,37.0,2020-08-14
DBL Captain Morgan,3496,8.0,8.0,64.0,2020-08-14
Cocktail of the Week,3250,8.0,3.5,28.0,2020-08-14
Glass Water,3162,8.0,0.0,0.0,2020-08-14
CAN Press GF/CAR,3133,7.0,5.0,35.0,2020-08-14
Soda/Juice,3183,7.0,1.5,10.5,2020-08-14
RIVERWEST BURGER,2714,7.0,10.428571428571,73.0,2020-08-14
Tracks Big Boy,3704,7.0,10.0,70.0,2020-08-14
DBL Korbel,3452,7.0,6.5714285714286,46.0,2020-08-14
Skyy Ginger BOMB,3371,6.0,2.0,12.0,2020-08-14
Patty Melt,3705,6.0,9.1666666666667,55.0,2020-08-14
SHOT Wild Turkey 101,3616,6.0,3.3333333333333,20.0,2020-08-14
DBL Jack Daniels,3526,6.0,8.0,48.0,2020-08-14
DBL Jameson,3538,6.0,8.0,48.0,2020-08-14
CAN Coors Light,3116,6.0,2.0,12.0,2020-08-14
BTL Miller High Life,3122,6.0,3.25,19.5,2020-08-14
Long Island,3204,6.0,6.6666666666667,40.0,2020-08-14
PINT Schlitz,3139,5.0,3.0,15.0,2020-08-14
PIT Miller Lite,3143,5.0,11.0,55.0,2020-08-14
CHEESE burger,2841,5.0,6.1,30.5,2020-08-14
BTL Budweiser,3115,5.0,4.5,22.5,2020-08-14
Plain Chicken Strips,2867,5.0,8.0,40.0,2020-08-14
