Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,101.0,4.8118811881188,486.0,2021-04-16
SHOT Tullamore Dew,3327,68.0,2.6470588235294,180.0,2021-04-16
PINT Spotted Cow,3140,58.0,4.0086206896552,232.5,2021-04-16
PINT Stein,3141,58.0,3.801724137931,220.5,2021-04-16
SHOT Cazadores Blanco,3481,53.0,3.9245283018868,208.0,2021-04-16
Skyy Peach BOMB,3367,52.0,4.0,208.0,2021-04-16
PIT Miller Lite,3143,50.0,11.0,550.0,2021-04-16
SHOT Seagrams VO,3325,45.0,2.6,117.0,2021-04-16
Skyy Orange BOMB,3372,40.0,3.3,132.0,2021-04-16
PIT Spotted Cow,3145,36.0,15.0,540.0,2021-04-16
CAN Press Blk/Hyb,3130,34.0,4.8529411764706,165.0,2021-04-16
Locust St. Wings HALF,2858,34.0,5.9852941176471,203.5,2021-04-16
CAN Press Pom/Gin,3131,33.0,5.0,165.0,2021-04-16
BTL Miller High Life,3122,33.0,3.1515151515152,104.0,2021-04-16
DBL RAIL Whiskey,3459,32.0,4.6875,150.0,2021-04-16
SHOT Jameson,3317,30.0,3.6,108.0,2021-04-16
PINT Schlitz,3139,29.0,2.7931034482759,81.0,2021-04-16
Skyy Cherry BOMB,3370,28.0,2.7142857142857,76.0,2021-04-16
PINT LKFT Hazy Rabbit,3348,25.0,3.66,91.5,2021-04-16
PINT Moon Man,3349,25.0,2.64,66.0,2021-04-16
SHOT Fernet,3507,25.0,2.56,64.0,2021-04-16
PINT LKFT IPA,3136,24.0,3.8125,91.5,2021-04-16
Cheese Curds,2728,24.0,7.5208333333333,180.5,2021-04-16
Locust St Wings FULL,2729,23.0,11.021739130435,253.5,2021-04-16
GRILLED CHEESE,2734,22.0,3.0,66.0,2021-04-16
DBL Skyy Raspb,3668,21.0,6.3333333333333,133.0,2021-04-16
Sriracha Strips,2730,20.0,7.65,153.0,2021-04-16
CAN PBR 16oz,3129,20.0,4.0,80.0,2021-04-16
DBL Captain Morgan,3496,20.0,8.0,160.0,2021-04-16
SHOT Rumpleminz,3242,20.0,3.6,72.0,2021-04-16
OUTSIDE,3253,19.0,0.0,0.0,2021-04-16
DBL RAIL Gin,3453,17.0,4.5588235294118,77.5,2021-04-16
PIT Schlitz,3144,17.0,10.352941176471,176.0,2021-04-16
PINT Miller High Life,3137,16.0,3.0,48.0,2021-04-16
PIT Miller High Life,3142,16.0,11.0,176.0,2021-04-16
Skyy Raspberry BOMB,3369,16.0,3.75,60.0,2021-04-16
BTL Miller Lite,3391,14.0,1.8571428571429,26.0,2021-04-16
SHOT RAIL Tequila,3462,14.0,2.1428571428571,30.0,2021-04-16
Chili Cheese Poutine,2801,14.0,7.0,98.0,2021-04-16
Perch FRY,2830,14.0,12.99,181.86,2021-04-16
Tracks Big Boy,3704,14.0,9.6164285714286,134.63,2021-04-16
SHOT RumChata,3503,14.0,4.0,56.0,2021-04-16
SHOT Jack Ds Honey,3533,14.0,4.0,56.0,2021-04-16
All American Burger,2840,13.0,6.8076923076923,88.5,2021-04-16
COMBO FRY,2736,13.0,13.538461538462,176.0,2021-04-16
FISH FRY,2722,13.0,10.576923076923,137.5,2021-04-16
Glass Water,3162,13.0,0.0,0.0,2021-04-16
VBALL LITE,3410,13.0,0.0,0.0,2021-04-16
VBALL HI-LIFE,3411,12.0,0.0,0.0,2021-04-16
DBL RAIL Tequila,3461,12.0,5.375,64.5,2021-04-16
DBL RAIL Rum,3457,12.0,5.25,63.0,2021-04-16
RIVERWEST BURGER,2714,12.0,11.083333333333,133.0,2021-04-16
French Fries,2731,12.0,2.25,27.0,2021-04-16
CAN Coors Light,3116,12.0,3.0,36.0,2021-04-16
Buffalo Chicken Sammy,3707,12.0,8.2708333333333,99.25,2021-04-16
DBL Jack Daniels,3526,11.0,6.5454545454545,72.0,2021-04-16
SHOT of the WEEK,3254,11.0,2.4545454545455,27.0,2021-04-16
PIT Moon Man,3357,10.0,13.5,135.0,2021-04-16
SHOT Cazadores Reposado,3479,10.0,4.0,40.0,2021-04-16
PIT WATER,3400,10.0,0.0,0.0,2021-04-16
Patty Melt,3705,10.0,8.65,86.5,2021-04-16
DBL Absolut Citron,3656,9.0,8.0,72.0,2021-04-16
DBL Skyy Orange,3676,9.0,7.0,63.0,2021-04-16
SHOT Fireball,3584,9.0,4.0,36.0,2021-04-16
DBL Titos,3654,9.0,8.0,72.0,2021-04-16
CHEESE burger,2841,9.0,7.6666666666667,69.0,2021-04-16
3 PART COMBO,2831,9.0,15.99,143.91,2021-04-16
BTL MGD,3121,9.0,2.5277777777778,22.75,2021-04-16
BTL Budweiser,3115,8.0,4.5,36.0,2021-04-16
Chix Caeser Wrap,2838,8.0,8.375,67.0,2021-04-16
PINT Angry Orchard,3352,8.0,3.5625,28.5,2021-04-16
Nashville Hot Chicken,3706,8.0,9.0,72.0,2021-04-16
House Red,3699,7.0,4.0,28.0,2021-04-16
SHOT Canad. Club,3618,7.0,3.0,21.0,2021-04-16
SHOT Bulleit Rye,3590,7.0,4.0,28.0,2021-04-16
PIT LKFT IPA,3358,7.0,15.0,105.0,2021-04-16
BTL Bud Light,3114,7.0,3.8571428571429,27.0,2021-04-16
PIT Stein,3146,7.0,15.0,105.0,2021-04-16
7-UP,3147,6.0,1.5,9.0,2021-04-16
BTL Modelo Especial,3124,6.0,4.5,27.0,2021-04-16
Coke,3154,6.0,1.25,7.5,2021-04-16
Chix Caesar Salad,2871,6.0,8.0833333333333,48.5,2021-04-16
Tater Tots,2836,6.0,2.0833333333333,12.5,2021-04-16
PIT LKFT Hazy Rabbit,3359,6.0,15.0,90.0,2021-04-16
SHOT Lemon Drop,3276,6.0,4.0,24.0,2021-04-16
VBALL SCHLITZ,3412,6.0,0.0,0.0,2021-04-16
