Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,139.0,1.5107913669065,210.0,2020-02-28
DBL RAIL Vodka,3455,125.0,4.688,586.0,2020-02-28
BTL Miller High Life,3122,103.0,1.9878640776699,204.75,2020-02-28
SHOT Tullamore Dew,3327,85.0,2.9176470588235,248.0,2020-02-28
Skyy Raspberry BOMB,3369,78.0,2.1538461538462,168.0,2020-02-28
Skyy Orange BOMB,3372,77.0,2.6493506493506,204.0,2020-02-28
PINT Miller High Life,3137,77.0,2.9220779220779,225.0,2020-02-28
PINT Stein,3141,69.0,3.7826086956522,261.0,2020-02-28
PINT Spotted Cow,3140,65.0,3.5538461538462,231.0,2020-02-28
PINT LKFT IPA,3136,62.0,3.7741935483871,234.0,2020-02-28
PINT LKFT Hazy Rabbit,3348,55.0,3.6,198.0,2020-02-28
DBL RAIL Whiskey,3459,50.0,5.14,257.0,2020-02-28
PINT Schlitz,3139,46.0,2.7391304347826,126.0,2020-02-28
SHOT Cazadores Reposado,3479,44.0,3.1818181818182,140.0,2020-02-28
PINT Moon Man,3349,43.0,3.0,129.0,2020-02-28
Locust St Wings FULL,2729,41.0,10.524390243902,431.5,2020-02-28
Glass Water,3162,35.0,0.0,0.0,2020-02-28
3 PART COMBO,2831,32.0,12.309375,393.9,2020-02-28
GRILLED CHEESE,2734,31.0,3.6129032258065,112.0,2020-02-28
Locust St. Wings HALF,2858,29.0,5.7931034482759,168.0,2020-02-28
FISH FRY,2722,28.0,10.164285714286,284.6,2020-02-28
CAN PBR 16oz,3129,27.0,3.8518518518519,104.0,2020-02-28
PINT Miller Lite,3138,27.0,3.0,81.0,2020-02-28
Cheese Curds,2728,26.0,6.5,169.0,2020-02-28
DBL RAIL Tequila,3461,26.0,4.9423076923077,128.5,2020-02-28
DBL RAIL Gin,3453,26.0,4.6346153846154,120.5,2020-02-28
COMBO FRY,2736,25.0,11.15,278.75,2020-02-28
SHOT Jameson,3317,23.0,2.9565217391304,68.0,2020-02-28
Sriracha Strips,2730,22.0,8.2954545454545,182.5,2020-02-28
DBL RAIL Rum,3457,21.0,4.3571428571429,91.5,2020-02-28
