Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
FISH FRY,2722,6.0,10.5,63.0,2020-05-29
Perch FRY,2830,4.0,12.99,51.96,2020-05-29
Cheese Curds,2728,2.0,8.0,16.0,2020-05-29
Locust St Wings FULL,2729,2.0,11.25,22.5,2020-05-29
COMBO FRY,2736,2.0,6.75,13.5,2020-05-29
SIDE Garlic Parm,2877,2.0,0.25,0.5,2020-05-29
Breakfast BURGER,3033,1.0,0.0,0.0,2020-05-29
Breakfast Sammy,3046,1.0,0.0,0.0,2020-05-29
PIT Miller Lite,3143,1.0,0.0,0.0,2020-05-29
Cocktail of the Week,3250,1.0,0.0,0.0,2020-05-29
DBL Bulleit Rye,3589,1.0,0.0,0.0,2020-05-29
Tracks Big Boy,3704,1.0,0.0,0.0,2020-05-29
3 PART COMBO,2831,1.0,0.0,0.0,2020-05-29
Locust St. Wings HALF,2858,1.0,0.0,0.0,2020-05-29
RIVERWEST BURGER,2714,1.0,10.99,10.99,2020-05-29
