Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
DBL RAIL Vodka,3455,82.0,5.1798780487805,424.75,2021-09-24
BTL Miller High Life,3122,73.0,1.5582191780822,113.75,2021-09-24
SHOT Tullamore Dew,3327,69.0,3.0724637681159,212.0,2021-09-24
PINT Spotted Cow,3140,58.0,3.698275862069,214.5,2021-09-24
CAN PBR 16oz,3129,57.0,3.2982456140351,188.0,2021-09-24
PINT LKFT IPA,3136,52.0,3.8942307692308,202.5,2021-09-24
SHOT Fireball,3584,52.0,4.0,208.0,2021-09-24
SHOT Cazadores Blanco,3481,46.0,3.3913043478261,156.0,2021-09-24
PINT Stein,3141,44.0,3.5795454545455,157.5,2021-09-24
Glass Water,3162,41.0,0.0,0.0,2021-09-24
DBL Titos,3654,36.0,8.1111111111111,292.0,2021-09-24
SHOT Jameson,3317,34.0,3.8823529411765,132.0,2021-09-24
CAN Press Blk/Hyb,3130,34.0,4.5588235294118,155.0,2021-09-24
CAN Press GF/CAR,3133,34.0,4.7058823529412,160.0,2021-09-24
CAN Coors Light,3116,33.0,3.8787878787879,128.0,2021-09-24
GRILLED CHEESE,2734,33.0,3.0,99.0,2021-09-24
DBL RAIL Whiskey,3459,33.0,4.8787878787879,161.0,2021-09-24
SHOT Seagrams VO,3325,33.0,2.5454545454545,84.0,2021-09-24
PIT Miller Lite,3143,32.0,11.015625,352.5,2021-09-24
SHOT Fernet,3507,32.0,3.625,116.0,2021-09-24
PINT LKFT Oktoberfest,3697,31.0,3.5806451612903,111.0,2021-09-24
Sriracha Strips,2730,30.0,6.7166666666667,201.5,2021-09-24
PINT Moon Man,3349,26.0,2.8846153846154,75.0,2021-09-24
CAN Press Lime,3132,25.0,5.0,125.0,2021-09-24
Locust St. Wings HALF,2858,24.0,7.8958333333333,189.5,2021-09-24
DBL Makers Mark,3534,24.0,7.6666666666667,184.0,2021-09-24
Cheese Curds,2728,23.0,8.0434782608696,185.0,2021-09-24
Skyy Orange BOMB,3372,23.0,4.0,92.0,2021-09-24
Skyy Cherry BOMB,3370,22.0,3.8181818181818,84.0,2021-09-24
SHOT Cazadores Reposado,3479,21.0,3.2380952380952,68.0,2021-09-24
French Fries,2731,21.0,2.0,42.0,2021-09-24
CHEESE burger,2841,21.0,7.4404761904762,156.25,2021-09-24
PINT Miller High Life,3137,21.0,2.8571428571429,60.0,2021-09-24
PIT Miller High Life,3142,20.0,11.0,220.0,2021-09-24
PIT Spotted Cow,3145,20.0,15.0,300.0,2021-09-24
CAN Press Pom/Gin,3131,20.0,4.75,95.0,2021-09-24
PIT Schlitz,3144,19.0,9.8421052631579,187.0,2021-09-24
DBL Jack Daniels,3526,19.0,8.1052631578947,154.0,2021-09-24
RIVERWEST BURGER,2714,18.0,11.138888888889,200.5,2021-09-24
FISH FRY,2722,18.0,10.611111111111,191.0,2021-09-24
SIDE RANCH,2815,18.0,0.25,4.5,2021-09-24
VBALL LITE,3410,18.0,0.0,0.0,2021-09-24
Skyy Peach BOMB,3367,17.0,2.8235294117647,48.0,2021-09-24
Locust St Wings FULL,2729,17.0,13.352941176471,227.0,2021-09-24
PINT Angry Orchard,3352,16.0,3.5625,57.0,2021-09-24
PIT LKFT Hazy Rabbit,3359,16.0,15.0,240.0,2021-09-24
Buffalo Chicken Sammy,3707,16.0,9.046875,144.75,2021-09-24
Nashville Hot Chicken,3706,15.0,9.0666666666667,136.0,2021-09-24
RAIL Vodka,3339,15.0,4.0166666666667,60.25,2021-09-24
BTL Bud Light,3114,15.0,4.5,67.5,2021-09-24
PINT LKFT Hazy Rabbit,3348,14.0,3.75,52.5,2021-09-24
Skyy Raspberry BOMB,3369,14.0,4.0,56.0,2021-09-24
DBL Skyy Raspb,3668,14.0,6.5,91.0,2021-09-24
PIT LKFT Oktoberfest,3691,13.0,15.0,195.0,2021-09-24
Tracks Big Boy,3704,13.0,9.7215384615385,126.38,2021-09-24
DBL RAIL Rum,3457,13.0,4.7307692307692,61.5,2021-09-24
PINT Schlitz,3139,13.0,3.0,39.0,2021-09-24
PIT Stein,3146,12.0,15.0,180.0,2021-09-24
Coke,3154,12.0,1.5,18.0,2021-09-24
BTL Corona,3117,12.0,4.5,54.0,2021-09-24
Perch FRY,2830,12.0,12.1575,145.89,2021-09-24
Tater Tots,2836,12.0,2.0,24.0,2021-09-24
DBL Hennessey,3449,12.0,12.166666666667,146.0,2021-09-24
DBL RAIL Gin,3453,12.0,3.625,43.5,2021-09-24
HH PINT Guinness,3350,12.0,3.0833333333333,37.0,2021-09-24
Chix Caeser Wrap,2838,11.0,9.1136363636364,100.25,2021-09-24
Plain Chicken Strips,2867,10.0,8.1,81.0,2021-09-24
DBL Cazadores Reposado,3478,10.0,6.3,63.0,2021-09-24
DBL RAIL Tequila,3461,10.0,5.25,52.5,2021-09-24
VBALL HI-LIFE,3411,10.0,0.0,0.0,2021-09-24
VBALL SCHLITZ,3412,10.0,0.0,0.0,2021-09-24
BTL Miller Lite,3391,10.0,2.275,22.75,2021-09-24
DBL RAIL Brandy,3448,10.0,5.2,52.0,2021-09-24
DBL Absolut Citron,3656,10.0,8.0,80.0,2021-09-24
SHOT Bulleit Bourbon,3588,9.0,4.0,36.0,2021-09-24
DBL Coconut Jack,3498,9.0,6.0,54.0,2021-09-24
Chili Cheese Poutine,2801,9.0,7.0,63.0,2021-09-24
All American Burger,2840,9.0,7.1666666666667,64.5,2021-09-24
PC SHRIMP,2823,9.0,1.0,9.0,2021-09-24
Chix Caesar Salad,2871,8.0,7.0,56.0,2021-09-24
DBL Cazadores Blanco,3480,8.0,7.0,56.0,2021-09-24
PIT Moon Man,3357,8.0,14.0625,112.5,2021-09-24
DBL Captain Morgan,3496,8.0,8.0,64.0,2021-09-24
Patty Melt,3705,7.0,9.0714285714286,63.5,2021-09-24
PIT WATER,3400,7.0,0.0,0.0,2021-09-24
VBALL SPOT COW,3415,7.0,4.0,28.0,2021-09-24
7-UP,3147,7.0,1.0714285714286,7.5,2021-09-24
PC Pollack,2800,6.0,2.25,13.5,2021-09-24
3 PART COMBO,2831,6.0,15.99,95.94,2021-09-24
OUTSIDE,3253,6.0,0.0,0.0,2021-09-24
Shirley Temple,3182,5.0,1.75,8.75,2021-09-24
PIT LKFT IPA,3358,5.0,15.0,75.0,2021-09-24
SHOT Hennessey,3450,5.0,4.0,20.0,2021-09-24
SHRIMP FRY,2735,5.0,9.99,49.95,2021-09-24
CAN Schlitz 16oz,3134,5.0,4.0,20.0,2021-09-24
BTL MGD,3121,5.0,3.25,16.25,2021-09-24
DBL Crown Royal,3528,5.0,8.0,40.0,2021-09-24
DBL Jameson,3538,5.0,8.0,40.0,2021-09-24
SHOT Gran Marnier,3547,4.0,5.0,20.0,2021-09-24
DBL Jim Beam,3530,4.0,7.0,28.0,2021-09-24
DBL Bacardi Limon,3494,4.0,6.0,24.0,2021-09-24
BTL Hop Refresher,3703,4.0,4.5,18.0,2021-09-24
Cup Chili,2873,4.0,2.1875,8.75,2021-09-24
Diet Coke,3158,4.0,1.5,6.0,2021-09-24
PINT Miller Lite,3138,4.0,3.0,12.0,2021-09-24
Bowl SOUP,2713,4.0,4.0,16.0,2021-09-24
DBL Hendricks Gin,3485,4.0,9.0,36.0,2021-09-24
VBALL STEIN,3416,4.0,4.0,16.0,2021-09-24
SHOT Car Bomb,3269,4.0,6.0,24.0,2021-09-24
SHOT Goldschlager,3230,4.0,4.0,16.0,2021-09-24
SHOT Rumpleminz,3242,4.0,4.0,16.0,2021-09-24
Red Bull,3175,3.0,3.5,10.5,2021-09-24
Long Island,3204,3.0,8.0,24.0,2021-09-24
SHOT Dr McGullicuddys,3226,3.0,3.0,9.0,2021-09-24
Soda/Juice,3183,3.0,1.5,4.5,2021-09-24
Cazadores Reposado,3281,3.0,5.0,15.0,2021-09-24
Hendricks Gin,3427,3.0,5.5,16.5,2021-09-24
VBALL HAZY RABBIT,3418,3.0,4.0,12.0,2021-09-24
DBL Bombay Sapphire,3486,3.0,8.3333333333333,25.0,2021-09-24
SHOT RAIL Tequila,3462,3.0,1.0,3.0,2021-09-24
SIDE BBQ,2821,3.0,0.25,0.75,2021-09-24
House Salad SM,2837,3.0,4.0,12.0,2021-09-24
Cup SOUP,2872,3.0,2.5,7.5,2021-09-24
SIDE Cocktail Sauce,2845,3.0,0.41666666666667,1.25,2021-09-24
Coffee,3153,3.0,1.5,4.5,2021-09-24
House White,3698,3.0,2.6666666666667,8.0,2021-09-24
DBL Bulleit Rye,3589,3.0,5.3333333333333,16.0,2021-09-24
DBL Tullamore Dew,3536,3.0,8.0,24.0,2021-09-24
SHOT Makers Mark,3535,2.0,4.0,8.0,2021-09-24
SHOT Captain Morgan,3497,2.0,4.0,8.0,2021-09-24
SHOT Jack Daniels,3527,2.0,4.0,8.0,2021-09-24
SHOT Bulleit Rye,3590,2.0,4.0,8.0,2021-09-24
SHOT Skyy Raspb,3669,2.0,3.0,6.0,2021-09-24
CAN Mountain Dew,3152,2.0,1.5,3.0,2021-09-24
BTL Spaten Lager,3127,2.0,5.0,10.0,2021-09-24
SIDE Bacon,2848,2.0,1.0,2.0,2021-09-24
SIDE Mayo,2849,2.0,0.25,0.5,2021-09-24
SIDE Sm Nacho Chez,2852,2.0,0.565,1.13,2021-09-24
COMBO FRY,2736,2.0,13.5,27.0,2021-09-24
Bowl CHILI,2696,2.0,4.0,8.0,2021-09-24
House Salad LG,2697,2.0,5.625,11.25,2021-09-24
Coke - Refill,3464,2.0,0.0,0.0,2021-09-24
DBL Bacardi,3492,2.0,6.0,12.0,2021-09-24
Titos,3307,2.0,5.0,10.0,2021-09-24
Pinot Grigio,3333,2.0,5.0,10.0,2021-09-24
Iced Tea,3167,2.0,1.5,3.0,2021-09-24
Lemonade,3170,1.0,1.5,1.5,2021-09-24
Orange JC,3173,1.0,1.5,1.5,2021-09-24
Tonic,3187,1.0,1.5,1.5,2021-09-24
Black Manhattan,3194,1.0,8.0,8.0,2021-09-24
Black Russian,3195,1.0,5.0,5.0,2021-09-24
Bloody Maria,3198,1.0,7.0,7.0,2021-09-24
Seltzer,3180,1.0,0.0,0.0,2021-09-24
Bacardi Limon,3257,1.0,4.0,4.0,2021-09-24
Makers Mark,3322,1.0,5.0,5.0,2021-09-24
Jack Daniels,3315,1.0,5.0,5.0,2021-09-24
Cazadores Blanco,3280,1.0,5.0,5.0,2021-09-24
PIT Angry Orchard,3361,1.0,15.0,15.0,2021-09-24
SHOT Hendricks Gin,3484,1.0,4.5,4.5,2021-09-24
Tonic - Refill,3470,1.0,0.0,0.0,2021-09-24
DBL Korbel,3452,1.0,6.0,6.0,2021-09-24
SHOT RAIL Rum,3458,1.0,3.0,3.0,2021-09-24
VBALL Summer Shandy,3421,1.0,4.0,4.0,2021-09-24
VBALL LKFT IPA,3417,1.0,4.0,4.0,2021-09-24
VBALL MOON MAN,3414,1.0,4.0,4.0,2021-09-24
SIDE HONEY MUSTARD,2751,1.0,0.25,0.25,2021-09-24
SIDE GUACAMOLE,2757,1.0,0.0,0.0,2021-09-24
SIDE LG NACHO CHEESE,2816,1.0,1.5,1.5,2021-09-24
SIDE HOT SAUCE,2817,1.0,0.25,0.25,2021-09-24
SIDE BLEU CHEZ,2818,1.0,0.25,0.25,2021-09-24
SIDE Tartar Sauce,2834,1.0,0.25,0.25,2021-09-24
BTL Pabst,3126,1.0,3.25,3.25,2021-09-24
CAN N.G. Staghorn,3135,1.0,5.0,5.0,2021-09-24
SIDE Garlic Parm,2877,1.0,0.13,0.13,2021-09-24
Sandwich of the Week,2887,1.0,6.75,6.75,2021-09-24
BTL Budweiser,3115,1.0,4.5,4.5,2021-09-24
CAN Ginger Ale,3150,1.0,1.5,1.5,2021-09-24
SHOT Canad. Club,3618,1.0,3.0,3.0,2021-09-24
DBL Bulleit Bourbon,3587,1.0,9.0,9.0,2021-09-24
 SHOT Crown Royal,3529,1.0,0.0,0.0,2021-09-24
SHOT Jack Ds Honey,3533,1.0,4.0,4.0,2021-09-24
Jameson,3539,1.0,5.0,5.0,2021-09-24
3rd Space Frog Weiss,3717,1.0,5.0,5.0,2021-09-24
