Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Raspberry BOMB,3369,195.0,2.6461538461538,516.0,2019-09-06
DBL RAIL Vodka,3455,195.0,5.1512820512821,1004.5,2019-09-06
Skyy Orange BOMB,3372,100.0,3.12,312.0,2019-09-06
SHOT Tullamore Dew,3327,96.0,2.7083333333333,260.0,2019-09-06
PINT Spotted Cow,3140,94.0,4.0531914893617,381.0,2019-09-06
SHOT Skyy,3663,83.0,3.0,249.0,2019-09-06
SHOT Seagrams VO,3325,77.0,1.8311688311688,141.0,2019-09-06
BTL Miller High Life,3122,74.0,3.0304054054054,224.25,2019-09-06
Skyy Cherry BOMB,3370,74.0,3.4594594594595,256.0,2019-09-06
CAN of the WEEK,3249,69.0,2.0,138.0,2019-09-06
PIT Miller Lite,3143,63.0,11.0,693.0,2019-09-06
DBL RAIL Whiskey,3459,63.0,4.6587301587302,293.5,2019-09-06
PINT LKFT IPA,3136,59.0,3.7372881355932,220.5,2019-09-06
Glass Water,3162,56.0,0.0,0.0,2019-09-06
PINT LKFT Hazy Rabbit,3348,56.0,3.8035714285714,213.0,2019-09-06
Skyy Ginger BOMB,3371,51.0,2.3529411764706,120.0,2019-09-06
PINT Stein,3141,49.0,3.9489795918367,193.5,2019-09-06
PIT Schlitz,3144,48.0,11.0,528.0,2019-09-06
Locust St. Wings HALF,2858,44.0,5.9677272727273,262.58,2019-09-06
Cheese Curds,2728,43.0,6.5116279069767,280.0,2019-09-06
PINT Miller High Life,3137,42.0,3.0,126.0,2019-09-06
Locust St Wings FULL,2729,41.0,10.743902439024,440.5,2019-09-06
PIT Spotted Cow,3145,39.0,15.0,585.0,2019-09-06
CAN Press GF/CAR,3133,38.0,4.6052631578947,175.0,2019-09-06
CAN Coors Light,3116,36.0,4.0,144.0,2019-09-06
Sriracha Strips,2730,34.0,8.0,272.0,2019-09-06
SHOT Jameson,3317,33.0,3.030303030303,100.0,2019-09-06
CAN PBR 16oz,3129,32.0,4.0,128.0,2019-09-06
CAN Press Blk/Hyb,3130,32.0,5.0,160.0,2019-09-06
BTL Miller Lite,3391,32.0,2.9453125,94.25,2019-09-06
PINT Schlitz,3139,31.0,3.0,93.0,2019-09-06
PIT Miller High Life,3142,30.0,11.0,330.0,2019-09-06
GRILLED CHEESE,2734,30.0,3.9,117.0,2019-09-06
BTL Corona,3117,29.0,4.5,130.5,2019-09-06
PINT Miller Lite,3138,29.0,3.0,87.0,2019-09-06
SHOT Cazadores Blanco,3481,29.0,3.7241379310345,108.0,2019-09-06
DBL RAIL Gin,3453,28.0,4.9642857142857,139.0,2019-09-06
PIT Stein,3146,28.0,15.0,420.0,2019-09-06
3 PART COMBO,2831,28.0,12.057142857143,337.6,2019-09-06
SHOT Jagermeister,3234,27.0,2.8148148148148,76.0,2019-09-06
PIT Moon Man,3357,27.0,15.0,405.0,2019-09-06
PINT Moon Man,3349,26.0,4.1538461538462,108.0,2019-09-06
French Fries,2731,26.0,2.0,52.0,2019-09-06
