Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Seagrams VO,3325,107.0,2.411214953271,258.0,2020-10-23
DBL RAIL Vodka,3455,84.0,5.2767857142857,443.25,2020-10-23
BTL Miller High Life,3122,55.0,3.25,178.75,2020-10-23
SHOT Tullamore Dew,3327,53.0,2.9433962264151,156.0,2020-10-23
PINT Spotted Cow,3140,51.0,3.9411764705882,201.0,2020-10-23
Skyy Cherry BOMB,3370,40.0,3.1,124.0,2020-10-23
CAN Press GF/CAR,3133,37.0,5.0,185.0,2020-10-23
Skyy Peach BOMB,3367,35.0,2.9714285714286,104.0,2020-10-23
PINT LKFT IPA,3136,33.0,3.8181818181818,126.0,2020-10-23
PINT Schlitz,3139,24.0,2.75,66.0,2020-10-23
Skyy Orange BOMB,3372,23.0,3.4782608695652,80.0,2020-10-23
DBL RAIL Whiskey,3459,23.0,5.1086956521739,117.5,2020-10-23
PIT Miller Lite,3143,22.0,11.0,242.0,2020-10-23
PINT Stein,3141,20.0,3.975,79.5,2020-10-23
Cheese Curds,2728,20.0,7.225,144.5,2020-10-23
Locust St Wings FULL,2729,20.0,10.2625,205.25,2020-10-23
Sriracha Strips,2730,19.0,7.0657894736842,134.25,2020-10-23
CAN PBR 16oz,3129,19.0,4.0,76.0,2020-10-23
SHOT Jameson,3317,19.0,3.3684210526316,64.0,2020-10-23
Skyy Raspberry BOMB,3369,17.0,3.7647058823529,64.0,2020-10-23
Locust St. Wings HALF,2858,17.0,5.6617647058824,96.25,2020-10-23
GRILLED CHEESE,2734,16.0,2.8125,45.0,2020-10-23
Skyy Apricot BOMB,3368,16.0,3.5,56.0,2020-10-23
DBL RAIL Gin,3453,15.0,4.4,66.0,2020-10-23
French Fries,2731,15.0,1.7666666666667,26.5,2020-10-23
Tater Tots,2836,15.0,2.0,30.0,2020-10-23
CAN Press Pom/Gin,3131,15.0,4.6666666666667,70.0,2020-10-23
CAN Press Blk/Hyb,3130,14.0,5.0,70.0,2020-10-23
PIT Schlitz,3144,14.0,8.6428571428571,121.0,2020-10-23
FISH FRY,2722,14.0,10.964285714286,153.5,2020-10-23
SHOT Cazadores Blanco,3481,14.0,1.7142857142857,24.0,2020-10-23
SHOT Fernet,3507,14.0,1.7142857142857,24.0,2020-10-23
PINT Moon Man,3349,14.0,1.9285714285714,27.0,2020-10-23
VBALL LITE,3410,13.0,0.0,0.0,2020-10-23
DBL Captain Morgan,3496,13.0,8.0,104.0,2020-10-23
Plain Chicken Strips,2867,11.0,7.7272727272727,85.0,2020-10-23
DBL Crown Royal,3528,11.0,2.1818181818182,24.0,2020-10-23
SHOT Fireball,3584,10.0,4.0,40.0,2020-10-23
Patty Melt,3705,10.0,8.15,81.5,2020-10-23
Nashville Hot Chicken,3706,10.0,9.05,90.5,2020-10-23
Buffalo Chicken Sammy,3707,10.0,7.2,72.0,2020-10-23
RIVERWEST BURGER,2714,10.0,10.0,100.0,2020-10-23
CAN Press Lime,3132,10.0,5.0,50.0,2020-10-23
PINT Miller High Life,3137,10.0,3.0,30.0,2020-10-23
BTL Miller Lite,3391,10.0,1.95,19.5,2020-10-23
PINT LKFT Hazy Rabbit,3348,9.0,4.3333333333333,39.0,2020-10-23
PIT Spotted Cow,3145,9.0,15.0,135.0,2020-10-23
DBL Skyy Raspb,3668,9.0,6.2222222222222,56.0,2020-10-23
PIT Miller High Life,3142,8.0,11.0,88.0,2020-10-23
CAN Coors Light,3116,8.0,3.5,28.0,2020-10-23
SHOT of the WEEK,3254,8.0,1.5,12.0,2020-10-23
PINT Abita TurboDog,3353,7.0,3.2142857142857,22.5,2020-10-23
DBL Korbel,3452,7.0,6.5714285714286,46.0,2020-10-23
DBL RAIL Rum,3457,7.0,5.2857142857143,37.0,2020-10-23
BTL Modelo Especial,3124,7.0,4.5,31.5,2020-10-23
CAN Schlitz 16oz,3134,7.0,4.0,28.0,2020-10-23
COMBO FRY,2736,7.0,11.714285714286,82.0,2020-10-23
Chili Cheese Poutine,2801,7.0,7.0,49.0,2020-10-23
BTL Bud Light,3114,7.0,4.5,31.5,2020-10-23
Chix Caeser Wrap,2838,7.0,8.25,57.75,2020-10-23
Tracks Big Boy,3704,7.0,10.0,70.0,2020-10-23
SHOT Skyy Peach,3665,6.0,1.5,9.0,2020-10-23
Perch FRY,2830,6.0,13.323333333333,79.94,2020-10-23
PC Pollack,2800,6.0,2.3333333333333,14.0,2020-10-23
Bowl SOUP,2713,6.0,3.3333333333333,20.0,2020-10-23
BTL MGD,3121,6.0,3.25,19.5,2020-10-23
PIT Stein,3146,6.0,15.0,90.0,2020-10-23
Coffee,3153,6.0,1.5,9.0,2020-10-23
DBL RAIL Tequila,3461,6.0,3.4166666666667,20.5,2020-10-23
DBL RAIL Brandy,3448,6.0,6.1666666666667,37.0,2020-10-23
VBALL HI-LIFE,3411,6.0,0.0,0.0,2020-10-23
OUTSIDE,3253,6.0,0.0,0.0,2020-10-23
Crown Royal,3312,5.0,5.5,27.5,2020-10-23
RAIL Vodka,3339,5.0,3.5,17.5,2020-10-23
PIT Moon Man,3357,5.0,15.0,75.0,2020-10-23
PIT LKFT IPA,3358,5.0,15.0,75.0,2020-10-23
SHOT RAIL Vodka,3456,5.0,1.8,9.0,2020-10-23
SHOT Captain Morgan,3497,5.0,4.0,20.0,2020-10-23
Glass Water,3162,5.0,0.0,0.0,2020-10-23
SIDE RANCH,2815,5.0,0.25,1.25,2020-10-23
All American Burger,2840,5.0,6.45,32.25,2020-10-23
CHEESE burger,2841,5.0,3.2,16.0,2020-10-23
Cup SOUP,2872,5.0,2.5,12.5,2020-10-23
DBl Smirnoff,3646,5.0,6.0,30.0,2020-10-23
Stoli Razz,3632,4.0,5.0,20.0,2020-10-23
SHOT Gran Marnier,3547,4.0,2.5,10.0,2020-10-23
DBL Ketel One,3658,4.0,8.0,32.0,2020-10-23
DBL Bacardi,3492,4.0,6.0,24.0,2020-10-23
House Salad SM,2837,4.0,2.625,10.5,2020-10-23
SIDE LG NACHO CHEESE,2816,4.0,0.9375,3.75,2020-10-23
Coke,3154,4.0,1.5,6.0,2020-10-23
Cranberry JC,3156,4.0,1.5,6.0,2020-10-23
CAN Crispin 16oz,3128,4.0,6.0,24.0,2020-10-23
SHOT Patron XO,3477,4.0,4.0,16.0,2020-10-23
DBL Makers Mark,3534,4.0,8.0,32.0,2020-10-23
PINT Angry Orchard,3352,4.0,4.5,18.0,2020-10-23
VBALL SCHLITZ,3412,4.0,0.0,0.0,2020-10-23
SHOT Goldschlager,3230,4.0,4.0,16.0,2020-10-23
SHOT Jagermeister,3234,4.0,5.5,22.0,2020-10-23
Absolut,3286,3.0,8.6666666666667,26.0,2020-10-23
PIT LKFT Hazy Rabbit,3359,3.0,15.0,45.0,2020-10-23
PIT Angry Orchard,3361,3.0,15.0,45.0,2020-10-23
HH PINT Guinness,3350,3.0,3.6666666666667,11.0,2020-10-23
VBALL SPOT COW,3415,3.0,2.6666666666667,8.0,2020-10-23
PIT WATER,3400,3.0,0.0,0.0,2020-10-23
SHOT RAIL GIN,3454,3.0,3.0,9.0,2020-10-23
SHOT Makers Mark,3535,3.0,2.6666666666667,8.0,2020-10-23
DBL Cazadores Blanco,3480,3.0,7.0,21.0,2020-10-23
Korbel,3191,3.0,5.0,15.0,2020-10-23
BTL Budweiser,3115,3.0,4.5,13.5,2020-10-23
SHOT Absolut Citron,3657,3.0,4.0,12.0,2020-10-23
 SHOT Crown Royal,3529,3.0,2.6666666666667,8.0,2020-10-23
DBL Jim Beam,3530,3.0,7.0,21.0,2020-10-23
Jameson,3539,3.0,5.0,15.0,2020-10-23
SHOT Bulleit Bourbon,3588,3.0,4.0,12.0,2020-10-23
SHOT Wild Turkey 101,3616,2.0,4.0,8.0,2020-10-23
DBl Canad. Club,3617,2.0,7.0,14.0,2020-10-23
SHOT Campari,3549,2.0,3.0,6.0,2020-10-23
DBL Bulleit Bourbon,3587,2.0,8.0,16.0,2020-10-23
DBL Skyy Orange,3676,2.0,7.0,14.0,2020-10-23
BTL Hop Refresher,3703,2.0,4.5,9.0,2020-10-23
3 PART COMBO,2831,2.0,16.24,32.48,2020-10-23
Bowl CHILI,2696,2.0,3.0,6.0,2020-10-23
Bloody Mary,3199,2.0,7.0,14.0,2020-10-23
Diet Coke,3158,2.0,1.5,3.0,2020-10-23
BTL Blue Moon,3113,2.0,4.5,9.0,2020-10-23
BTL Corona,3117,2.0,4.5,9.0,2020-10-23
SHOT Jose Cuervo,3475,2.0,3.0,6.0,2020-10-23
DBL Tullamore Dew,3536,2.0,8.0,16.0,2020-10-23
DBL Bombay Sapphire,3486,2.0,8.0,16.0,2020-10-23
VBALL HAZY RABBIT,3418,2.0,4.0,8.0,2020-10-23
VBALL STEIN,3416,2.0,4.0,8.0,2020-10-23
VBALL MOON MAN,3414,2.0,4.0,8.0,2020-10-23
Soda/Juice,3183,2.0,1.5,3.0,2020-10-23
Jack Daniels,3315,1.0,5.0,5.0,2020-10-23
RAIL Gin,3341,1.0,3.5,3.5,2020-10-23
RAIL Rum,3343,1.0,3.5,3.5,2020-10-23
Chardonnay,3331,1.0,0.0,0.0,2020-10-23
Pinot Grigio,3333,1.0,5.0,5.0,2020-10-23
Tues Grilled Cheese,3399,1.0,5.0,5.0,2020-10-23
VBALL LKFT IPA,3417,1.0,4.0,4.0,2020-10-23
VBALL Angry Orchard,3422,1.0,4.0,4.0,2020-10-23
Diet Coke - Refill,3465,1.0,0.0,0.0,2020-10-23
DBL Tanqueray,3488,1.0,8.0,8.0,2020-10-23
DBL Jack Daniels,3526,1.0,8.0,8.0,2020-10-23
DBL Jameson,3538,1.0,8.0,8.0,2020-10-23
SHOT Cazadores Reposado,3479,1.0,4.0,4.0,2020-10-23
DBL Coconut Jack,3498,1.0,6.0,6.0,2020-10-23
DBL Kraken,3500,1.0,8.0,8.0,2020-10-23
BTL ODouls,3125,1.0,3.25,3.25,2020-10-23
White Russian,3215,1.0,5.0,5.0,2020-10-23
SHOT Dr McGullicuddys,3226,1.0,3.0,3.0,2020-10-23
Pineapple JC,3174,1.0,1.5,1.5,2020-10-23
Red Bull SF,3176,1.0,3.5,3.5,2020-10-23
House Salad LG,2697,1.0,4.25,4.25,2020-10-23
SIDE HOT SAUCE,2817,1.0,0.75,0.75,2020-10-23
SIDE BBQ,2821,1.0,0.25,0.25,2020-10-23
Cheese Fries,2740,1.0,3.0,3.0,2020-10-23
SIDE Sm Nacho Chez,2852,1.0,0.75,0.75,2020-10-23
Cup Chili,2873,1.0,2.5,2.5,2020-10-23
Chix Caesar Salad,2871,1.0,8.0,8.0,2020-10-23
SIDE Sriracha Mayo,2865,1.0,0.25,0.25,2020-10-23
DBL Fireball,3583,1.0,8.0,8.0,2020-10-23
DBL Baileys Irish,3540,1.0,8.0,8.0,2020-10-23
SHOT Baileys Irish,3541,1.0,4.0,4.0,2020-10-23
DBL Seagrams 7,3594,1.0,7.0,7.0,2020-10-23
SHOT South. Comfort,3597,1.0,4.0,4.0,2020-10-23
DBL Ciroc,3636,1.0,9.0,9.0,2020-10-23
DBL Stoli Razz,3644,1.0,8.0,8.0,2020-10-23
DBL Absolut Citron,3656,1.0,8.0,8.0,2020-10-23
