Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
SHOT Tullamore Dew,3327,67.0,3.5820895522388,240.0,2021-03-19
SHOT Seagrams VO,3325,63.0,2.2857142857143,144.0,2021-03-19
DBL RAIL Vodka,3455,56.0,5.2232142857143,292.5,2021-03-19
SHOT Jameson,3317,53.0,2.7924528301887,148.0,2021-03-19
Skyy Cherry BOMB,3370,51.0,3.2156862745098,164.0,2021-03-19
PINT Stein,3141,44.0,3.5454545454545,156.0,2021-03-19
DBL RAIL Whiskey,3459,42.0,4.8809523809524,205.0,2021-03-19
BTL Miller High Life,3122,41.0,3.1707317073171,130.0,2021-03-19
SHOT Cazadores Blanco,3481,39.0,3.4871794871795,136.0,2021-03-19
Skyy Orange BOMB,3372,38.0,3.0526315789474,116.0,2021-03-19
SHOT Fireball,3584,32.0,3.75,120.0,2021-03-19
GRILLED CHEESE,2734,32.0,3.0,96.0,2021-03-19
BTL Corona,3117,31.0,4.5,139.5,2021-03-19
PINT Miller High Life,3137,29.0,3.0,87.0,2021-03-19
SHOT Car Bomb,3269,28.0,6.0,168.0,2021-03-19
PINT Moon Man,3349,28.0,2.5714285714286,72.0,2021-03-19
CAN PBR 16oz,3129,27.0,3.5555555555556,96.0,2021-03-19
PINT Schlitz,3139,25.0,3.0,75.0,2021-03-19
CAN Press Pom/Gin,3131,24.0,5.0,120.0,2021-03-19
PINT LKFT IPA,3136,24.0,3.25,78.0,2021-03-19
CAN Coors Light,3116,24.0,3.6666666666667,88.0,2021-03-19
HH PINT Guinness,3350,24.0,4.0,96.0,2021-03-19
Reuben,3402,24.0,8.9766666666667,215.44,2021-03-19
Locust St Wings FULL,2729,23.0,11.065217391304,254.5,2021-03-19
FISH FRY,2722,22.0,10.704545454545,235.5,2021-03-19
Cheese Curds,2728,22.0,7.8636363636364,173.0,2021-03-19
SHOT Fernet,3507,22.0,2.7272727272727,60.0,2021-03-19
PINT Spotted Cow,3140,18.0,3.8333333333333,69.0,2021-03-19
Sriracha Strips,2730,16.0,7.8125,125.0,2021-03-19
DBL RAIL Tequila,3461,16.0,5.3125,85.0,2021-03-19
SHOT RAIL Vodka,3456,14.0,3.0,42.0,2021-03-19
Perch FRY,2830,14.0,13.347142857143,186.86,2021-03-19
SHOT Jagermeister,3234,14.0,4.4285714285714,62.0,2021-03-19
French Fries,2731,13.0,1.9615384615385,25.5,2021-03-19
BTL Blue Moon,3113,13.0,4.5,58.5,2021-03-19
Locust St. Wings HALF,2858,13.0,6.1538461538462,80.0,2021-03-19
All American Burger,2840,11.0,6.0,66.0,2021-03-19
3 PART COMBO,2831,11.0,16.171818181818,177.89,2021-03-19
DBL Tullamore Dew,3536,11.0,8.0,88.0,2021-03-19
DBL Jack Daniels,3526,10.0,8.0,80.0,2021-03-19
PINT LKFT Hazy Rabbit,3348,10.0,3.75,37.5,2021-03-19
Bowl SOUP,2713,10.0,4.1,41.0,2021-03-19
BTL Modelo Especial,3124,10.0,3.6,36.0,2021-03-19
RIVERWEST BURGER,2714,9.0,11.027777777778,99.25,2021-03-19
DBL RAIL Gin,3453,9.0,2.5555555555556,23.0,2021-03-19
Skyy Peach BOMB,3367,9.0,4.0,36.0,2021-03-19
SHOT Skyy Peach,3665,9.0,1.6666666666667,15.0,2021-03-19
SHOT Skyy Orange,3677,9.0,1.3333333333333,12.0,2021-03-19
DBL Skyy Orange,3676,8.0,6.125,49.0,2021-03-19
SHOT Seagrams 7,3595,8.0,3.0,24.0,2021-03-19
DBL Captain Morgan,3496,8.0,8.0,64.0,2021-03-19
BTL Miller Lite,3391,8.0,2.84375,22.75,2021-03-19
CAN Press Blk/Hyb,3130,8.0,5.0,40.0,2021-03-19
PIT Schlitz,3144,8.0,11.0,88.0,2021-03-19
Coke,3154,8.0,1.5,12.0,2021-03-19
7-UP,3147,7.0,1.5,10.5,2021-03-19
Chili Cheese Poutine,2801,7.0,7.0,49.0,2021-03-19
Plain Chicken Strips,2867,7.0,7.5,52.5,2021-03-19
Chix Caeser Wrap,2838,7.0,8.8928571428571,62.25,2021-03-19
Skyy Raspberry BOMB,3369,7.0,4.0,28.0,2021-03-19
BTL Hop Refresher,3703,7.0,3.8571428571429,27.0,2021-03-19
Tracks Big Boy,3704,6.0,10.5,63.0,2021-03-19
Nashville Hot Chicken,3706,6.0,9.2916666666667,55.75,2021-03-19
DBL RAIL Rum,3457,6.0,4.0833333333333,24.5,2021-03-19
PINT Angry Orchard,3352,6.0,4.25,25.5,2021-03-19
PINT Beer of the Week,3356,6.0,3.0,18.0,2021-03-19
DBL Titos,3654,6.0,8.0,48.0,2021-03-19
DBL Skyy Cherry,3670,6.0,7.0,42.0,2021-03-19
Tullamore Dew,3537,6.0,5.0,30.0,2021-03-19
COMBO FRY,2736,6.0,13.583333333333,81.5,2021-03-19
Soda/Juice,3183,6.0,1.5,9.0,2021-03-19
PIT Miller Lite,3143,5.0,11.0,55.0,2021-03-19
Coffee,3153,5.0,1.5,7.5,2021-03-19
Glass Water,3162,5.0,0.0,0.0,2021-03-19
Bowl CHILI,2696,5.0,4.0,20.0,2021-03-19
Tater Tots,2836,5.0,2.1,10.5,2021-03-19
CHEESE burger,2841,5.0,7.8,39.0,2021-03-19
BTL Budweiser,3115,5.0,4.5,22.5,2021-03-19
SHOT Captain Morgan,3497,5.0,3.2,16.0,2021-03-19
SHOT RAIL Tequila,3462,5.0,3.0,15.0,2021-03-19
SHOT Cazadores Reposado,3479,5.0,4.0,20.0,2021-03-19
SHOT Rumpleminz,3242,5.0,0.8,4.0,2021-03-19
RAIL Whiskey,3340,4.0,2.625,10.5,2021-03-19
SHOT RumChata,3503,4.0,4.0,16.0,2021-03-19
DBL Bulleit Bourbon,3587,4.0,8.0,32.0,2021-03-19
DBL Skyy Ginger,3672,4.0,7.0,28.0,2021-03-19
Cup SOUP,2872,4.0,2.625,10.5,2021-03-19
SHRIMP FRY,2735,4.0,10.24,40.96,2021-03-19
Diet Coke,3158,4.0,1.5,6.0,2021-03-19
Long Island,3204,4.0,8.0,32.0,2021-03-19
SHOT Dr McGullicuddys,3226,4.0,2.25,9.0,2021-03-19
PIT Miller High Life,3142,4.0,11.0,44.0,2021-03-19
SHOT Casamigos,3686,4.0,5.0,20.0,2021-03-19
Buffalo Chicken Sammy,3707,3.0,7.75,23.25,2021-03-19
CAN Press GF/CAR,3133,3.0,5.0,15.0,2021-03-19
Hennessey,3190,3.0,6.6666666666667,20.0,2021-03-19
PC Pollack,2800,3.0,2.25,6.75,2021-03-19
SIDE BLEU CHEZ,2818,3.0,0.25,0.75,2021-03-19
SHOT Midori,3553,3.0,3.0,9.0,2021-03-19
SHOT Bulleit Rye,3590,3.0,2.6666666666667,8.0,2021-03-19
SHOT Bulleit Bourbon,3588,3.0,4.0,12.0,2021-03-19
DBL Jim Beam,3530,3.0,7.0,21.0,2021-03-19
SHOT Jack Daniels,3527,3.0,4.0,12.0,2021-03-19
DBL of the WEEK,3251,3.0,3.3333333333333,10.0,2021-03-19
RAIL Vodka,3339,3.0,1.1666666666667,3.5,2021-03-19
DBL Hennessey,3449,3.0,11.0,33.0,2021-03-19
SHOT Hennessey,3450,3.0,5.0,15.0,2021-03-19
DBL Korbel,3452,2.0,6.0,12.0,2021-03-19
Skyy Ginger BOMB,3371,2.0,0.0,0.0,2021-03-19
SHOT of the WEEK,3254,2.0,1.5,3.0,2021-03-19
PIT Beer of the Week,3362,2.0,11.0,22.0,2021-03-19
 SHOT Crown Royal,3529,2.0,4.0,8.0,2021-03-19
DBL Jose Cuervo,3474,2.0,6.0,12.0,2021-03-19
DBL Meyers Dark,3504,2.0,6.0,12.0,2021-03-19
DBL Bacardi Limon,3494,2.0,6.0,12.0,2021-03-19
DBL Skyy Peach,3664,2.0,7.0,14.0,2021-03-19
SIDE Tartar Sauce,2834,2.0,0.25,0.5,2021-03-19
SIDE RANCH,2815,2.0,0.25,0.5,2021-03-19
Cup Chili,2873,2.0,2.5,5.0,2021-03-19
BTL MGD,3121,2.0,3.25,6.5,2021-03-19
