Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
Skyy Cherry BOMB,3370,44.0,2.3636363636364,104.0,2020-07-24
DBL RAIL Vodka,3455,40.0,4.85,194.0,2020-07-24
DBL Titos,3654,37.0,8.1621621621622,302.0,2020-07-24
SHOT Tullamore Dew,3327,32.0,2.0,64.0,2020-07-24
PIT Miller Lite,3143,32.0,11.0,352.0,2020-07-24
SHOT Cazadores Reposado,3479,24.0,3.1666666666667,76.0,2020-07-24
SHOT Skyy,3663,22.0,3.0,66.0,2020-07-24
PINT Beer of the Week,3356,21.0,2.1428571428571,45.0,2020-07-24
FISH FRY,2722,20.0,10.175,203.5,2020-07-24
Sriracha Strips,2730,20.0,7.25,145.0,2020-07-24
Cheese Curds,2728,19.0,6.7368421052632,128.0,2020-07-24
PINT Moon Man,3349,19.0,0.71052631578947,13.5,2020-07-24
CHEESE burger,2841,18.0,6.0555555555556,109.0,2020-07-24
SHOT Fernet,3507,16.0,2.25,36.0,2020-07-24
SHOT Jameson,3317,13.0,2.7692307692308,36.0,2020-07-24
Locust St Wings FULL,2729,13.0,11.076923076923,144.0,2020-07-24
Perch FRY,2830,13.0,11.491538461538,149.39,2020-07-24
Nashville Hot Chicken,3706,13.0,9.0769230769231,118.0,2020-07-24
Locust St. Wings HALF,2858,12.0,5.0,60.0,2020-07-24
PINT Stein,3141,12.0,4.25,51.0,2020-07-24
PIT Miller High Life,3142,12.0,11.0,132.0,2020-07-24
PIT Stein,3146,12.0,15.0,180.0,2020-07-24
Skyy Peach BOMB,3367,12.0,2.6666666666667,32.0,2020-07-24
PIT Beer of the Week,3362,11.0,8.0,88.0,2020-07-24
DBL RAIL Rum,3457,11.0,1.0,11.0,2020-07-24
OUTSIDE,3253,11.0,0.0,0.0,2020-07-24
All American Burger,2840,11.0,7.2054545454545,79.26,2020-07-24
Tater Tots,2836,11.0,1.6363636363636,18.0,2020-07-24
DBL RAIL Tequila,3461,10.0,4.15,41.5,2020-07-24
PIT WATER,3400,10.0,0.0,0.0,2020-07-24
DBL Jack Daniels,3526,9.0,6.2222222222222,56.0,2020-07-24
SHOT Cazadores Blanco,3481,9.0,4.0,36.0,2020-07-24
DBL Captain Morgan,3496,9.0,5.3333333333333,48.0,2020-07-24
BTL Miller High Life,3122,9.0,3.25,29.25,2020-07-24
DBL Skyy Ginger,3672,9.0,6.4444444444444,58.0,2020-07-24
RIVERWEST BURGER,2714,8.0,10.25,82.0,2020-07-24
3 PART COMBO,2831,8.0,11.9925,95.94,2020-07-24
COMBO FRY,2736,8.0,10.125,81.0,2020-07-24
GRILLED CHEESE,2734,8.0,3.0,24.0,2020-07-24
CAN Press Blk/Hyb,3130,8.0,3.125,25.0,2020-07-24
SHOT Fireball,3584,8.0,4.0,32.0,2020-07-24
VBALL LITE,3410,8.0,0.0,0.0,2020-07-24
PIT Angry Orchard,3361,8.0,15.0,120.0,2020-07-24
RAIL Gin,3341,8.0,3.5,28.0,2020-07-24
Skyy Apricot BOMB,3368,7.0,2.2857142857143,16.0,2020-07-24
SHOT Jack Ds Honey,3533,7.0,4.0,28.0,2020-07-24
DBL Jameson,3538,7.0,8.0,56.0,2020-07-24
DBL RAIL Whiskey,3459,7.0,5.5,38.5,2020-07-24
CAN PBR 16oz,3129,7.0,4.0,28.0,2020-07-24
PINT Miller Lite,3138,7.0,3.0,21.0,2020-07-24
PINT Spotted Cow,3140,7.0,4.0714285714286,28.5,2020-07-24
SHRIMP FRY,2735,7.0,8.5628571428571,59.94,2020-07-24
Chix Caeser Wrap,2838,7.0,9.5714285714286,67.0,2020-07-24
Buffalo Chicken Sammy,3707,7.0,9.0,63.0,2020-07-24
Patty Melt,3705,6.0,8.4166666666667,50.5,2020-07-24
Cup SOUP,2872,6.0,2.0833333333333,12.5,2020-07-24
French Fries,2731,6.0,1.9166666666667,11.5,2020-07-24
SHOT Jagermeister,3234,6.0,4.5,27.0,2020-07-24
SHOT Rumpleminz,3242,6.0,2.6666666666667,16.0,2020-07-24
SHOT RAIL Vodka,3456,6.0,3.0,18.0,2020-07-24
DBL Coconut Jack,3498,6.0,6.0,36.0,2020-07-24
DBL RAIL Gin,3453,6.0,4.5833333333333,27.5,2020-07-24
PINT LKFT Hazy Rabbit,3348,6.0,3.5,21.0,2020-07-24
PIT Moon Man,3357,5.0,15.0,75.0,2020-07-24
Bulleit Bourbon,3308,5.0,5.0,25.0,2020-07-24
Skyy Raspberry BOMB,3369,5.0,4.0,20.0,2020-07-24
Skyy Watermelon BOMB,3374,5.0,0.0,0.0,2020-07-24
SHOT RAIL Tequila,3462,5.0,3.0,15.0,2020-07-24
Long Island,3204,5.0,8.0,40.0,2020-07-24
PIT Spotted Cow,3145,5.0,15.0,75.0,2020-07-24
PINT LKFT IPA,3136,5.0,3.9,19.5,2020-07-24
DBL Skyy Raspb,3668,5.0,5.6,28.0,2020-07-24
BTL Budweiser,3115,4.0,4.5,18.0,2020-07-24
Skyy Orange BOMB,3372,4.0,0.0,0.0,2020-07-24
SHOT Seagrams VO,3325,4.0,3.0,12.0,2020-07-24
RAIL Vodka,3339,3.0,3.5,10.5,2020-07-24
PIT LKFT Hazy Rabbit,3359,3.0,15.0,45.0,2020-07-24
VBALL Beer of the Week,3413,3.0,0.0,0.0,2020-07-24
VBALL STEIN,3416,3.0,4.0,12.0,2020-07-24
Diet Coke - Refill,3465,3.0,0.0,0.0,2020-07-24
DBL Skyy Peach,3664,3.0,2.3333333333333,7.0,2020-07-24
SIDE Sm Nacho Chez,2852,3.0,0.62666666666667,1.88,2020-07-24
Chix Caesar Salad,2871,3.0,8.0,24.0,2020-07-24
Chili Cheese Poutine,2801,3.0,7.0,21.0,2020-07-24
PIT Schlitz,3144,3.0,11.0,33.0,2020-07-24
BTL Pabst,3126,3.0,3.25,9.75,2020-07-24
