Item,Item Code,Quantity,Unit Price,Total Sales Amount,date
BTL Miller High Life,3122,103.0,3.25,334.75,2019-03-29
RAIL Vodka,3339,94.0,5.0425531914894,474.0,2019-03-29
PINT Spotted Cow,3140,92.0,3.929347826087,361.5,2019-03-29
SHOT Tullamore Dew,3327,85.0,3.8588235294118,328.0,2019-03-29
PINT LKFT IPA,3136,70.0,3.6642857142857,256.5,2019-03-29
PINT Stein,3141,67.0,3.8955223880597,261.0,2019-03-29
Skyy Raspberry BOMB,3369,67.0,3.9402985074627,264.0,2019-03-29
Skyy Orange BOMB,3372,62.0,4.0,248.0,2019-03-29
Glass Water,3162,58.0,0.0,0.0,2019-03-29
RAIL Whiskey,3340,57.0,4.9649122807018,283.0,2019-03-29
SHOT Seagrams VO,3325,51.0,3.1764705882353,162.0,2019-03-29
PINT Miller Lite,3138,50.0,3.0,150.0,2019-03-29
PINT Miller High Life,3137,45.0,3.0,135.0,2019-03-29
SHOT Jameson,3317,45.0,4.2888888888889,193.0,2019-03-29
CAN PBR 16oz,3129,35.0,4.0,140.0,2019-03-29
PINT LKFT Hazy Rabbit,3348,34.0,3.7058823529412,126.0,2019-03-29
Hennessey,3190,33.0,7.5757575757576,250.0,2019-03-29
PINT Moon Man,3349,31.0,3.3870967741935,105.0,2019-03-29
3 PART COMBO,2831,30.0,12.083333333333,362.5,2019-03-29
COMBO FRY,2736,29.0,10.968275862069,318.08,2019-03-29
Sriracha Strips,2730,26.0,8.1153846153846,211.0,2019-03-29
BTL Miller Lite,3391,26.0,3.25,84.5,2019-03-29
FISH FRY,2722,25.0,9.812,245.3,2019-03-29
Locust St Wings FULL,2729,23.0,10.804347826087,248.5,2019-03-29
Locust St. Wings HALF,2858,22.0,6.0,132.0,2019-03-29
SHOT of the WEEK,3254,21.0,3.0,63.0,2019-03-29
Cazadores Blanco,3280,21.0,4.2380952380952,89.0,2019-03-29
CHEESE burger,2841,20.0,6.85,137.0,2019-03-29
Perch FRY,2830,20.0,10.15,203.0,2019-03-29
RIVERWEST BURGER,2714,19.0,9.3157894736842,177.0,2019-03-29
HH PINT Guinness,3350,19.0,4.1315789473684,78.5,2019-03-29
RAIL Rum,3343,18.0,5.0,90.0,2019-03-29
RAIL Tequila,3344,18.0,4.8333333333333,87.0,2019-03-29
Cheese Curds,2728,18.0,6.5277777777778,117.5,2019-03-29
PINT Schlitz,3139,18.0,3.0,54.0,2019-03-29
PIT Schlitz,3144,17.0,10.0,170.0,2019-03-29
PINT Beer of the Week,3356,17.0,3.0,51.0,2019-03-29
HH PINT Abita Wrought Iron,3354,15.0,4.4,66.0,2019-03-29
B n S Special,3409,15.0,5.0,75.0,2019-03-29
Jack Daniels,3315,15.0,8.0,120.0,2019-03-29
RAIL Gin,3341,15.0,4.2666666666667,64.0,2019-03-29
PIT Miller Lite,3143,15.0,10.0,150.0,2019-03-29
HOLY MO!,2839,15.0,10.766666666667,161.5,2019-03-29
SIDE RANCH,2815,14.0,0.25,3.5,2019-03-29
Thurs Burger,2886,14.0,5.5714285714286,78.0,2019-03-29
PINT K4 Fantasy Factory,3351,14.0,3.5357142857143,49.5,2019-03-29
RWPC Pint,3408,14.0,2.9285714285714,41.0,2019-03-29
French Fries,2731,13.0,2.0,26.0,2019-03-29
Mush Swiss Burger,2715,12.0,8.375,100.5,2019-03-29
WAR Burger,3028,12.0,8.0833333333333,97.0,2019-03-29
Cup SOUP,2872,12.0,2.5,30.0,2019-03-29
Bloody Mary,3199,12.0,7.1666666666667,86.0,2019-03-29
Soda/Juice,3183,12.0,1.5,18.0,2019-03-29
SHOT Dr McGullicuddys,3226,11.0,3.0,33.0,2019-03-29
GRILLED CHEESE,2734,11.0,4.9090909090909,54.0,2019-03-29
Skyy Cherry BOMB,3370,11.0,4.0,44.0,2019-03-29
PINT Angry Orchard,3352,11.0,3.6818181818182,40.5,2019-03-29
Skyy Cherry,3297,10.0,6.0,60.0,2019-03-29
Skyy Orange,3299,10.0,5.7,57.0,2019-03-29
PINT O&apos;&apos;so Hop Debacle,3355,10.0,3.6,36.0,2019-03-29
All American Burger,2840,10.0,6.675,66.75,2019-03-29
Nachos,2808,9.0,7.25,65.25,2019-03-29
BBQ Pulled Pork,2842,9.0,7.3888888888889,66.5,2019-03-29
Captain Morgan,3258,9.0,7.1111111111111,64.0,2019-03-29
BTL Pabst,3126,9.0,3.25,29.25,2019-03-29
Cuervo Gold,3282,9.0,4.0,36.0,2019-03-29
PINT Abita TurboDog,3353,8.0,3.5625,28.5,2019-03-29
Skyy Ginger BOMB,3371,8.0,4.0,32.0,2019-03-29
Monday Special,3032,8.0,7.5,60.0,2019-03-29
Spicy Popcorn Shrimp,2864,8.0,6.0,48.0,2019-03-29
Cubano,2716,8.0,8.125,65.0,2019-03-29
Chix Caeser Wrap,2838,7.0,8.4285714285714,59.0,2019-03-29
Tater Tots,2836,7.0,2.0,14.0,2019-03-29
Cup Chili,2873,7.0,2.5,17.5,2019-03-29
Tanqueray,3219,7.0,7.4285714285714,52.0,2019-03-29
PIT WATER,3400,7.0,0.0,0.0,2019-03-29
Skyy Raspberry,3302,7.0,6.0,42.0,2019-03-29
Titos,3307,6.0,8.0,48.0,2019-03-29
PIT Moon Man,3357,6.0,14.0,84.0,2019-03-29
PIT Beer of the Week,3362,6.0,10.0,60.0,2019-03-29
CAN Press Blk/Hyb,3130,6.0,5.0,30.0,2019-03-29
Coke,3154,6.0,1.5,9.0,2019-03-29
Iggy Pop,2860,6.0,9.0,54.0,2019-03-29
Breakfast BURGER,3033,6.0,8.1666666666667,49.0,2019-03-29
Cheese Curd Burger,2879,6.0,10.333333333333,62.0,2019-03-29
House Salad SM,2837,6.0,3.5,21.0,2019-03-29
Soft Pretzel Bites,2835,6.0,5.0,30.0,2019-03-29
Chili Cheese Poutine,2801,6.0,7.1666666666667,43.0,2019-03-29
FISH SANDWICH,2737,6.0,7.5833333333333,45.5,2019-03-29
Bowl SOUP,2713,5.0,4.1,20.5,2019-03-29
Breakfast BURRITO,3034,5.0,7.5,37.5,2019-03-29
SIDE Sm Nacho Chez,2852,5.0,0.75,3.75,2019-03-29
Plain Chicken Strips,2867,5.0,8.0,40.0,2019-03-29
Diet Coke,3158,5.0,1.5,7.5,2019-03-29
PIT Spotted Cow,3145,5.0,14.0,70.0,2019-03-29
CAN Schlitz 16oz,3134,5.0,4.0,20.0,2019-03-29
BTL Miller Lite,3123,5.0,3.25,16.25,2019-03-29
Trinidad Tea,3213,5.0,8.0,40.0,2019-03-29
Tues Grilled Cheese,3399,5.0,5.2,26.0,2019-03-29
Crown Royal,3312,5.0,6.8,34.0,2019-03-29
Fireball,3313,5.0,4.0,20.0,2019-03-29
Jim Beam,3318,5.0,6.4,32.0,2019-03-29
Makers Mark,3322,5.0,8.8,44.0,2019-03-29
Bulleit Bourbon,3308,4.0,5.75,23.0,2019-03-29
Cab/Merlot,3329,4.0,5.0,20.0,2019-03-29
Jack Daniels Honey,3316,4.0,6.0,24.0,2019-03-29
Skyy Apricot BOMB,3368,4.0,4.0,16.0,2019-03-29
Korbel,3191,4.0,5.0,20.0,2019-03-29
SHOT Rumpleminz,3242,4.0,4.0,16.0,2019-03-29
Fernet,3228,4.0,4.0,16.0,2019-03-29
Bacardi,3255,4.0,5.5,22.0,2019-03-29
BTL ODouls,3125,4.0,3.25,13.0,2019-03-29
CAN Coors Light,3116,4.0,4.0,16.0,2019-03-29
CAN Press Lime,3132,4.0,5.0,20.0,2019-03-29
7-UP,3147,4.0,1.5,6.0,2019-03-29
CAN Crispin 16oz,3128,4.0,5.0,20.0,2019-03-29
PIT Miller High Life,3142,4.0,10.0,40.0,2019-03-29
PC Perch,2869,4.0,1.0,4.0,2019-03-29
Jive Turkey,2859,4.0,8.0,32.0,2019-03-29
SIDE Mayo,2849,4.0,0.25,1.0,2019-03-29
Fish Tacos,2851,4.0,6.625,26.5,2019-03-29
Fancy Fries,2878,4.0,5.0,20.0,2019-03-29
BTL Blue Moon,3113,4.0,4.5,18.0,2019-03-29
BTL Bud Light,3114,4.0,4.0,16.0,2019-03-29
Tracks Scramble,3045,4.0,8.0,32.0,2019-03-29
PC Pollack,2800,4.0,2.25,9.0,2019-03-29
SIDE LG NACHO CHEESE,2816,4.0,1.5,6.0,2019-03-29
PC SHRIMP,2823,4.0,0.0,0.0,2019-03-29
Hush Puppies,2809,3.0,6.5,19.5,2019-03-29
Club Sub,2733,3.0,7.1666666666667,21.5,2019-03-29
Thai Chicken Wrap,2880,3.0,9.1666666666667,27.5,2019-03-29
Breakfast CLASSIC,3035,3.0,4.3333333333333,13.0,2019-03-29
Kung Fu Quesadilla,2870,3.0,6.0,18.0,2019-03-29
Chix Caesar Salad,2871,3.0,8.1666666666667,24.5,2019-03-29
Shrimp Tacos,2874,3.0,6.5,19.5,2019-03-29
PIT Stein,3146,3.0,14.0,42.0,2019-03-29
Diet Coke - Refill,3160,3.0,0.0,0.0,2019-03-29
CAN N.G. Staghorn,3135,3.0,5.0,15.0,2019-03-29
BTL Spaten Lager,3127,3.0,4.5,13.5,2019-03-29
Camel Lights,3247,3.0,9.0,27.0,2019-03-29
Coffee,3153,3.0,1.5,4.5,2019-03-29
Red Bull,3175,3.0,3.5,10.5,2019-03-29
RAIL Brandy,3342,3.0,4.8333333333333,14.5,2019-03-29
Smirnoff Red,3303,3.0,6.6666666666667,20.0,2019-03-29
Absolut,3286,3.0,7.0,21.0,2019-03-29
Absolut Citron,3287,3.0,8.0,24.0,2019-03-29
Ciroc,3289,2.0,4.0,8.0,2019-03-29
Ketel One,3292,2.0,8.0,16.0,2019-03-29
Seagrams 7,3324,2.0,6.0,12.0,2019-03-29
Skyy Peach BOMB,3367,2.0,4.0,8.0,2019-03-29
BTL Bud Light,3388,2.0,4.0,8.0,2019-03-29
Root Beer,3178,2.0,1.5,3.0,2019-03-29
Lemonade,3170,2.0,1.5,3.0,2019-03-29
Seltzer,3180,2.0,1.5,3.0,2019-03-29
Seltzer - Refill,3181,2.0,0.0,0.0,2019-03-29
Long Island,3204,2.0,8.0,16.0,2019-03-29
Baileys Irish,3221,2.0,4.0,8.0,2019-03-29
SHOT Goldschlager,3230,2.0,4.0,8.0,2019-03-29
SHOT Jagermeister,3234,2.0,4.0,8.0,2019-03-29
Bacardi Limon,3257,2.0,5.0,10.0,2019-03-29
Cazadores Reposado,3281,2.0,4.0,8.0,2019-03-29
Moscow Mule,3207,2.0,7.0,14.0,2019-03-29
Mind Eraser,3267,2.0,6.0,12.0,2019-03-29
BTL Corona,3117,2.0,4.5,9.0,2019-03-29
Desperado,3044,2.0,10.0,20.0,2019-03-29
SIDE Garlic Parm,2877,2.0,0.25,0.5,2019-03-29
SIDE Sriracha Mayo,2865,2.0,0.25,0.5,2019-03-29
Fancy Tots,2883,2.0,5.0,10.0,2019-03-29
House Salad LG,2697,2.0,7.0,14.0,2019-03-29
SIDE BLEU CHEZ,2818,2.0,0.25,0.5,2019-03-29
SIDE Tartar Sauce,2834,1.0,0.25,0.25,2019-03-29
Bowl CHILI,2696,1.0,4.0,4.0,2019-03-29
SHRIMP FRY,2735,1.0,9.95,9.95,2019-03-29
SIDE HONEY MUSTARD,2751,1.0,0.25,0.25,2019-03-29
SIDE HORSE MAYO,2753,1.0,0.25,0.25,2019-03-29
BTL Budweiser,3115,1.0,4.0,4.0,2019-03-29
Breakfast Sammy,3046,1.0,6.5,6.5,2019-03-29
El Diablo,3047,1.0,7.0,7.0,2019-03-29
Ham n Swiss,3048,1.0,7.0,7.0,2019-03-29
SIDE English Muffin,3049,1.0,1.75,1.75,2019-03-29
2 EGGS,3036,1.0,2.0,2.0,2019-03-29
SIDE Sweet Chili,2875,1.0,0.25,0.25,2019-03-29
BTL Modelo Especial,3124,1.0,4.5,4.5,2019-03-29
BTL LH Milk Stout,3119,1.0,4.5,4.5,2019-03-29
BTL LKFT Fixed Gear,3120,1.0,4.5,4.5,2019-03-29
BTL MGD,3121,1.0,3.25,3.25,2019-03-29
CAN Press Pom/Gin,3131,1.0,5.0,5.0,2019-03-29
CAN Press GF/CAR,3133,1.0,5.0,5.0,2019-03-29
Iced Tea,3167,1.0,1.5,1.5,2019-03-29
CAN Ginger Beer,3151,1.0,1.55,1.55,2019-03-29
CAN Mountain Dew,3152,1.0,1.5,1.5,2019-03-29
Coconut Jack,3259,1.0,4.0,4.0,2019-03-29
Dewers White,3263,1.0,5.0,5.0,2019-03-29
Mango Mimosa,3205,1.0,6.0,6.0,2019-03-29
Mimosa,3206,1.0,4.0,4.0,2019-03-29
White Russian,3215,1.0,5.0,5.0,2019-03-29
Bombay Sapphire,3216,1.0,9.0,9.0,2019-03-29
Brew Crew Margarita,3200,1.0,7.0,7.0,2019-03-29
Irish Coffee,3202,1.0,7.0,7.0,2019-03-29
Orange JC,3173,1.0,1.5,1.5,2019-03-29
Root Beer - Refill,3179,1.0,0.0,0.0,2019-03-29
BTL Killians,3404,1.0,3.0,3.0,2019-03-29
PIT Oso Hop Debacle,3365,1.0,14.0,14.0,2019-03-29
Mount Royal,3323,1.0,4.0,4.0,2019-03-29
