Michael 30,The Tracks Tavern and Grill,09/23/2021 11:37:26
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,193.0000,5.4585492227979,1053.5
Skyy Orange BOMB,3372,,107.0000,4,428
BTL Miller High Life,3122,,105.0000,3.25,341.25
Skyy Raspberry BOMB,3369,,96.0000,4,384
PINT Stein,3141,,87.0000,3.9137931034483,340.5
PINT Miller High Life,3137,,71.0000,3,213
SHOT Tullamore Dew,3327,,68.0000,4,272
PINT Spotted Cow,3140,,67.0000,3.8731343283582,259.5
Skyy Ginger BOMB,3371,,63.0000,4,252
PIT Miller Lite,3143,,57.0000,11,627
OUTSIDE,3253,,55.0000,0,0
Skyy Peach BOMB,3367,,55.0000,4,220
Skyy Cherry BOMB,3370,,54.0000,4,216
PIT Schlitz,3144,,51.0000,11,561
SHOT Seagrams VO,3325,,46.0000,3,138
PINT LKFT Hazy Rabbit,3348,,42.0000,3.6428571428571,153
PIT Spotted Cow,3145,,40.0000,15,600
DBL RAIL Whiskey,3459,,37.0000,5.1351351351351,190
PINT LKFT IPA,3136,,36.0000,3.625,130.5
PINT Moon Man,3349,,36.0000,3.9166666666667,141
CAN PBR 16oz,3129,,33.0000,4,132
PIT Miller High Life,3142,,31.0000,11,341
PINT Miller Lite,3138,,31.0000,3,93
DBL RAIL Gin,3453,,30.0000,5.1,153
PINT Schlitz,3139,,29.0000,3,87
CAN Press Blk/Hyb,3130,,28.0000,5,140
CAN Press GF/CAR,3133,,27.0000,5,135
PIT Stein,3146,,27.0000,15,405
DBL RAIL Rum,3457,,27.0000,5.1111111111111,138
CAN Free of Speach,3681,,26.0000,3,78
SHOT Jameson,3317,,25.0000,4,100
BTL Bud Light,3114,,24.0000,4.5,108
CAN Coors Light,3116,,23.0000,4,92
DBL RAIL Brandy,3448,,23.0000,5.3478260869565,123
SHOT Cazadores Blanco,3481,,22.0000,4,88
DBL Titos,3654,,22.0000,8,176
PIT LKFT Hazy Rabbit,3359,,21.0000,15,315
VBALL LITE,3410,,19.0000,0,0
Bloody Mary,3199,,17.0000,7.1764705882353,122
HH PINT Angry Orchard,3352,,16.0000,3.65625,58.5
VBALL HI-LIFE,3411,,16.0000,0,0
SHOT Cazadores Reposado,3479,,15.0000,4,60
DBL Jack Daniels,3526,,15.0000,8,120
BTL Corona,3117,,15.0000,4.5,67.5
BTL Pabst,3126,,14.0000,3.25,45.5
CAN Press Pom/Gin,3131,,14.0000,5,70
DBL RAIL Tequila,3461,,14.0000,4.6428571428571,65
PIT LKFT IPA,3358,,14.0000,15,210
BTL Miller Lite,3391,,14.0000,3.25,45.5
SHOT Hennessey,3450,,13.0000,5,65
HH PINT Abita Wrought Iron,3354,,13.0000,4.1538461538462,54
DBL Captain Morgan,3496,,13.0000,8,104
BTL LKFT Junk,3685,,13.0000,4.5,58.5
CAN Press Lime,3132,,12.0000,5,60
PINT Guinness,3350,,12.0000,4.5,54
RAIL Vodka,3339,,11.0000,3.6818181818182,40.5
BTL MGD,3121,,11.0000,3.25,35.75
DBL Jameson,3538,,11.0000,8,88
VBALL SCHLITZ,3412,,11.0000,0,0
SHOT Skyy,3663,,11.0000,3,33
Skyy Apricot BOMB,3368,,10.0000,4,40
Camel Lights,3247,,10.0000,10,100
PIT Moon Man,3357,,9.0000,15,135
DBL Crown Royal,3528,,9.0000,8,72
SHOT Jose Cuervo,3475,,9.0000,3,27
SHOT Goldschlager,3230,,8.0000,4,32
SHOT Jagermeister,3234,,8.0000,4,32
RAIL Gin,3341,,8.0000,3.5,28
BTL Modelo Especial,3124,,8.0000,4.5,36
DBL Skyy Orange,3676,,8.0000,7.5,60
DBL Skyy Cherry,3670,,7.0000,7,49
BTL Budweiser,3115,,7.0000,4.5,31.5
SHOT of the WEEK,3254,,7.0000,3,21
DBL Tanqueray,3488,,7.0000,8,56
SHOT Bulleit Bourbon,3588,,6.0000,4,24
Trinidad Tea,3213,,6.0000,8,48
CAN N.G. Staghorn,3135,,6.0000,5,30
Moscow Mule,3207,,6.0000,7,42
Sangria,3210,,6.0000,6,36
DBL Bacardi Limon,3494,,6.0000,6,36
DBL Skyy Apricot,3666,,5.0000,7,35
Long Island,3204,,5.0000,8,40
DBL Jim Beam,3530,,5.0000,7,35
DBL Bacardi,3492,,5.0000,6,30
DBL Kraken,3500,,5.0000,8,40
SHOT Fernet,3507,,5.0000,4,20
DBL Cazadores Blanco,3480,,5.0000,7,35
PIT Angry Orchard,3361,,5.0000,15,75
DBL Hennessey,3449,,4.0000,11,44
VBALL STEIN,3416,,4.0000,4,16
DBL Jose Cuervo,3474,,4.0000,7,28
SHOT Jack Daniels,3527,,4.0000,4,16
SHOT Jack Ds Honey,3533,,4.0000,4,16
Brew Crew Margarita,3200,,4.0000,7,28
BTL Spaten Lager,3127,,4.0000,5,20
CAN Schlitz 16oz,3134,,4.0000,4,16
SHOT Dr McGullicuddys,3226,,4.0000,3,12
SHOT Rumpleminz,3242,,4.0000,4,16
PINT Abita TurboDog,3353,,4.0000,4.125,16.5
PINT K4 Fantasy Factory,3351,,4.0000,4.125,16.5
DBL Ketel One,3658,,4.0000,9.5,38
DBL Skyy Ginger,3672,,3.0000,7,21
DBL Skyy Raspb,3668,,3.0000,7,21
SHOT Fireball,3584,,3.0000,4,12
SHOT Pearl Pom.,3639,,3.0000,4,12
RAIL Whiskey,3340,,3.0000,3.5,10.5
Pinot Grigio,3333,,3.0000,5,15
Camel Menthol,3248,,3.0000,10,30
BTL LH Milk Stout,3119,,3.0000,6,18
SHOT Makers Mark,3535,,3.0000,4,12
SHOT Captain Morgan,3497,,3.0000,4,12
DBL Coconut Jack,3498,,3.0000,6,18
VBALL HAZY RABBIT,3418,,3.0000,4,12
VBALL SPOT COW,3415,,3.0000,4,12
Skyy Watermelon BOMB,3374,,2.0000,4,8
Hendricks Gin,3427,,2.0000,5.5,11
VBALL LKFT IPA,3417,,2.0000,4,8
VBALL MOON MAN,3414,,2.0000,4,8
DBL Bombay Sapphire,3486,,2.0000,8.5,17
SHOT Bombay Sapphire,3487,,2.0000,4,8
DBL Tullamore Dew,3536,,2.0000,8,16
DBL Makers Mark,3534,,2.0000,8,16
DBL Bulleit Rye,3589,,2.0000,8,16
SHOT Campari,3549,,2.0000,3,6
BTL Blue Moon,3113,,2.0000,4.5,9
BTL ODouls,3125,,2.0000,3.25,6.5
Texas Cosmo,3211,,2.0000,8,16
Bag Snacks,3246,,2.0000,0.75,1.5
Mimosa,3206,,2.0000,4,8
SHOT Kamikaze,3275,,2.0000,3,6
Chardonnay,3331,,2.0000,5,10
RAIL Rum,3343,,2.0000,3.5,7
SHOT Smirnoff,3647,,2.0000,3,6
SHOT Wild Turkey 101,3616,,2.0000,4,8
DBL Skyy Peach,3664,,2.0000,7,14
Vball Fee Alley,3680,,2.0000,196,392
PINT Everyday Hero,3683,,2.0000,4.5,9
PIT Everyday Hero,3684,,1.0000,14,14
SHOT Skyy Watermelon,3674,,1.0000,3,3
Vball Fee A&B,3679,,1.0000,206,206
SHOT Skyy Peach,3665,,1.0000,3,3
SHOT Skyy Apricot,3667,,1.0000,3,3
SHOT Skyy Raspb,3669,,1.0000,3,3
SHOT Skyy Cherry,3671,,1.0000,3,3
DBl Canad. Club,3617,,1.0000,7,7
SHOT Ciroc,3637,,1.0000,4,4
DBL D.E. Grapefruit,3650,,1.0000,7,7
DBL Absolut Citron,3656,,1.0000,8,8
Cab/Merlot,3329,,1.0000,5,5
White Zin,3335,,1.0000,5,5
SHOT Liquid Cocaine,3277,,1.0000,4,4
Absolut,3286,,1.0000,8,8
Ketel One,3292,,1.0000,7,7
Meyers Dark,3261,,1.0000,4,4
Mango Mimosa,3205,,1.0000,6,6
BTL Eastside Dark,3118,,1.0000,5,5
CAN Crispin 16oz,3128,,1.0000,6,6
SHOT Sambuca,3555,,1.0000,4,4
DBL Amaretto,3560,,1.0000,7,7
DBL Campari,3548,,1.0000,7,7
DBL Seagrams 7,3594,,1.0000,7,7
DBL J. Walker Black,3605,,1.0000,11,11
SHOT Jim Beam,3531,,1.0000,4,4
DBL Cazadores Reposado,3478,,1.0000,7,7
Triple Sec,3525,,1.0000,4,4
DBL Meyers Dark,3504,,1.0000,6,6
PIT Abita TurboDog,3363,,1.0000,15,15
PIT Abita Wrought Iron,3364,,1.0000,15,15
PIT K4 Fantasy Factory,3360,,1.0000,15,15
SHOT Korbel,3451,,1.0000,3,3
DBL Korbel,3452,,1.0000,8,8
SHOT RAIL Vodka,3456,,1.0000,3,3
