Michael 30,The Tracks Tavern and Grill,09/23/2021 11:48:38
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
SHOT Seagrams VO,3325,,135.0000,1.5333333333333,207
DBL RAIL Vodka,3455,,123.0000,4.5975609756098,565.5
SHOT Tullamore Dew,3327,,73.0000,2.6301369863014,192
Skyy Orange BOMB,3372,,70.0000,2.3428571428571,164
BTL Miller High Life,3122,,66.0000,2.905303030303,191.75
PINT Schlitz,3139,,64.0000,2.859375,183
PINT Miller High Life,3137,,59.0000,2.8983050847458,171
PINT Moon Man,3349,,49.0000,3.1224489795918,153
PINT Spotted Cow,3140,,47.0000,3.7978723404255,178.5
PINT Stein,3141,,43.0000,3.6279069767442,156
PINT LKFT IPA,3136,,41.0000,3.7682926829268,154.5
PINT LKFT Hazy Rabbit,3348,,40.0000,3.825,153
BTL Miller Lite,3391,,35.0000,3.1571428571429,110.5
DBL RAIL Whiskey,3459,,28.0000,4.7321428571429,132.5
SHOT Fernet,3507,,27.0000,2.962962962963,80
SHOT Cazadores Reposado,3479,,24.0000,3,72
PINT Miller Lite,3138,,22.0000,2.8636363636364,63
BTL Modelo Especial,3124,,22.0000,4.5,99
BTL Pabst,3126,,19.0000,3.25,61.75
SHOT Rumpleminz,3242,,18.0000,3.1111111111111,56
PINT K4 Fantasy Factory,3351,,17.0000,3.6176470588235,61.5
PINT Beer of the Week,3356,,17.0000,3,51
Skyy Raspberry BOMB,3369,,16.0000,3,48
SHOT Jameson,3317,,15.0000,3.7333333333333,56
CAN PBR 16oz,3129,,15.0000,4,60
CAN Coors Light,3116,,15.0000,4,60
Skyy Ginger BOMB,3371,,15.0000,1.0666666666667,16
DBL Skyy Ginger,3672,,14.0000,6.5,91
CAN Press Blk/Hyb,3130,,14.0000,5,70
PIT Schlitz,3144,,14.0000,11,154
BTL Bud Light,3114,,13.0000,4.5,58.5
PINT Guinness,3350,,13.0000,3.6153846153846,47
SHOT Hennessey,3450,,13.0000,4.6153846153846,60
DBL RAIL Gin,3453,,13.0000,5.1538461538462,67
SHOT RAIL GIN,3454,,12.0000,2.75,33
Chardonnay,3331,,12.0000,5,60
RAIL Vodka,3339,,11.0000,1.5909090909091,17.5
CAN Schlitz 16oz,3134,,11.0000,4,44
Bloody Mary,3199,,10.0000,7.1,71
DBL RAIL Rum,3457,,10.0000,5.35,53.5
DBL Captain Morgan,3496,,10.0000,8,80
DBL Bulleit Bourbon,3587,,10.0000,8.2,82
SHOT Skyy Raspb,3669,,10.0000,3,30
DBL Titos,3654,,9.0000,8.1111111111111,73
PIT Miller Lite,3143,,9.0000,11,99
Camel Lights,3247,,9.0000,10,90
HH PINT Angry Orchard,3352,,8.0000,4.3125,34.5
SHOT Titos,3655,,8.0000,4,32
HH PINT LKFT Oktoberfest,3697,,8.0000,3.75,30
DBL Hennessey,3449,,8.0000,11,88
DBL Makers Mark,3534,,7.0000,8.4285714285714,59
SHOT Skyy Orange,3677,,7.0000,1.7142857142857,12
PINT Abita TurboDog,3353,,7.0000,3.8571428571429,27
Skyy Peach BOMB,3367,,7.0000,1.1428571428571,8
Skyy Apricot BOMB,3368,,7.0000,2.8571428571429,20
BTL Corona,3117,,7.0000,4.5,31.5
BTL MGD,3121,,7.0000,3.25,22.75
SHOT Dr McGullicuddys,3226,,6.0000,1.5,9
Absolut,3286,,6.0000,8,48
DBL Skyy Raspb,3668,,6.0000,7,42
SHOT Skyy Ginger,3673,,6.0000,2.5,15
SHOT Absolut Citron,3657,,6.0000,4,24
SHOT Fireball,3584,,6.0000,4,24
DBL Jim Beam,3530,,6.0000,7,42
DBL Jack Daniels,3526,,6.0000,8,48
DBL RAIL Tequila,3461,,6.0000,4.5,27
SHOT Jose Cuervo,3475,,5.0000,3,15
PIT Beer of the Week,3362,,5.0000,11,55
Trinidad Tea,3213,,5.0000,8,40
CAN Press Pom/Gin,3131,,4.0000,5,20
Long Island,3204,,4.0000,8,32
Mango Mimosa,3205,,4.0000,6,24
PIT Spotted Cow,3145,,4.0000,15,60
SHOT Patron XO,3477,,4.0000,2,8
SHOT RAIL Tequila,3462,,4.0000,3,12
SHOT Jim Beam,3531,,4.0000,4,16
DBL Tullamore Dew,3536,,4.0000,8,32
DBL Hendricks Gin,3485,,4.0000,9,36
DBL Seagrams 7,3594,,4.0000,7,28
SHOT Peach Schn.,3575,,4.0000,2.25,9
DBL Skyy Peach,3664,,4.0000,7,28
DBL Rehorst Vodka,3642,,3.0000,8,24
DBL Korbel,3452,,3.0000,7,21
SHOT Campari,3549,,3.0000,1,3
SHOT Cazadores Blanco,3481,,3.0000,4,12
DBL Coconut Jack,3498,,3.0000,6,18
DBL Tanqueray,3488,,3.0000,8,24
SHOT Jack Daniels,3527,,3.0000,0,0
 SHOT Crown Royal,3529,,3.0000,4,12
Brew Crew Margarita,3200,,3.0000,7,21
CAN Press Lime,3132,,3.0000,5,15
BTL Blue Moon,3113,,3.0000,4.5,13.5
Skyy Raspberry,3302,,3.0000,4,12
Cab/Merlot,3329,,3.0000,5,15
Skyy Cherry BOMB,3370,,3.0000,4,12
RAIL Whiskey,3340,,2.0000,4,8
RAIL Brandy,3342,,2.0000,3.5,7
Pinot Grigio,3333,,2.0000,5,10
White Russian,3215,,2.0000,5,10
Bag Snacks,3246,,2.0000,0.75,1.5
BTL Budweiser,3115,,2.0000,4.5,9
Texas Cosmo,3211,,2.0000,8,16
Mimosa,3206,,2.0000,4,8
PIT Stein,3146,,2.0000,15,30
DBL Bacardi,3492,,2.0000,6,12
DBL Bacardi Limon,3494,,2.0000,6,12
SHOT Hendricks Gin,3484,,2.0000,4.5,9
DBL Bombay Sapphire,3486,,2.0000,8.5,17
DBL RAIL Brandy,3448,,2.0000,4,8
SHOT Korbel,3451,,2.0000,3,6
DBL Amaretto,3560,,2.0000,7,14
DBL Ciroc,3636,,2.0000,9,18
DBL Skyy Cherry,3670,,2.0000,7,14
DBL Ketel One,3658,,2.0000,8,16
House Red,3699,,2.0000,4,8
SHOT Absolut,3661,,1.0000,4,4
SHOT Skyy Cherry,3671,,1.0000,3,3
DBL Dewars,3609,,1.0000,8,8
DBL Peach Schn.,3574,,1.0000,6,6
Hendricks Gin,3427,,1.0000,5.5,5.5
DBL Cazadores Reposado,3478,,1.0000,7,7
DBL Jagermeister,3513,,1.0000,8,8
SHOT Baileys Irish,3541,,1.0000,0,0
Hennessey,3190,,1.0000,6,6
Black Manhattan,3194,,1.0000,8,8
PIT Miller High Life,3142,,1.0000,11,11
Moscow Mule,3207,,1.0000,7,7
CAN Press GF/CAR,3133,,1.0000,5,5
CAN N.G. Staghorn,3135,,1.0000,5,5
BTL ODouls,3125,,1.0000,3.25,3.25
Camel Menthol,3248,,1.0000,10,10
Bacardi,3255,,1.0000,4,4
Tanqueray,3219,,1.0000,0,0
SHOT Jagermeister,3234,,1.0000,0,0
White Zin,3335,,1.0000,5,5
Jim Beam,3318,,1.0000,6,6
RAIL Gin,3341,,1.0000,3.5,3.5
PIT Moon Man,3357,,1.0000,15,15
PIT LKFT IPA,3358,,1.0000,15,15
PIT LKFT Hazy Rabbit,3359,,1.0000,15,15
