Michael 30,The Tracks Tavern and Grill,09/23/2021 12:14:52
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,121.0000,5.3946280991736,652.75
SHOT Seagrams VO,3325,,76.0000,1.4210526315789,108
BTL Miller High Life,3122,,76.0000,2.7796052631579,211.25
PINT Spotted Cow,3140,,70.0000,4.0714285714286,285
Skyy Cherry BOMB,3370,,64.0000,3.3125,212
SHOT Tullamore Dew,3327,,60.0000,2.8,168
SHOT Cazadores Blanco,3481,,54.0000,3.5555555555556,192
PINT LKFT IPA,3136,,43.0000,3.8372093023256,165
CAN Press GF/CAR,3133,,42.0000,5,210
SHOT Cazadores Reposado,3479,,42.0000,3.2380952380952,136
CAN Press Blk/Hyb,3130,,39.0000,4.8717948717949,190
PIT Miller Lite,3143,,39.0000,11,429
PINT Stein,3141,,35.0000,3.6428571428571,127.5
Skyy Peach BOMB,3367,,35.0000,3.7714285714286,132
SHOT Fernet,3507,,35.0000,2.8571428571429,100
PINT Moon Man,3349,,28.0000,2.9464285714286,82.5
CAN PBR 16oz,3129,,27.0000,3.8518518518519,104
CAN Press Lime,3132,,26.0000,5,130
PINT Schlitz,3139,,26.0000,2.6538461538462,69
PIT Schlitz,3144,,26.0000,10.576923076923,275
CAN Press Pom/Gin,3131,,25.0000,5,125
DBL Cazadores Blanco,3480,,25.0000,7.2,180
BTL Pabst,3126,,24.0000,0.94791666666667,22.75
PIT Spotted Cow,3145,,24.0000,15,360
DBL RAIL Rum,3457,,23.0000,4.1739130434783,96
SHOT Rumpleminz,3242,,22.0000,3.4545454545455,76
DBL Makers Mark,3534,,22.0000,8.5909090909091,189
CAN Coors Light,3116,,19.0000,3.5789473684211,68
DBL RAIL Whiskey,3459,,19.0000,5.3421052631579,101.5
Skyy Orange BOMB,3372,,18.0000,3.1111111111111,56
RAIL Vodka,3339,,18.0000,3.5,63
SHOT Jameson,3317,,18.0000,2.2222222222222,40
PINT Miller High Life,3137,,17.0000,3,51
PIT Stein,3146,,16.0000,14.0625,225
DBL Titos,3654,,16.0000,8,128
DBL RAIL Gin,3453,,15.0000,4.8,72
HH PINT LKFT Oktoberfest,3697,,15.0000,4.1,61.5
VBALL HI-LIFE,3411,,15.0000,0,0
DBL Captain Morgan,3496,,14.0000,8,112
VBALL SCHLITZ,3412,,13.0000,0,0
BTL Miller Lite,3391,,13.0000,3,39
VBALL LITE,3410,,13.0000,0,0
SHOT Hennessey,3450,,13.0000,5,65
PIT Miller High Life,3142,,13.0000,11,143
BTL Corona,3117,,12.0000,4.5,54
SHOT Campari,3549,,12.0000,2.75,33
DBL Skyy Raspb,3668,,11.0000,7,77
HH PINT Angry Orchard,3352,,11.0000,3,33
BTL Modelo Especial,3124,,10.0000,4.5,45
PIT LKFT Oktoberfest,3691,,10.0000,15,150
