Michael 30,The Tracks Tavern and Grill,09/23/2021 12:12:51
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,186.0000,5.116935483871,951.75
Skyy Cherry BOMB,3370,,128.0000,3.28125,420
SHOT Cazadores Reposado,3479,,75.0000,3.7866666666667,284
SHOT Tullamore Dew,3327,,70.0000,3.2571428571429,228
PINT Stein,3141,,68.0000,4.0588235294118,276
Skyy Raspberry BOMB,3369,,62.0000,4,248
SHOT Seagrams VO,3325,,60.0000,2.25,135
Skyy Peach BOMB,3367,,55.0000,3.7818181818182,208
PIT Miller Lite,3143,,50.0000,11,550
PINT Spotted Cow,3140,,45.0000,4.1333333333333,186
Skyy Orange BOMB,3372,,45.0000,2.5777777777778,116
SHOT Fernet,3507,,44.0000,2.7272727272727,120
CAN Press Pom/Gin,3131,,43.0000,5,215
PINT Moon Man,3349,,40.0000,2.8125,112.5
CAN Press Blk/Hyb,3130,,39.0000,4.3589743589744,170
PIT Miller High Life,3142,,39.0000,11,429
PINT Schlitz,3139,,36.0000,2.25,81
PINT LKFT IPA,3136,,35.0000,3.7714285714286,132
CAN PBR 16oz,3129,,34.0000,4,136
PIT Spotted Cow,3145,,33.0000,14.515151515152,479
CAN Press GF/CAR,3133,,31.0000,5,155
DBL RAIL Whiskey,3459,,29.0000,5.2586206896552,152.5
DBL RAIL Rum,3457,,27.0000,4.4074074074074,119
PINT Miller High Life,3137,,27.0000,3,81
PINT LKFT Hazy Rabbit,3348,,27.0000,4.1111111111111,111
SHOT Jameson,3317,,25.0000,2.24,56
DBL Titos,3654,,25.0000,7.68,192
BTL Miller High Life,3122,,24.0000,2.5729166666667,61.75
DBL RAIL Gin,3453,,23.0000,4.7173913043478,108.5
CAN Press Lime,3132,,22.0000,5,110
RAIL Vodka,3339,,21.0000,3.5,73.5
PIT Schlitz,3144,,19.0000,10.421052631579,198
PIT LKFT Hazy Rabbit,3359,,18.0000,15,270
DBL RAIL Tequila,3461,,17.0000,5.2941176470588,90
DBL Captain Morgan,3496,,17.0000,8,136
VBALL LITE,3410,,16.0000,0,0
DBL Bulleit Bourbon,3587,,16.0000,7.5,120
DBL Skyy Raspb,3668,,15.0000,7.1333333333333,107
VBALL HI-LIFE,3411,,15.0000,0,0
HH PINT Angry Orchard,3352,,15.0000,3.7,55.5
CAN Coors Light,3116,,15.0000,3.7333333333333,56
DBL Jack Daniels,3526,,14.0000,8,112
DBL Absolut Citron,3656,,13.0000,8.1346153846154,105.75
SHOT Skyy,3663,,12.0000,3,36
HH PINT LKFT Oktoberfest,3697,,11.0000,3.8181818181818,42
DBL Tullamore Dew,3536,,11.0000,8,88
PIT LKFT IPA,3358,,11.0000,15,165
BTL Miller Lite,3391,,11.0000,0.88636363636364,9.75
BTL Bud Light,3114,,10.0000,4.5,45
SHOT Rumpleminz,3242,,9.0000,4,36
SHOT Jager Bomb,3274,,9.0000,5,45
DBL Jameson,3538,,9.0000,8,72
DBL RAIL Brandy,3448,,9.0000,6.1666666666667,55.5
SHOT Cazadores Blanco,3481,,9.0000,3.1111111111111,28
DBL Hennessey,3449,,8.0000,13,104
PIT Moon Man,3357,,8.0000,15,120
SHOT Goldschlager,3230,,8.0000,4,32
BTL MGD,3121,,7.0000,3.25,22.75
RAIL Gin,3341,,7.0000,3.5,24.5
OUTSIDE,3253,,7.0000,0,0
DBL Bombay Sapphire,3486,,7.0000,8,56
BTL Hop Refresher,3703,,6.0000,4.5,27
SHOT Fireball,3584,,6.0000,4,24
RAIL Whiskey,3340,,6.0000,3.5,21
BTL Blue Moon,3113,,6.0000,4.5,27
BTL Corona,3117,,6.0000,3.75,22.5
BTL Modelo Especial,3124,,5.0000,4.5,22.5
PINT Miller Lite,3138,,5.0000,3,15
Long Island,3204,,5.0000,8,40
Titos,3307,,5.0000,5,25
DBL Skyy Cherry,3670,,5.0000,6,30
SHOT Campari,3549,,5.0000,3,15
DBL Jim Beam,3530,,5.0000,7,35
SHOT Titos,3655,,5.0000,4,20
SHOT Bombay Sapphire,3487,,5.0000,4,20
DBL Bacardi,3492,,5.0000,6,30
VBALL SPOT COW,3415,,5.0000,4,20
SHOT Hennessey,3450,,4.0000,5,20
SHOT RAIL GIN,3454,,4.0000,3,12
SHOT Captain Morgan,3497,,4.0000,4,16
SHOT Jose Cuervo,3475,,4.0000,3,12
Skyy Raspberry,3302,,4.0000,4,16
Zin Spritzer,3336,,4.0000,6,24
Cazadores Blanco,3280,,4.0000,5,20
Cazadores Reposado,3281,,4.0000,5,20
PIT Angry Orchard,3361,,4.0000,15,60
Bloody Mary,3199,,4.0000,7,28
SHOT Jagermeister,3234,,4.0000,4,16
PIT Stein,3146,,4.0000,15,60
3rd Space Frog Weiss,3717,,4.0000,5,20
PINT Guinness,3350,,3.0000,5,15
DBL of the WEEK,3251,,3.0000,5,15
Absolut Citron,3287,,3.0000,5,15
SHOT RAIL Whiskey,3460,,3.0000,3,9
DBL Coconut Jack,3498,,3.0000,6,18
VBALL SCHLITZ,3412,,3.0000,0,0
DBL Makers Mark,3534,,3.0000,8,24
DBL Skyy Orange,3676,,3.0000,8.3333333333333,25
PIT LKFT Oktoberfest,3691,,3.0000,15,45
SHOT Skyy Peach,3665,,3.0000,0,0
DBL Kesslers,3710,,2.0000,6,12
DBL D.E. Grapefruit,3713,,2.0000,3.5,7
D.E. GF BOMB,3716,,2.0000,2,4
DBL South. Comfort,3596,,2.0000,8,16
DBL Peach Schn.,3574,,2.0000,6,12
DBL Crown Royal,3528,,2.0000,8,16
 SHOT Crown Royal,3529,,2.0000,4,8
VBALL LKFT IPA,3417,,2.0000,4,8
VBALL HAZY RABBIT,3418,,2.0000,4,8
VBALL Angry Orchard,3422,,2.0000,4,8
DBL Cazadores Blanco,3480,,2.0000,7,14
Moscow Mule,3207,,2.0000,3.5,7
BTL Budweiser,3115,,2.0000,4.5,9
CAN Schlitz 16oz,3134,,1.0000,4,4
Mimosa,3206,,1.0000,4,4
Cocktail of the Week,3250,,1.0000,4,4
Blind Russian,3196,,1.0000,6,6
Captain Morgan,3258,,1.0000,5,5
Absolut,3286,,1.0000,8,8
Bulleit Bourbon,3308,,1.0000,5,5
PIT Beer of the Week,3362,,1.0000,11,11
Skyy Apricot BOMB,3368,,1.0000,4,4
Skyy Ginger BOMB,3371,,1.0000,4,4
DBL Cazadores Reposado,3478,,1.0000,7,7
SHOT RAIL Tequila,3462,,1.0000,3,3
DBL Meyers Dark,3504,,1.0000,6,6
SHOT RAIL Vodka,3456,,1.0000,0,0
VBALL STEIN,3416,,1.0000,4,4
SHOT Korbel,3451,,1.0000,3,3
DBL Korbel,3452,,1.0000,6,6
DBL Dewars,3609,,1.0000,8,8
DBL Seagrams 7,3594,,1.0000,7,7
DBL Skyy Peach,3664,,1.0000,7,7
SHOT Absolut Citron,3657,,1.0000,4,4
DBL Ketel One,3658,,1.0000,8,8
SHOT Absolut,3661,,1.0000,4,4
