Michael 30,The Tracks Tavern and Grill,09/23/2021 11:41:36
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
Skyy Orange BOMB,3372,,175.0000,2.9714285714286,520
DBL RAIL Vodka,3455,,148.0000,5.277027027027,781
Skyy Raspberry BOMB,3369,,129.0000,2.3565891472868,304
Skyy Ginger BOMB,3371,,97.0000,2.2680412371134,220
DBL RAIL Whiskey,3459,,82.0000,4.9329268292683,404.5
BTL Miller High Life,3122,,81.0000,2.287037037037,185.25
SHOT Tullamore Dew,3327,,75.0000,3.04,228
PINT Spotted Cow,3140,,63.0000,3.8571428571429,243
PINT LKFT Hazy Rabbit,3348,,61.0000,3.6639344262295,223.5
PINT Stein,3141,,59.0000,3.864406779661,228
PINT LKFT IPA,3136,,57.0000,3.7894736842105,216
SHOT Skyy,3663,,52.0000,2.9423076923077,153
CAN PBR 16oz,3129,,46.0000,3.9130434782609,180
SHOT Cazadores Blanco,3481,,45.0000,3.5555555555556,160
PIT Miller Lite,3143,,44.0000,10.75,473
SHOT of the WEEK,3254,,43.0000,2.7209302325581,117
CAN Coors Light,3116,,39.0000,3.7948717948718,148
DBL RAIL Rum,3457,,39.0000,4.8461538461538,189
SHOT Seagrams VO,3325,,38.0000,2.2105263157895,84
PIT Schlitz,3144,,38.0000,9.8421052631579,374
PINT Miller Lite,3138,,38.0000,3,114
PIT Miller High Life,3142,,37.0000,11,407
PINT Moon Man,3349,,36.0000,3.1666666666667,114
SHOT Jameson,3317,,29.0000,3.1724137931034,92
DBL RAIL Gin,3453,,29.0000,5.3793103448276,156
CAN Press Blk/Hyb,3130,,28.0000,5,140
Skyy Cherry BOMB,3370,,26.0000,2.7692307692308,72
Skyy Peach BOMB,3367,,26.0000,3.0769230769231,80
SHOT Fernet,3507,,25.0000,2.56,64
PINT Schlitz,3139,,24.0000,2.75,66
PIT Spotted Cow,3145,,23.0000,15,345
SHOT Cazadores Reposado,3479,,23.0000,1.3913043478261,32
PIT LKFT Hazy Rabbit,3359,,23.0000,15,345
PINT Staghorn,3690,,23.0000,3.7173913043478,85.5
DBL RAIL Tequila,3461,,22.0000,5.0909090909091,112
CAN Press GF/CAR,3133,,21.0000,5,105
HH PINT Angry Orchard,3352,,21.0000,4.0714285714286,85.5
SHOT Rumpleminz,3242,,21.0000,3.8095238095238,80
CAN Press Pom/Gin,3131,,20.0000,4.75,95
Bloody Mary,3199,,18.0000,6.8805555555556,123.85
OUTSIDE,3253,,18.0000,0,0
DBL Jim Beam,3530,,18.0000,7,126
VBALL LITE,3410,,18.0000,0,0
PINT Miller High Life,3137,,17.0000,2.6470588235294,45
SHOT Hennessey,3450,,15.0000,4.6666666666667,70
HH PINT Abita Wrought Iron,3354,,15.0000,3.6,54
PIT Beer of the Week,3362,,14.0000,11,154
BTL Miller Lite,3391,,14.0000,2.3214285714286,32.5
DBL Captain Morgan,3496,,14.0000,8,112
PINT Abita TurboDog,3353,,14.0000,4.0714285714286,57
SHOT Goldschlager,3230,,14.0000,2.8571428571429,40
SHOT Fireball,3584,,14.0000,3.4285714285714,48
CAN Crispin 16oz,3128,,13.0000,5.5384615384615,72
PIT Stein,3146,,13.0000,15,195
PINT Beer of the Week,3356,,13.0000,3,39
VBALL HI-LIFE,3411,,12.0000,0,0
BTL Corona,3117,,12.0000,4.5,54
CAN Apple Press,3695,,12.0000,5,60
PINT Guinness,3350,,11.0000,3.6363636363636,40
PIT Moon Man,3357,,11.0000,15,165
Skyy Apricot BOMB,3368,,11.0000,3.6363636363636,40
SHOT RAIL Tequila,3462,,11.0000,2.7272727272727,30
DBL Tanqueray,3488,,11.0000,8.0909090909091,89
DBL Makers Mark,3534,,10.0000,8,80
VBALL SCHLITZ,3412,,10.0000,0,0
DBL RAIL Brandy,3448,,10.0000,4.75,47.5
SHOT Jagermeister,3234,,10.0000,4,40
SHOT Skyy Raspb,3669,,10.0000,2.1,21
DBL Skyy Ginger,3672,,10.0000,5.6,56
SHOT Dr McGullicuddys,3226,,9.0000,2.3333333333333,21
Camel Lights,3247,,9.0000,10,90
PINT K4 Fantasy Factory,3351,,9.0000,4.1666666666667,37.5
VBALL MOON MAN,3414,,9.0000,4,36
PIT LKFT IPA,3358,,9.0000,15,135
DBL Jameson,3538,,9.0000,8,72
DBL Bacardi,3492,,9.0000,6,54
VBALL Beer of the Week,3413,,8.0000,0,0
BTL Bud Light,3114,,8.0000,4.5,36
SHOT Skyy Apricot,3667,,8.0000,2.625,21
DBL Titos,3654,,8.0000,8,64
DBL Absolut Citron,3656,,7.0000,8,56
SHOT Skyy Peach,3665,,7.0000,3,21
RAIL Vodka,3339,,7.0000,3.5,24.5
BTL MGD,3121,,6.0000,3.25,19.5
BTL LH Milk Stout,3119,,6.0000,6,36
DBL Hennessey,3449,,6.0000,11,66
SHOT Patron XO,3477,,6.0000,3.3333333333333,20
DBL Tullamore Dew,3536,,6.0000,8,48
DBL Seagrams 7,3594,,6.0000,7,42
DBL Skyy Raspb,3668,,5.0000,7,35
PIT LKFT Oktoberfest,3691,,5.0000,15,75
VBALL HAZY RABBIT,3418,,5.0000,4,20
VBALL SPOT COW,3415,,5.0000,4,20
BTL Budweiser,3115,,5.0000,4.5,22.5
BTL Pabst,3126,,5.0000,3.25,16.25
CAN Press Lime,3132,,4.0000,5,20
Long Island,3204,,4.0000,8,32
CAN Schlitz 16oz,3134,,4.0000,4,16
Titos,3307,,4.0000,5,20
Moscow Mule,3207,,4.0000,7,28
VBALL STEIN,3416,,4.0000,4,16
SHOT Jack Ds Honey,3533,,4.0000,4,16
SHOT Jack Daniels,3527,,4.0000,3,12
DBL Bacardi Limon,3494,,4.0000,6,24
DBL Hendricks Gin,3485,,4.0000,9,36
DBL Skyy Orange,3676,,4.0000,8.5,34
SHOT Bulleit Bourbon,3588,,4.0000,4,16
SHOT Pearl Pom.,3639,,4.0000,3,12
DBL Stoli Razz,3644,,3.0000,5.3333333333333,16
DBL Bulleit Bourbon,3587,,3.0000,8,24
SHOT Casamigos,3686,,3.0000,3.3333333333333,10
DBL Skyy Cherry,3670,,3.0000,7,21
SHOT RAIL Whiskey,3460,,3.0000,3,9
SHOT RAIL Rum,3458,,3.0000,2,6
SHOT RAIL Vodka,3456,,3.0000,2,6
DBL Coconut Jack,3498,,3.0000,6,18
VBALL LKFT IPA,3417,,3.0000,4,12
PIT Abita TurboDog,3363,,3.0000,15,45
DBL of the WEEK,3251,,3.0000,5,15
Bulleit Bourbon,3308,,2.0000,6,12
Seagrams 7,3324,,2.0000,4,8
Bacardi Limon,3257,,2.0000,4,8
Mango Mimosa,3205,,2.0000,6,12
Mimosa,3206,,2.0000,4,8
Irish Coffee,3202,,2.0000,7,14
Black Manhattan,3194,,2.0000,8,16
SHOT Korbel,3451,,2.0000,3,6
