Michael 30,The Tracks Tavern and Grill,09/23/2021 12:12:34
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
DBL RAIL Vodka,3455,,140.0000,5.2410714285714,733.75
SHOT Cazadores Reposado,3479,,83.0000,3.5180722891566,292
Skyy Peach BOMB,3367,,78.0000,3.025641025641,236
PINT Spotted Cow,3140,,76.0000,4.1052631578947,312
Skyy Cherry BOMB,3370,,69.0000,2.8985507246377,200
PINT Stein,3141,,68.0000,3.9485294117647,268.5
SHOT Seagrams VO,3325,,62.0000,2.0806451612903,129
SHOT Tullamore Dew,3327,,56.0000,2.9285714285714,164
CAN PBR 16oz,3129,,51.0000,3.921568627451,200
PINT Miller High Life,3137,,49.0000,3,147
PIT Miller Lite,3143,,49.0000,11,539
CAN Coors Light,3116,,37.0000,3.8918918918919,144
PIT Spotted Cow,3145,,35.0000,15,525
PINT Schlitz,3139,,34.0000,2.7352941176471,93
CAN Press GF/CAR,3133,,33.0000,5,165
Skyy Raspberry BOMB,3369,,33.0000,2.7878787878788,92
DBL RAIL Whiskey,3459,,33.0000,4.8333333333333,159.5
PINT LKFT IPA,3136,,29.0000,3.9310344827586,114
PIT Schlitz,3144,,26.0000,11,286
CAN Press Blk/Hyb,3130,,26.0000,5,130
SHOT Fernet,3507,,26.0000,3.5384615384615,92
DBL RAIL Tequila,3461,,24.0000,4.8958333333333,117.5
Skyy Orange BOMB,3372,,24.0000,3.3333333333333,80
DBL RAIL Rum,3457,,23.0000,4.8260869565217,111
SHOT Jack Ds Honey,3533,,22.0000,4,88
PINT Moon Man,3349,,22.0000,2.8636363636364,63
CAN Press Pom/Gin,3131,,22.0000,4.7727272727273,105
PIT Miller High Life,3142,,22.0000,11,242
 SHOT Crown Royal,3529,,20.0000,3.6,72
DBL RAIL Gin,3453,,18.0000,4.9444444444444,89
BTL Miller High Life,3122,,18.0000,1.9861111111111,35.75
SHOT Jameson,3317,,17.0000,2.8235294117647,48
DBL Titos,3654,,17.0000,8,136
DBL Skyy Raspb,3668,,15.0000,7,105
PIT LKFT IPA,3358,,15.0000,15,225
PINT LKFT Hazy Rabbit,3348,,14.0000,3.9642857142857,55.5
CAN Press Lime,3132,,14.0000,4.6428571428571,65
PINT Beer of the Week,3356,,13.0000,3,39
DBL Hennessey,3449,,13.0000,12.384615384615,161
DBL Captain Morgan,3496,,12.0000,8,96
SHOT Kraken,3501,,12.0000,2.3333333333333,28
PIT LKFT Hazy Rabbit,3359,,12.0000,15,180
Skyy Raspberry,3302,,12.0000,4,48
BTL Modelo Especial,3124,,12.0000,4.5,54
VBALL HI-LIFE,3411,,11.0000,0,0
DBL Cazadores Reposado,3478,,11.0000,5.7272727272727,63
