Michael 30,The Tracks Tavern and Grill,09/23/2021 11:29:20
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
RAIL Vodka,3339,,194.0000,5.1559278350515,1000.25
Skyy Raspberry BOMB,3369,,110.0000,3.8909090909091,428
BTL Miller High Life,3122,,104.0000,3.25,338
PINT Stein,3141,,92.0000,3.6684782608696,337.5
PIT Miller Lite,3143,,91.0000,11,1001
SHOT Tullamore Dew,3327,,88.0000,3.7727272727273,332
PINT Miller High Life,3137,,87.0000,2.9655172413793,258
Skyy Orange BOMB,3372,,84.0000,3.8571428571429,324
Skyy Cherry BOMB,3370,,82.0000,3.9512195121951,324
PINT Spotted Cow,3140,,81.0000,3.9259259259259,318
RAIL Tequila,3344,,66.0000,4.0984848484848,270.5
Skyy Ginger BOMB,3371,,65.0000,4,260
RAIL Whiskey,3340,,62.0000,4.9112903225806,304.5
PIT Schlitz,3144,,62.0000,11,682
PINT LKFT Hazy Rabbit,3348,,50.0000,4.02,201
PINT Miller Lite,3138,,47.0000,3,141
Cazadores Blanco,3280,,40.0000,4.05,162
SHOT Seagrams VO,3325,,40.0000,3.45,138
Titos,3307,,38.0000,7.4210526315789,282
OUTSIDE,3253,,34.0000,0,0
PINT Schlitz,3139,,33.0000,3,99
PINT LKFT IPA,3136,,33.0000,3.7727272727273,124.5
PIT Miller High Life,3142,,31.0000,11,341
RAIL Gin,3341,,31.0000,4.7258064516129,146.5
Bloody Mary,3199,,30.0000,7.1333333333333,214
PIT Spotted Cow,3145,,29.0000,15,435
PIT Stein,3146,,28.0000,15,420
Hennessey,3190,,27.0000,6.6666666666667,180
CAN PBR 16oz,3129,,27.0000,4,108
CAN Press Blk/Hyb,3130,,27.0000,5,135
SHOT Jameson,3317,,27.0000,4.7407407407407,128
HH PINT Angry Orchard,3352,,26.0000,4.0384615384615,105
Jack Daniels,3315,,25.0000,7.84,196
CAN Coors Light,3116,,25.0000,4,100
PIT Moon Man,3357,,24.0000,15,360
SHOT Rumpleminz,3242,,22.0000,4,88
RAIL Rum,3343,,21.0000,4.2142857142857,88.5
PINT Moon Man,3349,,21.0000,3.9285714285714,82.5
VBALL LITE,3410,,21.0000,0,0
Jim Beam,3318,,20.0000,6.5,130
PINT Abita TurboDog,3353,,18.0000,3.75,67.5
BTL Miller Lite,3123,,18.0000,3.25,58.5
CAN Press GF/CAR,3133,,18.0000,5,90
Skyy,3296,,17.0000,3,51
PINT Beer of the Week,3356,,17.0000,3,51
PIT Beer of the Week,3362,,17.0000,10.411764705882,177
BTL Miller Lite,3391,,17.0000,3.25,55.25
PIT LKFT IPA,3358,,17.0000,15,255
PINT Summer Shandy,3425,,16.0000,3.5625,57
PINT K4 Fantasy Factory,3351,,15.0000,4,60
Captain Morgan,3258,,15.0000,7.8,117
Camel Lights,3247,,15.0000,10,150
BTL Pabst,3126,,15.0000,3.25,48.75
CAN Press Lime,3132,,14.0000,5,70
RAIL Brandy,3342,,14.0000,5.4285714285714,76
VBALL HI-LIFE,3411,,13.0000,0,0
CAN N.G. Staghorn,3135,,13.0000,5,65
BTL Corona,3117,,13.0000,4.5,58.5
SHOT Dr McGullicuddys,3226,,13.0000,3,39
Makers Mark,3322,,12.0000,5,60
VBALL SCHLITZ,3412,,11.0000,0,0
BTL Bud Light,3388,,11.0000,4.5,49.5
Cazadores Reposado,3281,,11.0000,4.8181818181818,53
HH PINT Abita Wrought Iron,3354,,10.0000,4.2,42
Skyy Raspberry,3302,,10.0000,5.2,52
Skyy Peach BOMB,3367,,9.0000,4,36
Bacardi,3255,,9.0000,5.5555555555556,50
Tanqueray,3219,,9.0000,8,72
CAN Press Pom/Gin,3131,,9.0000,5,45
BTL Modelo Especial,3124,,8.0000,4.5,36
Skyy Cherry,3297,,8.0000,6,48
Skyy Apricot BOMB,3368,,8.0000,4,32
VBALL STEIN,3416,,8.0000,4,32
Fireball,3313,,8.0000,4.75,38
PIT LKFT Hazy Rabbit,3359,,8.0000,15,120
Seagrams 7,3324,,7.0000,5.1428571428571,36
Fernet,3228,,7.0000,4,28
Bombay Sapphire,3216,,7.0000,7.4285714285714,52
Absolut Citron,3287,,6.0000,6.6666666666667,40
BTL Bud Light,3114,,6.0000,4.5,27
BTL Budweiser,3115,,6.0000,4.5,27
BTL Eastside Dark,3118,,5.0000,5,25
CAN Crispin 16oz,3128,,5.0000,6,30
Cuervo Gold,3282,,5.0000,4,20
PINT Guinness,3350,,5.0000,4.6,23
Skyy Pear,3301,,4.0000,6,24
Smirnoff Red,3303,,4.0000,6,24
VBALL SPOT COW,3415,,4.0000,4,16
PIT Angry Orchard,3361,,4.0000,12.25,49
Absolut,3286,,4.0000,7.25,29
Mango Mimosa,3205,,4.0000,6,24
BTL Blue Moon,3113,,4.0000,4.5,18
BTL MGD,3121,,4.0000,3.25,13
BTL LH Milk Stout,3119,,3.0000,6,18
