Michael 30,The Tracks Tavern and Grill,09/23/2021 11:28:58
Item,Item Code,Item Description,Quantity,Unit Price,Total Sales Amount
RAIL Vodka,3339,,202.0000,5.1064356435644,1031.5
Skyy Raspberry BOMB,3369,,127.0000,3.748031496063,476
BTL Miller High Life,3122,,113.0000,3.25,367.25
PIT Miller Lite,3143,,87.0000,11,957
Skyy Orange BOMB,3372,,80.0000,4,320
SHOT Tullamore Dew,3327,,73.0000,4,292
PINT Spotted Cow,3140,,71.0000,4.0774647887324,289.5
Skyy,3296,,68.0000,3.1029411764706,211
PINT Miller High Life,3137,,62.0000,3,186
RAIL Whiskey,3340,,54.0000,5,270
PINT Stein,3141,,50.0000,3.87,193.5
OUTSIDE,3253,,48.0000,0,0
PIT Spotted Cow,3145,,46.0000,15,690
PINT Miller Lite,3138,,45.0000,3,135
PIT Schlitz,3144,,44.0000,11,484
PINT LKFT IPA,3136,,44.0000,3.9204545454545,172.5
SHOT Seagrams VO,3325,,40.0000,3.15,126
RAIL Tequila,3344,,38.0000,4.5921052631579,174.5
Titos,3307,,37.0000,7.2972972972973,270
PINT Moon Man,3349,,35.0000,3.9857142857143,139.5
PIT Moon Man,3357,,33.0000,15,495
CAN PBR 16oz,3129,,33.0000,4,132
Skyy Peach BOMB,3367,,29.0000,4,116
SHOT Jameson,3317,,29.0000,5.5172413793103,160
RAIL Gin,3341,,27.0000,4.7222222222222,127.5
CAN Coors Light,3116,,27.0000,4,108
PINT Schlitz,3139,,25.0000,3,75
Bloody Mary,3199,,25.0000,7.16,179
Skyy Ginger BOMB,3371,,25.0000,4,100
Hennessey,3190,,24.0000,6.875,165
PIT Stein,3146,,22.0000,15,330
PINT LKFT Hazy Rabbit,3348,,22.0000,4.0909090909091,90
PIT Miller High Life,3142,,21.0000,11,231
CAN Press Blk/Hyb,3130,,20.0000,5,100
Skyy Cherry BOMB,3370,,19.0000,4,76
PINT Abita TurboDog,3353,,18.0000,3.6666666666667,66
BTL Bud Light,3388,,18.0000,4.5,81
Jack Daniels,3315,,17.0000,7.7647058823529,132
Cazadores Blanco,3280,,17.0000,4.2352941176471,72
BTL Miller Lite,3123,,16.0000,3.25,52
PIT LKFT IPA,3358,,16.0000,15,240
RAIL Rum,3343,,15.0000,4.9333333333333,74
VBALL LITE,3410,,15.0000,0,0
Skyy Cherry,3297,,15.0000,6,90
PINT Summer Shandy,3425,,15.0000,3.6,54
BTL Miller Lite,3391,,14.0000,3.25,45.5
Smirnoff Red,3303,,13.0000,6.4615384615385,84
PINT Guinness,3350,,13.0000,4.0769230769231,53
PINT K4 Fantasy Factory,3351,,13.0000,3.6923076923077,48
HH PINT Angry Orchard,3352,,13.0000,3.6923076923077,48
Patron XO,3285,,13.0000,4,52
Camel Lights,3247,,13.0000,10,130
PIT Beer of the Week,3362,,12.0000,11,132
HH PINT Abita Wrought Iron,3354,,11.0000,3.5454545454545,39
PINT Beer of the Week,3356,,11.0000,3,33
Jim Beam,3318,,11.0000,7,77
Cuervo Gold,3282,,11.0000,4,44
CAN N.G. Staghorn,3135,,11.0000,5,55
Skyy Pear,3301,,10.0000,6,60
Fireball,3313,,9.0000,4,36
RAIL Brandy,3342,,9.0000,5.2222222222222,47
VBALL SPOT COW,3415,,9.0000,4,36
Captain Morgan,3258,,9.0000,7.3333333333333,66
Fernet,3228,,9.0000,4,36
CAN Press Pom/Gin,3131,,8.0000,5,40
BTL Pabst,3126,,8.0000,3.25,26
VBALL SCHLITZ,3412,,8.0000,0,0
PIT Angry Orchard,3361,,7.0000,15,105
Crown Royal,3312,,7.0000,5.1428571428571,36
BTL Budweiser,3115,,7.0000,4.5,31.5
BTL Corona,3117,,7.0000,4.5,31.5
SHOT Jager Bomb,3274,,7.0000,5,35
Cazadores Reposado,3281,,7.0000,4,28
Kraken,3260,,6.0000,8,48
Camel Menthol,3248,,6.0000,10,60
BTL Blue Moon,3113,,6.0000,3.75,22.5
CAN Press Lime,3132,,6.0000,5,30
Skyy Orange,3299,,6.0000,4,24
Skyy Apricot BOMB,3368,,6.0000,4,24
PIT LKFT Hazy Rabbit,3359,,6.0000,15,90
VBALL HI-LIFE,3411,,6.0000,0,0
VBALL MOON MAN,3414,,5.0000,4,20
VBALL STEIN,3416,,5.0000,4,20
Makers Mark,3322,,5.0000,6.4,32
BTL MGD,3121,,5.0000,3.25,16.25
Mango Mimosa,3205,,5.0000,6,30
SHOT Rumpleminz,3242,,5.0000,4,20
Campari,3223,,4.0000,4,16
Tanqueray,3219,,4.0000,6.5,26
Absolut Citron,3287,,4.0000,8,32
Brew Crew Margarita,3200,,4.0000,7,28
BTL Bud Light,3114,,4.0000,4.5,18
Skyy Raspberry,3302,,4.0000,6,24
Pearl Pomegranate,3294,,4.0000,4,16
Candian Club,3311,,4.0000,7,28
VBALL Beer of the Week,3413,,4.0000,0,0
PIT Abita Wrought Iron,3364,,4.0000,15,60
Bulleit Bourbon,3308,,3.0000,7,21
BTL Modelo Especial,3124,,3.0000,4.5,13.5
CAN Crispin 16oz,3128,,3.0000,6,18
CAN Schlitz 16oz,3134,,3.0000,4,12
Absolut,3286,,3.0000,8,24
SHOT of the WEEK,3254,,3.0000,3,9
Bacardi Limon,3257,,3.0000,6,18
Baileys Irish,3221,,3.0000,5.3333333333333,16
Moscow Mule,3207,,3.0000,7,21
Texas Cosmo,3211,,3.0000,8,24
SHOT Dr McGullicuddys,3226,,3.0000,3,9
SHOT Goldschlager,3230,,3.0000,4,12
SHOT Jagermeister,3234,,3.0000,4,12
Bag Snacks,3246,,2.0000,0.75,1.5
Trinidad Tea,3213,,2.0000,8,16
Bombay Sapphire,3216,,2.0000,8,16
Sangria,3210,,2.0000,6,12
Amaretto,3220,,2.0000,3.5,7
Long Island,3204,,2.0000,8,16
CAN Press GF/CAR,3133,,2.0000,5,10
BTL ODouls,3125,,2.0000,3.25,6.5
BTL LKFT Fixed Gear,3120,,2.0000,5,10
Jack Daniels Honey,3316,,2.0000,4,8
Skyy Mango,3298,,2.0000,7,14
Seagrams 7,3324,,2.0000,4.5,9
Skyy Watermelon,3373,,2.0000,6,12
VBALL Angry Orchard,3422,,2.0000,4,8
PIT Abita TurboDog,3363,,2.0000,15,30
PIT K4 Fantasy Factory,3360,,1.0000,15,15
VBALL LKFT IPA,3417,,1.0000,4,4
VBALL HAZY RABBIT,3418,,1.0000,4,4
South. Comfort,3326,,1.0000,8,8
Cab/Merlot,3329,,1.0000,5,5
Chardonnay,3331,,1.0000,5,5
Skyy Peach,3300,,1.0000,6,6
Stoli,3304,,1.0000,5,5
Stoli Raz,3306,,1.0000,8,8
Mimosa,3206,,1.0000,4,4
BTL Water,3149,,1.0000,2,2
Korbel,3191,,1.0000,6,6
Black Manhattan,3194,,1.0000,8,8
Pimms,3240,,1.0000,6,6
DBL of the WEEK,3251,,1.0000,6,6
SHOT Goldschalger,3272,,1.0000,4,4
Coconut Jack,3259,,1.0000,3,3
Ketel One,3292,,1.0000,8,8
